LocalID,ID,Type,Pax,From,DepFATO_No,DepGate_No,STD,To,ArrFATO_No,ArrGate_No,STA,Seg1,Seg2,Seg3,Seg4,Seg5,Seg6,Seg7,Seg8,Seg9,Seg10,Seg11,Seg12,Seg13,Seg14,Seg15,Seg16,Seg17,Seg18,Seg19,Seg20,Seg21,Seg22,Seg23,Seg24,Seg25,Seg26,Seg27,Seg28,Seg29,Seg30,Seg31,Seg32,Seg33,Seg34,Seg35,Seg36,Seg37,Seg38,Seg39,Seg40,Seg41,Seg42,Seg43,Seg44,Seg45,Seg46,Seg47,Seg48,Seg49,Seg50,Seg51,Seg52,Seg53,Seg54,Seg55,Seg56,Seg57,Seg58,Seg59,Seg60,Seg61,Seg62,Seg63,Seg64,Seg65,Seg66,Seg67,Seg68,Seg69,Seg70,Seg71,Seg72,Seg73,Seg74,Seg75,Seg76,Seg77,Seg78,Seg79,Seg80,Seg81,Seg82,Seg83,Seg84,Seg85,Seg86,Seg87,Seg88,Seg89,Seg90,Seg91,Seg92,Seg93,Seg94,Seg95,Seg96,Seg97,Seg98,Seg99,Seg100,Seg101,Seg102,Seg103,Seg104,Seg105,Seg106,Seg107,Seg108,Seg109,Seg110,Seg111,Seg112,Seg113,Seg114,Seg115,Seg116,Seg117,Seg118,Seg119,Seg120,Seg121,Seg122,Seg123,Seg124,Seg125,Seg126,Seg127,Seg128
3-1,UAM0054,6인승,6,상암·수색,1,1,06:44:35,천호·길동,2,1,07:04:23,A : 126.936806 37.623428; A : 126.936759 37.623173,B : 126.936759 37.623173; B : 126.936759 37.623173,C : 126.936759 37.623173; C : 126.878905 37.553363,E : 126.878905 37.553363; E : 126.877971 37.554174,E : 126.877971 37.554174; E : 126.877129 37.555048,E : 126.877129 37.555048; E : 126.876387 37.555976,E : 126.876387 37.555976; E : 126.875748 37.556952,E : 126.875748 37.556952; E : 126.875220 37.557968,E : 126.875220 37.557968; E : 126.874804 37.559018,E : 126.874804 37.559018; E : 126.874505 37.560092,E : 126.874505 37.560092; E : 126.874324 37.561183,E : 126.874324 37.561183; E : 126.874264 37.562283,E : 126.874264 37.562283; E : 126.874324 37.563382,E : 126.874324 37.563382; E : 126.874505 37.564473,E : 126.874505 37.564473; E : 126.874804 37.565548,E : 126.874804 37.565548; E : 126.875220 37.566597,E : 126.875220 37.566597; E : 126.875749 37.567614,E : 126.875749 37.567614; E : 126.876387 37.568590,E : 126.876387 37.568590; E : 126.877130 37.569518,E : 126.877130 37.569518; E : 126.877971 37.570391,E : 126.877971 37.570391; E : 126.878905 37.571202,E : 126.878905 37.571202; E : 126.879925 37.571946,E : 126.879925 37.571946; E : 126.881021 37.572616,E : 126.881021 37.572616; E : 126.882187 37.573207,E : 126.882187 37.573207; E : 126.883414 37.573715,E : 126.883414 37.573715; E : 126.884691 37.574136,E : 126.884691 37.574136; E : 126.886010 37.574467,E : 126.886010 37.574467; E : 126.887359 37.574705,E : 126.887359 37.574705; E : 126.888730 37.574849,E : 126.888730 37.574849; E : 126.890111 37.574897,E : 126.890111 37.574897; E : 126.891493 37.574849,E : 126.891493 37.574849; E : 126.892863 37.574705,E : 126.892863 37.574705; E : 126.894213 37.574467,E : 126.894213 37.574467; E : 126.895532 37.574136,E : 126.895532 37.574136; E : 126.896809 37.573715,E : 126.896809 37.573715; E : 126.898035 37.573207,E : 126.898035 37.573207; E : 126.899201 37.572616,E : 126.899201 37.572616; E : 126.900298 37.571946,E : 126.900298 37.571946; E : 126.901317 37.571202,E : 126.901317 37.571202; E : 126.902251 37.570391,E : 126.902251 37.570391; E : 126.903093 37.569518,E : 126.903093 37.569518; E : 126.903836 37.568590,E : 126.903836 37.568590; E : 126.904474 37.567614,E : 126.904474 37.567614; E : 126.905003 37.566597,E : 126.905003 37.566597; E : 126.905419 37.565548,E : 126.905419 37.565548; E : 126.905718 37.564473,E : 126.905718 37.564473; E : 126.905899 37.563382,E : 126.905899 37.563382; E : 126.905959 37.562283,E : 126.905959 37.562283; E : 126.905899 37.561183,E : 126.905899 37.561183; E : 126.905718 37.560092,F : 126.905718 37.560092 L-2000; F : 126.905678 37.559919 L-2000,F : 126.905678 37.559919 L-2000; F : 126.923764 37.557173 L-2000,F : 126.923764 37.557173 R-2000; F : 126.976314 37.570015 R-2000,F : 126.976314 37.570015 R-2000; F : 127.023560 37.575809 R-2000,F : 127.023560 37.575809 R-2000; F : 127.049118 37.581375 R-2000,F : 127.049118 37.581375 L-2000; F : 127.038276 37.562023 L-2000,F : 127.038276 37.562023 L-2000; F : 127.034314 37.535353 L-2000,F : 127.034314 37.535353 L-2000; F : 127.064070 37.526433 L-2000,F : 127.064070 37.526433 L-2000; F : 127.091221 37.524271 L-2000,G : 127.091221 37.524271; G : 127.107788 37.537020,G : 127.107788 37.537020; G : 127.108790 37.536262,G : 127.108790 37.536262; G : 127.109872 37.535578,G : 127.109872 37.535578; G : 127.111024 37.534970,G : 127.111024 37.534970; G : 127.112239 37.534446,G : 127.112239 37.534446; G : 127.113506 37.534007,G : 127.113506 37.534007; G : 127.114817 37.533658,G : 127.114817 37.533658; G : 127.116160 37.533401,G : 127.116160 37.533401; G : 127.117527 37.533239,G : 127.117527 37.533239; G : 127.118906 37.533172,G : 127.118906 37.533172; G : 127.120288 37.533201,G : 127.120288 37.533201; G : 127.121660 37.533326,G : 127.121660 37.533326; G : 127.123014 37.533546,G : 127.123014 37.533546; G : 127.123279 37.533600,I : 127.123279 37.533600; I : 127.015686 37.460352,J : 127.015686 37.460352; J : 127.015686 37.460352,K : 127.015686 37.460352; K : 127.015910 37.460766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-2,UAM0071,6인승,6,상암·수색,1,1,06:49:21,사당·이수,2,2,07:09:19,A : 126.936806 37.623428; A : 126.936759 37.623173,B : 126.936759 37.623173; B : 126.936759 37.623173,C : 126.936759 37.623173; C : 126.878905 37.553363,E : 126.878905 37.553363; E : 126.877971 37.554174,E : 126.877971 37.554174; E : 126.877129 37.555048,E : 126.877129 37.555048; E : 126.876387 37.555976,E : 126.876387 37.555976; E : 126.875748 37.556952,E : 126.875748 37.556952; E : 126.875220 37.557968,E : 126.875220 37.557968; E : 126.874804 37.559018,E : 126.874804 37.559018; E : 126.874505 37.560092,E : 126.874505 37.560092; E : 126.874324 37.561183,E : 126.874324 37.561183; E : 126.874264 37.562283,E : 126.874264 37.562283; E : 126.874324 37.563382,E : 126.874324 37.563382; E : 126.874505 37.564473,E : 126.874505 37.564473; E : 126.874804 37.565548,E : 126.874804 37.565548; E : 126.875220 37.566597,E : 126.875220 37.566597; E : 126.875749 37.567614,E : 126.875749 37.567614; E : 126.876387 37.568590,E : 126.876387 37.568590; E : 126.877130 37.569518,E : 126.877130 37.569518; E : 126.877971 37.570391,E : 126.877971 37.570391; E : 126.878905 37.571202,E : 126.878905 37.571202; E : 126.879925 37.571946,E : 126.879925 37.571946; E : 126.881021 37.572616,E : 126.881021 37.572616; E : 126.882187 37.573207,E : 126.882187 37.573207; E : 126.883414 37.573715,E : 126.883414 37.573715; E : 126.884691 37.574136,E : 126.884691 37.574136; E : 126.886010 37.574467,E : 126.886010 37.574467; E : 126.887359 37.574705,E : 126.887359 37.574705; E : 126.888730 37.574849,E : 126.888730 37.574849; E : 126.890111 37.574897,E : 126.890111 37.574897; E : 126.891493 37.574849,E : 126.891493 37.574849; E : 126.892863 37.574705,E : 126.892863 37.574705; E : 126.894213 37.574467,E : 126.894213 37.574467; E : 126.895532 37.574136,E : 126.895532 37.574136; E : 126.896809 37.573715,E : 126.896809 37.573715; E : 126.898035 37.573207,E : 126.898035 37.573207; E : 126.899201 37.572616,E : 126.899201 37.572616; E : 126.900298 37.571946,E : 126.900298 37.571946; E : 126.901317 37.571202,E : 126.901317 37.571202; E : 126.902251 37.570391,E : 126.902251 37.570391; E : 126.903093 37.569518,E : 126.903093 37.569518; E : 126.903836 37.568590,E : 126.903836 37.568590; E : 126.904474 37.567614,E : 126.904474 37.567614; E : 126.905003 37.566597,E : 126.905003 37.566597; E : 126.905419 37.565548,E : 126.905419 37.565548; E : 126.905718 37.564473,E : 126.905718 37.564473; E : 126.905899 37.563382,E : 126.905899 37.563382; E : 126.905959 37.562283,E : 126.905959 37.562283; E : 126.905899 37.561183,E : 126.905899 37.561183; E : 126.905718 37.560092,F : 126.905718 37.560092 L-2000; F : 126.905678 37.559919 L-2000,F : 126.905678 37.559919 L-2000; F : 126.923764 37.557173 L-2000,F : 126.923764 37.557173 L-2000; F : 126.891932 37.552653 L-2000,F : 126.891932 37.552653 L-2000; F : 126.902909 37.542381 L-2000,F : 126.902909 37.542381 L-2000; F : 126.908114 37.515981 L-2000,F : 126.908114 37.515981 L-2000; F : 126.939785 37.492735 L-2000,G : 126.939785 37.492735; G : 126.967950 37.481414,G : 126.967950 37.481414; G : 126.967383 37.480411,G : 126.967383 37.480411; G : 126.966927 37.479372,G : 126.966927 37.479372; G : 126.966587 37.478306,G : 126.966587 37.478306; G : 126.966364 37.477219,G : 126.966364 37.477219; G : 126.966262 37.476122,G : 126.966262 37.476122; G : 126.966279 37.475022,G : 126.966279 37.475022; G : 126.966417 37.473927,G : 126.966417 37.473927; G : 126.966674 37.472846,G : 126.966674 37.472846; G : 126.967049 37.471786,G : 126.967049 37.471786; G : 126.967537 37.470757,G : 126.967537 37.470757; G : 126.968137 37.469766,G : 126.968137 37.469766; G : 126.968842 37.468820,G : 126.968842 37.468820; G : 126.969649 37.467926,G : 126.969649 37.467926; G : 126.970550 37.467093,G : 126.970550 37.467093; G : 126.971538 37.466324,G : 126.971538 37.466324; G : 126.972607 37.465628,G : 126.972607 37.465628; G : 126.973748 37.465008,G : 126.973748 37.465008; G : 126.974952 37.464470,G : 126.974952 37.464470; G : 126.976211 37.464018,G : 126.976211 37.464018; G : 126.977514 37.463655,G : 126.977514 37.463655; G : 126.978852 37.463384,G : 126.978852 37.463384; G : 126.980214 37.463206,G : 126.980214 37.463206; G : 126.981591 37.463125,G : 126.981591 37.463125; G : 126.982971 37.463139,G : 126.982971 37.463139; G : 126.984345 37.463249,G : 126.984345 37.463249; G : 126.985701 37.463454,G : 126.985701 37.463454; G : 126.987030 37.463752,G : 126.987030 37.463752; G : 126.988321 37.464141,G : 126.988321 37.464141; G : 126.989565 37.464619,G : 126.989565 37.464619; G : 126.990752 37.465182,G : 126.990752 37.465182; G : 126.991872 37.465824,G : 126.991872 37.465824; G : 126.992918 37.466542,G : 126.992918 37.466542; G : 126.993269 37.466813,I : 126.993269 37.466813; I : 126.892137 37.516088,J : 126.892137 37.516088; J : 126.892137 37.516088,K : 126.892137 37.516088; K : 126.891603 37.516335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-3,UAM0073,6인승,6,상암·수색,1,2,06:50:12,광화문,2,2,07:08:51,A : 126.936835 37.623579; A : 126.936759 37.623173,B : 126.936759 37.623173; B : 126.936759 37.623173,C : 126.936759 37.623173; C : 126.878905 37.553363,E : 126.878905 37.553363; E : 126.877971 37.554174,E : 126.877971 37.554174; E : 126.877129 37.555048,E : 126.877129 37.555048; E : 126.876387 37.555976,E : 126.876387 37.555976; E : 126.875748 37.556952,E : 126.875748 37.556952; E : 126.875220 37.557968,E : 126.875220 37.557968; E : 126.874804 37.559018,E : 126.874804 37.559018; E : 126.874505 37.560092,E : 126.874505 37.560092; E : 126.874324 37.561183,E : 126.874324 37.561183; E : 126.874264 37.562283,E : 126.874264 37.562283; E : 126.874324 37.563382,E : 126.874324 37.563382; E : 126.874505 37.564473,E : 126.874505 37.564473; E : 126.874804 37.565548,E : 126.874804 37.565548; E : 126.875220 37.566597,E : 126.875220 37.566597; E : 126.875749 37.567614,E : 126.875749 37.567614; E : 126.876387 37.568590,E : 126.876387 37.568590; E : 126.877130 37.569518,E : 126.877130 37.569518; E : 126.877971 37.570391,E : 126.877971 37.570391; E : 126.878905 37.571202,E : 126.878905 37.571202; E : 126.879925 37.571946,E : 126.879925 37.571946; E : 126.881021 37.572616,E : 126.881021 37.572616; E : 126.882187 37.573207,E : 126.882187 37.573207; E : 126.883414 37.573715,E : 126.883414 37.573715; E : 126.884691 37.574136,E : 126.884691 37.574136; E : 126.886010 37.574467,E : 126.886010 37.574467; E : 126.887359 37.574705,E : 126.887359 37.574705; E : 126.888730 37.574849,E : 126.888730 37.574849; E : 126.890111 37.574897,E : 126.890111 37.574897; E : 126.891493 37.574849,E : 126.891493 37.574849; E : 126.892863 37.574705,E : 126.892863 37.574705; E : 126.894213 37.574467,E : 126.894213 37.574467; E : 126.895532 37.574136,E : 126.895532 37.574136; E : 126.896809 37.573715,E : 126.896809 37.573715; E : 126.898035 37.573207,E : 126.898035 37.573207; E : 126.899201 37.572616,E : 126.899201 37.572616; E : 126.900298 37.571946,E : 126.900298 37.571946; E : 126.901317 37.571202,E : 126.901317 37.571202; E : 126.902251 37.570391,E : 126.902251 37.570391; E : 126.903093 37.569518,E : 126.903093 37.569518; E : 126.903836 37.568590,E : 126.903836 37.568590; E : 126.904474 37.567614,E : 126.904474 37.567614; E : 126.905003 37.566597,E : 126.905003 37.566597; E : 126.905419 37.565548,E : 126.905419 37.565548; E : 126.905718 37.564473,E : 126.905718 37.564473; E : 126.905899 37.563382,E : 126.905899 37.563382; E : 126.905959 37.562283,E : 126.905959 37.562283; E : 126.905899 37.561183,E : 126.905899 37.561183; E : 126.905718 37.560092,F : 126.905718 37.560092 L-2000; F : 126.905678 37.559919 L-2000,F : 126.905678 37.559919 L-2000; F : 126.923764 37.557173 L-2000,G : 126.923764 37.557173; G : 126.947102 37.562876,G : 126.947102 37.562876; G : 126.947995 37.560877,G : 126.947995 37.560877; G : 126.949103 37.558946,G : 126.949103 37.558946; G : 126.950418 37.557100,G : 126.950418 37.557100; G : 126.951931 37.555353,G : 126.951931 37.555353; G : 126.953628 37.553717,G : 126.953628 37.553717; G : 126.955499 37.552204,G : 126.955499 37.552204; G : 126.957528 37.550828,G : 126.957528 37.550828; G : 126.959699 37.549597,G : 126.959699 37.549597; G : 126.961998 37.548522,G : 126.961998 37.548522; G : 126.964405 37.547611,G : 126.964405 37.547611; G : 126.966902 37.546870,G : 126.966902 37.546870; G : 126.969472 37.546305,G : 126.969472 37.546305; G : 126.972093 37.545920,G : 126.972093 37.545920; G : 126.974746 37.545719,G : 126.974746 37.545719; G : 126.977411 37.545703,G : 126.977411 37.545703; G : 126.980068 37.545872,G : 126.980068 37.545872; G : 126.982697 37.546225,G : 126.982697 37.546225; G : 126.985276 37.546758,G : 126.985276 37.546758; G : 126.987788 37.547469,G : 126.987788 37.547469; G : 126.990212 37.548351,G : 126.990212 37.548351; G : 126.992530 37.549399,G : 126.992530 37.549399; G : 126.994725 37.550603,G : 126.994725 37.550603; G : 126.996780 37.551954,G : 126.996780 37.551954; G : 126.998679 37.553444,G : 126.998679 37.553444; G : 127.000408 37.555059,G : 127.000408 37.555059; G : 127.001954 37.556788,G : 127.001954 37.556788; G : 127.003304 37.558618,G : 127.003304 37.558618; G : 127.004449 37.560534,G : 127.004449 37.560534; G : 127.005380 37.562523,G : 127.005380 37.562523; G : 127.006089 37.564569,G : 127.006089 37.564569; G : 127.006572 37.566656,G : 127.006572 37.566656; G : 127.006825 37.568769,G : 127.006825 37.568769; G : 127.006845 37.570891,G : 127.006845 37.570891; G : 127.006633 37.573007,G : 127.006633 37.573007; G : 127.006190 37.575099,G : 127.006190 37.575099; G : 127.005520 37.577154,G : 127.005520 37.577154; G : 127.004627 37.579153,G : 127.004627 37.579153; G : 127.003518 37.581084,G : 127.003518 37.581084; G : 127.002203 37.582930,G : 127.002203 37.582930; G : 127.000690 37.584677,G : 127.000690 37.584677; G : 126.998991 37.586313,H : 126.998991 37.586313; H : 126.997912 37.587217,I : 126.997912 37.587217; I : 126.977341 37.571213,J : 126.977341 37.571213; J : 126.977341 37.571213,K : 126.977341 37.571213; K : 126.977871 37.571518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-4,UAM0097,6인승,6,상암·수색,1,1,06:58:44,성수,2,3,07:19:12,A : 126.936806 37.623428; A : 126.936759 37.623173,B : 126.936759 37.623173; B : 126.936759 37.623173,C : 126.936759 37.623173; C : 126.878905 37.553363,E : 126.878905 37.553363; E : 126.877971 37.554174,E : 126.877971 37.554174; E : 126.877129 37.555048,E : 126.877129 37.555048; E : 126.876387 37.555976,E : 126.876387 37.555976; E : 126.875748 37.556952,E : 126.875748 37.556952; E : 126.875220 37.557968,E : 126.875220 37.557968; E : 126.874804 37.559018,E : 126.874804 37.559018; E : 126.874505 37.560092,E : 126.874505 37.560092; E : 126.874324 37.561183,E : 126.874324 37.561183; E : 126.874264 37.562283,E : 126.874264 37.562283; E : 126.874324 37.563382,E : 126.874324 37.563382; E : 126.874505 37.564473,E : 126.874505 37.564473; E : 126.874804 37.565548,E : 126.874804 37.565548; E : 126.875220 37.566597,E : 126.875220 37.566597; E : 126.875749 37.567614,E : 126.875749 37.567614; E : 126.876387 37.568590,E : 126.876387 37.568590; E : 126.877130 37.569518,E : 126.877130 37.569518; E : 126.877971 37.570391,E : 126.877971 37.570391; E : 126.878905 37.571202,E : 126.878905 37.571202; E : 126.879925 37.571946,E : 126.879925 37.571946; E : 126.881021 37.572616,E : 126.881021 37.572616; E : 126.882187 37.573207,E : 126.882187 37.573207; E : 126.883414 37.573715,E : 126.883414 37.573715; E : 126.884691 37.574136,E : 126.884691 37.574136; E : 126.886010 37.574467,E : 126.886010 37.574467; E : 126.887359 37.574705,E : 126.887359 37.574705; E : 126.888730 37.574849,E : 126.888730 37.574849; E : 126.890111 37.574897,E : 126.890111 37.574897; E : 126.891493 37.574849,E : 126.891493 37.574849; E : 126.892863 37.574705,E : 126.892863 37.574705; E : 126.894213 37.574467,E : 126.894213 37.574467; E : 126.895532 37.574136,E : 126.895532 37.574136; E : 126.896809 37.573715,E : 126.896809 37.573715; E : 126.898035 37.573207,E : 126.898035 37.573207; E : 126.899201 37.572616,E : 126.899201 37.572616; E : 126.900298 37.571946,E : 126.900298 37.571946; E : 126.901317 37.571202,E : 126.901317 37.571202; E : 126.902251 37.570391,E : 126.902251 37.570391; E : 126.903093 37.569518,E : 126.903093 37.569518; E : 126.903836 37.568590,E : 126.903836 37.568590; E : 126.904474 37.567614,E : 126.904474 37.567614; E : 126.905003 37.566597,E : 126.905003 37.566597; E : 126.905419 37.565548,E : 126.905419 37.565548; E : 126.905718 37.564473,E : 126.905718 37.564473; E : 126.905899 37.563382,E : 126.905899 37.563382; E : 126.905959 37.562283,E : 126.905959 37.562283; E : 126.905899 37.561183,E : 126.905899 37.561183; E : 126.905718 37.560092,F : 126.905718 37.560092 L-2000; F : 126.905678 37.559919 L-2000,F : 126.905678 37.559919 L-2000; F : 126.923764 37.557173 L-2000,F : 126.923764 37.557173 R-2000; F : 126.976314 37.570015 R-2000,F : 126.976314 37.570015 R-2000; F : 127.023560 37.575809 R-2000,F : 127.023560 37.575809 R-2000; F : 127.049118 37.581375 R-2000,F : 127.049118 37.581375 L-2000; F : 127.038276 37.562023 L-2000,G : 127.038276 37.562023; G : 127.039803 37.551433,G : 127.039803 37.551433; G : 127.041182 37.551511,G : 127.041182 37.551511; G : 127.042564 37.551493,G : 127.042564 37.551493; G : 127.043939 37.551379,G : 127.043939 37.551379; G : 127.045295 37.551170,G : 127.045295 37.551170; G : 127.046624 37.550867,G : 127.046624 37.550867; G : 127.047915 37.550474,G : 127.047915 37.550474; G : 127.049158 37.549992,G : 127.049158 37.549992; G : 127.050343 37.549426,G : 127.050343 37.549426; G : 127.051462 37.548780,G : 127.051462 37.548780; G : 127.052506 37.548059,G : 127.052506 37.548059; G : 127.053467 37.547268,G : 127.053467 37.547268; G : 127.054338 37.546413,G : 127.054338 37.546413; G : 127.055111 37.545502,G : 127.055111 37.545502; G : 127.055783 37.544540,G : 127.055783 37.544540; G : 127.056346 37.543535,G : 127.056346 37.543535; G : 127.056797 37.542495,G : 127.056797 37.542495; G : 127.057132 37.541427,G : 127.057132 37.541427; G : 127.057350 37.540340,G : 127.057350 37.540340; G : 127.057447 37.539243,G : 127.057447 37.539243; G : 127.057425 37.538142,G : 127.057425 37.538142; G : 127.057281 37.537048,G : 127.057281 37.537048; G : 127.057019 37.535967,G : 127.057019 37.535967; G : 127.056639 37.534909,G : 127.056639 37.534909; G : 127.056145 37.533882,G : 127.056145 37.533882; G : 127.055540 37.532892,G : 127.055540 37.532892; G : 127.054830 37.531948,G : 127.054830 37.531948; G : 127.054019 37.531057,G : 127.054019 37.531057; G : 127.053113 37.530226,G : 127.053113 37.530226; G : 127.052120 37.529461,G : 127.052120 37.529461; G : 127.051047 37.528768,G : 127.051047 37.528768; G : 127.049902 37.528152,G : 127.049902 37.528152; G : 127.048694 37.527617,G : 127.048694 37.527617; G : 127.047433 37.527169,G : 127.047433 37.527169; G : 127.046127 37.526810,G : 127.046127 37.526810; G : 127.044786 37.526542,G : 127.044786 37.526542; G : 127.043422 37.526369,G : 127.043422 37.526369; G : 127.042044 37.526292,G : 127.042044 37.526292; G : 127.040662 37.526310,G : 127.040662 37.526310; G : 127.039288 37.526424,G : 127.039288 37.526424; G : 127.037931 37.526633,G : 127.037931 37.526633; G : 127.036603 37.526935,G : 127.036603 37.526935; G : 127.035313 37.527329,G : 127.035313 37.527329; G : 127.034070 37.527810,G : 127.034070 37.527810; G : 127.032885 37.528376,G : 127.032885 37.528376; G : 127.031767 37.529022,G : 127.031767 37.529022; G : 127.030723 37.529743,G : 127.030723 37.529743; G : 127.030416 37.529982,I : 127.030416 37.529982; I : 126.978918 37.509924,J : 126.978918 37.509924; J : 126.978918 37.509924,K : 126.978918 37.509924; K : 126.978319 37.509493,,,,,,,,,,,,,,,,,,,,,
