LocalID,ID,Type,Pax,From,DepFATO_No,DepGate_No,STD,To,ArrFATO_No,ArrGate_No,STA,Seg1,Seg2,Seg3,Seg4,Seg5,Seg6,Seg7,Seg8,Seg9,Seg10,Seg11,Seg12,Seg13,Seg14,Seg15,Seg16,Seg17,Seg18,Seg19,Seg20,Seg21,Seg22,Seg23,Seg24,Seg25,Seg26,Seg27,Seg28,Seg29,Seg30,Seg31,Seg32,Seg33,Seg34,Seg35,Seg36,Seg37,Seg38,Seg39,Seg40,Seg41,Seg42,Seg43,Seg44,Seg45,Seg46,Seg47,Seg48,Seg49,Seg50,Seg51,Seg52,Seg53,Seg54,Seg55,Seg56,Seg57,Seg58,Seg59,Seg60,Seg61,Seg62,Seg63,Seg64,Seg65,Seg66,Seg67,Seg68,Seg69,Seg70,Seg71,Seg72,Seg73,Seg74,Seg75,Seg76,Seg77,Seg78,Seg79,Seg80,Seg81,Seg82,Seg83,Seg84,Seg85,Seg86,Seg87,Seg88,Seg89,Seg90,Seg91,Seg92,Seg93,Seg94,Seg95,Seg96,Seg97,Seg98,Seg99,Seg100,Seg101,Seg102,Seg103,Seg104,Seg105,Seg106,Seg107,Seg108,Seg109,Seg110,Seg111,Seg112,Seg113,Seg114,Seg115,Seg116,Seg117,Seg118,Seg119,Seg120,Seg121,Seg122,Seg123,Seg124,Seg125,Seg126,Seg127,Seg128,Seg129,Seg130,Seg131,Seg132,Seg133,Seg134,Seg135,Seg136,Seg137,Seg138,Seg139,Seg140,Seg141,Seg142,Seg143,Seg144,Seg145,Seg146,Seg147,Seg148,Seg149,Seg150,Seg151,Seg152,Seg153
5-1,UAM0009,6인승,6,목동,1,1,06:33:23,미아,2,1,06:51:47,A : 126.896459 37.614187; A : 126.896549 37.613947,B : 126.896549 37.613947; B : 126.896549 37.613947,C : 126.896549 37.613947; C : 126.881882 37.534147,E : 126.881882 37.534147; E : 126.882715 37.533725,E : 126.882715 37.533725; E : 126.883498 37.533246,E : 126.883498 37.533246; E : 126.884225 37.532715,E : 126.884225 37.532715; E : 126.884892 37.532136,E : 126.884892 37.532136; E : 126.885493 37.531512,E : 126.885493 37.531512; E : 126.886023 37.530849,E : 126.886023 37.530849; E : 126.886479 37.530152,E : 126.886479 37.530152; E : 126.886857 37.529426,E : 126.886857 37.529426; E : 126.887153 37.528676,E : 126.887153 37.528676; E : 126.887367 37.527909,E : 126.887367 37.527909; E : 126.887496 37.527129,E : 126.887496 37.527129; E : 126.887539 37.526344,E : 126.887539 37.526344; E : 126.887496 37.525559,E : 126.887496 37.525559; E : 126.887367 37.524780,E : 126.887367 37.524780; E : 126.887153 37.524012,E : 126.887153 37.524012; E : 126.886857 37.523263,E : 126.886857 37.523263; E : 126.886479 37.522536,E : 126.886479 37.522536; E : 126.886023 37.521839,E : 126.886023 37.521839; E : 126.885493 37.521176,E : 126.885493 37.521176; E : 126.884892 37.520553,E : 126.884892 37.520553; E : 126.884226 37.519973,E : 126.884226 37.519973; E : 126.883498 37.519442,E : 126.883498 37.519442; E : 126.882715 37.518963,E : 126.882715 37.518963; E : 126.881883 37.518541,E : 126.881883 37.518541; E : 126.881008 37.518178,E : 126.881008 37.518178; E : 126.880096 37.517877,E : 126.880096 37.517877; E : 126.879155 37.517641,E : 126.879155 37.517641; E : 126.878191 37.517471,E : 126.878191 37.517471; E : 126.877213 37.517368,E : 126.877213 37.517368; E : 126.876227 37.517334,E : 126.876227 37.517334; E : 126.875241 37.517368,E : 126.875241 37.517368; E : 126.874263 37.517471,E : 126.874263 37.517471; E : 126.873300 37.517641,E : 126.873300 37.517641; E : 126.872359 37.517877,E : 126.872359 37.517877; E : 126.871447 37.518178,E : 126.871447 37.518178; E : 126.870572 37.518541,E : 126.870572 37.518541; E : 126.869739 37.518963,E : 126.869739 37.518963; E : 126.868956 37.519442,E : 126.868956 37.519442; E : 126.868229 37.519973,E : 126.868229 37.519973; E : 126.867562 37.520553,E : 126.867562 37.520553; E : 126.866962 37.521176,E : 126.866962 37.521176; E : 126.866431 37.521839,E : 126.866431 37.521839; E : 126.865976 37.522536,E : 126.865976 37.522536; E : 126.865598 37.523263,E : 126.865598 37.523263; E : 126.865301 37.524012,E : 126.865301 37.524012; E : 126.865088 37.524780,E : 126.865088 37.524780; E : 126.864959 37.525559,E : 126.864959 37.525559; E : 126.864916 37.526344,E : 126.864916 37.526344; E : 126.864959 37.527129,E : 126.864959 37.527129; E : 126.865088 37.527909,E : 126.865088 37.527909; E : 126.865301 37.528676,E : 126.865301 37.528676; E : 126.865598 37.529426,E : 126.865598 37.529426; E : 126.865976 37.530152,E : 126.865976 37.530152; E : 126.866431 37.530849,E : 126.866431 37.530849; E : 126.866962 37.531512,E : 126.866962 37.531512; E : 126.867563 37.532136,E : 126.867563 37.532136; E : 126.868229 37.532715,E : 126.868229 37.532715; E : 126.868957 37.533246,E : 126.868957 37.533246; E : 126.869740 37.533725,E : 126.869740 37.533725; E : 126.870572 37.534147,E : 126.870572 37.534147; E : 126.871448 37.534510,E : 126.871448 37.534510; E : 126.872360 37.534811,E : 126.872360 37.534811; E : 126.873301 37.535047,E : 126.873301 37.535047; E : 126.874265 37.535218,E : 126.874265 37.535218; E : 126.875243 37.535320,E : 126.875243 37.535320; E : 126.876229 37.535354,E : 126.876229 37.535354; E : 126.877216 37.535320,E : 126.877216 37.535320; E : 126.878194 37.535218,E : 126.878194 37.535218; E : 126.879158 37.535047,E : 126.879158 37.535047; E : 126.880099 37.534811,E : 126.880099 37.534811; E : 126.881011 37.534510,F : 126.881011 37.534510 L-1000; F : 126.881106 37.534475 L-1000,F : 126.881106 37.534475 R-1000; F : 126.892002 37.552643 R-1000,F : 126.892002 37.552643 R-1000; F : 126.923833 37.557163 R-1000,F : 126.923833 37.557163 R-1000; F : 126.976382 37.570005 R-1000,F : 126.976382 37.570005 R-1000; F : 127.023628 37.575799 R-1000,G : 127.023628 37.575799; G : 127.025476 37.617570,G : 127.025476 37.617570; G : 127.026859 37.617579,G : 127.026859 37.617579; G : 127.028236 37.617684,G : 127.028236 37.617684; G : 127.029596 37.617884,G : 127.029596 37.617884; G : 127.030930 37.618178,G : 127.030930 37.618178; G : 127.032225 37.618563,G : 127.032225 37.618563; G : 127.033474 37.619037,G : 127.033474 37.619037; G : 127.034666 37.619595,G : 127.034666 37.619595; G : 127.035793 37.620234,G : 127.035793 37.620234; G : 127.036845 37.620948,G : 127.036845 37.620948; G : 127.037815 37.621733,G : 127.037815 37.621733; G : 127.038695 37.622582,G : 127.038695 37.622582; G : 127.039479 37.623489,G : 127.039479 37.623489; G : 127.040161 37.624446,G : 127.040161 37.624446; G : 127.040735 37.625447,G : 127.040735 37.625447; G : 127.041197 37.626485,G : 127.041197 37.626485; G : 127.041544 37.627550,G : 127.041544 37.627550; G : 127.041772 37.628635,G : 127.041772 37.628635; G : 127.041881 37.629732,G : 127.041881 37.629732; G : 127.041870 37.630833,G : 127.041870 37.630833; G : 127.041737 37.631928,G : 127.041737 37.631928; G : 127.041486 37.633010,G : 127.041486 37.633010; G : 127.041116 37.634071,G : 127.041116 37.634071; G : 127.040632 37.635102,G : 127.040632 37.635102; G : 127.040037 37.636095,G : 127.040037 37.636095; G : 127.039335 37.637043,G : 127.039335 37.637043; G : 127.038532 37.637939,G : 127.038532 37.637939; G : 127.037633 37.638776,G : 127.037633 37.638776; G : 127.037246 37.639096,I : 127.037246 37.639096; I : 127.059176 37.566593,J : 127.059176 37.566593; J : 127.059176 37.566593,K : 127.059176 37.566593; K : 127.059095 37.567035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-2,UAM0014,6인승,6,목동,1,1,06:34:41,사당·이수,2,1,06:50:22,A : 126.896459 37.614187; A : 126.896549 37.613947,B : 126.896549 37.613947; B : 126.896549 37.613947,C : 126.896549 37.613947; C : 126.881882 37.534147,E : 126.881882 37.534147; E : 126.882715 37.533725,E : 126.882715 37.533725; E : 126.883498 37.533246,E : 126.883498 37.533246; E : 126.884225 37.532715,E : 126.884225 37.532715; E : 126.884892 37.532136,E : 126.884892 37.532136; E : 126.885493 37.531512,E : 126.885493 37.531512; E : 126.886023 37.530849,E : 126.886023 37.530849; E : 126.886479 37.530152,E : 126.886479 37.530152; E : 126.886857 37.529426,E : 126.886857 37.529426; E : 126.887153 37.528676,E : 126.887153 37.528676; E : 126.887367 37.527909,E : 126.887367 37.527909; E : 126.887496 37.527129,E : 126.887496 37.527129; E : 126.887539 37.526344,E : 126.887539 37.526344; E : 126.887496 37.525559,E : 126.887496 37.525559; E : 126.887367 37.524780,E : 126.887367 37.524780; E : 126.887153 37.524012,E : 126.887153 37.524012; E : 126.886857 37.523263,F : 126.886857 37.523263 L-1000; F : 126.886702 37.522943 L-1000,F : 126.886702 37.522943 L-1000; F : 126.908173 37.515971 L-1000,F : 126.908173 37.515971 L-1000; F : 126.939844 37.492725 L-1000,G : 126.939844 37.492725; G : 126.968010 37.481404,G : 126.968010 37.481404; G : 126.967442 37.480401,G : 126.967442 37.480401; G : 126.966986 37.479362,G : 126.966986 37.479362; G : 126.966646 37.478296,G : 126.966646 37.478296; G : 126.966424 37.477209,G : 126.966424 37.477209; G : 126.966321 37.476112,G : 126.966321 37.476112; G : 126.966339 37.475012,G : 126.966339 37.475012; G : 126.966477 37.473917,G : 126.966477 37.473917; G : 126.966734 37.472835,G : 126.966734 37.472835; G : 126.967108 37.471776,G : 126.967108 37.471776; G : 126.967597 37.470747,G : 126.967597 37.470747; G : 126.968196 37.469756,G : 126.968196 37.469756; G : 126.968902 37.468810,G : 126.968902 37.468810; G : 126.969708 37.467916,G : 126.969708 37.467916; G : 126.970609 37.467083,G : 126.970609 37.467083; G : 126.971598 37.466314,G : 126.971598 37.466314; G : 126.972666 37.465618,G : 126.972666 37.465618; G : 126.973807 37.464998,G : 126.973807 37.464998; G : 126.975012 37.464460,G : 126.975012 37.464460; G : 126.976270 37.464008,G : 126.976270 37.464008; G : 126.977573 37.463645,G : 126.977573 37.463645; G : 126.978911 37.463374,G : 126.978911 37.463374; G : 126.980274 37.463196,G : 126.980274 37.463196; G : 126.981650 37.463115,G : 126.981650 37.463115; G : 126.983031 37.463129,G : 126.983031 37.463129; G : 126.984404 37.463239,G : 126.984404 37.463239; G : 126.985761 37.463443,G : 126.985761 37.463443; G : 126.987090 37.463742,G : 126.987090 37.463742; G : 126.988381 37.464131,G : 126.988381 37.464131; G : 126.989624 37.464609,G : 126.989624 37.464609; G : 126.990811 37.465172,G : 126.990811 37.465172; G : 126.991932 37.465814,G : 126.991932 37.465814; G : 126.992978 37.466532,G : 126.992978 37.466532; G : 126.993328 37.466803,I : 126.993328 37.466803; I : 126.892137 37.516088,J : 126.892137 37.516088; J : 126.892137 37.516088,K : 126.892137 37.516088; K : 126.891656 37.516193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-3,UAM0022,6인승,6,목동,1,1,06:36:52,광화문,2,2,06:55:21,A : 126.896459 37.614187; A : 126.896549 37.613947,B : 126.896549 37.613947; B : 126.896549 37.613947,C : 126.896549 37.613947; C : 126.881882 37.534147,E : 126.881882 37.534147; E : 126.882715 37.533725,E : 126.882715 37.533725; E : 126.883498 37.533246,E : 126.883498 37.533246; E : 126.884225 37.532715,E : 126.884225 37.532715; E : 126.884892 37.532136,E : 126.884892 37.532136; E : 126.885493 37.531512,E : 126.885493 37.531512; E : 126.886023 37.530849,E : 126.886023 37.530849; E : 126.886479 37.530152,E : 126.886479 37.530152; E : 126.886857 37.529426,E : 126.886857 37.529426; E : 126.887153 37.528676,E : 126.887153 37.528676; E : 126.887367 37.527909,E : 126.887367 37.527909; E : 126.887496 37.527129,E : 126.887496 37.527129; E : 126.887539 37.526344,E : 126.887539 37.526344; E : 126.887496 37.525559,E : 126.887496 37.525559; E : 126.887367 37.524780,E : 126.887367 37.524780; E : 126.887153 37.524012,E : 126.887153 37.524012; E : 126.886857 37.523263,E : 126.886857 37.523263; E : 126.886479 37.522536,E : 126.886479 37.522536; E : 126.886023 37.521839,E : 126.886023 37.521839; E : 126.885493 37.521176,E : 126.885493 37.521176; E : 126.884892 37.520553,E : 126.884892 37.520553; E : 126.884226 37.519973,E : 126.884226 37.519973; E : 126.883498 37.519442,E : 126.883498 37.519442; E : 126.882715 37.518963,E : 126.882715 37.518963; E : 126.881883 37.518541,E : 126.881883 37.518541; E : 126.881008 37.518178,E : 126.881008 37.518178; E : 126.880096 37.517877,E : 126.880096 37.517877; E : 126.879155 37.517641,E : 126.879155 37.517641; E : 126.878191 37.517471,E : 126.878191 37.517471; E : 126.877213 37.517368,E : 126.877213 37.517368; E : 126.876227 37.517334,E : 126.876227 37.517334; E : 126.875241 37.517368,E : 126.875241 37.517368; E : 126.874263 37.517471,E : 126.874263 37.517471; E : 126.873300 37.517641,E : 126.873300 37.517641; E : 126.872359 37.517877,E : 126.872359 37.517877; E : 126.871447 37.518178,E : 126.871447 37.518178; E : 126.870572 37.518541,E : 126.870572 37.518541; E : 126.869739 37.518963,E : 126.869739 37.518963; E : 126.868956 37.519442,E : 126.868956 37.519442; E : 126.868229 37.519973,E : 126.868229 37.519973; E : 126.867562 37.520553,E : 126.867562 37.520553; E : 126.866962 37.521176,E : 126.866962 37.521176; E : 126.866431 37.521839,E : 126.866431 37.521839; E : 126.865976 37.522536,E : 126.865976 37.522536; E : 126.865598 37.523263,E : 126.865598 37.523263; E : 126.865301 37.524012,E : 126.865301 37.524012; E : 126.865088 37.524780,E : 126.865088 37.524780; E : 126.864959 37.525559,E : 126.864959 37.525559; E : 126.864916 37.526344,E : 126.864916 37.526344; E : 126.864959 37.527129,E : 126.864959 37.527129; E : 126.865088 37.527909,E : 126.865088 37.527909; E : 126.865301 37.528676,E : 126.865301 37.528676; E : 126.865598 37.529426,E : 126.865598 37.529426; E : 126.865976 37.530152,E : 126.865976 37.530152; E : 126.866431 37.530849,E : 126.866431 37.530849; E : 126.866962 37.531512,E : 126.866962 37.531512; E : 126.867563 37.532136,E : 126.867563 37.532136; E : 126.868229 37.532715,E : 126.868229 37.532715; E : 126.868957 37.533246,E : 126.868957 37.533246; E : 126.869740 37.533725,E : 126.869740 37.533725; E : 126.870572 37.534147,E : 126.870572 37.534147; E : 126.871448 37.534510,E : 126.871448 37.534510; E : 126.872360 37.534811,E : 126.872360 37.534811; E : 126.873301 37.535047,E : 126.873301 37.535047; E : 126.874265 37.535218,E : 126.874265 37.535218; E : 126.875243 37.535320,E : 126.875243 37.535320; E : 126.876229 37.535354,E : 126.876229 37.535354; E : 126.877216 37.535320,E : 126.877216 37.535320; E : 126.878194 37.535218,E : 126.878194 37.535218; E : 126.879158 37.535047,E : 126.879158 37.535047; E : 126.880099 37.534811,E : 126.880099 37.534811; E : 126.881011 37.534510,F : 126.881011 37.534510 L-1000; F : 126.881106 37.534475 L-1000,F : 126.881106 37.534475 R-1000; F : 126.892002 37.552643 R-1000,F : 126.892002 37.552643 R-1000; F : 126.923833 37.557163 R-1000,G : 126.923833 37.557163; G : 126.947170 37.562866,G : 126.947170 37.562866; G : 126.948063 37.560867,G : 126.948063 37.560867; G : 126.949171 37.558936,G : 126.949171 37.558936; G : 126.950487 37.557090,G : 126.950487 37.557090; G : 126.951999 37.555343,G : 126.951999 37.555343; G : 126.953697 37.553707,G : 126.953697 37.553707; G : 126.955567 37.552195,G : 126.955567 37.552195; G : 126.957596 37.550818,G : 126.957596 37.550818; G : 126.959768 37.549588,G : 126.959768 37.549588; G : 126.962066 37.548512,G : 126.962066 37.548512; G : 126.964473 37.547601,G : 126.964473 37.547601; G : 126.966971 37.546860,G : 126.966971 37.546860; G : 126.969540 37.546295,G : 126.969540 37.546295; G : 126.972161 37.545911,G : 126.972161 37.545911; G : 126.974814 37.545709,G : 126.974814 37.545709; G : 126.977480 37.545693,G : 126.977480 37.545693; G : 126.980137 37.545862,G : 126.980137 37.545862; G : 126.982765 37.546215,G : 126.982765 37.546215; G : 126.985345 37.546749,G : 126.985345 37.546749; G : 126.987856 37.547459,G : 126.987856 37.547459; G : 126.990280 37.548341,G : 126.990280 37.548341; G : 126.992599 37.549389,G : 126.992599 37.549389; G : 126.994794 37.550593,G : 126.994794 37.550593; G : 126.996848 37.551944,G : 126.996848 37.551944; G : 126.998748 37.553434,G : 126.998748 37.553434; G : 127.000476 37.555049,G : 127.000476 37.555049; G : 127.002022 37.556778,G : 127.002022 37.556778; G : 127.003372 37.558608,G : 127.003372 37.558608; G : 127.004517 37.560525,G : 127.004517 37.560525; G : 127.005448 37.562513,G : 127.005448 37.562513; G : 127.006158 37.564559,G : 127.006158 37.564559; G : 127.006641 37.566646,G : 127.006641 37.566646; G : 127.006893 37.568759,G : 127.006893 37.568759; G : 127.006914 37.570881,G : 127.006914 37.570881; G : 127.006701 37.572997,G : 127.006701 37.572997; G : 127.006258 37.575090,G : 127.006258 37.575090; G : 127.005588 37.577144,G : 127.005588 37.577144; G : 127.004695 37.579143,G : 127.004695 37.579143; G : 127.003587 37.581074,G : 127.003587 37.581074; G : 127.002271 37.582920,G : 127.002271 37.582920; G : 127.000758 37.584667,G : 127.000758 37.584667; G : 126.999059 37.586303,H : 126.999059 37.586303; H : 126.997981 37.587207,I : 126.997981 37.587207; I : 126.977341 37.571213,J : 126.977341 37.571213; J : 126.977341 37.571213,K : 126.977341 37.571213; K : 126.977871 37.571518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-4,UAM0028,6인승,6,목동,1,1,06:39:13,성수,2,1,06:56:58,A : 126.896459 37.614187; A : 126.896549 37.613947,B : 126.896549 37.613947; B : 126.896549 37.613947,C : 126.896549 37.613947; C : 126.881882 37.534147,E : 126.881882 37.534147; E : 126.882715 37.533725,E : 126.882715 37.533725; E : 126.883498 37.533246,E : 126.883498 37.533246; E : 126.884225 37.532715,E : 126.884225 37.532715; E : 126.884892 37.532136,E : 126.884892 37.532136; E : 126.885493 37.531512,E : 126.885493 37.531512; E : 126.886023 37.530849,E : 126.886023 37.530849; E : 126.886479 37.530152,E : 126.886479 37.530152; E : 126.886857 37.529426,E : 126.886857 37.529426; E : 126.887153 37.528676,E : 126.887153 37.528676; E : 126.887367 37.527909,E : 126.887367 37.527909; E : 126.887496 37.527129,E : 126.887496 37.527129; E : 126.887539 37.526344,E : 126.887539 37.526344; E : 126.887496 37.525559,E : 126.887496 37.525559; E : 126.887367 37.524780,E : 126.887367 37.524780; E : 126.887153 37.524012,E : 126.887153 37.524012; E : 126.886857 37.523263,E : 126.886857 37.523263; E : 126.886479 37.522536,E : 126.886479 37.522536; E : 126.886023 37.521839,E : 126.886023 37.521839; E : 126.885493 37.521176,E : 126.885493 37.521176; E : 126.884892 37.520553,E : 126.884892 37.520553; E : 126.884226 37.519973,E : 126.884226 37.519973; E : 126.883498 37.519442,E : 126.883498 37.519442; E : 126.882715 37.518963,E : 126.882715 37.518963; E : 126.881883 37.518541,E : 126.881883 37.518541; E : 126.881008 37.518178,E : 126.881008 37.518178; E : 126.880096 37.517877,E : 126.880096 37.517877; E : 126.879155 37.517641,E : 126.879155 37.517641; E : 126.878191 37.517471,E : 126.878191 37.517471; E : 126.877213 37.517368,E : 126.877213 37.517368; E : 126.876227 37.517334,E : 126.876227 37.517334; E : 126.875241 37.517368,E : 126.875241 37.517368; E : 126.874263 37.517471,E : 126.874263 37.517471; E : 126.873300 37.517641,E : 126.873300 37.517641; E : 126.872359 37.517877,E : 126.872359 37.517877; E : 126.871447 37.518178,E : 126.871447 37.518178; E : 126.870572 37.518541,E : 126.870572 37.518541; E : 126.869739 37.518963,E : 126.869739 37.518963; E : 126.868956 37.519442,E : 126.868956 37.519442; E : 126.868229 37.519973,E : 126.868229 37.519973; E : 126.867562 37.520553,E : 126.867562 37.520553; E : 126.866962 37.521176,E : 126.866962 37.521176; E : 126.866431 37.521839,E : 126.866431 37.521839; E : 126.865976 37.522536,E : 126.865976 37.522536; E : 126.865598 37.523263,E : 126.865598 37.523263; E : 126.865301 37.524012,E : 126.865301 37.524012; E : 126.865088 37.524780,E : 126.865088 37.524780; E : 126.864959 37.525559,E : 126.864959 37.525559; E : 126.864916 37.526344,E : 126.864916 37.526344; E : 126.864959 37.527129,E : 126.864959 37.527129; E : 126.865088 37.527909,E : 126.865088 37.527909; E : 126.865301 37.528676,E : 126.865301 37.528676; E : 126.865598 37.529426,E : 126.865598 37.529426; E : 126.865976 37.530152,E : 126.865976 37.530152; E : 126.866431 37.530849,E : 126.866431 37.530849; E : 126.866962 37.531512,E : 126.866962 37.531512; E : 126.867563 37.532136,E : 126.867563 37.532136; E : 126.868229 37.532715,E : 126.868229 37.532715; E : 126.868957 37.533246,E : 126.868957 37.533246; E : 126.869740 37.533725,E : 126.869740 37.533725; E : 126.870572 37.534147,E : 126.870572 37.534147; E : 126.871448 37.534510,E : 126.871448 37.534510; E : 126.872360 37.534811,E : 126.872360 37.534811; E : 126.873301 37.535047,E : 126.873301 37.535047; E : 126.874265 37.535218,E : 126.874265 37.535218; E : 126.875243 37.535320,E : 126.875243 37.535320; E : 126.876229 37.535354,E : 126.876229 37.535354; E : 126.877216 37.535320,E : 126.877216 37.535320; E : 126.878194 37.535218,E : 126.878194 37.535218; E : 126.879158 37.535047,E : 126.879158 37.535047; E : 126.880099 37.534811,E : 126.880099 37.534811; E : 126.881011 37.534510,F : 126.881011 37.534510 L-1000; F : 126.881106 37.534475 L-1000,F : 126.881106 37.534475 R-1000; F : 126.892002 37.552643 R-1000,F : 126.892002 37.552643 L-1000; F : 126.902979 37.542371 L-1000,F : 126.902979 37.542371 L-1000; F : 126.925383 37.536965 L-1000,F : 126.925383 37.536965 L-1000; F : 126.940544 37.519305 L-1000,F : 126.940544 37.519305 L-1000; F : 126.952421 37.508583 L-1000,F : 126.952421 37.508583 L-1000; F : 126.983863 37.497681 L-1000,F : 126.983863 37.497681 R-1000; F : 127.015979 37.509394 R-1000,G : 127.015979 37.509394; G : 127.032584 37.528517,G : 127.032584 37.528517; G : 127.031483 37.529182,G : 127.031483 37.529182; G : 127.030459 37.529921,G : 127.030459 37.529921; G : 127.030396 37.529972,I : 127.030396 37.529972; I : 126.978918 37.509924,J : 126.978918 37.509924; J : 126.978918 37.509924,K : 126.978918 37.509924; K : 126.978655 37.509527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
