LocalID,ID,Type,Pax,From,DepFATO_No,DepGate_No,STD,To,ArrFATO_No,ArrGate_No,STA,Seg1,Seg2,Seg3,Seg4,Seg5,Seg6,Seg7,Seg8,Seg9,Seg10,Seg11,Seg12,Seg13,Seg14,Seg15,Seg16,Seg17,Seg18,Seg19,Seg20,Seg21,Seg22,Seg23,Seg24,Seg25,Seg26,Seg27,Seg28,Seg29,Seg30,Seg31,Seg32,Seg33,Seg34,Seg35,Seg36,Seg37,Seg38,Seg39,Seg40,Seg41,Seg42,Seg43,Seg44,Seg45,Seg46,Seg47,Seg48,Seg49,Seg50,Seg51,Seg52,Seg53,Seg54,Seg55,Seg56,Seg57,Seg58,Seg59,Seg60,Seg61,Seg62,Seg63,Seg64,Seg65,Seg66,Seg67,Seg68,Seg69,Seg70,Seg71,Seg72,Seg73,Seg74,Seg75,Seg76,Seg77,Seg78,Seg79,Seg80,Seg81,Seg82,Seg83,Seg84,Seg85,Seg86,Seg87,Seg88,Seg89,Seg90,Seg91,Seg92,Seg93,Seg94,Seg95,Seg96,Seg97,Seg98,Seg99,Seg100,Seg101,Seg102,Seg103,Seg104,Seg105,Seg106,Seg107,Seg108,Seg109,Seg110,Seg111,Seg112,Seg113,Seg114,Seg115,Seg116,Seg117,Seg118,Seg119,Seg120,Seg121,Seg122,Seg123,Seg124,Seg125,Seg126,Seg127,Seg128,Seg129,Seg130,Seg131,Seg132,Seg133,Seg134,Seg135
17-1,UAM0004,6인승,6,수서·문정,1,1,06:31:20,목동,2,1,06:52:39,A : 126.952964 37.443752; A : 126.953031 37.444004,B : 126.953031 37.444004; B : 126.953031 37.444004,C : 126.953031 37.444004; C : 127.096423 37.475257,D : 127.096423 37.475257; D : 127.092619 37.463942,E : 127.092619 37.463942; E : 127.095219 37.463483,E : 127.095219 37.463483; E : 127.097858 37.463206,E : 127.097858 37.463206; E : 127.100518 37.463113,E : 127.100518 37.463113; E : 127.103178 37.463206,E : 127.103178 37.463206; E : 127.105818 37.463483,E : 127.105818 37.463483; E : 127.108417 37.463942,E : 127.108417 37.463942; E : 127.110956 37.464581,E : 127.110956 37.464581; E : 127.113416 37.465393,E : 127.113416 37.465393; E : 127.115778 37.466373,E : 127.115778 37.466373; E : 127.118023 37.467513,E : 127.118023 37.467513; E : 127.120135 37.468805,E : 127.120135 37.468805; E : 127.122098 37.470239,E : 127.122098 37.470239; E : 127.123897 37.471804,E : 127.123897 37.471804; E : 127.125518 37.473487,E : 127.125518 37.473487; E : 127.126949 37.475277,E : 127.126949 37.475277; E : 127.128179 37.477160,E : 127.128179 37.477160; E : 127.129198 37.479121,E : 127.129198 37.479121; E : 127.129998 37.481145,E : 127.129998 37.481145; E : 127.130575 37.483217,E : 127.130575 37.483217; E : 127.130922 37.485321,E : 127.130922 37.485321; E : 127.131038 37.487441,E : 127.131038 37.487441; E : 127.130922 37.489562,E : 127.130922 37.489562; E : 127.130575 37.491666,E : 127.130575 37.491666; E : 127.129998 37.493738,E : 127.129998 37.493738; E : 127.129197 37.495762,E : 127.129197 37.495762; E : 127.128178 37.497723,E : 127.128178 37.497723; E : 127.126948 37.499605,E : 127.126948 37.499605; E : 127.125517 37.501395,E : 127.125517 37.501395; E : 127.123895 37.503079,E : 127.123895 37.503079; E : 127.122096 37.504644,E : 127.122096 37.504644; E : 127.120132 37.506077,E : 127.120132 37.506077; E : 127.118018 37.507369,E : 127.118018 37.507369; E : 127.115771 37.508510,E : 127.115771 37.508510; E : 127.113408 37.509490,E : 127.113408 37.509490; E : 127.110947 37.510302,E : 127.110947 37.510302; E : 127.108406 37.510940,E : 127.108406 37.510940; E : 127.105805 37.511399,E : 127.105805 37.511399; E : 127.103164 37.511676,E : 127.103164 37.511676; E : 127.100503 37.511769,E : 127.100503 37.511769; E : 127.097841 37.511676,E : 127.097841 37.511676; E : 127.095200 37.511399,E : 127.095200 37.511399; E : 127.092599 37.510940,E : 127.092599 37.510940; E : 127.090058 37.510302,E : 127.090058 37.510302; E : 127.087597 37.509490,E : 127.087597 37.509490; E : 127.085234 37.508510,E : 127.085234 37.508510; E : 127.082987 37.507369,E : 127.082987 37.507369; E : 127.080873 37.506077,E : 127.080873 37.506077; E : 127.078909 37.504644,E : 127.078909 37.504644; E : 127.077110 37.503079,E : 127.077110 37.503079; E : 127.075488 37.501395,E : 127.075488 37.501395; E : 127.074057 37.499605,E : 127.074057 37.499605; E : 127.072827 37.497723,E : 127.072827 37.497723; E : 127.071808 37.495762,E : 127.071808 37.495762; E : 127.071007 37.493738,E : 127.071007 37.493738; E : 127.070430 37.491666,E : 127.070430 37.491666; E : 127.070082 37.489562,E : 127.070082 37.489562; E : 127.069966 37.487441,E : 127.069966 37.487441; E : 127.070082 37.485321,E : 127.070082 37.485321; E : 127.070430 37.483217,E : 127.070430 37.483217; E : 127.071006 37.481145,F : 127.071006 37.481145 L-2000; F : 127.071206 37.480579 L-2000,F : 127.071206 37.480579 L-2000; F : 127.031824 37.471351 L-2000,F : 127.031824 37.471351 L-2000; F : 126.985816 37.471081 L-2000,F : 126.985816 37.471081 R-2000; F : 126.939807 37.492706 R-2000,F : 126.939807 37.492706 R-2000; F : 126.908146 37.515952 R-2000,G : 126.908146 37.515952; G : 126.886677 37.522924,G : 126.886677 37.522924; G : 126.886265 37.522210,G : 126.886265 37.522210; G : 126.885776 37.521527,G : 126.885776 37.521527; G : 126.885214 37.520880,G : 126.885214 37.520880; G : 126.884584 37.520275,G : 126.884584 37.520275; G : 126.883891 37.519716,G : 126.883891 37.519716; G : 126.883138 37.519208,G : 126.883138 37.519208; G : 126.882333 37.518753,G : 126.882333 37.518753; G : 126.881481 37.518357,G : 126.881481 37.518357; G : 126.880589 37.518020,G : 126.880589 37.518020; G : 126.879664 37.517747,G : 126.879664 37.517747; G : 126.878712 37.517540,G : 126.878712 37.517540; G : 126.877741 37.517399,G : 126.877741 37.517399; G : 126.876759 37.517326,G : 126.876759 37.517326; G : 126.875772 37.517321,G : 126.875772 37.517321; G : 126.874789 37.517386,G : 126.874789 37.517386; G : 126.873816 37.517518,G : 126.873816 37.517518; G : 126.872861 37.517717,G : 126.872861 37.517717; G : 126.871932 37.517982,G : 126.871932 37.517982; G : 126.871035 37.518310,G : 126.871035 37.518310; G : 126.870178 37.518699,G : 126.870178 37.518699; G : 126.869367 37.519146,G : 126.869367 37.519146; G : 126.868607 37.519648,G : 126.868607 37.519648; G : 126.867905 37.520201,G : 126.867905 37.520201; G : 126.867267 37.520800,G : 126.867267 37.520800; G : 126.866696 37.521441,G : 126.866696 37.521441; G : 126.866198 37.522120,G : 126.866198 37.522120; G : 126.865776 37.522830,G : 126.865776 37.522830; G : 126.865433 37.523568,G : 126.865433 37.523568; G : 126.865172 37.524326,G : 126.865172 37.524326; G : 126.864996 37.525099,G : 126.864996 37.525099; G : 126.864904 37.525882,G : 126.864904 37.525882; G : 126.864890 37.526325,I : 126.864890 37.526325; I : 126.896941 37.614081,J : 126.896941 37.614081; J : 126.896941 37.614081,K : 126.896941 37.614081; K : 126.896459 37.614187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-2,UAM0006,6인승,6,수서·문정,1,2,06:32:25,성수,2,1,06:50:26,A : 126.952924 37.443602; A : 126.953031 37.444004,B : 126.953031 37.444004; B : 126.953031 37.444004,C : 126.953031 37.444004; C : 127.096423 37.475257,D : 127.096423 37.475257; D : 127.092619 37.463942,E : 127.092619 37.463942; E : 127.095219 37.463483,E : 127.095219 37.463483; E : 127.097858 37.463206,E : 127.097858 37.463206; E : 127.100518 37.463113,E : 127.100518 37.463113; E : 127.103178 37.463206,E : 127.103178 37.463206; E : 127.105818 37.463483,E : 127.105818 37.463483; E : 127.108417 37.463942,E : 127.108417 37.463942; E : 127.110956 37.464581,E : 127.110956 37.464581; E : 127.113416 37.465393,E : 127.113416 37.465393; E : 127.115778 37.466373,E : 127.115778 37.466373; E : 127.118023 37.467513,E : 127.118023 37.467513; E : 127.120135 37.468805,E : 127.120135 37.468805; E : 127.122098 37.470239,E : 127.122098 37.470239; E : 127.123897 37.471804,E : 127.123897 37.471804; E : 127.125518 37.473487,E : 127.125518 37.473487; E : 127.126949 37.475277,E : 127.126949 37.475277; E : 127.128179 37.477160,E : 127.128179 37.477160; E : 127.129198 37.479121,E : 127.129198 37.479121; E : 127.129998 37.481145,E : 127.129998 37.481145; E : 127.130575 37.483217,E : 127.130575 37.483217; E : 127.130922 37.485321,E : 127.130922 37.485321; E : 127.131038 37.487441,E : 127.131038 37.487441; E : 127.130922 37.489562,E : 127.130922 37.489562; E : 127.130575 37.491666,E : 127.130575 37.491666; E : 127.129998 37.493738,E : 127.129998 37.493738; E : 127.129197 37.495762,E : 127.129197 37.495762; E : 127.128178 37.497723,E : 127.128178 37.497723; E : 127.126948 37.499605,E : 127.126948 37.499605; E : 127.125517 37.501395,E : 127.125517 37.501395; E : 127.123895 37.503079,E : 127.123895 37.503079; E : 127.122096 37.504644,E : 127.122096 37.504644; E : 127.120132 37.506077,E : 127.120132 37.506077; E : 127.118018 37.507369,E : 127.118018 37.507369; E : 127.115771 37.508510,E : 127.115771 37.508510; E : 127.113408 37.509490,E : 127.113408 37.509490; E : 127.110947 37.510302,E : 127.110947 37.510302; E : 127.108406 37.510940,E : 127.108406 37.510940; E : 127.105805 37.511399,E : 127.105805 37.511399; E : 127.103164 37.511676,E : 127.103164 37.511676; E : 127.100503 37.511769,E : 127.100503 37.511769; E : 127.097841 37.511676,E : 127.097841 37.511676; E : 127.095200 37.511399,F : 127.095200 37.511399 L-2000; F : 127.094395 37.511277 L-2000,F : 127.094395 37.511277 R-2000; F : 127.091073 37.524242 R-2000,F : 127.091073 37.524242 R-2000; F : 127.063924 37.526404 R-2000,G : 127.063924 37.526404; G : 127.054458 37.531659,G : 127.054458 37.531659; G : 127.053619 37.530785,G : 127.053619 37.530785; G : 127.052688 37.529972,G : 127.052688 37.529972; G : 127.051671 37.529226,G : 127.051671 37.529226; G : 127.050577 37.528555,G : 127.050577 37.528555; G : 127.049413 37.527961,G : 127.049413 37.527961; G : 127.048189 37.527451,G : 127.048189 37.527451; G : 127.046913 37.527028,G : 127.046913 37.527028; G : 127.045596 37.526695,G : 127.045596 37.526695; G : 127.044248 37.526454,G : 127.044248 37.526454; G : 127.042879 37.526308,G : 127.042879 37.526308; G : 127.041499 37.526258,G : 127.041499 37.526258; G : 127.040118 37.526303,G : 127.040118 37.526303; G : 127.038748 37.526445,G : 127.038748 37.526445; G : 127.037398 37.526681,G : 127.037398 37.526681; G : 127.036080 37.527009,G : 127.036080 37.527009; G : 127.034802 37.527428,G : 127.034802 37.527428; G : 127.033575 37.527934,G : 127.033575 37.527934; G : 127.032408 37.528523,G : 127.032408 37.528523; G : 127.031310 37.529192,G : 127.031310 37.529192; G : 127.030289 37.529933,G : 127.030289 37.529933; G : 127.030265 37.529952,I : 127.030265 37.529952; I : 126.978918 37.509924,J : 126.978918 37.509924; J : 126.978918 37.509924,K : 126.978918 37.509924; K : 126.978655 37.509527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-3,UAM0018,6인승,6,수서·문정,1,1,06:35:31,봉천,2,1,06:54:33,A : 126.952964 37.443752; A : 126.953031 37.444004,B : 126.953031 37.444004; B : 126.953031 37.444004,C : 126.953031 37.444004; C : 127.096423 37.475257,D : 127.096423 37.475257; D : 127.092619 37.463942,E : 127.092619 37.463942; E : 127.095219 37.463483,E : 127.095219 37.463483; E : 127.097858 37.463206,E : 127.097858 37.463206; E : 127.100518 37.463113,E : 127.100518 37.463113; E : 127.103178 37.463206,E : 127.103178 37.463206; E : 127.105818 37.463483,E : 127.105818 37.463483; E : 127.108417 37.463942,E : 127.108417 37.463942; E : 127.110956 37.464581,E : 127.110956 37.464581; E : 127.113416 37.465393,E : 127.113416 37.465393; E : 127.115778 37.466373,E : 127.115778 37.466373; E : 127.118023 37.467513,E : 127.118023 37.467513; E : 127.120135 37.468805,E : 127.120135 37.468805; E : 127.122098 37.470239,E : 127.122098 37.470239; E : 127.123897 37.471804,E : 127.123897 37.471804; E : 127.125518 37.473487,E : 127.125518 37.473487; E : 127.126949 37.475277,E : 127.126949 37.475277; E : 127.128179 37.477160,E : 127.128179 37.477160; E : 127.129198 37.479121,E : 127.129198 37.479121; E : 127.129998 37.481145,E : 127.129998 37.481145; E : 127.130575 37.483217,E : 127.130575 37.483217; E : 127.130922 37.485321,E : 127.130922 37.485321; E : 127.131038 37.487441,E : 127.131038 37.487441; E : 127.130922 37.489562,E : 127.130922 37.489562; E : 127.130575 37.491666,E : 127.130575 37.491666; E : 127.129998 37.493738,E : 127.129998 37.493738; E : 127.129197 37.495762,E : 127.129197 37.495762; E : 127.128178 37.497723,E : 127.128178 37.497723; E : 127.126948 37.499605,E : 127.126948 37.499605; E : 127.125517 37.501395,E : 127.125517 37.501395; E : 127.123895 37.503079,E : 127.123895 37.503079; E : 127.122096 37.504644,E : 127.122096 37.504644; E : 127.120132 37.506077,E : 127.120132 37.506077; E : 127.118018 37.507369,E : 127.118018 37.507369; E : 127.115771 37.508510,E : 127.115771 37.508510; E : 127.113408 37.509490,E : 127.113408 37.509490; E : 127.110947 37.510302,E : 127.110947 37.510302; E : 127.108406 37.510940,E : 127.108406 37.510940; E : 127.105805 37.511399,E : 127.105805 37.511399; E : 127.103164 37.511676,E : 127.103164 37.511676; E : 127.100503 37.511769,E : 127.100503 37.511769; E : 127.097841 37.511676,E : 127.097841 37.511676; E : 127.095200 37.511399,E : 127.095200 37.511399; E : 127.092599 37.510940,E : 127.092599 37.510940; E : 127.090058 37.510302,E : 127.090058 37.510302; E : 127.087597 37.509490,E : 127.087597 37.509490; E : 127.085234 37.508510,E : 127.085234 37.508510; E : 127.082987 37.507369,E : 127.082987 37.507369; E : 127.080873 37.506077,E : 127.080873 37.506077; E : 127.078909 37.504644,E : 127.078909 37.504644; E : 127.077110 37.503079,E : 127.077110 37.503079; E : 127.075488 37.501395,E : 127.075488 37.501395; E : 127.074057 37.499605,E : 127.074057 37.499605; E : 127.072827 37.497723,E : 127.072827 37.497723; E : 127.071808 37.495762,E : 127.071808 37.495762; E : 127.071007 37.493738,E : 127.071007 37.493738; E : 127.070430 37.491666,E : 127.070430 37.491666; E : 127.070082 37.489562,E : 127.070082 37.489562; E : 127.069966 37.487441,E : 127.069966 37.487441; E : 127.070082 37.485321,E : 127.070082 37.485321; E : 127.070430 37.483217,E : 127.070430 37.483217; E : 127.071006 37.481145,F : 127.071006 37.481145 L-2000; F : 127.071206 37.480579 L-2000,F : 127.071206 37.480579 L-2000; F : 127.031824 37.471351 L-2000,F : 127.031824 37.471351 L-2000; F : 126.985816 37.471081 L-2000,G : 126.985816 37.471081; G : 126.957163 37.478756,G : 126.957163 37.478756; G : 126.956666 37.477729,G : 126.956666 37.477729; G : 126.956059 37.476741,G : 126.956059 37.476741; G : 126.955347 37.475798,G : 126.955347 37.475798; G : 126.954534 37.474909,G : 126.954534 37.474909; G : 126.953627 37.474079,G : 126.953627 37.474079; G : 126.953352 37.473855,I : 126.953352 37.473855; I : 126.882294 37.546820,J : 126.882294 37.546820; J : 126.882294 37.546820,K : 126.882294 37.546820; K : 126.881808 37.546910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-4,UAM0036,6인승,6,수서·문정,1,1,06:40:43,광화문,2,3,07:00:26,A : 126.952964 37.443752; A : 126.953031 37.444004,B : 126.953031 37.444004; B : 126.953031 37.444004,C : 126.953031 37.444004; C : 127.096423 37.475257,D : 127.096423 37.475257; D : 127.092619 37.463942,E : 127.092619 37.463942; E : 127.095219 37.463483,E : 127.095219 37.463483; E : 127.097858 37.463206,E : 127.097858 37.463206; E : 127.100518 37.463113,E : 127.100518 37.463113; E : 127.103178 37.463206,E : 127.103178 37.463206; E : 127.105818 37.463483,E : 127.105818 37.463483; E : 127.108417 37.463942,E : 127.108417 37.463942; E : 127.110956 37.464581,E : 127.110956 37.464581; E : 127.113416 37.465393,E : 127.113416 37.465393; E : 127.115778 37.466373,E : 127.115778 37.466373; E : 127.118023 37.467513,E : 127.118023 37.467513; E : 127.120135 37.468805,E : 127.120135 37.468805; E : 127.122098 37.470239,E : 127.122098 37.470239; E : 127.123897 37.471804,E : 127.123897 37.471804; E : 127.125518 37.473487,E : 127.125518 37.473487; E : 127.126949 37.475277,E : 127.126949 37.475277; E : 127.128179 37.477160,E : 127.128179 37.477160; E : 127.129198 37.479121,E : 127.129198 37.479121; E : 127.129998 37.481145,E : 127.129998 37.481145; E : 127.130575 37.483217,E : 127.130575 37.483217; E : 127.130922 37.485321,E : 127.130922 37.485321; E : 127.131038 37.487441,E : 127.131038 37.487441; E : 127.130922 37.489562,E : 127.130922 37.489562; E : 127.130575 37.491666,E : 127.130575 37.491666; E : 127.129998 37.493738,E : 127.129998 37.493738; E : 127.129197 37.495762,E : 127.129197 37.495762; E : 127.128178 37.497723,E : 127.128178 37.497723; E : 127.126948 37.499605,E : 127.126948 37.499605; E : 127.125517 37.501395,E : 127.125517 37.501395; E : 127.123895 37.503079,E : 127.123895 37.503079; E : 127.122096 37.504644,E : 127.122096 37.504644; E : 127.120132 37.506077,E : 127.120132 37.506077; E : 127.118018 37.507369,E : 127.118018 37.507369; E : 127.115771 37.508510,E : 127.115771 37.508510; E : 127.113408 37.509490,E : 127.113408 37.509490; E : 127.110947 37.510302,E : 127.110947 37.510302; E : 127.108406 37.510940,E : 127.108406 37.510940; E : 127.105805 37.511399,E : 127.105805 37.511399; E : 127.103164 37.511676,E : 127.103164 37.511676; E : 127.100503 37.511769,E : 127.100503 37.511769; E : 127.097841 37.511676,E : 127.097841 37.511676; E : 127.095200 37.511399,F : 127.095200 37.511399 L-2000; F : 127.094395 37.511277 L-2000,F : 127.094395 37.511277 R-2000; F : 127.091073 37.524242 R-2000,F : 127.091073 37.524242 R-2000; F : 127.063924 37.526404 R-2000,F : 127.063924 37.526404 R-2000; F : 127.034171 37.535324 R-2000,F : 127.034171 37.535324 R-2000; F : 127.038131 37.561994 R-2000,F : 127.038131 37.561994 R-2000; F : 127.048971 37.581346 R-2000,F : 127.048971 37.581346 L-2000; F : 127.023411 37.575780 L-2000,G : 127.023411 37.575780; G : 127.006369 37.573690,G : 127.006369 37.573690; G : 127.005848 37.575772,G : 127.005848 37.575772; G : 127.005102 37.577809,G : 127.005102 37.577809; G : 127.004135 37.579787,G : 127.004135 37.579787; G : 127.002955 37.581690,G : 127.002955 37.581690; G : 127.001572 37.583504,G : 127.001572 37.583504; G : 126.999995 37.585216,G : 126.999995 37.585216; G : 126.998236 37.586811,H : 126.998236 37.586811; H : 126.997773 37.587188,I : 126.997773 37.587188; I : 126.977341 37.571213,J : 126.977341 37.571213; J : 126.977341 37.571213,K : 126.977341 37.571213; K : 126.978035 37.571495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-5,UAM0037,6인승,6,수서·문정,1,2,06:40:44,미아,2,2,07:02:23,A : 126.952924 37.443602; A : 126.953031 37.444004,B : 126.953031 37.444004; B : 126.953031 37.444004,C : 126.953031 37.444004; C : 127.096423 37.475257,D : 127.096423 37.475257; D : 127.092619 37.463942,E : 127.092619 37.463942; E : 127.095219 37.463483,E : 127.095219 37.463483; E : 127.097858 37.463206,E : 127.097858 37.463206; E : 127.100518 37.463113,E : 127.100518 37.463113; E : 127.103178 37.463206,E : 127.103178 37.463206; E : 127.105818 37.463483,E : 127.105818 37.463483; E : 127.108417 37.463942,E : 127.108417 37.463942; E : 127.110956 37.464581,E : 127.110956 37.464581; E : 127.113416 37.465393,E : 127.113416 37.465393; E : 127.115778 37.466373,E : 127.115778 37.466373; E : 127.118023 37.467513,E : 127.118023 37.467513; E : 127.120135 37.468805,E : 127.120135 37.468805; E : 127.122098 37.470239,E : 127.122098 37.470239; E : 127.123897 37.471804,E : 127.123897 37.471804; E : 127.125518 37.473487,E : 127.125518 37.473487; E : 127.126949 37.475277,E : 127.126949 37.475277; E : 127.128179 37.477160,E : 127.128179 37.477160; E : 127.129198 37.479121,E : 127.129198 37.479121; E : 127.129998 37.481145,E : 127.129998 37.481145; E : 127.130575 37.483217,E : 127.130575 37.483217; E : 127.130922 37.485321,E : 127.130922 37.485321; E : 127.131038 37.487441,E : 127.131038 37.487441; E : 127.130922 37.489562,E : 127.130922 37.489562; E : 127.130575 37.491666,E : 127.130575 37.491666; E : 127.129998 37.493738,E : 127.129998 37.493738; E : 127.129197 37.495762,E : 127.129197 37.495762; E : 127.128178 37.497723,E : 127.128178 37.497723; E : 127.126948 37.499605,E : 127.126948 37.499605; E : 127.125517 37.501395,E : 127.125517 37.501395; E : 127.123895 37.503079,E : 127.123895 37.503079; E : 127.122096 37.504644,E : 127.122096 37.504644; E : 127.120132 37.506077,E : 127.120132 37.506077; E : 127.118018 37.507369,E : 127.118018 37.507369; E : 127.115771 37.508510,E : 127.115771 37.508510; E : 127.113408 37.509490,E : 127.113408 37.509490; E : 127.110947 37.510302,E : 127.110947 37.510302; E : 127.108406 37.510940,E : 127.108406 37.510940; E : 127.105805 37.511399,E : 127.105805 37.511399; E : 127.103164 37.511676,E : 127.103164 37.511676; E : 127.100503 37.511769,E : 127.100503 37.511769; E : 127.097841 37.511676,E : 127.097841 37.511676; E : 127.095200 37.511399,F : 127.095200 37.511399 L-2000; F : 127.094395 37.511277 L-2000,F : 127.094395 37.511277 R-2000; F : 127.091073 37.524242 R-2000,F : 127.091073 37.524242 R-2000; F : 127.111662 37.542803 R-2000,F : 127.111662 37.542803 R-2000; F : 127.096726 37.547488 R-2000,F : 127.096726 37.547488 R-2000; F : 127.084908 37.596586 R-2000,F : 127.084908 37.596586 R-2000; F : 127.070917 37.616506 R-2000,G : 127.070917 37.616506; G : 127.040575 37.625677,G : 127.040575 37.625677; G : 127.041010 37.626722,G : 127.041010 37.626722; G : 127.041328 37.627792,G : 127.041328 37.627792; G : 127.041528 37.628881,G : 127.041528 37.628881; G : 127.041608 37.629980,G : 127.041608 37.629980; G : 127.041567 37.631080,G : 127.041567 37.631080; G : 127.041405 37.632173,G : 127.041405 37.632173; G : 127.041125 37.633250,G : 127.041125 37.633250; G : 127.040727 37.634304,G : 127.040727 37.634304; G : 127.040216 37.635327,G : 127.040216 37.635327; G : 127.039594 37.636310,G : 127.039594 37.636310; G : 127.038867 37.637246,G : 127.038867 37.637246; G : 127.038040 37.638129,G : 127.038040 37.638129; G : 127.037120 37.638950,G : 127.037120 37.638950; G : 127.036964 37.639077,I : 127.036964 37.639077; I : 127.059176 37.566593,J : 127.059176 37.566593; J : 127.059176 37.566593,K : 127.059176 37.566593; K : 127.059216 37.567146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
