vertiport_id,vertiport,phase,resource_type,resource_id,fpl_id,aircraft_id,state,description,start_sec,end_sec,start_time,end_time,duration_sec
강남,강남,arrival,gate,gate-1,FPL1113001,UAM0028,handling,turnaround,29791.39,30391.39,08:16:31,08:26:31,600
봉천,봉천,arrival,fato,fato-1,FPL1607001,UAM0050,procedure,engine stop,29794.26,29974.26,08:16:34,08:19:34,180
용산,용산,arrival,fato,fato-1,FPL0504001,UAM0047,fatoLock,fato lock,29802.91,29862.91,08:16:42,08:17:42,60
망우,망우,arrival,gate,gate-1,FPL1216001,UAM0006,handling,turnaround,29819.66,30419.66,08:16:59,08:26:59,600
사당,사당,arrival,fato,fato-2,FPL1708001,UAM0068,procedure,engine stop,29820.86,30000.86,08:17:00,08:20:00,180
강남,강남,arrival,fato,fato-1,FPL0813001,UAM0004,fatoLock,fato lock,29832.57,29892.57,08:17:12,08:18:12,60
수서,수서,arrival,fato,fato-1,FPL1017001,UAM0021,fatoLock,fato lock,29834.94,29894.94,08:17:14,08:18:14,60
마곡,마곡,arrival,fato,fato-2,FPL1715001,UAM0002,fatoLock,fato lock,29854.31,29914.31,08:17:34,08:18:34,60
여의도,여의도,arrival,gate,gate-1,FPL1001002,UAM0031,handling,turnaround,29856.09,30456.09,08:17:36,08:27:36,600
용산,용산,arrival,fato,fato-1,FPL0504001,UAM0047,procedure,engine stop,29862.91,30042.91,08:17:42,08:20:42,180
망우,망우,arrival,gate,gate-8,FPL1316001,UAM0017,handling,turnaround,29867.94,30467.94,08:17:47,08:27:47,600
광화문,광화문,arrival,fato,fato-2,FPL0812001,UAM0032,fatoLock,fato lock,29872.57,29932.57,08:17:52,08:18:52,60
봉천,봉천,arrival,fato,fato-2,FPL0807001,UAM0037,fatoLock,fato lock,29886.47,29946.47,08:18:06,08:19:06,60
강남,강남,arrival,fato,fato-1,FPL0813001,UAM0004,procedure,engine stop,29892.57,30072.57,08:18:12,08:21:12,180
목동,목동,arrival,fato,fato-1,FPL1705002,UAM0057,fatoLock,fato lock,29892.57,29952.57,08:18:12,08:19:12,60
마곡,마곡,arrival,fato,fato-1,FPL0215001,UAM0060,fatoLock,fato lock,29892.57,29952.57,08:18:12,08:19:12,60
수서,수서,arrival,fato,fato-1,FPL1017001,UAM0021,procedure,engine stop,29894.94,30074.94,08:18:14,08:21:14,180
연신내,연신내,arrival,fato,fato-1,FPL0410001,UAM0049,fatoLock,fato lock,29897.64,29957.64,08:18:17,08:19:17,60
마곡,마곡,arrival,fato,fato-2,FPL1715001,UAM0002,procedure,engine stop,29914.31,30094.31,08:18:34,08:21:34,180
강남,강남,arrival,gate,gate-8,FPL0413001,UAM0015,handling,turnaround,29922.28,30522.28,08:18:42,08:28:42,600
마곡,마곡,arrival,gate,gate-1,FPL0515003,UAM0022,handling,turnaround,29927.57,30527.57,08:18:47,08:28:47,600
목동,목동,arrival,fato,fato-2,FPL1205002,UAM0013,fatoLock,fato lock,29932.57,29992.57,08:18:52,08:19:52,60
광화문,광화문,arrival,fato,fato-2,FPL0812001,UAM0032,procedure,engine stop,29932.57,30112.57,08:18:52,08:21:52,180
봉천,봉천,arrival,fato,fato-2,FPL0807001,UAM0037,procedure,engine stop,29946.47,30126.47,08:19:06,08:22:06,180
목동,목동,arrival,fato,fato-1,FPL1705002,UAM0057,procedure,engine stop,29952.57,30132.57,08:19:12,08:22:12,180
마곡,마곡,arrival,fato,fato-1,FPL0215001,UAM0060,procedure,engine stop,29952.57,30132.57,08:19:12,08:22:12,180
