"LocalID","ID","Type","Pax","From","DepFATO_No","DepGate_No","STD","To","ArrFATO_No","ArrGate_No","STA","DepGateIn","DepGateOut","DepFATOIn","DepFATOOut","ArrFATOIn","ArrFATOOut","ArrGateIn","ArrGateOut"
"10-115","UAM0262","6인승","6","연신내","1","2","11:13:22","수서","2","4","11:46:29","11:12:22","11:13:22","11:30:02","11:32:02","11:46:29","11:48:29","11:53:29","11:59:29"
"10-116","UAM0056","6인승","6","연신내","1","3","11:15:42","잠실","2","1","11:55:54","11:14:42","11:15:42","11:32:02","11:34:02","11:55:54","11:57:54","12:02:54","12:08:54"
"10-117","UAM0465","6인승","6","연신내","1","1","11:22:20","목동","2","2","16:20:55","11:21:20","11:22:20","11:34:02","11:36:02","16:20:55","16:22:55","16:27:55","16:33:55"
"10-118","UAM0693","6인승","6","연신내","1","2","11:24:44","사당","2","3","11:51:53","11:31:06","11:32:06","11:37:06","11:39:06","11:51:53","11:53:53","11:58:53","12:04:53"
"10-119","UAM0142","6인승","6","연신내","1","3","11:28:07","강남","2","2","14:34:49","11:27:07","11:28:07","11:39:06","11:41:06","14:34:49","14:36:49","14:41:49","14:47:49"
"10-120","UAM0601","6인승","6","연신내","1","1","11:28:46","여의도","2","5","11:57:40","11:29:22","11:30:22","11:41:06","11:43:06","11:57:40","11:59:40","12:04:40","12:10:40"
"10-121","UAM0298","6인승","6","연신내","1","2","11:33:47","천호","2","5","14:36:27","11:32:47","11:33:47","11:43:06","11:45:06","14:36:27","14:38:27","14:43:27","14:49:27"
"10-122","UAM0894","6인승","6","연신내","1","4","11:36:22","마곡","2","3","15:56:42","11:36:38","11:37:38","11:45:06","11:47:06","15:56:42","15:58:42","16:03:42","16:09:42"
"10-123","UAM0561","6인승","6","연신내","1","3","11:37:03","미아","2","4","12:10:45","11:36:03","11:37:03","11:47:06","11:49:06","12:10:45","12:12:45","12:17:45","12:23:45"
"10-124","UAM0713","6인승","6","연신내","1","1","11:41:03","수서","2","3","12:27:14","11:40:03","11:41:03","11:49:06","11:51:06","12:27:14","12:29:14","12:34:14","12:40:14"
"10-125","UAM0805","6인승","6","연신내","1","2","11:44:59","강남","2","2","14:50:49","11:59:49","12:00:49","12:05:49","12:07:49","14:50:49","14:52:49","14:57:49","15:03:49"
"10-126","UAM0115","6인승","6","연신내","1","5","11:45:53","성수","2","3","13:10:15","11:44:53","11:45:53","12:07:49","12:09:49","13:10:15","13:12:15","13:17:15","13:23:15"
"10-127","UAM0454","6인승","6","연신내","1","3","11:48:01","가산","2","2","12:49:10","11:47:26","11:48:26","12:09:49","12:11:49","12:49:10","12:51:10","12:56:10","13:02:10"
"10-128","UAM0634","6인승","6","연신내","1","1","11:58:04","잠실","2","4","12:25:37","12:03:06","12:04:06","12:11:49","12:13:49","12:25:37","12:27:37","12:32:37","12:38:37"
"10-129","UAM0584","6인승","6","연신내","1","2","12:02:32","천호","2","3","15:17:23","12:01:32","12:02:32","12:13:49","12:15:49","15:17:23","15:19:23","15:24:23","15:30:23"
"10-130","UAM0847","6인승","6","연신내","1","1","12:05:11","강남","2","4","15:26:49","12:04:36","12:05:36","12:15:49","12:17:49","15:26:49","15:28:49","15:33:49","15:39:49"
"10-131","UAM0343","6인승","6","연신내","1","3","12:05:13","용산","2","3","12:29:35","12:05:06","12:06:06","12:17:49","12:19:49","12:29:35","12:31:35","12:36:35","12:42:35"
"10-132","UAM0959","6인승","6","연신내","1","4","12:09:04","성수","2","2","13:31:08","12:08:04","12:09:04","12:19:49","12:21:49","13:31:08","13:33:08","13:38:08","13:44:08"
"10-133","UAM0100","6인승","6","연신내","1","4","12:11:02","수서","2","4","13:05:41","12:10:02","12:11:02","12:21:49","12:23:49","13:05:41","13:07:41","13:12:41","13:18:41"
"10-134","UAM0025","6인승","6","연신내","1","2","12:11:17","목동","2","4","17:36:55","12:17:32","12:18:32","12:23:49","12:25:49","17:36:55","17:38:55","17:43:55","17:49:55"
"10-135","UAM0468","6인승","6","연신내","1","2","12:11:26","망우","2","4","12:56:39","12:19:02","12:20:02","12:25:49","12:27:49","12:56:39","12:58:39","13:03:39","13:09:39"
