"LocalID","ID","Type","Pax","From","DepFATO_No","DepGate_No","STD","To","ArrFATO_No","ArrGate_No","STA","DepGateIn","DepGateOut","DepFATOIn","DepFATOOut","ArrFATOIn","ArrFATOOut","ArrGateIn","ArrGateOut"
"9-147","UAM0712","6인승","6","성수","1","1","11:39:56","여의도","2","2","12:11:40","11:39:45","11:40:45","11:59:45","12:01:45","12:11:40","12:13:40","12:18:40","12:24:40"
"9-148","UAM0409","6인승","6","성수","1","4","11:41:07","수서","2","4","12:29:14","11:45:45","11:46:45","12:01:45","12:03:45","12:29:14","12:31:14","12:36:14","12:42:14"
"9-149","UAM0174","6인승","6","성수","1","3","11:43:34","마곡","2","5","16:08:42","11:43:45","11:44:45","12:03:45","12:05:45","16:08:42","16:10:42","16:15:42","16:21:42"
"9-150","UAM0844","6인승","6","성수","1","4","11:48:19","가산","2","3","12:51:10","11:54:15","11:55:15","12:05:45","12:07:45","12:51:10","12:53:10","12:58:10","13:04:10"
"9-151","UAM0474","6인승","6","성수","1","1","11:48:59","목동","2","4","16:58:55","11:48:15","11:49:15","12:07:45","12:09:45","16:58:55","17:00:55","17:05:55","17:11:55"
"9-152","UAM0873","6인승","6","성수","1","2","11:54:22","미아","2","3","12:51:28","11:53:22","11:54:22","12:09:45","12:11:45","12:51:28","12:53:28","12:58:28","13:04:28"
"9-153","UAM0345","6인승","6","성수","1","3","11:56:24","여의도","2","3","12:22:28","11:55:24","11:56:24","12:11:45","12:13:45","12:22:28","12:24:28","12:29:28","12:35:28"
"9-154","UAM0728","6인승","6","성수","1","4","11:58:07","목동","2","3","17:26:55","11:57:07","11:58:07","12:13:45","12:15:45","17:26:55","17:28:55","17:33:55","17:39:55"
"9-155","UAM0102","6인승","6","성수","1","3","11:58:58","마곡","2","4","16:32:42","12:03:45","12:04:45","12:15:45","12:17:45","16:32:42","16:34:42","16:39:42","16:45:42"
"9-156","UAM0528","6인승","6","성수","1","5","11:59:10","봉천","2","4","12:40:57","11:58:10","11:59:10","12:17:45","12:19:45","12:40:57","12:42:57","12:47:57","12:53:57"
"9-157","UAM0746","6인승","6","성수","1","1","12:01:11","연신내","2","5","12:43:36","12:00:11","12:01:11","12:19:45","12:21:45","12:43:36","12:45:36","12:50:36","12:56:36"
"9-158","UAM0069","6인승","6","성수","1","2","12:01:33","수서","2","2","12:55:41","12:01:45","12:02:45","12:21:45","12:23:45","12:55:41","12:57:41","13:02:41","13:08:41"
"9-159","UAM0121","6인승","6","성수","1","3","12:03:40","망우","2","3","12:54:39","12:25:45","12:26:45","12:31:45","12:33:45","12:54:39","12:56:39","13:01:39","13:07:39"
"9-160","UAM0496","6인승","6","성수","1","2","12:05:02","사당","2","3","12:50:41","12:23:45","12:24:45","12:33:45","12:35:45","12:50:41","12:52:41","12:57:41","13:03:41"
"9-161","UAM0362","6인승","6","성수","1","3","12:07:43","상암","2","3","12:53:24","12:34:15","12:35:15","12:40:15","12:42:15","12:53:24","12:55:24","13:00:24","13:06:24"
"9-162","UAM0400","6인승","6","성수","1","4","12:07:56","목동","2","3","17:34:55","12:13:45","12:14:45","12:42:15","12:44:15","17:34:55","17:36:55","17:41:55","17:47:55"
"9-163","UAM0673","6인승","6","성수","1","3","12:12:36","가산","2","4","13:17:54","12:42:38","12:43:38","12:48:38","12:50:38","13:17:54","13:19:54","13:24:54","13:30:54"
"9-164","UAM0921","6인승","6","성수","1","4","12:16:01","사당","2","2","13:11:22","12:15:15","12:16:15","12:50:38","12:52:38","13:11:22","13:13:22","13:18:22","13:24:22"
"9-165","UAM0083","6인승","6","성수","1","2","12:16:05","마곡","2","2","17:04:42","12:32:15","12:33:15","12:52:38","12:54:38","17:04:42","17:06:42","17:11:42","17:17:42"
"9-166","UAM0209","6인승","6","성수","1","1","12:21:36","여의도","2","2","13:05:21","12:21:45","12:22:45","12:54:38","12:56:38","13:05:21","13:07:21","13:12:21","13:18:21"
"9-167","UAM0230","6인승","6","성수","1","2","12:22:31","망우","2","2","13:15:58","12:40:38","12:41:38","12:56:38","12:58:38","13:15:58","13:17:58","13:22:58","13:28:58"
"9-168","UAM0536","6인승","6","성수","1","2","12:24:34","가산","2","3","13:29:54","12:56:38","12:57:38","13:02:38","13:04:38","13:29:54","13:31:54","13:36:54","13:42:54"
"9-169","UAM0253","6인승","6","성수","1","1","12:25:53","목동","2","5","18:06:55","12:44:38","12:45:38","13:04:38","13:06:38","18:06:55","18:08:55","18:13:55","18:19:55"
"9-170","UAM0404","6인승","6","성수","1","3","12:33:08","마곡","2","1","17:30:42","12:58:38","12:59:38","13:06:38","13:08:38","17:30:42","17:32:42","17:37:42","17:43:42"
"9-171","UAM0694","6인승","6","성수","1","2","12:35:18","목동","2","3","18:22:55","13:12:38","13:13:38","13:18:38","13:20:38","18:22:55","18:24:55","18:29:55","18:35:55"
"9-172","UAM0458","6인승","6","성수","1","3","12:37:13","수서","2","3","13:32:02","13:14:38","13:15:38","13:20:38","13:22:38","13:32:02","13:34:02","13:39:02","13:45:02"
"9-173","UAM0039","6인승","6","성수","1","3","12:37:55","용산","2","2","13:32:36","13:16:08","13:17:08","13:22:38","13:24:38","13:32:36","13:34:36","13:39:36","13:45:36"
"9-174","UAM0380","6인승","6","성수","1","1","12:40:22","미아","2","1","13:35:35","12:53:08","12:54:08","13:24:38","13:26:38","13:35:35","13:37:35","13:42:35","13:48:35"
"9-175","UAM0225","6인승","6","성수","1","4","12:41:30","봉천","2","4","13:42:40","12:46:38","12:47:38","13:26:38","13:28:38","13:42:40","13:44:40","13:49:40","13:55:40"
"9-176","UAM0047","6인승","6","성수","1","1","12:43:47","상암","2","2","13:41:47","13:08:38","13:09:38","13:28:38","13:30:38","13:41:47","13:43:47","13:48:47","13:54:47"
"9-177","UAM0557","6인승","6","성수","1","1","12:45:04","사당","2","1","13:41:41","13:10:08","13:11:08","13:30:38","13:32:38","13:41:41","13:43:41","13:48:41","13:54:41"
"9-178","UAM0066","6인승","6","성수","1","2","12:46:21","마곡","2","3","17:50:42","13:14:08","13:15:08","13:32:38","13:34:38","17:50:42","17:52:42","17:57:42","18:03:42"
"9-179","UAM0516","6인승","6","성수","1","4","12:47:18","연신내","2","2","13:47:22","12:55:08","12:56:08","13:34:38","13:36:38","13:47:22","13:49:22","13:54:22","14:00:22"
"9-180","UAM0167","6인승","6","성수","1","3","12:48:58","봉천","2","5","13:47:58","13:31:45","13:32:45","13:37:45","13:39:45","13:47:58","13:49:58","13:54:58","14:00:58"
"9-181","UAM0218","6인승","6","성수","1","2","12:49:25","여의도","2","2","13:50:28","13:29:45","13:30:45","13:39:45","13:41:45","13:50:28","13:52:28","13:57:28","14:03:28"
"9-182","UAM1159","6인승","6","성수","1","5","12:49:52","수서","2","3","13:56:35","12:48:52","12:49:52","13:41:45","13:43:45","13:56:35","13:58:35","14:03:35","14:09:35"
"9-183","UAM0316","6인승","6","성수","1","1","12:52:12","목동","2","2","19:02:55","13:11:38","13:12:38","13:43:45","13:45:45","19:02:55","19:04:55","19:09:55","19:15:55"
"9-184","UAM0022","6인승","6","성수","1","3","12:52:42","가산","2","3","14:07:58","13:47:08","13:48:08","13:53:08","13:55:08","14:07:58","14:09:58","14:14:58","14:20:58"
"9-185","UAM0437","6인승","6","성수","1","2","12:58:50","마곡","2","2","18:14:42","13:59:45","14:00:45","14:05:45","14:07:45","18:14:42","18:16:42","18:21:42","18:27:42"
"9-186","UAM0356","6인승","6","성수","1","3","12:59:39","망우","2","1","14:20:29","13:48:38","13:49:38","14:07:45","14:09:45","14:20:29","14:22:29","14:27:29","14:33:29"
"9-187","UAM0838","6인승","6","성수","1","1","13:01:36","용산","2","1","14:19:43","13:19:45","13:20:45","14:09:45","14:11:45","14:19:43","14:21:43","14:26:43","14:32:43"
"9-188","UAM0133","6인승","6","성수","1","4","13:03:29","사당","2","4","14:22:48","13:02:29","13:03:29","14:11:45","14:13:45","14:22:48","14:24:48","14:29:48","14:35:48"
"9-189","UAM0920","6인승","6","성수","1","2","13:05:42","가산","2","2","14:28:35","14:01:15","14:02:15","14:13:45","14:15:45","14:28:35","14:30:35","14:35:35","14:41:35"
"9-190","UAM0782","6인승","6","성수","1","3","13:08:03","여의도","2","2","14:26:28","13:50:08","13:51:08","14:15:45","14:17:45","14:26:28","14:28:28","14:33:28","14:39:28"
"9-191","UAM0241","6인승","6","성수","1","1","13:08:31","목동","2","1","19:30:55","13:42:38","13:43:38","14:17:45","14:19:45","19:30:55","19:32:55","19:37:55","19:43:55"
"9-192","UAM1022","6인승","6","성수","1","4","13:11:28","수서","2","3","14:30:59","13:10:38","13:11:38","14:19:45","14:21:45","14:30:59","14:32:59","14:37:59","14:43:59"
"9-193","UAM0841","6인승","6","성수","1","2","13:15:09","봉천","2","1","14:31:58","14:02:45","14:03:45","14:21:45","14:23:45","14:31:58","14:33:58","14:38:58","14:44:58"
"9-194","UAM0857","6인승","6","성수","1","3","13:17:00","미아","2","3","14:39:33","13:58:15","13:59:15","14:23:45","14:25:45","14:39:33","14:41:33","14:46:33","14:52:33"
"9-195","UAM0478","6인승","6","성수","1","1","13:19:37","사당","2","2","14:36:48","13:44:08","13:45:08","14:25:45","14:27:45","14:36:48","14:38:48","14:43:48","14:49:48"
"9-196","UAM0187","6인승","6","성수","1","5","13:19:50","마곡","2","3","18:52:42","13:18:50","13:19:50","14:27:45","14:29:45","18:52:42","18:54:42","18:59:42","19:05:42"
"9-197","UAM1218","6인승","6","성수","1","6","13:20:46","연신내","2","2","14:43:22","13:19:46","13:20:46","14:29:45","14:31:45","14:43:22","14:45:22","14:50:22","14:56:22"
"9-198","UAM0582","6인승","6","성수","1","2","13:22:50","목동","2","4","19:44:55","14:18:38","14:19:38","14:31:45","14:33:45","19:44:55","19:46:55","19:51:55","19:57:55"
"9-199","UAM0942","6인승","6","성수","1","4","13:25:26","여의도","2","2","14:44:28","13:25:45","13:26:45","14:33:45","14:35:45","14:44:28","14:46:28","14:51:28","14:57:28"
"9-200","UAM0115","6인승","6","성수","1","3","13:25:29","가산","2","3","14:50:35","13:59:45","14:00:45","14:35:45","14:37:45","14:50:35","14:52:35","14:57:35","15:03:35"
"9-201","UAM1227","6인승","6","성수","1","5","13:25:52","망우","2","1","14:50:29","13:24:52","13:25:52","14:37:45","14:39:45","14:50:29","14:52:29","14:57:29","15:03:29"
"9-202","UAM0134","6인승","6","성수","1","1","13:28:23","수서","2","2","14:51:41","13:45:38","13:46:38","14:39:45","14:41:45","14:51:41","14:53:41","14:58:41","15:04:41"
"9-203","UAM0637","6인승","6","성수","1","3","13:45:52","목동","2","4","20:14:55","14:01:15","14:02:15","14:41:45","14:43:45","20:14:55","20:16:55","20:21:55","20:27:55"
"9-204","UAM0985","6인승","6","성수","1","1","13:45:56","미아","2","2","15:02:45","13:47:08","13:48:08","14:43:45","14:45:45","15:02:45","15:04:45","15:09:45","15:15:45"
"9-205","UAM0567","6인승","6","성수","1","2","13:46:17","가산","2","2","15:03:41","14:33:45","14:34:45","14:45:45","14:47:45","15:03:41","15:05:41","15:10:41","15:16:41"
"9-206","UAM1112","6인승","6","성수","1","3","13:46:31","마곡","2","2","19:44:42","14:02:45","14:03:45","14:47:45","14:49:45","19:44:42","19:46:42","19:51:42","19:57:42"
"9-207","UAM0959","6인승","6","성수","1","2","13:47:27","여의도","2","1","15:00:28","14:35:15","14:36:15","14:49:45","14:51:45","15:00:28","15:02:28","15:07:28","15:13:28"
"9-208","UAM1115","6인승","6","성수","1","5","13:51:32","연신내","2","4","15:09:22","13:50:38","13:51:38","14:51:45","14:53:45","15:09:22","15:11:22","15:16:22","15:22:22"
"9-209","UAM0371","6인승","6","성수","1","2","13:52:37","마곡","2","3","19:46:42","14:36:45","14:37:45","14:53:45","14:55:45","19:46:42","19:48:42","19:53:42","19:59:42"
"9-210","UAM0878","6인승","6","성수","1","2","13:55:33","상암","2","3","15:15:47","14:52:38","14:53:38","14:58:38","15:00:38","15:15:47","15:17:47","15:22:47","15:28:47"
"9-211","UAM0906","6인승","6","성수","1","1","13:55:38","사당","2","4","15:16:33","13:55:45","13:56:45","15:00:38","15:02:38","15:16:33","15:18:33","15:23:33","15:29:33"
"9-212","UAM0333","6인승","6","성수","1","1","13:57:34","수서","2","4","15:14:43","13:57:15","13:58:15","15:02:38","15:04:38","15:14:43","15:16:43","15:21:43","15:27:43"
"9-213","UAM0070","6인승","6","성수","1","3","13:58:36","망우","2","3","15:17:22","14:04:15","14:05:15","15:04:38","15:06:38","15:17:22","15:19:22","15:24:22","15:30:22"
"9-214","UAM0877","6인승","6","성수","1","2","14:01:56","여의도","2","2","15:32:28","15:15:45","15:16:45","15:21:45","15:23:45","15:32:28","15:34:28","15:39:28","15:45:28"
"9-215","UAM0930","6인승","6","성수","1","4","14:02:50","용산","2","1","15:33:43","14:01:50","14:02:50","15:23:45","15:25:45","15:33:43","15:35:43","15:40:43","15:46:43"
"9-216","UAM1038","6인승","6","성수","1","5","14:05:20","목동","2","2","20:48:55","14:04:20","14:05:20","15:25:45","15:27:45","20:48:55","20:50:55","20:55:55","21:01:55"
"9-217","UAM0124","6인승","6","성수","1","4","14:06:54","연신내","2","1","15:39:50","14:05:54","14:06:54","15:27:45","15:29:45","15:39:50","15:41:50","15:46:50","15:52:50"
"9-218","UAM0924","6인승","6","성수","1","1","14:12:40","마곡","2","4","20:28:42","14:14:38","14:15:38","15:29:45","15:31:45","20:28:42","20:30:42","20:35:42","20:41:42"
"9-219","UAM0650","6인승","6","성수","1","2","14:14:14","사당","2","3","15:54:33","15:23:45","15:24:45","15:31:45","15:33:45","15:54:33","15:56:33","16:01:33","16:07:33"
"9-220","UAM0103","6인승","6","성수","1","4","14:15:46","목동","2","3","21:16:55","14:16:38","14:17:38","15:33:45","15:35:45","21:16:55","21:18:55","21:23:55","21:29:55"
"9-221","UAM0713","6인승","6","성수","1","1","14:17:36","봉천","2","3","15:54:40","14:29:45","14:30:45","15:35:45","15:37:45","15:54:40","15:56:40","16:01:40","16:07:40"
"9-222","UAM0681","6인승","6","성수","1","3","14:18:20","수서","2","1","15:48:59","14:20:38","14:21:38","15:37:45","15:39:45","15:48:59","15:50:59","15:55:59","16:01:59"
"9-223","UAM0879","6인승","6","성수","1","3","14:21:44","여의도","2","2","15:50:28","14:22:08","14:23:08","15:39:45","15:41:45","15:50:28","15:52:28","15:57:28","16:03:28"
"9-224","UAM0952","6인승","6","성수","1","4","14:24:14","망우","2","2","15:54:29","14:25:08","14:26:08","15:41:45","15:43:45","15:54:29","15:56:29","16:01:29","16:07:29"
"9-225","UAM0342","6인승","6","성수","1","3","14:25:51","미아","2","2","16:01:04","14:31:45","14:32:45","15:43:45","15:45:45","16:01:04","16:03:04","16:08:04","16:14:04"
"9-226","UAM0553","6인승","6","성수","1","1","14:34:04","상암","2","4","16:02:14","14:33:04","14:34:04","15:45:45","15:47:45","16:02:14","16:04:14","16:09:14","16:15:14"
"9-227","UAM0972","6인승","6","성수","1","3","14:34:42","사당","2","2","15:58:48","14:54:38","14:55:38","15:47:45","15:49:45","15:58:48","16:00:48","16:05:48","16:11:48"
"9-228","UAM1196","6인승","6","성수","1","4","14:36:03","여의도","2","4","16:05:40","14:35:45","14:36:45","15:49:45","15:51:45","16:05:40","16:07:40","16:12:40","16:18:40"
"9-229","UAM0908","6인승","6","성수","1","2","14:36:36","목동","2","5","22:04:55","15:31:45","15:32:45","15:51:45","15:53:45","22:04:55","22:06:55","22:11:55","22:17:55"
"9-230","UAM0287","6인승","6","성수","1","2","14:37:28","용산","2","2","16:03:43","15:33:15","15:34:15","15:53:45","15:55:45","16:03:43","16:05:43","16:10:43","16:16:43"
"9-231","UAM0848","6인승","6","성수","1","3","14:41:28","가산","2","3","16:10:35","15:17:45","15:18:45","15:55:45","15:57:45","16:10:35","16:12:35","16:17:35","16:23:35"
"9-232","UAM0966","6인승","6","성수","1","1","14:44:31","망우","2","2","16:10:29","14:50:38","14:51:38","15:57:45","15:59:45","16:10:29","16:12:29","16:17:29","16:23:29"
"9-233","UAM0551","6인승","6","성수","1","2","14:45:35","수서","2","2","16:10:59","15:34:45","15:35:45","15:59:45","16:01:45","16:10:59","16:12:59","16:17:59","16:23:59"
"9-234","UAM1103","6인승","6","성수","1","2","14:46:24","마곡","2","1","21:24:42","15:43:45","15:44:45","16:01:45","16:03:45","21:24:42","21:26:42","21:31:42","21:37:42"
"9-235","UAM1224","6인승","6","성수","1","3","14:48:36","목동","2","2","22:26:55","15:26:15","15:27:15","16:03:45","16:05:45","22:26:55","22:28:55","22:33:55","22:39:55"
"9-236","UAM0251","6인승","6","성수","1","1","14:50:00","봉천","2","3","16:16:37","15:13:45","15:14:45","16:05:45","16:07:45","16:16:37","16:18:37","16:23:37","16:29:37"
"9-237","UAM1242","6인승","6","성수","1","3","14:59:40","마곡","2","4","21:52:42","15:27:45","15:28:45","16:07:45","16:09:45","21:52:42","21:54:42","21:59:42","22:05:42"
"9-238","UAM0058","6인승","6","성수","1","4","15:03:44","가산","2","3","16:24:35","15:04:38","15:05:38","16:09:45","16:11:45","16:24:35","16:26:35","16:31:35","16:37:35"
"9-239","UAM0801","6인승","6","성수","1","3","15:06:48","사당","2","2","16:22:48","15:29:15","15:30:15","16:11:45","16:13:45","16:22:48","16:24:48","16:29:48","16:35:48"
"9-240","UAM0809","6인승","6","성수","1","1","15:10:52","목동","2","4","23:12:55","15:29:45","15:30:45","16:13:45","16:15:45","23:12:55","23:14:55","23:19:55","23:25:55"
"9-241","UAM0172","6인승","6","성수","1","5","15:12:05","상암","2","4","16:32:14","15:11:05","15:12:05","16:15:45","16:17:45","16:32:14","16:34:14","16:39:14","16:45:14"
"9-242","UAM1026","6인승","6","성수","1","2","15:17:35","용산","2","2","16:30:02","15:52:15","15:53:15","16:17:45","16:19:45","16:30:02","16:32:02","16:37:02","16:43:02"
"9-243","UAM1111","6인승","6","성수","1","2","15:18:09","마곡","2","3","22:26:42","15:53:45","15:54:45","16:19:45","16:21:45","22:26:42","22:28:42","22:33:42","22:39:42"
"9-244","UAM0429","6인승","6","성수","1","2","15:18:48","수서","2","3","16:32:59","15:55:15","15:56:15","16:21:45","16:23:45","16:32:59","16:34:59","16:39:59","16:45:59"
"9-245","UAM0854","6인승","6","성수","1","4","15:20:38","망우","2","1","16:36:29","15:19:45","15:20:45","16:23:45","16:25:45","16:36:29","16:38:29","16:43:29","16:49:29"
"9-246","UAM0796","6인승","6","성수","1","3","15:21:07","여의도","2","3","16:36:28","15:30:45","15:31:45","16:25:45","16:27:45","16:36:28","16:38:28","16:43:28","16:49:28"
"9-247","UAM1294","6인승","6","성수","1","1","15:22:12","연신내","2","2","16:43:22","15:31:15","15:32:15","16:27:45","16:29:45","16:43:22","16:45:22","16:50:22","16:56:22"
"9-248","UAM0078","6인승","6","성수","1","1","15:22:21","봉천","2","1","16:39:58","15:32:45","15:33:45","16:29:45","16:31:45","16:39:58","16:41:58","16:46:58","16:52:58"
"9-249","UAM1150","6인승","6","성수","1","4","15:26:36","목동","2","1","23:44:55","15:35:45","15:36:45","16:31:45","16:33:45","23:44:55","23:46:55","23:51:55","23:57:55"
"9-250","UAM0210","6인승","6","성수","1","1","15:26:58","가산","2","2","16:54:35","15:41:45","15:42:45","16:33:45","16:35:45","16:54:35","16:56:35","17:01:35","17:07:35"
"9-251","UAM0458","6인승","6","성수","1","4","15:34:36","미아","2","1","16:46:42","15:37:15","15:38:15","16:35:45","16:37:45","16:46:42","16:48:42","16:53:42","16:59:42"
"9-252","UAM0293","6인승","6","성수","1","2","15:34:49","상암","2","1","16:50:54","15:56:45","15:57:45","16:37:45","16:39:45","16:50:54","16:52:54","16:57:54","17:03:54"
"9-253","UAM0405","6인승","6","성수","1","2","15:35:44","목동","2","1","00:06:55","16:12:38","16:13:38","16:39:45","16:41:45","00:06:55","00:08:55","00:13:55","00:19:55"
"9-254","UAM0903","6인승","6","성수","1","3","15:35:56","마곡","2","2","22:56:42","15:45:45","15:46:45","16:41:45","16:43:45","22:56:42","22:58:42","23:03:42","23:09:42"
"9-255","UAM0231","6인승","6","성수","1","3","15:41:09","망우","2","2","16:57:46","15:54:15","15:55:15","16:43:45","16:45:45","16:57:46","16:59:46","17:04:46","17:10:46"
"9-256","UAM1031","6인승","6","성수","1","1","15:41:59","가산","2","1","17:00:35","15:50:15","15:51:15","16:45:45","16:47:45","17:00:35","17:02:35","17:07:35","17:13:35"
"9-257","UAM1144","6인승","6","성수","1","2","15:44:51","수서","2","3","17:05:16","16:21:08","16:22:08","16:47:45","16:49:45","17:05:16","17:07:16","17:12:16","17:18:16"
"9-258","UAM0491","6인승","6","성수","1","5","15:45:17","사당","2","3","17:00:48","15:44:17","15:45:17","16:49:45","16:51:45","17:00:48","17:02:48","17:07:48","17:13:48"
"9-259","UAM1367","6인승","6","성수","1","2","15:53:37","목동","2","5","00:32:55","16:22:38","16:23:38","16:51:45","16:53:45","00:32:55","00:34:55","00:39:55","00:45:55"
"9-260","UAM1245","6인승","6","성수","1","4","15:53:58","여의도","2","2","17:04:28","15:55:45","15:56:45","16:53:45","16:55:45","17:04:28","17:06:28","17:11:28","17:17:28"
"9-261","UAM0819","6인승","6","성수","1","4","15:54:37","미아","2","3","17:10:45","15:57:15","15:58:15","16:55:45","16:57:45","17:10:45","17:12:45","17:17:45","17:23:45"
"9-262","UAM1390","6인승","6","성수","1","5","16:02:39","망우","2","3","17:13:46","16:01:39","16:02:39","16:57:45","16:59:45","17:13:46","17:15:46","17:20:46","17:26:46"
"9-263","UAM1396","6인승","6","성수","1","6","16:03:18","마곡","2","3","23:34:42","16:02:18","16:03:18","16:59:45","17:01:45","23:34:42","23:36:42","23:41:42","23:47:42"
"9-264","UAM0152","6인승","6","성수","1","1","16:05:08","봉천","2","1","17:11:58","16:10:38","16:11:38","17:01:45","17:03:45","17:11:58","17:13:58","17:18:58","17:24:58"
"9-265","UAM0262","6인승","6","성수","1","1","16:06:12","사당","2","3","17:14:48","16:32:34","16:33:34","17:03:45","17:05:45","17:14:48","17:16:48","17:21:48","17:27:48"
"9-266","UAM0644","6인승","6","성수","1","1","16:07:20","연신내","2","2","17:17:50","16:34:04","16:35:04","17:05:45","17:07:45","17:17:50","17:19:50","17:24:50","17:30:50"
"9-267","UAM1032","6인승","6","성수","1","2","16:10:29","목동","2","2","01:08:55","16:31:04","16:32:04","17:07:45","17:09:45","01:08:55","01:10:55","01:15:55","01:21:55"
"9-268","UAM0564","6인승","6","성수","1","1","16:12:34","미아","2","2","17:20:42","16:35:34","16:36:34","17:09:45","17:11:45","17:20:42","17:22:42","17:27:42","17:33:42"
"9-269","UAM1414","6인승","6","성수","1","3","16:18:20","목동","2","3","01:26:55","16:22:38","16:23:38","17:11:45","17:13:45","01:26:55","01:28:55","01:33:55","01:39:55"
"9-270","UAM1431","6인승","6","성수","1","4","16:22:01","용산","2","1","17:23:43","16:27:45","16:28:45","17:13:45","17:15:45","17:23:43","17:25:43","17:30:43","17:36:43"
"9-271","UAM0814","6인승","6","성수","1","1","16:22:24","연신내","2","4","17:36:02","16:37:04","16:38:04","17:15:45","17:17:45","17:36:02","17:38:02","17:43:02","17:49:02"
"9-272","UAM0473","6인승","6","성수","1","3","16:23:27","사당","2","4","17:29:22","16:24:08","16:25:08","17:17:45","17:19:45","17:29:22","17:31:22","17:36:22","17:42:22"
"9-273","UAM0180","6인승","6","성수","1","4","16:24:56","가산","2","3","17:34:39","16:36:34","16:37:34","17:19:45","17:21:45","17:34:39","17:36:39","17:41:39","17:47:39"
"9-274","UAM0882","6인승","6","성수","1","2","16:27:36","마곡","2","3","00:14:42","16:32:34","16:33:34","17:21:45","17:23:45","00:14:42","00:16:42","00:21:42","00:27:42"
"9-275","UAM1444","6인승","6","성수","1","4","16:30:33","목동","2","3","01:52:55","16:38:04","16:39:04","17:23:45","17:25:45","01:52:55","01:54:55","01:59:55","02:05:55"
"9-276","UAM0017","6인승","6","성수","1","2","16:32:37","망우","2","2","17:38:29","16:47:45","16:48:45","17:25:45","17:27:45","17:38:29","17:40:29","17:45:29","17:51:29"
"9-277","UAM0824","6인승","6","성수","1","3","16:33:23","상암","2","2","17:41:47","16:34:34","16:35:34","17:27:45","17:29:45","17:41:47","17:43:47","17:48:47","17:54:47"
"9-278","UAM0347","6인승","6","성수","1","3","16:33:50","사당","2","2","17:46:33","16:49:45","16:50:45","17:29:45","17:31:45","17:46:33","17:48:33","17:53:33","17:59:33"
"9-279","UAM0420","6인승","6","성수","1","1","16:36:33","수서","2","2","17:42:59","16:45:45","16:46:45","17:31:45","17:33:45","17:42:59","17:44:59","17:49:59","17:55:59"
"9-280","UAM0005","6인승","6","성수","1","3","16:37:26","봉천","2","1","17:43:58","16:51:15","16:52:15","17:33:45","17:35:45","17:43:58","17:45:58","17:50:58","17:56:58"
"9-281","UAM1473","6인승","6","성수","1","5","16:42:15","망우","2","2","17:48:29","16:41:15","16:42:15","17:35:45","17:37:45","17:48:29","17:50:29","17:55:29","18:01:29"
"9-282","UAM1234","6인승","6","성수","1","2","16:44:18","여의도","2","3","17:48:28","16:49:15","16:50:15","17:37:45","17:39:45","17:48:28","17:50:28","17:55:28","18:01:28"
"9-283","UAM1381","6인승","6","성수","1","4","16:44:24","용산","2","2","17:50:43","16:43:24","16:44:24","17:39:45","17:41:45","17:50:43","17:52:43","17:57:43","18:03:43"
"9-284","UAM1362","6인승","6","성수","1","3","16:44:44","미아","2","4","17:52:45","16:52:45","16:53:45","17:41:45","17:43:45","17:52:45","17:54:45","17:59:45","18:05:45"
"9-285","UAM1094","6인승","6","성수","1","1","16:48:36","수서","2","3","17:55:41","16:47:36","16:48:36","17:43:45","17:45:45","17:55:41","17:57:41","18:02:41","18:08:41"
"9-286","UAM0586","6인승","6","성수","1","1","16:50:43","마곡","2","4","00:46:42","16:56:38","16:57:38","17:45:45","17:47:45","00:46:42","00:48:42","00:53:42","00:59:42"
"9-287","UAM0696","6인승","6","성수","1","3","16:51:19","가산","2","4","18:09:54","17:08:34","17:09:34","17:47:45","17:49:45","18:09:54","18:11:54","18:16:54","18:22:54"
"9-288","UAM0357","6인승","6","성수","1","2","16:52:14","여의도","2","2","18:01:40","16:58:38","16:59:38","17:49:45","17:51:45","18:01:40","18:03:40","18:08:40","18:14:40"
"9-289","UAM0591","6인승","6","성수","1","4","16:52:50","봉천","2","3","18:01:58","16:51:50","16:52:50","17:51:45","17:53:45","18:01:58","18:03:58","18:08:58","18:14:58"
"9-290","UAM1255","6인승","6","성수","1","1","16:57:42","사당","2","3","18:04:48","16:58:08","16:59:08","17:53:45","17:55:45","18:04:48","18:06:48","18:11:48","18:17:48"
"9-291","UAM1047","6인승","6","성수","1","5","16:58:30","망우","2","4","18:13:30","16:57:30","16:58:30","17:55:45","17:57:45","18:13:30","18:15:30","18:20:30","18:26:30"
"9-292","UAM1230","6인승","6","성수","1","2","16:59:31","목동","2","2","02:38:55","17:07:04","17:08:04","17:57:45","17:59:45","02:38:55","02:40:55","02:45:55","02:51:55"
"9-293","UAM0955","6인승","6","성수","1","4","17:02:39","미아","2","1","18:10:42","17:02:38","17:03:38","17:59:45","18:01:45","18:10:42","18:12:42","18:17:42","18:23:42"
"9-294","UAM1218","6인승","6","성수","1","3","17:04:56","봉천","2","3","18:11:58","17:10:04","17:11:04","18:01:45","18:03:45","18:11:58","18:13:58","18:18:58","18:24:58"
"9-295","UAM0071","6인승","6","성수","1","1","17:07:47","수서","2","3","18:14:59","17:17:45","17:18:45","18:03:45","18:05:45","18:14:59","18:16:59","18:21:59","18:27:59"
"9-296","UAM0022","6인승","6","성수","1","2","17:08:35","연신내","2","2","18:19:33","17:08:34","17:09:34","18:05:45","18:07:45","18:19:33","18:21:33","18:26:33","18:32:33"
