"LocalID","ID","Type","Pax","From","DepFATO_No","DepGate_No","STD","To","ArrFATO_No","ArrGate_No","STA","DepGateIn","DepGateOut","DepFATOIn","DepFATOOut","ArrFATOIn","ArrFATOOut","ArrGateIn","ArrGateOut"
"8-52","UAM0524","6인승","6","사당","1","3","08:22:27","연신내","2","1","08:52:39","08:21:27","08:22:27","08:40:44","08:42:44","08:52:39","08:54:39","08:59:39","09:05:39"
"8-53","UAM0532","6인승","6","사당","1","3","08:24:12","미아","2","2","08:57:56","08:23:12","08:24:12","08:42:44","08:44:44","08:57:56","08:59:56","09:04:56","09:10:56"
"8-54","UAM0372","6인승","6","사당","1","2","08:25:39","광화문","2","2","09:04:54","08:24:52","08:25:52","08:44:44","08:46:44","09:04:54","09:06:54","09:11:54","09:17:54"
"8-55","UAM0552","6인승","6","사당","1","2","08:29:13","목동","2","3","10:42:55","08:28:13","08:29:13","08:46:44","08:48:44","10:42:55","10:44:55","10:49:55","10:55:55"
"8-56","UAM0554","6인승","6","사당","1","4","08:29:40","여의도","2","1","08:58:06","08:28:40","08:29:40","08:48:44","08:50:44","08:58:06","09:00:06","09:05:06","09:11:06"
"8-57","UAM0387","6인승","6","사당","1","3","08:30:53","마곡","2","3","10:30:42","08:45:40","08:46:40","08:51:40","08:53:40","10:30:42","10:32:42","10:37:42","10:43:42"
"8-58","UAM0560","6인승","6","사당","1","4","08:31:21","수서","2","5","09:12:12","08:30:21","08:31:21","08:53:40","08:55:40","09:12:12","09:14:12","09:19:12","09:25:12"
"8-59","UAM0563","6인승","6","사당","1","5","08:32:11","잠실","2","3","09:06:15","08:31:11","08:32:11","08:55:40","08:57:40","09:06:15","09:08:15","09:13:15","09:19:15"
"8-60","UAM0566","6인승","6","사당","1","4","08:32:52","성수","2","4","09:35:38","08:31:52","08:32:52","08:57:40","08:59:40","09:35:38","09:37:38","09:42:38","09:48:38"
"8-61","UAM0126","6인승","6","사당","1","1","08:33:54","망우","2","2","09:12:12","08:41:40","08:42:40","08:59:40","09:01:40","09:12:12","09:14:12","09:19:12","09:25:12"
"8-62","UAM0432","6인승","6","사당","1","3","08:41:08","천호","2","2","10:26:27","08:47:10","08:48:10","09:01:40","09:03:40","10:26:27","10:28:27","10:33:27","10:39:27"
"8-63","UAM0190","6인승","6","사당","1","2","08:41:54","목동","2","4","11:08:55","08:43:40","08:44:40","09:03:40","09:05:40","11:08:55","11:10:55","11:15:55","11:21:55"
"8-64","UAM0260","6인승","6","사당","1","1","08:45:51","성수","2","5","09:52:15","08:44:51","08:45:51","09:05:40","09:07:40","09:52:15","09:54:15","09:59:15","10:05:15"
"8-65","UAM0262","6인승","6","사당","1","3","08:48:39","수서","2","4","09:33:41","08:48:40","08:49:40","09:07:40","09:09:40","09:33:41","09:35:41","09:40:41","09:46:41"
"8-66","UAM0026","6인승","6","사당","1","2","08:50:50","가산","2","3","09:45:30","08:56:03","08:57:03","09:09:40","09:11:40","09:45:30","09:47:30","09:52:30","09:58:30"
"8-67","UAM0299","6인승","6","사당","1","5","08:52:45","마곡","2","2","11:02:42","08:51:45","08:52:45","09:11:40","09:13:40","11:02:42","11:04:42","11:09:42","11:15:42"
"8-68","UAM0417","6인승","6","사당","1","1","08:55:28","광화문","2","3","09:44:14","08:54:28","08:55:28","09:13:40","09:15:40","09:44:14","09:46:14","09:51:14","09:57:14"
"8-69","UAM0023","6인승","6","사당","1","4","09:00:45","연신내","2","4","09:29:36","08:59:45","09:00:45","09:15:40","09:17:40","09:29:36","09:31:36","09:36:36","09:42:36"
