LocalID,ID,Type,Pax,From,DepFATO_No,DepGate_No,STD,To,ArrFATO_No,ArrGate_No,STA,DepGateIn,DepGateOut,DepFATOIn,DepFATOOut,ArrFATOIn,ArrFATOOut,ArrGateIn,ArrGateOut,Seg1,Seg2,Seg3,Seg4,Seg5,Seg6,Seg7,Seg8,Seg9,Seg10,Seg11,Seg12,Seg13,Seg14,Seg15,Seg16,Seg17,Seg18,Seg19,Seg20,Seg21,Seg22,Seg23,Seg24,Seg25,Seg26,Seg27,Seg28,Seg29,Seg30,Seg31,Seg32,Seg33,Seg34,Seg35,Seg36,Seg37,Seg38,Seg39,Seg40,Seg41,Seg42,Seg43,Seg44,Seg45,Seg46,Seg47,Seg48,Seg49,Seg50,Seg51,Seg52,Seg53,Seg54,Seg55,Seg56,Seg57,Seg58,Seg59,Seg60,Seg61,Seg62,Seg63,Seg64,Seg65,Seg66,Seg67,Seg68,Seg69,Seg70,Seg71,Seg72,Seg73,Seg74,Seg75,Seg76,Seg77,Seg78,Seg79,Seg80,Seg81,Seg82,Seg83,Seg84,Seg85,Seg86,Seg87,Seg88,Seg89,Seg90,Seg91,Seg92,Seg93,Seg94,Seg95,Seg96,Seg97,Seg98,Seg99,Seg100,Seg101,Seg102,Seg103,Seg104,Seg105,Seg106,Seg107,Seg108,Seg109,Seg110,Seg111,Seg112,Seg113,Seg114,Seg115
16-1,UAM0010,6인승,6,망우,1,1,06:31:05,강남,2,2,06:48:21,06:30:05,06:31:05,06:36:05,06:38:05,06:48:21,06:50:21,06:55:21,07:01:21,A : 127.085960 37.597037; A : 127.086272 37.597108,B : 127.086272 37.597108; B : 127.086272 37.597108,C : 127.086272 37.597108; C : 127.096064 37.605839,D : 127.096064 37.605839; D : 127.106474 37.614121,E : 127.106474 37.614121; E : 127.108276 37.612556,E : 127.108276 37.612556; E : 127.109900 37.610873,E : 127.109900 37.610873; E : 127.111333 37.609083,E : 127.111333 37.609083; E : 127.112565 37.607200,E : 127.112565 37.607200; E : 127.113586 37.605239,E : 127.113586 37.605239; E : 127.114388 37.603215,E : 127.114388 37.603215; E : 127.114965 37.601143,E : 127.114965 37.601143; E : 127.115313 37.599039,E : 127.115313 37.599039; E : 127.115430 37.596919,E : 127.115430 37.596919; E : 127.115313 37.594799,E : 127.115313 37.594799; E : 127.114965 37.592695,E : 127.114965 37.592695; E : 127.114388 37.590623,E : 127.114388 37.590623; E : 127.113586 37.588599,E : 127.113586 37.588599; E : 127.112566 37.586638,E : 127.112566 37.586638; E : 127.111334 37.584755,E : 127.111334 37.584755; E : 127.109901 37.582965,E : 127.109901 37.582965; E : 127.108278 37.581282,E : 127.108278 37.581282; E : 127.106476 37.579717,E : 127.106476 37.579717; E : 127.104510 37.578283,E : 127.104510 37.578283; E : 127.102395 37.576991,E : 127.102395 37.576991; E : 127.100146 37.575851,E : 127.100146 37.575851; E : 127.097781 37.574871,E : 127.097781 37.574871; E : 127.095318 37.574059,E : 127.095318 37.574059; E : 127.092775 37.573421,E : 127.092775 37.573421; E : 127.090172 37.572961,E : 127.090172 37.572961; E : 127.087528 37.572684,E : 127.087528 37.572684; E : 127.084864 37.572592,E : 127.084864 37.572592; E : 127.082201 37.572684,E : 127.082201 37.572684; E : 127.079557 37.572961,F : 127.079557 37.572961 R-1000; F : 127.078352 37.573150 R-1000,F : 127.078352 37.573150 L-1000; F : 127.069318 37.540182 L-1000,F : 127.069318 37.540182 L-1000; F : 127.064185 37.526417 L-1000,G : 127.064185 37.526417; G : 127.045798 37.512809,G : 127.045798 37.512809; G : 127.043901 37.514300,G : 127.043901 37.514300; G : 127.041848 37.515652,G : 127.041848 37.515652; G : 127.039655 37.516858,G : 127.039655 37.516858; G : 127.037339 37.517906,G : 127.037339 37.517906; G : 127.034916 37.518790,G : 127.034916 37.518790; G : 127.032406 37.519502,G : 127.032406 37.519502; G : 127.029828 37.520037,G : 127.029828 37.520037; G : 127.027201 37.520391,G : 127.027201 37.520391; G : 127.024545 37.520561,G : 127.024545 37.520561; G : 127.021881 37.520546,G : 127.021881 37.520546; G : 127.019228 37.520346,G : 127.019228 37.520346; G : 127.016608 37.519963,G : 127.016608 37.519963; G : 127.014039 37.519400,G : 127.014039 37.519400; G : 127.011542 37.518660,G : 127.011542 37.518660; G : 127.009135 37.517750,G : 127.009135 37.517750; G : 127.006837 37.516676,G : 127.006837 37.516676; G : 127.004665 37.515447,G : 127.004665 37.515447; G : 127.002636 37.514071,H : 127.002636 37.514071; H : 127.001829 37.513452,I : 127.001829 37.513452; I : 127.024056 37.495427,J : 127.024056 37.495427; J : 127.024056 37.495427,K : 127.024056 37.495427; K : 127.023435 37.495680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-2,UAM0041,6인승,6,망우,1,1,06:35:54,잠실,2,2,06:52:06,06:34:54,06:35:54,06:40:54,06:42:54,06:52:06,06:54:06,06:59:06,07:05:06,A : 127.085960 37.597037; A : 127.086272 37.597108,B : 127.086272 37.597108; B : 127.086272 37.597108,C : 127.086272 37.597108; C : 127.096064 37.605839,D : 127.096064 37.605839; D : 127.106474 37.614121,E : 127.106474 37.614121; E : 127.108276 37.612556,E : 127.108276 37.612556; E : 127.109900 37.610873,E : 127.109900 37.610873; E : 127.111333 37.609083,E : 127.111333 37.609083; E : 127.112565 37.607200,E : 127.112565 37.607200; E : 127.113586 37.605239,E : 127.113586 37.605239; E : 127.114388 37.603215,E : 127.114388 37.603215; E : 127.114965 37.601143,E : 127.114965 37.601143; E : 127.115313 37.599039,E : 127.115313 37.599039; E : 127.115430 37.596919,E : 127.115430 37.596919; E : 127.115313 37.594799,E : 127.115313 37.594799; E : 127.114965 37.592695,E : 127.114965 37.592695; E : 127.114388 37.590623,E : 127.114388 37.590623; E : 127.113586 37.588599,E : 127.113586 37.588599; E : 127.112566 37.586638,E : 127.112566 37.586638; E : 127.111334 37.584755,E : 127.111334 37.584755; E : 127.109901 37.582965,E : 127.109901 37.582965; E : 127.108278 37.581282,E : 127.108278 37.581282; E : 127.106476 37.579717,E : 127.106476 37.579717; E : 127.104510 37.578283,E : 127.104510 37.578283; E : 127.102395 37.576991,E : 127.102395 37.576991; E : 127.100146 37.575851,E : 127.100146 37.575851; E : 127.097781 37.574871,E : 127.097781 37.574871; E : 127.095318 37.574059,E : 127.095318 37.574059; E : 127.092775 37.573421,E : 127.092775 37.573421; E : 127.090172 37.572961,E : 127.090172 37.572961; E : 127.087528 37.572684,E : 127.087528 37.572684; E : 127.084864 37.572592,E : 127.084864 37.572592; E : 127.082201 37.572684,E : 127.082201 37.572684; E : 127.079557 37.572961,F : 127.079557 37.572961 R-1000; F : 127.078352 37.573150 R-1000,F : 127.078352 37.573150 L-1000; F : 127.069318 37.540182 L-1000,G : 127.069318 37.540182; G : 127.069151 37.524066,G : 127.069151 37.524066; G : 127.068164 37.524038,G : 127.068164 37.524038; G : 127.067185 37.523942,G : 127.067185 37.523942; G : 127.066220 37.523778,G : 127.066220 37.523778; G : 127.065276 37.523548,G : 127.065276 37.523548; G : 127.064361 37.523253,G : 127.064361 37.523253; G : 127.063482 37.522896,G : 127.063482 37.522896; G : 127.062645 37.522479,G : 127.062645 37.522479; G : 127.061858 37.522006,G : 127.061858 37.522006; G : 127.061125 37.521480,G : 127.061125 37.521480; G : 127.060452 37.520905,G : 127.060452 37.520905; G : 127.059845 37.520285,G : 127.059845 37.520285; G : 127.059308 37.519626,G : 127.059308 37.519626; G : 127.058845 37.518931,G : 127.058845 37.518931; G : 127.058459 37.518208,G : 127.058459 37.518208; G : 127.058155 37.517460,G : 127.058155 37.517460; G : 127.057933 37.516694,G : 127.057933 37.516694; G : 127.057797 37.515916,G : 127.057797 37.515916; G : 127.057745 37.515131,G : 127.057745 37.515131; G : 127.057780 37.514345,G : 127.057780 37.514345; G : 127.057901 37.513565,G : 127.057901 37.513565; G : 127.058107 37.512796,G : 127.058107 37.512796; G : 127.058395 37.512045,G : 127.058395 37.512045; G : 127.058766 37.511316,G : 127.058766 37.511316; G : 127.059214 37.510616,G : 127.059214 37.510616; G : 127.059737 37.509949,G : 127.059737 37.509949; G : 127.060331 37.509322,G : 127.060331 37.509322; G : 127.060992 37.508738,G : 127.060992 37.508738; G : 127.061714 37.508202,G : 127.061714 37.508202; G : 127.062492 37.507718,G : 127.062492 37.507718; G : 127.063319 37.507291,G : 127.063319 37.507291; G : 127.064191 37.506922,G : 127.064191 37.506922; G : 127.065099 37.506615,G : 127.065099 37.506615; G : 127.066037 37.506372,G : 127.066037 37.506372; G : 127.066999 37.506196,G : 127.066999 37.506196; G : 127.067976 37.506087,G : 127.067976 37.506087; G : 127.068961 37.506046,G : 127.068961 37.506046; G : 127.069947 37.506074,G : 127.069947 37.506074; G : 127.070927 37.506170,G : 127.070927 37.506170; G : 127.071892 37.506334,G : 127.071892 37.506334; G : 127.072835 37.506564,G : 127.072835 37.506564; G : 127.073750 37.506859,G : 127.073750 37.506859; G : 127.074629 37.507216,G : 127.074629 37.507216; G : 127.075465 37.507633,G : 127.075465 37.507633; G : 127.076253 37.508106,G : 127.076253 37.508106; G : 127.076986 37.508632,G : 127.076986 37.508632; G : 127.077658 37.509208,G : 127.077658 37.509208; G : 127.078265 37.509827,G : 127.078265 37.509827; G : 127.078802 37.510487,G : 127.078802 37.510487; G : 127.079265 37.511181,G : 127.079265 37.511181; G : 127.079650 37.511904,G : 127.079650 37.511904; G : 127.079955 37.512652,G : 127.079955 37.512652; G : 127.080176 37.513418,G : 127.080176 37.513418; G : 127.080313 37.514197,G : 127.080313 37.514197; G : 127.080364 37.514982,G : 127.080364 37.514982; G : 127.080329 37.515767,G : 127.080329 37.515767; G : 127.080209 37.516547,G : 127.080209 37.516547; G : 127.080003 37.517316,G : 127.080003 37.517316; G : 127.079714 37.518068,G : 127.079714 37.518068; G : 127.079344 37.518796,G : 127.079344 37.518796; G : 127.078896 37.519497,G : 127.078896 37.519497; G : 127.078372 37.520163,G : 127.078372 37.520163; G : 127.077778 37.520790,G : 127.077778 37.520790; G : 127.077118 37.521374,G : 127.077118 37.521374; G : 127.077052 37.521427,I : 127.077052 37.521427; I : 127.069388 37.514097,J : 127.069388 37.514097; J : 127.069388 37.514097,K : 127.069388 37.514097; K : 127.068861 37.514463,,,,,,,,,,,,
16-3,UAM0075,6인승,6,망우,1,1,06:39:46,사당·이수,2,3,07:04:23,06:38:46,06:39:46,06:44:46,06:46:46,07:04:23,07:06:23,07:11:23,07:17:23,A : 127.085960 37.597037; A : 127.086272 37.597108,B : 127.086272 37.597108; B : 127.086272 37.597108,C : 127.086272 37.597108; C : 127.096064 37.605839,D : 127.096064 37.605839; D : 127.106474 37.614121,E : 127.106474 37.614121; E : 127.108276 37.612556,E : 127.108276 37.612556; E : 127.109900 37.610873,E : 127.109900 37.610873; E : 127.111333 37.609083,E : 127.111333 37.609083; E : 127.112565 37.607200,E : 127.112565 37.607200; E : 127.113586 37.605239,E : 127.113586 37.605239; E : 127.114388 37.603215,E : 127.114388 37.603215; E : 127.114965 37.601143,E : 127.114965 37.601143; E : 127.115313 37.599039,E : 127.115313 37.599039; E : 127.115430 37.596919,E : 127.115430 37.596919; E : 127.115313 37.594799,E : 127.115313 37.594799; E : 127.114965 37.592695,E : 127.114965 37.592695; E : 127.114388 37.590623,E : 127.114388 37.590623; E : 127.113586 37.588599,E : 127.113586 37.588599; E : 127.112566 37.586638,E : 127.112566 37.586638; E : 127.111334 37.584755,E : 127.111334 37.584755; E : 127.109901 37.582965,E : 127.109901 37.582965; E : 127.108278 37.581282,E : 127.108278 37.581282; E : 127.106476 37.579717,E : 127.106476 37.579717; E : 127.104510 37.578283,E : 127.104510 37.578283; E : 127.102395 37.576991,E : 127.102395 37.576991; E : 127.100146 37.575851,E : 127.100146 37.575851; E : 127.097781 37.574871,E : 127.097781 37.574871; E : 127.095318 37.574059,E : 127.095318 37.574059; E : 127.092775 37.573421,E : 127.092775 37.573421; E : 127.090172 37.572961,E : 127.090172 37.572961; E : 127.087528 37.572684,E : 127.087528 37.572684; E : 127.084864 37.572592,E : 127.084864 37.572592; E : 127.082201 37.572684,E : 127.082201 37.572684; E : 127.079557 37.572961,F : 127.079557 37.572961 R-1000; F : 127.078352 37.573150 R-1000,F : 127.078352 37.573150 L-1000; F : 127.069318 37.540182 L-1000,F : 127.069318 37.540182 L-1000; F : 127.064185 37.526417 L-1000,F : 127.064185 37.526417 L-1000; F : 127.073687 37.497674 L-1000,F : 127.073687 37.497674 L-1000; F : 127.032073 37.471364 L-1000,G : 127.032073 37.471364; G : 126.998074 37.474340,G : 126.998074 37.474340; G : 126.998165 37.475438,G : 126.998165 37.475438; G : 126.998135 37.476538,G : 126.998135 37.476538; G : 126.997985 37.477632,G : 126.997985 37.477632; G : 126.997716 37.478712,G : 126.997716 37.478712; G : 126.997330 37.479768,G : 126.997330 37.479768; G : 126.996830 37.480794,G : 126.996830 37.480794; G : 126.996220 37.481781,G : 126.996220 37.481781; G : 126.995504 37.482722,G : 126.995504 37.482722; G : 126.994688 37.483610,G : 126.994688 37.483610; G : 126.993777 37.484437,G : 126.993777 37.484437; G : 126.992780 37.485198,G : 126.992780 37.485198; G : 126.991703 37.485887,G : 126.991703 37.485887; G : 126.990555 37.486499,G : 126.990555 37.486499; G : 126.989345 37.487029,G : 126.989345 37.487029; G : 126.988081 37.487472,G : 126.988081 37.487472; G : 126.986774 37.487826,G : 126.986774 37.487826; G : 126.985432 37.488088,G : 126.985432 37.488088; G : 126.984067 37.488256,G : 126.984067 37.488256; G : 126.982689 37.488328,G : 126.982689 37.488328; G : 126.981309 37.488304,G : 126.981309 37.488304; G : 126.979936 37.488185,G : 126.979936 37.488185; G : 126.978582 37.487970,G : 126.978582 37.487970; G : 126.977256 37.487663,G : 126.977256 37.487663; G : 126.975968 37.487264,G : 126.975968 37.487264; G : 126.974730 37.486778,G : 126.974730 37.486778; G : 126.973549 37.486207,G : 126.973549 37.486207; G : 126.972435 37.485557,G : 126.972435 37.485557; G : 126.971397 37.484831,G : 126.971397 37.484831; G : 126.970441 37.484037,G : 126.970441 37.484037; G : 126.969577 37.483179,G : 126.969577 37.483179; G : 126.968809 37.482264,G : 126.968809 37.482264; G : 126.968145 37.481299,G : 126.968145 37.481299; G : 126.967588 37.480292,G : 126.967588 37.480292; G : 126.967144 37.479250,G : 126.967144 37.479250; G : 126.966815 37.478181,G : 126.966815 37.478181; G : 126.966605 37.477094,G : 126.966605 37.477094; G : 126.966514 37.475995,G : 126.966514 37.475995; G : 126.966544 37.474895,G : 126.966544 37.474895; G : 126.966694 37.473801,G : 126.966694 37.473801; G : 126.966963 37.472722,G : 126.966963 37.472722; G : 126.967349 37.471665,G : 126.967349 37.471665; G : 126.967849 37.470640,G : 126.967849 37.470640; G : 126.968459 37.469652,G : 126.968459 37.469652; G : 126.969175 37.468711,G : 126.969175 37.468711; G : 126.969991 37.467824,G : 126.969991 37.467824; G : 126.970901 37.466996,G : 126.970901 37.466996; G : 126.971898 37.466235,G : 126.971898 37.466235; G : 126.972975 37.465546,G : 126.972975 37.465546; G : 126.974122 37.464934,G : 126.974122 37.464934; G : 126.975332 37.464405,G : 126.975332 37.464405; G : 126.976596 37.463961,G : 126.976596 37.463961; G : 126.977903 37.463607,G : 126.977903 37.463607; G : 126.979244 37.463345,G : 126.979244 37.463345; G : 126.980608 37.463178,G : 126.980608 37.463178; G : 126.981986 37.463105,G : 126.981986 37.463105; G : 126.983366 37.463129,G : 126.983366 37.463129; G : 126.984738 37.463249,G : 126.984738 37.463249; G : 126.986092 37.463463,G : 126.986092 37.463463; G : 126.987418 37.463771,G : 126.987418 37.463771; G : 126.988705 37.464169,G : 126.988705 37.464169; G : 126.989943 37.464656,G : 126.989943 37.464656; G : 126.991123 37.465226,G : 126.991123 37.465226; G : 126.992237 37.465877,G : 126.992237 37.465877; G : 126.993275 37.466602,G : 126.993275 37.466602; G : 126.993525 37.466797,I : 126.993525 37.466797; I : 126.983610 37.475839,J : 126.983610 37.475839; J : 126.983610 37.475839,K : 126.983610 37.475839; K : 126.982831 37.475571,,,,,,,,
16-4,UAM0078,6인승,6,망우,1,2,06:40:54,가산·대림,2,2,07:04:28,06:39:54,06:40:54,06:46:46,06:48:46,07:04:28,07:06:28,07:11:28,07:17:28,A : 127.085776 37.596995; A : 127.086272 37.597108,B : 127.086272 37.597108; B : 127.086272 37.597108,C : 127.086272 37.597108; C : 127.096064 37.605839,D : 127.096064 37.605839; D : 127.106474 37.614121,E : 127.106474 37.614121; E : 127.108276 37.612556,E : 127.108276 37.612556; E : 127.109900 37.610873,E : 127.109900 37.610873; E : 127.111333 37.609083,E : 127.111333 37.609083; E : 127.112565 37.607200,E : 127.112565 37.607200; E : 127.113586 37.605239,E : 127.113586 37.605239; E : 127.114388 37.603215,E : 127.114388 37.603215; E : 127.114965 37.601143,E : 127.114965 37.601143; E : 127.115313 37.599039,E : 127.115313 37.599039; E : 127.115430 37.596919,E : 127.115430 37.596919; E : 127.115313 37.594799,E : 127.115313 37.594799; E : 127.114965 37.592695,E : 127.114965 37.592695; E : 127.114388 37.590623,E : 127.114388 37.590623; E : 127.113586 37.588599,E : 127.113586 37.588599; E : 127.112566 37.586638,E : 127.112566 37.586638; E : 127.111334 37.584755,E : 127.111334 37.584755; E : 127.109901 37.582965,E : 127.109901 37.582965; E : 127.108278 37.581282,E : 127.108278 37.581282; E : 127.106476 37.579717,E : 127.106476 37.579717; E : 127.104510 37.578283,E : 127.104510 37.578283; E : 127.102395 37.576991,E : 127.102395 37.576991; E : 127.100146 37.575851,E : 127.100146 37.575851; E : 127.097781 37.574871,E : 127.097781 37.574871; E : 127.095318 37.574059,E : 127.095318 37.574059; E : 127.092775 37.573421,E : 127.092775 37.573421; E : 127.090172 37.572961,E : 127.090172 37.572961; E : 127.087528 37.572684,E : 127.087528 37.572684; E : 127.084864 37.572592,E : 127.084864 37.572592; E : 127.082201 37.572684,E : 127.082201 37.572684; E : 127.079557 37.572961,E : 127.079557 37.572961; E : 127.076954 37.573421,E : 127.076954 37.573421; E : 127.074411 37.574059,E : 127.074411 37.574059; E : 127.071948 37.574871,E : 127.071948 37.574871; E : 127.069583 37.575851,E : 127.069583 37.575851; E : 127.067334 37.576991,E : 127.067334 37.576991; E : 127.065218 37.578283,E : 127.065218 37.578283; E : 127.063252 37.579717,E : 127.063252 37.579717; E : 127.061451 37.581282,E : 127.061451 37.581282; E : 127.059828 37.582965,E : 127.059828 37.582965; E : 127.058395 37.584755,F : 127.058395 37.584755 R-1000; F : 127.058065 37.585222 R-1000,F : 127.058065 37.585222 L-1000; F : 127.049212 37.581359 L-1000,F : 127.049212 37.581359 L-1000; F : 127.023652 37.575793 L-1000,F : 127.023652 37.575793 L-1000; F : 126.976402 37.569999 L-1000,F : 126.976402 37.569999 R-1000; F : 126.952111 37.570206 R-1000,F : 126.952111 37.570206 L-1000; F : 126.923844 37.557157 L-1000,F : 126.923844 37.557157 L-1000; F : 126.892011 37.552636 L-1000,F : 126.892011 37.552636 L-1000; F : 126.902988 37.542365 L-1000,F : 126.902988 37.542365 L-1000; F : 126.908193 37.515965 L-1000,G : 126.908193 37.515965; G : 126.898838 37.507419,G : 126.898838 37.507419; G : 126.900767 37.505955,G : 126.900767 37.505955; G : 126.902529 37.504364,G : 126.902529 37.504364; G : 126.904110 37.502656,G : 126.904110 37.502656; G : 126.905499 37.500844,G : 126.905499 37.500844; G : 126.906684 37.498943,G : 126.906684 37.498943; G : 126.907656 37.496968,G : 126.907656 37.496968; G : 126.908409 37.494932,G : 126.908409 37.494932; G : 126.908936 37.492851,G : 126.908936 37.492851; G : 126.909233 37.490742,G : 126.909233 37.490742; G : 126.909299 37.488621,G : 126.909299 37.488621; G : 126.909132 37.486503,G : 126.909132 37.486503; G : 126.908734 37.484404,G : 126.908734 37.484404; G : 126.908108 37.482341,G : 126.908108 37.482341; G : 126.907259 37.480329,G : 126.907259 37.480329; G : 126.906194 37.478384,G : 126.906194 37.478384; G : 126.904920 37.476521,G : 126.904920 37.476521; G : 126.903446 37.474753,G : 126.903446 37.474753; G : 126.901786 37.473094,G : 126.901786 37.473094; G : 126.899950 37.471557,G : 126.899950 37.471557; G : 126.897953 37.470153,G : 126.897953 37.470153; G : 126.895810 37.468893,G : 126.895810 37.468893; G : 126.893537 37.467787,G : 126.893537 37.467787; G : 126.891153 37.466843,G : 126.891153 37.466843; G : 126.888674 37.466068,G : 126.888674 37.466068; G : 126.886120 37.465469,G : 126.886120 37.465469; G : 126.883510 37.465049,G : 126.883510 37.465049; G : 126.880864 37.464812,G : 126.880864 37.464812; G : 126.878203 37.464759,G : 126.878203 37.464759; G : 126.875545 37.464892,G : 126.875545 37.464892; G : 126.872913 37.465209,G : 126.872913 37.465209; G : 126.870325 37.465708,G : 126.870325 37.465708; G : 126.867801 37.466384,G : 126.867801 37.466384; G : 126.865361 37.467234,G : 126.865361 37.467234; G : 126.863023 37.468249,G : 126.863023 37.468249; G : 126.860805 37.469423,G : 126.860805 37.469423; G : 126.858724 37.470747,G : 126.858724 37.470747; G : 126.856796 37.472211,G : 126.856796 37.472211; G : 126.855034 37.473802,G : 126.855034 37.473802; G : 126.853454 37.475510,G : 126.853454 37.475510; G : 126.852066 37.477322,G : 126.852066 37.477322; G : 126.850881 37.479222,G : 126.850881 37.479222; G : 126.849909 37.481198,G : 126.849909 37.481198; G : 126.849157 37.483234,G : 126.849157 37.483234; G : 126.848630 37.485314,G : 126.848630 37.485314; G : 126.848333 37.487423,G : 126.848333 37.487423; G : 126.848267 37.489545,G : 126.848267 37.489545; G : 126.848434 37.491663,G : 126.848434 37.491663; G : 126.848832 37.493762,G : 126.848832 37.493762; G : 126.849457 37.495825,G : 126.849457 37.495825; G : 126.850306 37.497836,G : 126.850306 37.497836; G : 126.851372 37.499781,G : 126.851372 37.499781; G : 126.852647 37.501645,G : 126.852647 37.501645; G : 126.854121 37.503413,G : 126.854121 37.503413; G : 126.855782 37.505072,G : 126.855782 37.505072; G : 126.857619 37.506609,G : 126.857619 37.506609; G : 126.859617 37.508013,G : 126.859617 37.508013; G : 126.861761 37.509273,G : 126.861761 37.509273; G : 126.864034 37.510379,H : 126.864034 37.510379; H : 126.865892 37.511131,I : 126.865892 37.511131; I : 126.879164 37.488096,J : 126.879164 37.488096; J : 126.879164 37.488096,K : 126.879164 37.488096; K : 126.878670 37.488489
