LocalID,ID,Type,Pax,From,DepFATO_No,DepGate_No,STD,To,ArrFATO_No,ArrGate_No,STA,DepGateIn,DepGateOut,DepFATOIn,DepFATOOut,ArrFATOIn,ArrFATOOut,ArrGateIn,ArrGateOut,Seg1,Seg2,Seg3,Seg4,Seg5,Seg6,Seg7,Seg8,Seg9,Seg10,Seg11,Seg12,Seg13,Seg14,Seg15,Seg16,Seg17,Seg18,Seg19,Seg20,Seg21,Seg22,Seg23,Seg24,Seg25,Seg26,Seg27,Seg28,Seg29,Seg30,Seg31,Seg32,Seg33,Seg34,Seg35,Seg36,Seg37,Seg38,Seg39,Seg40,Seg41,Seg42,Seg43,Seg44,Seg45,Seg46,Seg47,Seg48,Seg49,Seg50,Seg51,Seg52,Seg53,Seg54,Seg55,Seg56,Seg57,Seg58,Seg59,Seg60,Seg61,Seg62,Seg63,Seg64,Seg65,Seg66,Seg67,Seg68,Seg69,Seg70,Seg71,Seg72,Seg73,Seg74,Seg75,Seg76,Seg77,Seg78,Seg79,Seg80,Seg81,Seg82,Seg83,Seg84,Seg85,Seg86,Seg87,Seg88,Seg89,Seg90,Seg91,Seg92,Seg93,Seg94,Seg95,Seg96,Seg97,Seg98,Seg99,Seg100,Seg101,Seg102,Seg103,Seg104,Seg105,Seg106,Seg107,Seg108,Seg109,Seg110,Seg111,Seg112,Seg113,Seg114,Seg115,Seg116,Seg117,Seg118,Seg119,Seg120,Seg121,Seg122,Seg123,Seg124,Seg125,Seg126,Seg127,Seg128,Seg129,Seg130,Seg131,Seg132,Seg133,Seg134,Seg135,Seg136,Seg137,Seg138,Seg139,Seg140
9-1,UAM0025,6인승,6,성수,1,1,06:33:39,사당·이수,2,2,06:52:54,06:32:39,06:33:39,06:38:39,06:40:39,06:52:54,06:54:54,06:59:54,07:05:54,A : 127.042336 37.539640; A : 127.042473 37.539874,B : 127.042473 37.539874; B : 127.042473 37.539874,C : 127.042473 37.539874; C : 127.052836 37.547837,E : 127.052836 37.547837; E : 127.053770 37.547025,E : 127.053770 37.547025; E : 127.054611 37.546152,E : 127.054611 37.546152; E : 127.055354 37.545224,E : 127.055354 37.545224; E : 127.055992 37.544248,E : 127.055992 37.544248; E : 127.056521 37.543231,E : 127.056521 37.543231; E : 127.056936 37.542182,E : 127.056936 37.542182; E : 127.057235 37.541107,E : 127.057235 37.541107; E : 127.057416 37.540016,E : 127.057416 37.540016; E : 127.057476 37.538917,E : 127.057476 37.538917; E : 127.057416 37.537818,E : 127.057416 37.537818; E : 127.057235 37.536727,E : 127.057235 37.536727; E : 127.056936 37.535652,E : 127.056936 37.535652; E : 127.056521 37.534603,E : 127.056521 37.534603; E : 127.055992 37.533586,E : 127.055992 37.533586; E : 127.055354 37.532610,F : 127.055354 37.532610 L-1000; F : 127.054631 37.531704 L-1000,F : 127.054631 37.531704 L-1000; F : 127.064098 37.526449 L-1000,F : 127.064098 37.526449 L-1000; F : 127.073600 37.497706 L-1000,F : 127.073600 37.497706 L-1000; F : 127.031986 37.471396 L-1000,G : 127.031986 37.471396; G : 126.997987 37.474372,G : 126.997987 37.474372; G : 126.998078 37.475470,G : 126.998078 37.475470; G : 126.998048 37.476570,G : 126.998048 37.476570; G : 126.997898 37.477664,G : 126.997898 37.477664; G : 126.997629 37.478744,G : 126.997629 37.478744; G : 126.997243 37.479800,G : 126.997243 37.479800; G : 126.996743 37.480826,G : 126.996743 37.480826; G : 126.996133 37.481813,G : 126.996133 37.481813; G : 126.995417 37.482754,G : 126.995417 37.482754; G : 126.994600 37.483642,G : 126.994600 37.483642; G : 126.993690 37.484469,G : 126.993690 37.484469; G : 126.992693 37.485231,G : 126.992693 37.485231; G : 126.991616 37.485920,G : 126.991616 37.485920; G : 126.990468 37.486531,G : 126.990468 37.486531; G : 126.989258 37.487061,G : 126.989258 37.487061; G : 126.987994 37.487504,G : 126.987994 37.487504; G : 126.986687 37.487858,G : 126.986687 37.487858; G : 126.985345 37.488120,G : 126.985345 37.488120; G : 126.983980 37.488288,G : 126.983980 37.488288; G : 126.982602 37.488360,G : 126.982602 37.488360; G : 126.981222 37.488337,G : 126.981222 37.488337; G : 126.979849 37.488217,G : 126.979849 37.488217; G : 126.978494 37.488003,G : 126.978494 37.488003; G : 126.977169 37.487695,G : 126.977169 37.487695; G : 126.975881 37.487296,G : 126.975881 37.487296; G : 126.974643 37.486810,G : 126.974643 37.486810; G : 126.973462 37.486239,G : 126.973462 37.486239; G : 126.972348 37.485589,G : 126.972348 37.485589; G : 126.971310 37.484864,G : 126.971310 37.484864; G : 126.970354 37.484069,G : 126.970354 37.484069; G : 126.969490 37.483211,G : 126.969490 37.483211; G : 126.968722 37.482296,G : 126.968722 37.482296; G : 126.968058 37.481331,G : 126.968058 37.481331; G : 126.967501 37.480324,G : 126.967501 37.480324; G : 126.967057 37.479282,G : 126.967057 37.479282; G : 126.966728 37.478213,G : 126.966728 37.478213; G : 126.966518 37.477126,G : 126.966518 37.477126; G : 126.966427 37.476028,G : 126.966427 37.476028; G : 126.966457 37.474927,G : 126.966457 37.474927; G : 126.966607 37.473833,G : 126.966607 37.473833; G : 126.966876 37.472754,G : 126.966876 37.472754; G : 126.967262 37.471698,G : 126.967262 37.471698; G : 126.967762 37.470672,G : 126.967762 37.470672; G : 126.968372 37.469685,G : 126.968372 37.469685; G : 126.969088 37.468744,G : 126.969088 37.468744; G : 126.969904 37.467856,G : 126.969904 37.467856; G : 126.970814 37.467028,G : 126.970814 37.467028; G : 126.971811 37.466267,G : 126.971811 37.466267; G : 126.972888 37.465578,G : 126.972888 37.465578; G : 126.974035 37.464967,G : 126.974035 37.464967; G : 126.975245 37.464437,G : 126.975245 37.464437; G : 126.976509 37.463993,G : 126.976509 37.463993; G : 126.977816 37.463639,G : 126.977816 37.463639; G : 126.979157 37.463378,G : 126.979157 37.463378; G : 126.980521 37.463210,G : 126.980521 37.463210; G : 126.981899 37.463138,G : 126.981899 37.463138; G : 126.983279 37.463161,G : 126.983279 37.463161; G : 126.984651 37.463281,G : 126.984651 37.463281; G : 126.986005 37.463495,G : 126.986005 37.463495; G : 126.987331 37.463803,G : 126.987331 37.463803; G : 126.988618 37.464201,G : 126.988618 37.464201; G : 126.989856 37.464688,G : 126.989856 37.464688; G : 126.991036 37.465258,G : 126.991036 37.465258; G : 126.992150 37.465909,G : 126.992150 37.465909; G : 126.993188 37.466634,G : 126.993188 37.466634; G : 126.993438 37.466829,I : 126.993438 37.466829; I : 126.983610 37.475839,J : 126.983610 37.475839; J : 126.983610 37.475839,K : 126.983610 37.475839; K : 126.983019 37.475544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-2,UAM0032,6인승,6,성수,1,2,06:34:48,연신내·불광,2,1,06:52:44,06:33:48,06:34:48,06:40:39,06:42:39,06:52:44,06:54:44,06:59:44,07:05:44,A : 127.042254 37.539501; A : 127.042473 37.539874,B : 127.042473 37.539874; B : 127.042473 37.539874,C : 127.042473 37.539874; C : 127.052836 37.547837,E : 127.052836 37.547837; E : 127.053770 37.547025,E : 127.053770 37.547025; E : 127.054611 37.546152,E : 127.054611 37.546152; E : 127.055354 37.545224,E : 127.055354 37.545224; E : 127.055992 37.544248,E : 127.055992 37.544248; E : 127.056521 37.543231,E : 127.056521 37.543231; E : 127.056936 37.542182,E : 127.056936 37.542182; E : 127.057235 37.541107,E : 127.057235 37.541107; E : 127.057416 37.540016,E : 127.057416 37.540016; E : 127.057476 37.538917,E : 127.057476 37.538917; E : 127.057416 37.537818,E : 127.057416 37.537818; E : 127.057235 37.536727,E : 127.057235 37.536727; E : 127.056936 37.535652,E : 127.056936 37.535652; E : 127.056521 37.534603,E : 127.056521 37.534603; E : 127.055992 37.533586,E : 127.055992 37.533586; E : 127.055354 37.532610,E : 127.055354 37.532610; E : 127.054611 37.531682,E : 127.054611 37.531682; E : 127.053770 37.530809,E : 127.053770 37.530809; E : 127.052837 37.529997,E : 127.052837 37.529997; E : 127.051818 37.529254,E : 127.051818 37.529254; E : 127.050722 37.528584,E : 127.050722 37.528584; E : 127.049557 37.527993,E : 127.049557 37.527993; E : 127.048331 37.527485,E : 127.048331 37.527485; E : 127.047054 37.527063,E : 127.047054 37.527063; E : 127.045737 37.526733,E : 127.045737 37.526733; E : 127.044388 37.526494,E : 127.044388 37.526494; E : 127.043018 37.526351,E : 127.043018 37.526351; E : 127.041638 37.526303,E : 127.041638 37.526303; E : 127.040257 37.526351,E : 127.040257 37.526351; E : 127.038887 37.526494,E : 127.038887 37.526494; E : 127.037538 37.526733,E : 127.037538 37.526733; E : 127.036221 37.527063,E : 127.036221 37.527063; E : 127.034944 37.527485,E : 127.034944 37.527485; E : 127.033719 37.527993,E : 127.033719 37.527993; E : 127.032553 37.528584,E : 127.032553 37.528584; E : 127.031457 37.529254,E : 127.031457 37.529254; E : 127.030438 37.529997,E : 127.030438 37.529997; E : 127.029505 37.530809,E : 127.029505 37.530809; E : 127.028664 37.531682,E : 127.028664 37.531682; E : 127.027921 37.532610,E : 127.027921 37.532610; E : 127.027283 37.533586,E : 127.027283 37.533586; E : 127.026755 37.534603,E : 127.026755 37.534603; E : 127.026339 37.535652,E : 127.026339 37.535652; E : 127.026040 37.536727,E : 127.026040 37.536727; E : 127.025860 37.537818,E : 127.025860 37.537818; E : 127.025799 37.538917,E : 127.025799 37.538917; E : 127.025860 37.540016,E : 127.025860 37.540016; E : 127.026040 37.541107,E : 127.026040 37.541107; E : 127.026339 37.542182,E : 127.026339 37.542182; E : 127.026755 37.543231,E : 127.026755 37.543231; E : 127.027284 37.544248,E : 127.027284 37.544248; E : 127.027922 37.545224,E : 127.027922 37.545224; E : 127.028664 37.546152,E : 127.028664 37.546152; E : 127.029506 37.547025,E : 127.029506 37.547025; E : 127.030439 37.547837,E : 127.030439 37.547837; E : 127.031458 37.548580,E : 127.031458 37.548580; E : 127.032555 37.549250,E : 127.032555 37.549250; E : 127.033720 37.549841,E : 127.033720 37.549841; E : 127.034946 37.550349,E : 127.034946 37.550349; E : 127.036223 37.550771,E : 127.036223 37.550771; E : 127.037541 37.551101,E : 127.037541 37.551101; E : 127.038891 37.551340,F : 127.038891 37.551340 R-1000; F : 127.039834 37.551449 R-1000,F : 127.039834 37.551449 R-1000; F : 127.038307 37.562039 R-1000,F : 127.038307 37.562039 R-1000; F : 127.049146 37.581391 R-1000,F : 127.049146 37.581391 L-1000; F : 127.023587 37.575825 L-1000,F : 127.023587 37.575825 L-1000; F : 126.976336 37.570031 L-1000,F : 126.976336 37.570031 R-1000; F : 126.952045 37.570239 R-1000,G : 126.952045 37.570239; G : 126.930601 37.600184,G : 126.930601 37.600184; G : 126.929371 37.599681,G : 126.929371 37.599681; G : 126.928090 37.599266,G : 126.928090 37.599266; G : 126.926769 37.598941,G : 126.926769 37.598941; G : 126.925417 37.598709,G : 126.925417 37.598709; G : 126.924045 37.598571,G : 126.924045 37.598571; G : 126.922663 37.598529,G : 126.922663 37.598529; G : 126.921281 37.598583,G : 126.921281 37.598583; G : 126.919911 37.598733,G : 126.919911 37.598733; G : 126.918563 37.598977,G : 126.918563 37.598977; G : 126.917246 37.599313,G : 126.917246 37.599313; G : 126.915971 37.599740,G : 126.915971 37.599740; G : 126.914748 37.600254,G : 126.914748 37.600254; G : 126.913586 37.600850,G : 126.913586 37.600850; G : 126.912493 37.601525,G : 126.912493 37.601525; G : 126.911479 37.602273,G : 126.911479 37.602273; G : 126.910550 37.603088,G : 126.910550 37.603088; G : 126.909714 37.603965,G : 126.909714 37.603965; G : 126.908977 37.604896,G : 126.908977 37.604896; G : 126.908345 37.605875,G : 126.908345 37.605875; G : 126.907823 37.606894,G : 126.907823 37.606894; G : 126.907437 37.607878,I : 126.907437 37.607878; I : 126.923943 37.610615,J : 126.923943 37.610615; J : 126.923943 37.610615,K : 126.923943 37.610615; K : 126.923384 37.610520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-3,UAM0049,6인승,6,성수,1,1,06:36:56,목동,2,4,06:55:00,06:35:56,06:36:56,06:42:39,06:44:39,06:55:00,06:57:00,07:02:00,07:08:00,A : 127.042336 37.539640; A : 127.042473 37.539874,B : 127.042473 37.539874; B : 127.042473 37.539874,C : 127.042473 37.539874; C : 127.052836 37.547837,E : 127.052836 37.547837; E : 127.053770 37.547025,E : 127.053770 37.547025; E : 127.054611 37.546152,E : 127.054611 37.546152; E : 127.055354 37.545224,E : 127.055354 37.545224; E : 127.055992 37.544248,E : 127.055992 37.544248; E : 127.056521 37.543231,E : 127.056521 37.543231; E : 127.056936 37.542182,E : 127.056936 37.542182; E : 127.057235 37.541107,E : 127.057235 37.541107; E : 127.057416 37.540016,E : 127.057416 37.540016; E : 127.057476 37.538917,E : 127.057476 37.538917; E : 127.057416 37.537818,E : 127.057416 37.537818; E : 127.057235 37.536727,E : 127.057235 37.536727; E : 127.056936 37.535652,E : 127.056936 37.535652; E : 127.056521 37.534603,E : 127.056521 37.534603; E : 127.055992 37.533586,E : 127.055992 37.533586; E : 127.055354 37.532610,E : 127.055354 37.532610; E : 127.054611 37.531682,E : 127.054611 37.531682; E : 127.053770 37.530809,E : 127.053770 37.530809; E : 127.052837 37.529997,E : 127.052837 37.529997; E : 127.051818 37.529254,E : 127.051818 37.529254; E : 127.050722 37.528584,E : 127.050722 37.528584; E : 127.049557 37.527993,E : 127.049557 37.527993; E : 127.048331 37.527485,E : 127.048331 37.527485; E : 127.047054 37.527063,E : 127.047054 37.527063; E : 127.045737 37.526733,E : 127.045737 37.526733; E : 127.044388 37.526494,E : 127.044388 37.526494; E : 127.043018 37.526351,E : 127.043018 37.526351; E : 127.041638 37.526303,E : 127.041638 37.526303; E : 127.040257 37.526351,E : 127.040257 37.526351; E : 127.038887 37.526494,E : 127.038887 37.526494; E : 127.037538 37.526733,E : 127.037538 37.526733; E : 127.036221 37.527063,E : 127.036221 37.527063; E : 127.034944 37.527485,E : 127.034944 37.527485; E : 127.033719 37.527993,F : 127.033719 37.527993 R-1000; F : 127.032627 37.528543 R-1000,F : 127.032627 37.528543 L-1000; F : 127.016017 37.509420 L-1000,F : 127.016017 37.509420 L-1000; F : 126.983897 37.497706 L-1000,F : 126.983897 37.497706 R-1000; F : 126.952459 37.508609 R-1000,F : 126.952459 37.508609 R-1000; F : 126.940584 37.519331 R-1000,F : 126.940584 37.519331 R-1000; F : 126.925426 37.536991 R-1000,F : 126.925426 37.536991 R-1000; F : 126.903024 37.542397 R-1000,F : 126.903024 37.542397 R-1000; F : 126.892048 37.552669 R-1000,G : 126.892048 37.552669; G : 126.881150 37.534501,G : 126.881150 37.534501; G : 126.882021 37.534131,G : 126.882021 37.534131; G : 126.882848 37.533703,G : 126.882848 37.533703; G : 126.883626 37.533219,G : 126.883626 37.533219; G : 126.884347 37.532682,G : 126.884347 37.532682; G : 126.885007 37.532098,G : 126.885007 37.532098; G : 126.885601 37.531470,G : 126.885601 37.531470; G : 126.886123 37.530803,G : 126.886123 37.530803; G : 126.886571 37.530102,G : 126.886571 37.530102; G : 126.886940 37.529373,G : 126.886940 37.529373; G : 126.887228 37.528622,G : 126.887228 37.528622; G : 126.887433 37.527853,G : 126.887433 37.527853; G : 126.887553 37.527072,G : 126.887553 37.527072; G : 126.887587 37.526287,G : 126.887587 37.526287; G : 126.887534 37.525502,G : 126.887534 37.525502; G : 126.887397 37.524724,G : 126.887397 37.524724; G : 126.887174 37.523958,G : 126.887174 37.523958; G : 126.886869 37.523210,G : 126.886869 37.523210; G : 126.886483 37.522487,G : 126.886483 37.522487; G : 126.886019 37.521793,G : 126.886019 37.521793; G : 126.885481 37.521134,G : 126.885481 37.521134; G : 126.884873 37.520515,G : 126.884873 37.520515; G : 126.884200 37.519940,G : 126.884200 37.519940; G : 126.883466 37.519415,G : 126.883466 37.519415; G : 126.882677 37.518942,G : 126.882677 37.518942; G : 126.881840 37.518526,G : 126.881840 37.518526; G : 126.880961 37.518169,G : 126.880961 37.518169; G : 126.880046 37.517875,G : 126.880046 37.517875; G : 126.879102 37.517646,G : 126.879102 37.517646; G : 126.878136 37.517483,G : 126.878136 37.517483; G : 126.877157 37.517387,G : 126.877157 37.517387; G : 126.876171 37.517360,G : 126.876171 37.517360; G : 126.875185 37.517402,G : 126.875185 37.517402; G : 126.874208 37.517512,G : 126.874208 37.517512; G : 126.873247 37.517689,G : 126.873247 37.517689; G : 126.872309 37.517932,G : 126.872309 37.517932; G : 126.871400 37.518240,G : 126.871400 37.518240; G : 126.870529 37.518609,G : 126.870529 37.518609; G : 126.869702 37.519038,G : 126.869702 37.519038; G : 126.868925 37.519522,G : 126.868925 37.519522; G : 126.868203 37.520058,G : 126.868203 37.520058; G : 126.867543 37.520643,G : 126.867543 37.520643; G : 126.866950 37.521271,G : 126.866950 37.521271; G : 126.866428 37.521938,G : 126.866428 37.521938; G : 126.865980 37.522638,G : 126.865980 37.522638; G : 126.865611 37.523367,G : 126.865611 37.523367; G : 126.865323 37.524119,G : 126.865323 37.524119; G : 126.865118 37.524888,G : 126.865118 37.524888; G : 126.864998 37.525668,G : 126.864998 37.525668; G : 126.864964 37.526370,I : 126.864964 37.526370; I : 126.877654 37.526397,J : 126.877654 37.526397; J : 126.877654 37.526397,K : 126.877654 37.526397; K : 126.876683 37.526154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-4,UAM0060,6인승,6,성수,1,2,06:37:37,마곡,2,4,07:00:52,06:36:37,06:37:37,06:44:39,06:46:39,07:00:52,07:02:52,07:07:52,07:13:52,A : 127.042254 37.539501; A : 127.042473 37.539874,B : 127.042473 37.539874; B : 127.042473 37.539874,C : 127.042473 37.539874; C : 127.052836 37.547837,E : 127.052836 37.547837; E : 127.053770 37.547025,E : 127.053770 37.547025; E : 127.054611 37.546152,E : 127.054611 37.546152; E : 127.055354 37.545224,E : 127.055354 37.545224; E : 127.055992 37.544248,E : 127.055992 37.544248; E : 127.056521 37.543231,E : 127.056521 37.543231; E : 127.056936 37.542182,E : 127.056936 37.542182; E : 127.057235 37.541107,E : 127.057235 37.541107; E : 127.057416 37.540016,E : 127.057416 37.540016; E : 127.057476 37.538917,E : 127.057476 37.538917; E : 127.057416 37.537818,E : 127.057416 37.537818; E : 127.057235 37.536727,E : 127.057235 37.536727; E : 127.056936 37.535652,E : 127.056936 37.535652; E : 127.056521 37.534603,E : 127.056521 37.534603; E : 127.055992 37.533586,E : 127.055992 37.533586; E : 127.055354 37.532610,E : 127.055354 37.532610; E : 127.054611 37.531682,E : 127.054611 37.531682; E : 127.053770 37.530809,E : 127.053770 37.530809; E : 127.052837 37.529997,E : 127.052837 37.529997; E : 127.051818 37.529254,E : 127.051818 37.529254; E : 127.050722 37.528584,E : 127.050722 37.528584; E : 127.049557 37.527993,E : 127.049557 37.527993; E : 127.048331 37.527485,E : 127.048331 37.527485; E : 127.047054 37.527063,E : 127.047054 37.527063; E : 127.045737 37.526733,E : 127.045737 37.526733; E : 127.044388 37.526494,E : 127.044388 37.526494; E : 127.043018 37.526351,E : 127.043018 37.526351; E : 127.041638 37.526303,E : 127.041638 37.526303; E : 127.040257 37.526351,E : 127.040257 37.526351; E : 127.038887 37.526494,E : 127.038887 37.526494; E : 127.037538 37.526733,E : 127.037538 37.526733; E : 127.036221 37.527063,E : 127.036221 37.527063; E : 127.034944 37.527485,E : 127.034944 37.527485; E : 127.033719 37.527993,F : 127.033719 37.527993 R-1000; F : 127.032627 37.528543 R-1000,F : 127.032627 37.528543 L-1000; F : 127.016017 37.509420 L-1000,F : 127.016017 37.509420 L-1000; F : 126.983897 37.497706 L-1000,F : 126.983897 37.497706 R-1000; F : 126.952459 37.508609 R-1000,F : 126.952459 37.508609 R-1000; F : 126.940584 37.519331 R-1000,F : 126.940584 37.519331 R-1000; F : 126.925426 37.536991 R-1000,F : 126.925426 37.536991 R-1000; F : 126.903024 37.542397 R-1000,F : 126.903024 37.542397 R-1000; F : 126.892048 37.552669 R-1000,F : 126.892048 37.552669 R-1000; F : 126.861720 37.569518 R-1000,F : 126.861720 37.569518 L-1000; F : 126.831950 37.566274 L-1000,G : 126.831950 37.566274; G : 126.822344 37.565649,G : 126.822344 37.565649; G : 126.822011 37.567755,G : 126.822011 37.567755; G : 126.821449 37.569829,G : 126.821449 37.569829; G : 126.820662 37.571857,G : 126.820662 37.571857; G : 126.819656 37.573822,G : 126.819656 37.573822; G : 126.818438 37.575710,G : 126.818438 37.575710; G : 126.817018 37.577507,G : 126.817018 37.577507; G : 126.815407 37.579198,G : 126.815407 37.579198; G : 126.813617 37.580770,G : 126.813617 37.580770; G : 126.811661 37.582213,G : 126.811661 37.582213; G : 126.809554 37.583515,G : 126.809554 37.583515; G : 126.807314 37.584665,G : 126.807314 37.584665; G : 126.804955 37.585656,G : 126.804955 37.585656; G : 126.802497 37.586479,G : 126.802497 37.586479; G : 126.799959 37.587129,G : 126.799959 37.587129; G : 126.797358 37.587600,G : 126.797358 37.587600; G : 126.794716 37.587889,G : 126.794716 37.587889; G : 126.792053 37.587993,G : 126.792053 37.587993; G : 126.789388 37.587913,G : 126.789388 37.587913; G : 126.786742 37.587648,G : 126.786742 37.587648; G : 126.784135 37.587200,G : 126.784135 37.587200; G : 126.781587 37.586573,G : 126.781587 37.586573; G : 126.779118 37.585772,H : 126.779118 37.585772; H : 126.778960 37.585714,I : 126.778960 37.585714; I : 126.792978 37.562979,J : 126.792978 37.562979; J : 126.792978 37.562979,K : 126.792978 37.562979; K : 126.792008 37.563223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-5,UAM0097,6인승,6,성수,1,1,06:43:15,영등포·여의도,2,1,07:03:40,06:42:15,06:43:15,06:48:15,06:50:15,07:03:40,07:05:40,07:10:40,07:16:40,A : 127.042336 37.539640; A : 127.042473 37.539874,B : 127.042473 37.539874; B : 127.042473 37.539874,C : 127.042473 37.539874; C : 127.052836 37.547837,E : 127.052836 37.547837; E : 127.053770 37.547025,E : 127.053770 37.547025; E : 127.054611 37.546152,E : 127.054611 37.546152; E : 127.055354 37.545224,E : 127.055354 37.545224; E : 127.055992 37.544248,E : 127.055992 37.544248; E : 127.056521 37.543231,E : 127.056521 37.543231; E : 127.056936 37.542182,E : 127.056936 37.542182; E : 127.057235 37.541107,E : 127.057235 37.541107; E : 127.057416 37.540016,E : 127.057416 37.540016; E : 127.057476 37.538917,E : 127.057476 37.538917; E : 127.057416 37.537818,E : 127.057416 37.537818; E : 127.057235 37.536727,E : 127.057235 37.536727; E : 127.056936 37.535652,E : 127.056936 37.535652; E : 127.056521 37.534603,E : 127.056521 37.534603; E : 127.055992 37.533586,E : 127.055992 37.533586; E : 127.055354 37.532610,E : 127.055354 37.532610; E : 127.054611 37.531682,E : 127.054611 37.531682; E : 127.053770 37.530809,E : 127.053770 37.530809; E : 127.052837 37.529997,E : 127.052837 37.529997; E : 127.051818 37.529254,E : 127.051818 37.529254; E : 127.050722 37.528584,E : 127.050722 37.528584; E : 127.049557 37.527993,E : 127.049557 37.527993; E : 127.048331 37.527485,E : 127.048331 37.527485; E : 127.047054 37.527063,E : 127.047054 37.527063; E : 127.045737 37.526733,E : 127.045737 37.526733; E : 127.044388 37.526494,E : 127.044388 37.526494; E : 127.043018 37.526351,E : 127.043018 37.526351; E : 127.041638 37.526303,E : 127.041638 37.526303; E : 127.040257 37.526351,E : 127.040257 37.526351; E : 127.038887 37.526494,E : 127.038887 37.526494; E : 127.037538 37.526733,E : 127.037538 37.526733; E : 127.036221 37.527063,E : 127.036221 37.527063; E : 127.034944 37.527485,E : 127.034944 37.527485; E : 127.033719 37.527993,F : 127.033719 37.527993 R-1000; F : 127.032627 37.528543 R-1000,F : 127.032627 37.528543 L-1000; F : 127.016017 37.509420 L-1000,F : 127.016017 37.509420 L-1000; F : 126.983897 37.497706 L-1000,F : 126.983897 37.497706 R-1000; F : 126.952459 37.508609 R-1000,G : 126.952459 37.508609; G : 126.935495 37.518878,G : 126.935495 37.518878; G : 126.934612 37.518031,G : 126.934612 37.518031; G : 126.933639 37.517249,G : 126.933639 37.517249; G : 126.932585 37.516538,G : 126.932585 37.516538; G : 126.931458 37.515903,G : 126.931458 37.515903; G : 126.930264 37.515348,G : 126.930264 37.515348; G : 126.929015 37.514878,G : 126.929015 37.514878; G : 126.927719 37.514497,G : 126.927719 37.514497; G : 126.926387 37.514207,G : 126.926387 37.514207; G : 126.925027 37.514011,G : 126.925027 37.514011; G : 126.923652 37.513909,G : 126.923652 37.513909; G : 126.922270 37.513904,G : 126.922270 37.513904; G : 126.920894 37.513995,G : 126.920894 37.513995; G : 126.919532 37.514181,G : 126.919532 37.514181; G : 126.918196 37.514461,G : 126.918196 37.514461; G : 126.916896 37.514832,G : 126.916896 37.514832; G : 126.915641 37.515292,G : 126.915641 37.515292; G : 126.914441 37.515838,G : 126.914441 37.515838; G : 126.913306 37.516465,G : 126.913306 37.516465; G : 126.912243 37.517168,G : 126.912243 37.517168; G : 126.911262 37.517943,G : 126.911262 37.517943; G : 126.910369 37.518782,G : 126.910369 37.518782; G : 126.909571 37.519681,G : 126.909571 37.519681; G : 126.908875 37.520631,G : 126.908875 37.520631; G : 126.908285 37.521626,G : 126.908285 37.521626; G : 126.907806 37.522659,G : 126.907806 37.522659; G : 126.907442 37.523720,G : 126.907442 37.523720; G : 126.907196 37.524803,G : 126.907196 37.524803; G : 126.907069 37.525899,G : 126.907069 37.525899; G : 126.907062 37.526999,G : 126.907062 37.526999; G : 126.907176 37.528096,G : 126.907176 37.528096; G : 126.907409 37.529181,G : 126.907409 37.529181; G : 126.907761 37.530245,G : 126.907761 37.530245; G : 126.908227 37.531281,G : 126.908227 37.531281; G : 126.908805 37.532280,G : 126.908805 37.532280; G : 126.909490 37.533236,G : 126.909490 37.533236; G : 126.910277 37.534140,G : 126.910277 37.534140; G : 126.911161 37.534987,G : 126.911161 37.534987; G : 126.912133 37.535769,G : 126.912133 37.535769; G : 126.913187 37.536480,G : 126.913187 37.536480; G : 126.914316 37.537115,G : 126.914316 37.537115; G : 126.915509 37.537670,G : 126.915509 37.537670; G : 126.916759 37.538140,G : 126.916759 37.538140; G : 126.918055 37.538521,G : 126.918055 37.538521; G : 126.919388 37.538811,G : 126.919388 37.538811; G : 126.920748 37.539007,G : 126.920748 37.539007; G : 126.922124 37.539109,G : 126.922124 37.539109; G : 126.922890 37.539123,I : 126.922890 37.539123; I : 126.923811 37.527378,J : 126.923811 37.527378; J : 126.923811 37.527378,K : 126.923811 37.527378; K : 126.923841 37.526924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
