"LocalID","ID","Type","Pax","From","DepFATO_No","DepGate_No","STD","To","ArrFATO_No","ArrGate_No","STA","DepGateIn","DepGateOut","DepFATOIn","DepFATOOut","ArrFATOIn","ArrFATOOut","ArrGateIn","ArrGateOut"
"3-34","UAM0333","6인승","6","상암","1","2","08:23:33","가산","2","5","09:19:41","08:22:33","08:23:33","08:31:44","08:33:44","09:19:41","09:21:41","09:26:41","09:32:41"
"3-35","UAM0357","6인승","6","상암","1","3","08:27:06","마곡","2","2","10:16:42","08:30:10","08:31:10","08:36:10","08:38:10","10:16:42","10:18:42","10:23:42","10:29:42"
"3-36","UAM0346","6인승","6","상암","1","1","08:28:51","미아","2","4","08:51:31","08:28:10","08:29:10","08:38:10","08:40:10","08:51:31","08:53:31","08:58:31","09:04:31"
"3-37","UAM0376","6인승","6","상암","1","3","08:31:06","망우","2","5","08:57:58","08:31:40","08:32:40","08:40:10","08:42:10","08:57:58","08:59:58","09:04:58","09:10:58"
"3-38","UAM0361","6인승","6","상암","1","2","08:38:02","사당","2","3","09:07:39","08:37:02","08:38:02","08:43:02","08:45:02","09:07:39","09:09:39","09:14:39","09:20:39"
"3-39","UAM0280","6인승","6","상암","1","4","08:38:34","강남","2","2","10:10:49","08:37:34","08:38:34","08:45:02","08:47:02","10:10:49","10:12:49","10:17:49","10:23:49"
"3-40","UAM0400","6인승","6","상암","1","3","08:40:20","잠실","2","5","09:03:54","08:40:31","08:41:31","08:47:02","08:49:02","09:03:54","09:05:54","09:10:54","09:16:54"
"3-41","UAM0117","6인승","6","상암","1","1","08:46:06","용산","2","2","09:01:20","08:45:06","08:46:06","08:51:06","08:53:06","09:01:20","09:03:20","09:08:20","09:14:20"
"3-42","UAM0608","6인승","6","상암","1","2","08:46:28","수서","2","6","09:24:43","08:45:28","08:46:28","08:53:06","08:55:06","09:24:43","09:26:43","09:31:43","09:37:43"
"3-43","UAM0609","6인승","6","상암","1","4","08:46:36","광화문","2","3","09:36:54","08:45:36","08:46:36","08:55:06","08:57:06","09:36:54","09:38:54","09:43:54","09:49:54"
"3-44","UAM0486","6인승","6","상암","1","3","08:53:04","망우","2","5","09:37:46","08:52:04","08:53:04","08:58:04","09:00:04","09:37:46","09:39:46","09:44:46","09:50:46"
"3-45","UAM0416","6인승","6","상암","1","1","08:53:56","미아","2","5","09:27:28","08:54:10","08:55:10","09:00:10","09:02:10","09:27:28","09:29:28","09:34:28","09:40:28"
"3-46","UAM0640","6인승","6","상암","1","4","08:55:24","성수","2","4","10:12:15","08:54:24","08:55:24","09:02:10","09:04:10","10:12:15","10:14:15","10:19:15","10:25:15"
"3-47","UAM0325","6인승","6","상암","1","3","09:03:30","마곡","2","3","11:24:42","09:02:30","09:03:30","09:08:30","09:10:30","11:24:42","11:26:42","11:31:42","11:37:42"
"3-48","UAM0027","6인승","6","상암","1","2","09:07:08","봉천","2","5","09:32:52","09:06:08","09:07:08","09:12:08","09:14:08","09:32:52","09:34:52","09:39:52","09:45:52"
"3-49","UAM0328","6인승","6","상암","1","2","09:07:45","천호","2","1","11:05:23","09:07:38","09:08:38","09:14:08","09:16:08","11:05:23","11:07:23","11:12:23","11:18:23"
"3-50","UAM0272","6인승","6","상암","1","1","09:08:01","강남","2","1","10:50:49","09:08:10","09:09:10","09:16:08","09:18:08","10:50:49","10:52:49","10:57:49","11:03:49"
"3-51","UAM0698","6인승","6","상암","1","1","09:11:47","사당","2","4","09:30:25","09:10:47","09:11:47","09:18:08","09:20:08","09:30:25","09:32:25","09:37:25","09:43:25"
"3-52","UAM0711","6인승","6","상암","1","1","09:16:45","천호","2","5","11:20:27","09:15:45","09:16:45","09:21:45","09:23:45","11:20:27","11:22:27","11:27:27","11:33:27"
"3-53","UAM0720","6인승","6","상암","1","2","09:19:46","강남","2","4","11:04:49","09:18:46","09:19:46","09:24:46","09:26:46","11:04:49","11:06:49","11:11:49","11:17:49"
"3-54","UAM0722","6인승","6","상암","1","3","09:20:30","가산","2","1","10:25:41","09:19:30","09:20:30","09:26:46","09:28:46","10:25:41","10:27:41","10:32:41","10:38:41"
"3-55","UAM0728","6인승","6","상암","1","2","09:21:51","수서","2","1","10:02:43","09:20:51","09:21:51","09:28:46","09:30:46","10:02:43","10:04:43","10:09:43","10:15:43"
"3-56","UAM0736","6인승","6","상암","1","2","09:24:03","잠실","2","4","09:58:26","09:23:03","09:24:03","09:30:46","09:32:46","09:58:26","10:00:26","10:05:26","10:11:26"
"3-57","UAM0016","6인승","6","상암","1","1","09:25:29","성수","2","2","10:48:15","09:25:13","09:26:13","09:32:46","09:34:46","10:48:15","10:50:15","10:55:15","11:01:15"
"3-58","UAM0031","6인승","6","상암","1","1","09:35:11","망우","2","4","10:33:58","09:34:11","09:35:11","09:40:11","09:42:11","10:33:58","10:35:58","10:40:58","10:46:58"
"3-59","UAM0501","6인승","6","상암","1","2","09:45:14","강남","2","2","11:52:49","09:48:31","09:49:31","09:54:31","09:56:31","11:52:49","11:54:49","11:59:49","12:05:49"
"3-60","UAM0530","6인승","6","상암","1","1","09:45:47","천호","2","5","12:09:23","09:44:47","09:45:47","09:56:31","09:58:31","12:09:23","12:11:23","12:16:23","12:22:23"
"3-61","UAM0236","6인승","6","상암","1","3","09:46:11","광화문","2","3","10:22:54","09:45:42","09:46:42","09:58:31","10:00:31","10:22:54","10:24:54","10:29:54","10:35:54"
