"LocalID","ID","Type","Pax","From","DepFATO_No","DepGate_No","STD","To","ArrFATO_No","ArrGate_No","STA","DepGateIn","DepGateOut","DepFATOIn","DepFATOOut","ArrFATOIn","ArrFATOOut","ArrGateIn","ArrGateOut"
"12-48","UAM0386","6인승","6","광화문","1","2","07:39:24","가산","2","1","08:22:39","07:38:24","07:39:24","08:11:46","08:13:46","08:22:39","08:24:39","08:29:39","08:35:39"
"12-49","UAM0256","6인승","6","광화문","1","3","07:41:58","목동","2","4","08:56:55","07:40:58","07:41:58","08:13:46","08:15:46","08:56:55","08:58:55","09:03:55","09:09:55"
"12-50","UAM0394","6인승","6","광화문","1","3","07:43:47","봉천","2","2","08:25:44","07:42:47","07:43:47","08:15:46","08:17:46","08:25:44","08:27:44","08:32:44","08:38:44"
"12-51","UAM0224","6인승","6","광화문","1","1","07:45:25","목동","2","5","08:58:55","07:47:31","07:48:31","08:17:46","08:19:46","08:58:55","09:00:55","09:05:55","09:11:55"
"12-52","UAM0400","6인승","6","광화문","1","4","07:45:41","상암","2","3","08:27:01","07:44:41","07:45:41","08:19:46","08:21:46","08:27:01","08:29:01","08:34:01","08:40:01"
"12-53","UAM0408","6인승","6","광화문","1","5","07:47:12","마곡","2","3","08:54:42","07:46:12","07:47:12","08:21:46","08:23:46","08:54:42","08:56:42","09:01:42","09:07:42"
"12-54","UAM0411","6인승","6","광화문","1","6","07:47:29","수서","2","2","08:38:02","07:46:29","07:47:29","08:23:46","08:25:46","08:38:02","08:40:02","08:45:02","08:51:02"
"12-55","UAM0412","6인승","6","광화문","1","7","07:47:52","천호","2","3","08:57:23","07:46:52","07:47:52","08:25:46","08:27:46","08:57:23","08:59:23","09:04:23","09:10:23"
"12-56","UAM0245","6인승","6","광화문","1","2","07:54:31","목동","2","3","09:22:55","08:00:55","08:01:55","08:27:46","08:29:46","09:22:55","09:24:55","09:29:55","09:35:55"
"12-57","UAM0254","6인승","6","광화문","1","3","07:54:41","강남","2","3","09:04:49","07:53:41","07:54:41","08:29:46","08:31:46","09:04:49","09:06:49","09:11:49","09:17:49"
"12-58","UAM0277","6인승","6","광화문","1","4","07:58:12","수서","2","2","08:46:02","07:57:12","07:58:12","08:31:46","08:33:46","08:46:02","08:48:02","08:53:02","08:59:02"
"12-59","UAM0086","6인승","6","광화문","1","5","07:58:32","잠실","2","3","08:45:23","07:57:32","07:58:32","08:33:46","08:35:46","08:45:23","08:47:23","08:52:23","08:58:23"
"12-60","UAM0240","6인승","6","광화문","1","1","07:59:08","강남","2","1","09:08:49","08:05:30","08:06:30","08:35:46","08:37:46","09:08:49","09:10:49","09:15:49","09:21:49"
"12-61","UAM0455","6인승","6","광화문","1","4","08:00:05","천호","2","1","09:15:23","07:59:05","08:00:05","08:37:46","08:39:46","09:15:23","09:17:23","09:22:23","09:28:23"
"12-62","UAM0279","6인승","6","광화문","1","2","08:00:33","사당","2","1","08:49:22","08:02:25","08:03:25","08:39:46","08:41:46","08:49:22","08:51:22","08:56:22","09:02:22"
"12-63","UAM0057","6인승","6","광화문","1","3","08:02:50","가산","2","2","08:55:54","08:02:55","08:03:55","08:41:46","08:43:46","08:55:54","08:57:54","09:02:54","09:08:54"
"12-64","UAM0077","6인승","6","광화문","1","1","08:06:57","천호","2","4","09:25:23","08:07:00","08:08:00","08:43:46","08:45:46","09:25:23","09:27:23","09:32:23","09:38:23"
"12-65","UAM0480","6인승","6","광화문","1","3","08:08:07","봉천","2","1","08:54:40","08:07:07","08:08:07","08:45:46","08:47:46","08:54:40","08:56:40","09:01:40","09:07:40"
"12-66","UAM0482","6인승","6","광화문","1","4","08:08:36","강남","2","1","09:24:49","08:07:36","08:08:36","08:47:46","08:49:46","09:24:49","09:26:49","09:31:49","09:37:49"
"12-67","UAM0483","6인승","6","광화문","1","5","08:09:01","망우","2","1","09:01:41","08:08:01","08:09:01","08:49:46","08:51:46","09:01:41","09:03:41","09:08:41","09:14:41"
"12-68","UAM0118","6인승","6","광화문","1","2","08:13:46","목동","2","3","10:06:55","08:12:46","08:13:46","08:51:46","08:53:46","10:06:55","10:08:55","10:13:55","10:19:55"
"12-69","UAM0365","6인승","6","광화문","1","3","08:14:42","천호","2","3","09:41:23","08:15:09","08:16:09","08:53:46","08:55:46","09:41:23","09:43:23","09:48:23","09:54:23"
"12-70","UAM0216","6인승","6","광화문","1","4","08:17:17","잠실","2","2","09:10:57","08:17:09","08:18:09","08:55:46","08:57:46","09:10:57","09:12:57","09:17:57","09:23:57"
"12-71","UAM0508","6인승","6","광화문","1","3","08:18:06","마곡","2","1","09:56:42","08:17:06","08:18:06","08:57:46","08:59:46","09:56:42","09:58:42","10:03:42","10:09:42"
"12-72","UAM0509","6인승","6","광화문","1","5","08:19:15","미아","2","3","09:08:45","08:18:15","08:19:15","08:59:46","09:01:46","09:08:45","09:10:45","09:15:45","09:21:45"
"12-73","UAM0305","6인승","6","광화문","1","1","08:21:16","강남","2","4","09:46:49","08:20:55","08:21:55","09:01:46","09:03:46","09:46:49","09:48:49","09:53:49","09:59:49"
"12-74","UAM0322","6인승","6","광화문","1","2","08:23:44","잠실","2","3","09:15:23","08:22:55","08:23:55","09:03:46","09:05:46","09:15:23","09:17:23","09:22:23","09:28:23"
"12-75","UAM0234","6인승","6","광화문","1","3","08:24:53","봉천","2","2","09:24:37","08:25:25","08:26:25","09:05:46","09:07:46","09:24:37","09:26:37","09:31:37","09:37:37"
"12-76","UAM0170","6인승","6","광화문","1","4","08:26:45","사당","2","2","09:17:22","08:26:55","08:27:55","09:07:46","09:09:46","09:17:22","09:19:22","09:24:22","09:30:22"
"12-77","UAM0008","6인승","6","광화문","1","1","08:28:58","강남","2","3","09:56:49","08:29:25","08:30:25","09:09:46","09:11:46","09:56:49","09:58:49","10:03:49","10:09:49"
"12-78","UAM0553","6인승","6","광화문","1","5","08:29:22","목동","2","4","10:44:55","08:28:22","08:29:22","09:11:46","09:13:46","10:44:55","10:46:55","10:51:55","10:57:55"
"12-79","UAM0274","6인승","6","광화문","1","2","08:30:29","수서","2","2","09:29:41","08:31:25","08:32:25","09:13:46","09:15:46","09:29:41","09:31:41","09:36:41","09:42:41"
"12-80","UAM0570","6인승","6","광화문","1","4","08:33:52","목동","2","3","10:50:55","08:32:52","08:33:52","09:15:46","09:17:46","10:50:55","10:52:55","10:57:55","11:03:55"
"12-81","UAM0573","6인승","6","광화문","1","2","08:34:01","망우","2","2","09:29:41","08:33:01","08:34:01","09:17:46","09:19:46","09:29:41","09:31:41","09:36:41","09:42:41"
"12-82","UAM0046","6인승","6","광화문","1","3","08:35:36","천호","2","2","10:17:23","08:43:00","08:44:00","09:19:46","09:21:46","10:17:23","10:19:23","10:24:23","10:30:23"
"12-83","UAM0577","6인승","6","광화문","1","4","08:35:49","강남","2","4","10:06:49","08:34:49","08:35:49","09:21:46","09:23:46","10:06:49","10:08:49","10:13:49","10:19:49"
"12-84","UAM0128","6인승","6","광화문","1","1","08:38:13","마곡","2","4","10:40:42","08:38:24","08:39:24","09:23:46","09:25:46","10:40:42","10:42:42","10:47:42","10:53:42"
"12-85","UAM0591","6인승","6","광화문","1","5","08:40:10","사당","2","3","09:36:41","08:39:10","08:40:10","09:25:46","09:27:46","09:36:41","09:38:41","09:43:41","09:49:41"
"12-86","UAM0229","6인승","6","광화문","1","2","08:41:09","상암","2","2","09:35:01","08:41:30","08:42:30","09:27:46","09:29:46","09:35:01","09:37:01","09:42:01","09:48:01"
"12-87","UAM0447","6인승","6","광화문","1","3","08:42:41","미아","2","2","09:39:33","08:44:30","08:45:30","09:29:46","09:31:46","09:39:33","09:41:33","09:46:33","09:52:33"
"12-88","UAM0598","6인승","6","광화문","1","1","08:43:18","마곡","2","1","10:50:42","08:42:18","08:43:18","09:31:46","09:33:46","10:50:42","10:52:42","10:57:42","11:03:42"
"12-89","UAM0602","6인승","6","광화문","1","5","08:43:42","수서","2","2","09:48:43","08:42:42","08:43:42","09:33:46","09:35:46","09:48:43","09:50:43","09:55:43","10:01:43"
"12-90","UAM0306","6인승","6","광화문","1","4","08:46:20","봉천","2","2","09:52:37","08:45:20","08:46:20","09:35:46","09:37:46","09:52:37","09:54:37","09:59:37","10:05:37"
"12-91","UAM0610","6인승","6","광화문","1","2","08:46:37","강남","2","4","10:24:49","08:45:37","08:46:37","09:37:46","09:39:46","10:24:49","10:26:49","10:31:49","10:37:49"
"12-92","UAM0611","6인승","6","광화문","1","5","08:46:46","가산","2","1","09:50:39","08:45:46","08:46:46","09:39:46","09:41:46","09:50:39","09:52:39","09:57:39","10:03:39"
"12-93","UAM0191","6인승","6","광화문","1","1","08:50:26","잠실","2","1","09:53:23","08:50:55","08:51:55","09:41:46","09:43:46","09:53:23","09:55:23","10:00:23","10:06:23"
"12-94","UAM0624","6인승","6","광화문","1","4","08:50:34","천호","2","5","10:32:27","08:49:34","08:50:34","09:43:46","09:45:46","10:32:27","10:34:27","10:39:27","10:45:27"
"12-95","UAM0625","6인승","6","광화문","1","5","08:50:50","망우","2","3","09:57:46","08:49:50","08:50:50","09:45:46","09:47:46","09:57:46","09:59:46","10:04:46","10:10:46"
"12-96","UAM0629","6인승","6","광화문","1","6","08:52:03","목동","2","4","11:32:55","08:51:03","08:52:03","09:47:46","09:49:46","11:32:55","11:34:55","11:39:55","11:45:55"
"12-97","UAM0053","6인승","6","광화문","1","2","08:57:40","사당","2","3","09:59:39","09:01:31","09:02:31","09:49:46","09:51:46","09:59:39","10:01:39","10:06:39","10:12:39"
"12-98","UAM0001","6인승","6","광화문","1","3","08:58:09","마곡","2","4","11:18:42","09:03:31","09:04:31","09:51:46","09:53:46","11:18:42","11:20:42","11:25:42","11:31:42"
"12-99","UAM0420","6인승","6","광화문","1","2","09:01:49","목동","2","3","11:48:55","09:09:44","09:10:44","09:53:46","09:55:46","11:48:55","11:50:55","11:55:55","12:01:55"
"12-100","UAM0203","6인승","6","광화문","1","1","09:02:00","천호","2","4","10:49:23","09:07:44","09:08:44","09:55:46","09:57:46","10:49:23","10:51:23","10:56:23","11:02:23"
"12-101","UAM0660","6인승","6","광화문","1","5","09:02:38","상암","2","2","10:05:01","09:01:38","09:02:38","09:57:46","09:59:46","10:05:01","10:07:01","10:12:01","10:18:01"
"12-102","UAM0076","6인승","6","광화문","1","3","09:03:04","미아","2","1","10:10:12","09:11:44","09:12:44","09:59:46","10:01:46","10:10:12","10:12:12","10:17:12","10:23:12"
"12-103","UAM0669","6인승","6","광화문","1","5","09:04:56","수서","2","2","10:18:43","09:03:56","09:04:56","10:01:46","10:03:46","10:18:43","10:20:43","10:25:43","10:31:43"
"12-104","UAM0115","6인승","6","광화문","1","4","09:05:29","가산","2","3","10:15:41","09:05:31","09:06:31","10:03:46","10:05:46","10:15:41","10:17:41","10:22:41","10:28:41"
"12-105","UAM0674","6인승","6","광화문","1","5","09:06:49","봉천","2","3","10:14:40","09:05:49","09:06:49","10:05:46","10:07:46","10:14:40","10:16:40","10:21:40","10:27:40"
"12-106","UAM0264","6인승","6","광화문","1","1","09:07:36","강남","2","4","10:48:49","09:22:55","09:23:55","10:07:46","10:09:46","10:48:49","10:50:49","10:55:49","11:01:49"
"12-107","UAM0488","6인승","6","광화문","1","2","09:09:22","목동","2","2","12:04:55","09:25:31","09:26:31","10:09:46","10:11:46","12:04:55","12:06:55","12:11:55","12:17:55"
"12-108","UAM0180","6인승","6","광화문","1","3","09:13:50","천호","2","2","11:16:27","09:27:31","09:28:31","10:11:46","10:13:46","11:16:27","11:18:27","11:23:27","11:29:27"
"12-109","UAM0458","6인승","6","광화문","1","1","09:16:02","상암","2","2","10:22:26","09:31:44","09:32:44","10:13:46","10:15:46","10:22:26","10:24:26","10:29:26","10:35:26"
"12-110","UAM0114","6인승","6","광화문","1","4","09:17:05","강남","2","3","11:02:49","09:16:05","09:17:05","10:15:46","10:17:46","11:02:49","11:04:49","11:09:49","11:15:49"
"12-111","UAM0372","6인승","6","광화문","1","2","09:19:24","목동","2","4","12:26:55","09:33:44","09:34:44","10:17:46","10:19:46","12:26:55","12:28:55","12:33:55","12:39:55"
"12-112","UAM0176","6인승","6","광화문","1","3","09:19:59","사당","2","2","10:29:22","09:57:44","09:58:44","10:19:46","10:21:46","10:29:22","10:31:22","10:36:22","10:42:22"
"12-113","UAM0727","6인승","6","광화문","1","4","09:21:50","잠실","2","1","10:33:23","09:20:50","09:21:50","10:21:46","10:23:46","10:33:23","10:35:23","10:40:23","10:46:23"
"12-114","UAM0404","6인승","6","광화문","1","1","09:23:21","가산","2","2","10:34:39","09:33:14","09:34:14","10:23:46","10:25:46","10:34:39","10:36:39","10:41:39","10:47:39"
"12-115","UAM0735","6인승","6","광화문","1","5","09:23:54","수서","2","1","10:40:02","09:22:54","09:23:54","10:25:46","10:27:46","10:40:02","10:42:02","10:47:02","10:53:02"
"12-116","UAM0738","6인승","6","광화문","1","6","09:24:40","천호","2","2","11:33:23","09:23:40","09:24:40","10:27:46","10:29:46","11:33:23","11:35:23","11:40:23","11:46:23"
"12-117","UAM0459","6인승","6","광화문","1","2","09:25:42","강남","2","2","11:20:49","09:35:14","09:36:14","10:29:46","10:31:46","11:20:49","11:22:49","11:27:49","11:33:49"
"12-118","UAM0302","6인승","6","광화문","1","3","09:27:43","망우","2","1","10:43:41","09:59:14","10:00:14","10:31:46","10:33:46","10:43:41","10:45:41","10:50:41","10:56:41"
"12-119","UAM0193","6인승","6","광화문","1","4","09:29:24","목동","2","2","12:48:55","09:29:31","09:30:31","10:33:46","10:35:46","12:48:55","12:50:55","12:55:55","13:01:55"
"12-120","UAM0755","6인승","6","광화문","1","5","09:31:02","마곡","2","4","12:20:42","09:30:02","09:31:02","10:35:46","10:37:46","12:20:42","12:22:42","12:27:42","12:33:42"
"12-121","UAM0503","6인승","6","광화문","1","1","09:31:49","강남","2","4","11:30:49","09:55:44","09:56:44","10:37:46","10:39:46","11:30:49","11:32:49","11:37:49","11:43:49"
"12-122","UAM0348","6인승","6","광화문","1","2","09:34:00","봉천","2","1","10:48:40","09:36:44","09:37:44","10:39:46","10:41:46","10:48:40","10:50:40","10:55:40","11:01:40"
"12-123","UAM0585","6인승","6","광화문","1","3","09:35:56","천호","2","3","11:43:23","10:07:31","10:08:31","10:41:46","10:43:46","11:43:23","11:45:23","11:50:23","11:56:23"
"12-124","UAM0363","6인승","6","광화문","1","4","09:40:59","마곡","2","4","12:42:42","09:39:59","09:40:59","10:43:46","10:45:46","12:42:42","12:44:42","12:49:42","12:55:42"
"12-125","UAM0284","6인승","6","광화문","1","1","09:41:08","가산","2","3","11:00:35","10:04:01","10:05:01","10:45:46","10:47:46","11:00:35","11:02:35","11:07:35","11:13:35"
"12-126","UAM0275","6인승","6","광화문","1","2","09:45:15","잠실","2","1","10:59:23","09:45:31","09:46:31","10:47:46","10:49:46","10:59:23","11:01:23","11:06:23","11:12:23"
"12-127","UAM0081","6인승","6","광화문","1","3","09:45:25","천호","2","4","12:07:23","10:09:01","10:10:01","10:49:46","10:51:46","12:07:23","12:09:23","12:14:23","12:20:23"
"12-128","UAM0526","6인승","6","광화문","1","1","09:48:06","사당","2","2","11:01:22","10:05:31","10:06:31","10:51:46","10:53:46","11:01:22","11:03:22","11:08:22","11:14:22"
"12-129","UAM0810","6인승","6","광화문","1","4","09:49:27","미아","2","2","11:02:45","09:48:27","09:49:27","10:53:46","10:55:46","11:02:45","11:04:45","11:09:45","11:15:45"
"12-130","UAM0609","6인승","6","광화문","1","3","09:50:04","봉천","2","1","11:04:40","10:10:31","10:11:31","10:55:46","10:57:46","11:04:40","11:06:40","11:11:40","11:17:40"
"12-131","UAM0813","6인승","6","광화문","1","5","09:50:25","목동","2","2","13:36:55","09:49:25","09:50:25","10:57:46","10:59:46","13:36:55","13:38:55","13:43:55","13:49:55"
"12-132","UAM0814","6인승","6","광화문","1","6","09:50:28","마곡","2","2","12:54:42","09:49:28","09:50:28","10:59:46","11:01:46","12:54:42","12:56:42","13:01:42","13:07:42"
"12-133","UAM0819","6인승","6","광화문","1","4","09:52:20","수서","2","2","11:18:43","09:51:20","09:52:20","11:01:46","11:03:46","11:18:43","11:20:43","11:25:43","11:31:43"
"12-134","UAM0820","6인승","6","광화문","1","5","09:52:51","강남","2","1","12:08:49","09:51:51","09:52:51","11:03:46","11:05:46","12:08:49","12:10:49","12:15:49","12:21:49"
"12-135","UAM0618","6인승","6","광화문","1","1","09:56:19","잠실","2","3","11:22:57","10:07:01","10:08:01","11:05:46","11:07:46","11:22:57","11:24:57","11:29:57","11:35:57"
"12-136","UAM0211","6인승","6","광화문","1","2","09:57:05","천호","2","3","12:24:27","09:56:05","09:57:05","11:07:46","11:09:46","12:24:27","12:26:27","12:31:27","12:37:27"
"12-137","UAM0417","6인승","6","광화문","1","3","09:59:10","목동","2","1","13:50:55","10:18:55","10:19:55","11:09:46","11:11:46","13:50:55","13:52:55","13:57:55","14:03:55"
"12-138","UAM0646","6인승","6","광화문","1","4","10:01:11","마곡","2","2","13:18:42","10:00:11","10:01:11","11:11:46","11:13:46","13:18:42","13:20:42","13:25:42","13:31:42"
"12-139","UAM0841","6인승","6","광화문","1","4","10:02:50","가산","2","2","11:24:39","10:01:50","10:02:50","11:13:46","11:15:46","11:24:39","11:26:39","11:31:39","11:37:39"
"12-140","UAM0656","6인승","6","광화문","1","3","10:08:20","강남","2","2","12:26:49","10:20:25","10:21:25","11:15:46","11:17:46","12:26:49","12:28:49","12:33:49","12:39:49"
"12-141","UAM0093","6인승","6","광화문","1","1","10:08:25","천호","2","4","12:36:27","10:15:25","10:16:25","11:17:46","11:19:46","12:36:27","12:38:27","12:43:27","12:49:27"
"12-142","UAM0101","6인승","6","광화문","1","2","10:10:28","미아","2","3","11:28:45","10:16:55","10:17:55","11:19:46","11:21:46","11:28:45","11:30:45","11:35:45","11:41:45"
"12-143","UAM0324","6인승","6","광화문","1","4","10:12:23","수서","2","1","11:36:02","10:11:23","10:12:23","11:21:46","11:23:46","11:36:02","11:38:02","11:43:02","11:49:02"
"12-144","UAM0495","6인승","6","광화문","1","1","10:14:54","망우","2","3","11:39:46","10:24:24","10:25:24","11:23:46","11:25:46","11:39:46","11:41:46","11:46:46","11:52:46"
"12-145","UAM0257","6인승","6","광화문","1","5","10:16:01","사당","2","3","11:43:39","10:15:01","10:16:01","11:25:46","11:27:46","11:43:39","11:45:39","11:50:39","11:56:39"
"12-146","UAM0112","6인승","6","광화문","1","2","10:16:47","목동","2","2","14:24:55","10:18:25","10:19:25","11:27:46","11:29:46","14:24:55","14:26:55","14:31:55","14:37:55"
