"LocalID","ID","Type","Pax","From","DepFATO_No","DepGate_No","STD","To","ArrFATO_No","ArrGate_No","STA","DepGateIn","DepGateOut","DepFATOIn","DepFATOOut","ArrFATOIn","ArrFATOOut","ArrGateIn","ArrGateOut"
"4-60","UAM0632","6인승","6","용산","1","1","10:56:52","목동","2","3","15:36:55","10:55:52","10:56:52","11:01:52","11:03:52","15:36:55","15:38:55","15:43:55","15:49:55"
"4-61","UAM0953","6인승","6","용산","1","4","10:57:40","미아","2","4","11:26:12","10:56:40","10:57:40","11:03:52","11:05:52","11:26:12","11:28:12","11:33:12","11:39:12"
"4-62","UAM0309","6인승","6","용산","1","3","10:58:55","마곡","2","1","14:52:42","10:58:36","10:59:36","11:05:52","11:07:52","14:52:42","14:54:42","14:59:42","15:05:42"
"4-63","UAM0611","6인승","6","용산","1","2","11:08:57","상암","2","3","11:35:47","11:11:05","11:12:05","11:17:05","11:19:05","11:35:47","11:37:47","11:42:47","11:48:47"
"4-64","UAM0437","6인승","6","용산","1","1","11:21:22","성수","2","2","12:43:08","11:20:22","11:21:22","11:26:22","11:28:22","12:43:08","12:45:08","12:50:08","12:56:08"
"4-65","UAM0763","6인승","6","용산","1","1","11:22:59","천호","2","3","14:18:27","11:21:59","11:22:59","11:28:22","11:30:22","14:18:27","14:20:27","14:25:27","14:31:27"
"4-66","UAM0706","6인승","6","용산","1","2","11:23:48","잠실","2","3","12:14:57","11:22:48","11:23:48","11:30:22","11:32:22","12:14:57","12:16:57","12:21:57","12:27:57"
"4-67","UAM0551","6인승","6","용산","1","4","11:25:44","가산","2","3","12:30:35","11:24:44","11:25:44","11:32:22","11:34:22","12:30:35","12:32:35","12:37:35","12:43:35"
"4-68","UAM0625","6인승","6","용산","1","2","11:25:48","목동","2","3","16:22:55","11:24:48","11:25:48","11:34:22","11:36:22","16:22:55","16:24:55","16:29:55","16:35:55"
"4-69","UAM0681","6인승","6","용산","1","3","11:44:22","연신내","2","4","12:23:36","11:43:22","11:44:22","11:49:22","11:51:22","12:23:36","12:25:36","12:30:36","12:36:36"
"4-70","UAM0522","6인승","6","용산","1","3","11:47:38","수서","2","1","12:39:41","11:46:38","11:47:38","11:52:38","11:54:38","12:39:41","12:41:41","12:46:41","12:52:41"
"4-71","UAM0695","6인승","6","용산","1","1","11:48:41","미아","2","4","12:44:25","11:51:32","11:52:32","11:57:32","11:59:32","12:44:25","12:46:25","12:51:25","12:57:25"
"4-72","UAM0049","6인승","6","용산","1","4","11:50:05","천호","2","5","14:57:23","11:49:05","11:50:05","11:59:32","12:01:32","14:57:23","14:59:23","15:04:23","15:10:23"
"4-73","UAM0134","6인승","6","용산","1","1","11:51:50","성수","2","1","13:14:15","12:06:20","12:07:20","12:12:20","12:14:20","13:14:15","13:16:15","13:21:15","13:27:15"
"4-74","UAM1052","6인승","6","용산","1","4","11:52:24","목동","2","1","17:12:55","11:51:24","11:52:24","12:14:20","12:16:20","17:12:55","17:14:55","17:19:55","17:25:55"
"4-75","UAM1053","6인승","6","용산","1","5","11:52:53","망우","2","3","12:32:42","11:51:53","11:52:53","12:16:20","12:18:20","12:32:42","12:34:42","12:39:42","12:45:42"
"4-76","UAM0770","6인승","6","용산","1","2","11:55:31","잠실","2","2","12:38:57","12:02:13","12:03:13","12:18:20","12:20:20","12:38:57","12:40:57","12:45:57","12:51:57"
"4-77","UAM1063","6인승","6","용산","1","4","11:56:16","마곡","2","2","16:28:42","11:55:16","11:56:16","12:20:20","12:22:20","16:28:42","16:30:42","16:35:42","16:41:42"
"4-78","UAM0836","6인승","6","용산","1","2","12:08:25","수서","2","3","13:01:41","12:10:16","12:11:16","12:22:20","12:24:20","13:01:41","13:03:41","13:08:41","13:14:41"
"4-79","UAM0762","6인승","6","용산","1","1","12:11:01","천호","2","2","15:30:27","12:10:01","12:11:01","12:24:20","12:26:20","15:30:27","15:32:27","15:37:27","15:43:27"
"4-80","UAM0347","6인승","6","용산","1","3","12:11:37","가산","2","3","13:13:30","12:10:37","12:11:37","12:26:20","12:28:20","13:13:30","13:15:30","13:20:30","13:26:30"
"4-81","UAM0500","6인승","6","용산","1","3","12:22:05","천호","2","3","16:00:27","12:21:05","12:22:05","12:28:20","12:30:20","16:00:27","16:02:27","16:07:27","16:13:27"
"4-82","UAM0502","6인승","6","용산","1","1","12:23:43","망우","2","4","13:05:46","12:29:05","12:30:05","12:35:05","12:37:05","13:05:46","13:07:46","13:12:46","13:18:46"
"4-83","UAM0308","6인승","6","용산","1","2","12:24:35","마곡","2","2","17:24:42","12:23:35","12:24:35","12:37:05","12:39:05","17:24:42","17:26:42","17:31:42","17:37:42"
"4-84","UAM0342","6인승","6","용산","1","1","12:26:00","성수","2","3","13:44:15","12:30:35","12:31:35","12:39:05","12:41:05","13:44:15","13:46:15","13:51:15","13:57:15"
"4-85","UAM0143","6인승","6","용산","1","4","12:28:06","잠실","2","2","13:11:23","12:27:06","12:28:06","12:41:05","12:43:05","13:11:23","13:13:23","13:18:23","13:24:23"
"4-86","UAM1003","6인승","6","용산","1","1","12:33:59","상암","2","3","13:01:01","12:39:05","12:40:05","12:45:05","12:47:05","13:01:01","13:03:01","13:08:01","13:14:01"
"4-87","UAM0953","6인승","6","용산","1","2","12:39:59","목동","2","5","18:34:55","12:41:05","12:42:05","12:47:05","12:49:05","18:34:55","18:36:55","18:41:55","18:47:55"
