vertiport_id,vertiport,phase,resource_type,resource_id,fpl_id,aircraft_id,state,description,start_sec,end_sec,start_time,end_time,duration_sec
봉천,봉천,arrival,fato,fato-3,FPL0207001,UAM0015,fatoLock,fato lock,25296.36,25356.36,07:01:36,07:02:36,60
수서,수서,arrival,gate,gate-7,FPL0817001,UAM0061,handling,turnaround,25296.87,25896.87,07:01:36,07:11:36,600
사당,사당,arrival,fato,fato-3,FPL1508001,UAM0118,procedure,engine stop,25300.18,25480.18,07:01:40,07:04:40,180
망우,망우,arrival,gate,gate-3,FPL0516001,UAM0036,handling,turnaround,25301.09,25901.09,07:01:41,07:11:41,600
성수,성수,arrival,gate,gate-2,FPL0309001,UAM0020,handling,turnaround,25309.22,25909.22,07:01:49,07:11:49,600
여의도,여의도,arrival,fato,fato-3,FPL0901001,UAM0072,fatoLock,fato lock,25309.22,25369.22,07:01:49,07:02:49,60
여의도,여의도,arrival,fato,fato-4,FPL1501001,UAM0120,fatoLock,fato lock,25309.49,25369.49,07:01:49,07:02:49,60
가산,가산,arrival,gate,gate-3,FPL1114001,UAM0084,handling,turnaround,25313.52,25913.52,07:01:53,07:11:53,600
가산,가산,arrival,fato,fato-3,FPL0614001,UAM0044,fatoLock,fato lock,25314.29,25374.29,07:01:54,07:02:54,60
잠실,잠실,arrival,gate,gate-7,FPL1402001,UAM0107,handling,turnaround,25316.82,25916.82,07:01:56,07:11:56,600
천호,천호,arrival,gate,gate-2,FPL0511001,UAM0033,handling,turnaround,25333.41,25933.41,07:02:13,07:12:13,600
사당,사당,arrival,fato,fato-4,FPL0508001,UAM0040,fatoLock,fato lock,25336.65,25396.65,07:02:16,07:03:16,60
잠실,잠실,arrival,fato,fato-3,FPL0502001,UAM0038,procedure,engine stop,25339.65,25519.65,07:02:19,07:05:19,180
강남,강남,arrival,gate,gate-2,FPL1513001,UAM0115,handling,turnaround,25340.93,25940.93,07:02:20,07:12:20,600
수서,수서,arrival,fato,fato-3,FPL1417001,UAM0110,fatoLock,fato lock,25340.96,25400.96,07:02:20,07:03:20,60
망우,망우,arrival,gate,gate-7,FPL1216002,UAM0094,handling,turnaround,25341.09,25941.09,07:02:21,07:12:21,600
목동,목동,arrival,fato,fato-3,FPL0205001,UAM0013,fatoLock,fato lock,25349.99,25409.99,07:02:29,07:03:29,60
봉천,봉천,arrival,fato,fato-3,FPL0207001,UAM0015,procedure,engine stop,25356.36,25536.36,07:02:36,07:05:36,180
광화문,광화문,arrival,fato,fato-4,FPL1412001,UAM0112,fatoLock,fato lock,25362.33,25422.33,07:02:42,07:03:42,60
광화문,광화문,arrival,gate,gate-3,FPL1712001,UAM0132,handling,turnaround,25363.94,25963.94,07:02:43,07:12:43,600
성수,성수,arrival,fato,fato-3,FPL0109003,UAM0007,fatoLock,fato lock,25365.63,25425.63,07:02:45,07:03:45,60
여의도,여의도,arrival,fato,fato-3,FPL0901001,UAM0072,procedure,engine stop,25369.22,25549.22,07:02:49,07:05:49,180
여의도,여의도,arrival,fato,fato-4,FPL1501001,UAM0120,procedure,engine stop,25369.49,25549.49,07:02:49,07:05:49,180
봉천,봉천,arrival,fato,fato-4,FPL0907001,UAM0071,fatoLock,fato lock,25369.63,25429.63,07:02:49,07:03:49,60
용산,용산,departure,fato,fato-2,FPL0416001,UAM0029,procedure,engine start,25370,25610,07:02:50,07:06:50,240
가산,가산,arrival,fato,fato-3,FPL0614001,UAM0044,procedure,engine stop,25374.29,25554.29,07:02:54,07:05:54,180
천호,천호,arrival,gate,gate-6,FPL1411001,UAM0106,handling,turnaround,25376.54,25976.54,07:02:56,07:12:56,600
목동,목동,arrival,gate,gate-6,FPL1005001,UAM0078,handling,turnaround,25376.74,25976.74,07:02:56,07:12:56,600
봉천,봉천,arrival,gate,gate-8,FPL1707001,UAM0134,handling,turnaround,25379.05,25979.05,07:02:59,07:12:59,600
마곡,마곡,arrival,gate,gate-2,FPL1715001,UAM0131,handling,turnaround,25388.88,25988.88,07:03:08,07:13:08,600
사당,사당,arrival,gate,gate-3,FPL0308001,UAM0022,handling,turnaround,25390.18,25990.18,07:03:10,07:13:10,600
사당,사당,arrival,fato,fato-4,FPL0508001,UAM0040,procedure,engine stop,25396.65,25576.65,07:03:16,07:06:16,180
수서,수서,arrival,fato,fato-3,FPL1417001,UAM0110,procedure,engine stop,25400.96,25580.96,07:03:20,07:06:20,180
강남,강남,arrival,gate,gate-6,FPL1413001,UAM0109,handling,turnaround,25402.77,26002.77,07:03:22,07:13:22,600
연신내,연신내,arrival,gate,gate-2,FPL1410001,UAM0108,handling,turnaround,25408.09,26008.09,07:03:28,07:13:28,600
목동,목동,arrival,fato,fato-3,FPL0205001,UAM0013,procedure,engine stop,25409.99,25589.99,07:03:29,07:06:29,180
성수,성수,arrival,fato,fato-4,FPL0709002,UAM0055,fatoLock,fato lock,25419.22,25479.22,07:03:39,07:04:39,60
광화문,광화문,arrival,gate,gate-7,FPL1512001,UAM0117,handling,turnaround,25421.98,26021.98,07:03:41,07:13:41,600
광화문,광화문,arrival,fato,fato-4,FPL1412001,UAM0112,procedure,engine stop,25422.33,25602.33,07:03:42,07:06:42,180
성수,성수,arrival,fato,fato-3,FPL0109003,UAM0007,procedure,engine stop,25425.63,25605.63,07:03:45,07:06:45,180
봉천,봉천,arrival,fato,fato-4,FPL0907001,UAM0071,procedure,engine stop,25429.63,25609.63,07:03:49,07:06:49,180
마곡,마곡,arrival,fato,fato-3,FPL0715001,UAM0053,fatoLock,fato lock,25436.19,25496.19,07:03:56,07:04:56,60
수서,수서,arrival,fato,fato-4,FPL0617001,UAM0046,fatoLock,fato lock,25436.87,25496.87,07:03:56,07:04:56,60
망우,망우,arrival,fato,fato-4,FPL0316001,UAM0021,fatoLock,fato lock,25441.09,25501.09,07:04:01,07:05:01,60
천호,천호,arrival,fato,fato-3,FPL0111001,UAM0006,fatoLock,fato lock,25443.41,25503.41,07:04:03,07:05:03,60
