hour,hour_label,vertiport_id,vertiport,requested,processed,unserved,processing_rate,flight_count,avg_load_factor,avg_gate_to_gate_sec,avg_departure_wait_sec,avg_arrival_wait_sec
12,12:00,연신내,연신내,64,47,17,0.7344,14,0.9880928571428571,1567.344285714286,95.51222222222222,107.152
12,12:00,용산,용산,24,10,14,0.4167,3,1,1596.92,0,169.18666666666667
12,12:00,잠실,잠실,58,54,4,0.931,14,0.8303571428571429,1504.98,51.28666666666666,41.56666666666666
12,12:00,천호,천호,86,76,10,0.8837,13,0.9390999999999999,2579.76,1120.6153846153845,87.31800000000001
13,13:00,가산,가산,66,65,1,0.9848,14,0.7738071428571429,1556.7835714285716,71.52333333333334,89.83666666666666
13,13:00,강남,강남,93,80,13,0.8602,14,0.9821428571428571,1486.5042857142855,60.905,146.905
13,13:00,광화문,광화문,54,53,1,0.9815,11,0.8749909090909089,1518.7663636363636,86.25666666666666,67.46124999999999
13,13:00,마곡,마곡,99,88,11,0.8889,20,0.9395849999999999,2238.0245000000004,626.9100000000001,84.86500000000001
13,13:00,망우,망우,38,38,0,1,14,0.5863071428571429,1579.8821428571428,152.57800000000003,42.18749999999999
13,13:00,목동,목동,90,88,2,0.9778,18,0.837961111111111,1620.2272222222225,134.55,103.43799999999999
13,13:00,미아,미아,57,51,6,0.8947,13,0.7948692307692309,1583.4199999999998,84.52714285714286,61.18399999999999
13,13:00,봉천,봉천,40,32,8,0.8,9,0.939811111111111,1757.4477777777781,62.1725,81.978
13,13:00,사당,사당,35,32,3,0.9143,9,0.9027777777777778,1391.5600000000004,93.33333333333333,95.63
13,13:00,상암,상암,27,17,10,0.6296,6,0.8958333333333334,1592.3566666666668,74.675,46.21
13,13:00,성수,성수,38,38,0,1,11,0.837118181818182,1479.99,109.396,48.905
13,13:00,수서,수서,73,73,0,1,21,0.7261904761904762,1550.3795238095238,132.75625,39.17428571428571
13,13:00,여의도,여의도,48,48,0,1,12,0.8402750000000001,1563.1033333333332,32.537142857142854,150.76125
13,13:00,연신내,연신내,47,33,14,0.7021,8,0.984375,1600.1625000000001,70,147.64499999999998
13,13:00,용산,용산,22,19,3,0.8636,5,0.8833400000000001,1544.882,0,99.78666666666668
13,13:00,잠실,잠실,66,39,27,0.5909,8,0.9479125,1450.5325,92.195,27.19
13,13:00,천호,천호,105,72,33,0.6857,18,1,1814.5766666666668,370.1875,49.254000000000005
14,14:00,가산,가산,66,66,0,1,15,0.7388933333333333,1575.0879999999997,91.66727272727272,111.72500000000002
14,14:00,강남,강남,107,95,12,0.8879,17,0.9607823529411765,1499.1464705882354,63.72800000000001,139.26600000000002
14,14:00,광화문,광화문,50,32,18,0.64,6,1,1436.135,0,100.18333333333332
