vertiport,vertiport_class,vertiport_lat_deg,vertiport_lon_deg,vertiport_angle_deg,category,label,semantic_id,s_id,node_id,node_type,marker_x_cm,marker_y_cm,marker_z_cm,airsim_x_m,airsim_y_m,airsim_editor_z_m,airsim_spawn_z_m,airsim_spawn_z_before_bias_m,airsim_spawn_z_bias_m,airsim_spawn_z_policy,yaw_deg,lla_lat_deg,lla_lon_deg,lla_height_m,terrain_h_m,deck_h_m,surface_h_m,route_ground_m,route_alt_m,resource_x_m,resource_y_m,resource_z_m,resource_lat_deg,resource_lon_deg,resource_pt_h_m,trace_status,source
상암,port,37.562282000000,126.890156000000,38.000000,GATE,GATE 1,G1,S16,16,gate,-770307.863670,53572.259111,-29306.778884,-7703.078637,535.722591,-293.067789,279.370142,296.330207,-16.960066,settings_NED_down = cesium_origin_height_m - (resource_pt_h_m + resource_Z_m) - spawn_clearance_m + jamsil_empirical_bias_m,308.000000,37.561641011463,126.890815262684,61.600666,31.946548,20.723245,52.669793,20.723245,30.723245,-7741.354039,565.181019,20.723245,37.561699040000,126.890865500000,31.946548,NO_HIT_COMMANDLET_FALLBACK_H60,editor_preview_marker_xy + resources_vp_surface_height + jamsil_z_bias
상암,port,37.562282000000,126.890156000000,38.000000,GATE,GATE 2,G2,S15,15,gate,-771634.690628,52533.628830,-29308.315388,-7716.346906,525.336288,-293.083154,279.358539,296.318605,-16.960066,settings_NED_down = cesium_origin_height_m - (resource_pt_h_m + resource_Z_m) - spawn_clearance_m + jamsil_empirical_bias_m,308.000000,37.561734479759,126.890664980958,61.600451,31.958150,20.723245,52.681395,20.723245,30.723245,-7754.725493,554.734094,20.723245,37.561793100000,126.890714100000,31.958150,NO_HIT_COMMANDLET_FALLBACK_H60,editor_preview_marker_xy + resources_vp_surface_height + jamsil_z_bias
상암,port,37.562282000000,126.890156000000,38.000000,GATE,GATE 3,G3,S14,14,gate,-772961.517587,51494.998549,-29309.851893,-7729.615176,514.949985,-293.098519,279.346946,296.307012,-16.960066,settings_NED_down = cesium_origin_height_m - (resource_pt_h_m + resource_Z_m) - spawn_clearance_m + jamsil_empirical_bias_m,308.000000,37.561827947863,126.890514698856,61.600280,31.969744,20.723245,52.692988,20.723245,30.723245,-7768.035139,544.335459,20.723245,37.561886730000,126.890563500000,31.969744,NO_HIT_COMMANDLET_FALLBACK_H60,editor_preview_marker_xy + resources_vp_surface_height + jamsil_z_bias
상암,port,37.562282000000,126.890156000000,38.000000,GATE,GATE 4,G4,S13,13,gate,-774300.156062,50447.122301,-29311.402076,-7743.001561,504.471223,-293.114021,279.335154,296.295220,-16.960066,settings_NED_down = cesium_origin_height_m - (resource_pt_h_m + resource_Z_m) - spawn_clearance_m + jamsil_empirical_bias_m,308.000000,37.561922247831,126.890363078550,61.600153,31.981535,20.723245,52.704780,20.723245,30.723245,-7781.519975,533.799950,20.723245,37.561981580000,126.890410800000,31.981535,NO_HIT_COMMANDLET_FALLBACK_H60,editor_preview_marker_xy + resources_vp_surface_height + jamsil_z_bias
상암,port,37.562282000000,126.890156000000,38.000000,GATE,GATE 5,G5,S04,4,gate,-767799.126783,50367.398981,-29303.495356,-7677.991268,503.673990,-293.034954,279.381627,296.341693,-16.960066,settings_NED_down = cesium_origin_height_m - (resource_pt_h_m + resource_Z_m) - spawn_clearance_m + jamsil_empirical_bias_m,128.000000,37.561929974732,126.891098870326,61.600665,31.935062,20.723245,52.658307,20.723245,30.723245,-7714.934230,532.067514,20.723245,37.561997740000,126.891164300000,31.935062,NO_HIT_COMMANDLET_FALLBACK_H60,editor_preview_marker_xy + resources_vp_surface_height + jamsil_z_bias
상암,port,37.562282000000,126.890156000000,38.000000,GATE,GATE 6,G6,S03,3,gate,-769125.953742,49328.768700,-29305.031860,-7691.259537,493.287687,-293.050319,279.369732,296.329798,-16.960066,settings_NED_down = cesium_origin_height_m - (resource_pt_h_m + resource_Z_m) - spawn_clearance_m + jamsil_empirical_bias_m,128.000000,37.562023443385,126.890948588374,61.600450,31.946957,20.723245,52.670202,20.723245,30.723245,-7728.643452,521.356696,20.723245,37.562094180000,126.891009100000,31.946957,NO_HIT_COMMANDLET_FALLBACK_H60,editor_preview_marker_xy + resources_vp_surface_height + jamsil_z_bias
상암,port,37.562282000000,126.890156000000,38.000000,GATE,GATE 7,G7,S02,2,gate,-770452.780701,48290.138419,-29306.568365,-7704.527807,482.901384,-293.065684,279.358142,296.318208,-16.960066,settings_NED_down = cesium_origin_height_m - (resource_pt_h_m + resource_Z_m) - spawn_clearance_m + jamsil_empirical_bias_m,128.000000,37.562116911845,126.890798306045,61.600279,31.958547,20.723245,52.681792,20.723245,30.723245,-7741.948973,510.961284,20.723245,37.562187780000,126.890858500000,31.958547,NO_HIT_COMMANDLET_FALLBACK_H60,editor_preview_marker_xy + resources_vp_surface_height + jamsil_z_bias
상암,port,37.562282000000,126.890156000000,38.000000,GATE,GATE 8,G8,S01,1,gate,-771791.419175,47242.262171,-29308.118548,-7717.914192,472.422622,-293.081185,279.346033,296.306099,-16.960066,settings_NED_down = cesium_origin_height_m - (resource_pt_h_m + resource_Z_m) - spawn_clearance_m + jamsil_empirical_bias_m,128.000000,37.562211212174,126.890646685512,61.600152,31.970657,20.723245,52.693901,20.723245,30.723245,-7755.796117,500.142710,20.723245,37.562285190000,126.890701800000,31.970657,NO_HIT_COMMANDLET_FALLBACK_H60,editor_preview_marker_xy + resources_vp_surface_height + jamsil_z_bias
상암,port,37.562282000000,126.890156000000,38.000000,FATO,FATO 1,F1,S26,26,pad,-768032.178263,55353.648733,-29304.143573,-7680.321783,553.536487,-293.041436,279.389618,296.349684,-16.960066,settings_NED_down = cesium_origin_height_m - (resource_pt_h_m + resource_Z_m) - spawn_clearance_m + jamsil_empirical_bias_m,38.000000,37.561480700404,126.891073015039,61.601139,31.927071,20.723245,52.650316,20.723245,30.723245,-7718.789378,582.810464,20.723245,37.561540310000,126.891120900000,31.927071,NO_HIT_COMMANDLET_FALLBACK_H60,editor_preview_marker_xy + resources_vp_surface_height + jamsil_z_bias
상암,port,37.562282000000,126.890156000000,38.000000,FATO,FATO 2,F2,S25,25,pad,-765523.441377,52148.788603,-29300.860045,-7655.234414,521.487886,-293.008600,279.400718,296.360784,-16.960066,settings_NED_down = cesium_origin_height_m - (resource_pt_h_m + resource_Z_m) - spawn_clearance_m + jamsil_empirical_bias_m,38.000000,37.561769663063,126.891356623068,61.601137,31.915972,20.723245,52.639216,20.723245,30.723245,-7693.142831,550.416749,20.723245,37.561832520000,126.891411000000,31.915972,NO_HIT_COMMANDLET_FALLBACK_H60,editor_preview_marker_xy + resources_vp_surface_height + jamsil_z_bias
