vertiport_id,vertiport,phase,resource_type,resource_id,fpl_id,aircraft_id,state,description,start_sec,end_sec,start_time,end_time,duration_sec
잠실,잠실,arrival,fato,fato-3,FPL0102001,UAM0004,procedure,engine stop,24684.48,24864.48,06:51:24,06:54:24,180
수서,수서,arrival,gate,gate-4,FPL0417001,UAM0025,handling,turnaround,24692.89,25292.89,06:51:32,07:01:32,600
여의도,여의도,arrival,gate,gate-8,FPL1101001,UAM0081,handling,turnaround,24695.84,25295.84,06:51:35,07:01:35,600
목동,목동,arrival,fato,fato-3,FPL1305002,UAM0100,fatoLock,fato lock,24702.42,24762.42,06:51:42,06:52:42,60
가산,가산,arrival,fato,fato-3,FPL0914001,UAM0067,procedure,engine stop,24704.63,24884.63,06:51:44,06:54:44,180
수서,수서,arrival,fato,fato-3,FPL1217001,UAM0092,procedure,engine stop,24710.19,24890.19,06:51:50,06:54:50,180
천호,천호,arrival,fato,fato-3,FPL0311002,UAM0019,fatoLock,fato lock,24713.68,24773.68,06:51:53,06:52:53,60
목동,목동,arrival,gate,gate-8,FPL0205001,UAM0009,handling,turnaround,24713.74,25313.74,06:51:53,07:01:53,600
강남,강남,arrival,fato,fato-4,FPL0613001,UAM0043,fatoLock,fato lock,24713.77,24773.77,06:51:53,06:52:53,60
사당,사당,arrival,gate,gate-8,FPL1208001,UAM0090,handling,turnaround,24714.84,25314.84,06:51:54,07:01:54,600
광화문,광화문,arrival,fato,fato-3,FPL0812001,UAM0059,fatoLock,fato lock,24715.18,24775.18,06:51:55,06:52:55,60
여의도,여의도,arrival,fato,fato-3,FPL0201001,UAM0011,procedure,engine stop,24722.08,24902.08,06:52:02,06:55:02,180
성수,성수,arrival,fato,fato-3,FPL0709002,UAM0052,procedure,engine stop,24722.08,24902.08,06:52:02,06:55:02,180
천호,천호,arrival,fato,fato-4,FPL0511001,UAM0035,fatoLock,fato lock,24722.32,24782.32,06:52:02,06:53:02,60
망우,망우,arrival,gate,gate-4,FPL0416001,UAM0026,handling,turnaround,24723.87,25323.87,06:52:03,07:02:03,600
가산,가산,arrival,gate,gate-8,FPL0214001,UAM0010,handling,turnaround,24725.71,25325.71,06:52:05,07:02:05,600
수서,수서,arrival,fato,fato-4,FPL0817001,UAM0061,fatoLock,fato lock,24729.72,24789.72,06:52:09,06:53:09,60
수서,수서,arrival,gate,gate-8,FPL0517001,UAM0033,handling,turnaround,24732.89,25332.89,06:52:12,07:02:12,600
마곡,마곡,arrival,gate,gate-8,FPL0815001,UAM0058,handling,turnaround,24738.15,25338.15,06:52:18,07:02:18,600
강남,강남,arrival,gate,gate-4,FPL1013001,UAM0074,handling,turnaround,24749.52,25349.52,06:52:29,07:02:29,600
상암,상암,arrival,fato,fato-3,FPL1703001,UAM0132,fatoLock,fato lock,24753.78,24813.78,06:52:33,06:53:33,60
목동,목동,arrival,fato,fato-3,FPL1305002,UAM0100,procedure,engine stop,24762.42,24942.42,06:52:42,06:55:42,180
망우,망우,arrival,gate,gate-8,FPL0116001,UAM0002,handling,turnaround,24763.87,25363.87,06:52:43,07:02:43,600
천호,천호,arrival,fato,fato-3,FPL0311002,UAM0019,procedure,engine stop,24773.68,24953.68,06:52:53,06:55:53,180
강남,강남,arrival,fato,fato-4,FPL0613001,UAM0043,procedure,engine stop,24773.77,24953.77,06:52:53,06:55:53,180
광화문,광화문,arrival,fato,fato-3,FPL0812001,UAM0059,procedure,engine stop,24775.18,24955.18,06:52:55,06:55:55,180
천호,천호,arrival,fato,fato-4,FPL0511001,UAM0035,procedure,engine stop,24782.32,24962.32,06:53:02,06:56:02,180
수서,수서,arrival,fato,fato-4,FPL0817001,UAM0061,procedure,engine stop,24789.72,24969.72,06:53:09,06:56:09,180
사당,사당,arrival,fato,fato-3,FPL1708001,UAM0134,fatoLock,fato lock,24796.27,24856.27,06:53:16,06:54:16,60
마곡,마곡,arrival,fato,fato-3,FPL0415001,UAM0028,fatoLock,fato lock,24796.51,24856.51,06:53:16,06:54:16,60
광화문,광화문,arrival,fato,fato-4,FPL0212001,UAM0012,fatoLock,fato lock,24806.79,24866.79,06:53:26,06:54:26,60
상암,상암,arrival,fato,fato-3,FPL1703001,UAM0132,procedure,engine stop,24813.78,24993.78,06:53:33,06:56:33,180
연신내,연신내,arrival,gate,gate-8,FPL0910001,UAM0066,handling,turnaround,24819.95,25419.95,06:53:39,07:03:39,600
성수,성수,arrival,fato,fato-4,FPL0109003,UAM0006,fatoLock,fato lock,24822.08,24882.08,06:53:42,06:54:42,60
사당,사당,arrival,fato,fato-4,FPL0308001,UAM0022,fatoLock,fato lock,24834.75,24894.75,06:53:54,06:54:54,60
목동,목동,arrival,fato,fato-4,FPL1105001,UAM0084,fatoLock,fato lock,24835.17,24895.17,06:53:55,06:54:55,60
성수,성수,arrival,gate,gate-3,FPL0309001,UAM0017,handling,turnaround,24836.36,25436.36,06:53:56,07:03:56,600
여의도,여의도,arrival,gate,gate-3,FPL1701001,UAM0130,handling,turnaround,24836.36,25436.36,06:53:56,07:03:56,600
망우,망우,arrival,fato,fato-3,FPL0416002,UAM0027,fatoLock,fato lock,24845.3,24905.3,06:54:05,06:55:05,60
잠실,잠실,arrival,fato,fato-4,FPL1002001,UAM0076,fatoLock,fato lock,24853.96,24913.96,06:54:13,06:55:13,60
사당,사당,arrival,fato,fato-3,FPL1708001,UAM0134,procedure,engine stop,24856.27,25036.27,06:54:16,06:57:16,180
마곡,마곡,arrival,fato,fato-3,FPL0415001,UAM0028,procedure,engine stop,24856.51,25036.51,06:54:16,06:57:16,180
강남,강남,arrival,gate,gate-8,FPL1613001,UAM0123,handling,turnaround,24858.06,25458.06,06:54:18,07:04:18,600
마곡,마곡,arrival,fato,fato-4,FPL1715001,UAM0131,fatoLock,fato lock,24859.58,24919.58,06:54:19,06:55:19,60
망우,망우,arrival,fato,fato-4,FPL0716001,UAM0051,fatoLock,fato lock,24863.87,24923.87,06:54:23,06:55:23,60
광화문,광화문,arrival,fato,fato-4,FPL0212001,UAM0012,procedure,engine stop,24866.79,25046.79,06:54:26,06:57:26,180
천호,천호,arrival,gate,gate-3,FPL0311001,UAM0018,handling,turnaround,24867.97,25467.97,06:54:27,07:04:27,600
가산,가산,arrival,fato,fato-4,FPL1514001,UAM0118,fatoLock,fato lock,24868.76,24928.76,06:54:28,06:55:28,60
강남,강남,arrival,fato,fato-3,FPL1613002,UAM0125,fatoLock,fato lock,24870.95,24930.95,06:54:30,06:55:30,60
목동,목동,arrival,gate,gate-3,FPL1005001,UAM0075,handling,turnaround,24876.71,25476.71,06:54:36,07:04:36,600
성수,성수,arrival,fato,fato-4,FPL0109003,UAM0006,procedure,engine stop,24882.08,25062.08,06:54:42,06:57:42,180
광화문,광화문,arrival,gate,gate-3,FPL1712001,UAM0129,handling,turnaround,24889.47,25489.47,06:54:49,07:04:49,600
사당,사당,arrival,fato,fato-4,FPL0308001,UAM0022,procedure,engine stop,24894.75,25074.75,06:54:54,06:57:54,180
목동,목동,arrival,fato,fato-4,FPL1105001,UAM0084,procedure,engine stop,24895.17,25075.17,06:54:55,06:57:55,180
연신내,연신내,arrival,fato,fato-3,FPL1610001,UAM0124,fatoLock,fato lock,24896.76,24956.76,06:54:56,06:55:56,60
망우,망우,arrival,fato,fato-3,FPL0416002,UAM0027,procedure,engine stop,24905.3,25085.3,06:55:05,06:58:05,180
잠실,잠실,arrival,fato,fato-4,FPL1002001,UAM0076,procedure,engine stop,24913.96,25093.96,06:55:13,06:58:13,180
마곡,마곡,arrival,fato,fato-4,FPL1715001,UAM0131,procedure,engine stop,24919.58,25099.58,06:55:19,06:58:19,180
망우,망우,arrival,fato,fato-4,FPL0716001,UAM0051,procedure,engine stop,24923.87,25103.87,06:55:23,06:58:23,180
상암,상암,arrival,gate,gate-3,FPL1303001,UAM0099,handling,turnaround,24928.07,25528.07,06:55:28,07:05:28,600
가산,가산,arrival,fato,fato-4,FPL1514001,UAM0118,procedure,engine stop,24928.76,25108.76,06:55:28,06:58:28,180
강남,강남,arrival,fato,fato-3,FPL1613002,UAM0125,procedure,engine stop,24930.95,25110.95,06:55:30,06:58:30,180
성수,성수,arrival,gate,gate-7,FPL0109002,UAM0003,handling,turnaround,24936.77,25536.77,06:55:36,07:05:36,600
미아,미아,arrival,fato,fato-3,FPL1406001,UAM0108,fatoLock,fato lock,24939.34,24999.34,06:55:39,06:56:39,60
봉천,봉천,arrival,fato,fato-3,FPL1107001,UAM0085,fatoLock,fato lock,24948.45,25008.45,06:55:48,06:56:48,60
연신내,연신내,arrival,fato,fato-3,FPL1610001,UAM0124,procedure,engine stop,24956.76,25136.76,06:55:56,06:58:56,180
수서,수서,arrival,fato,fato-3,FPL1417001,UAM0110,fatoLock,fato lock,24959.83,25019.83,06:55:59,06:56:59,60
상암,상암,arrival,gate,gate-7,FPL0603001,UAM0042,handling,turnaround,24968.07,25568.07,06:56:08,07:06:08,600
목동,목동,arrival,fato,fato-3,FPL0905001,UAM0069,fatoLock,fato lock,24968.13,25028.13,06:56:08,06:57:08,60
성수,성수,arrival,fato,fato-3,FPL1409001,UAM0109,fatoLock,fato lock,24970.35,25030.35,06:56:10,06:57:10,60
사당,사당,arrival,gate,gate-3,FPL1608001,UAM0122,handling,turnaround,24970.55,25570.55,06:56:10,07:06:10,600
마곡,마곡,arrival,gate,gate-3,FPL1315001,UAM0098,handling,turnaround,24970.8,25570.8,06:56:10,07:06:10,600
여의도,여의도,arrival,fato,fato-3,FPL1101002,UAM0086,fatoLock,fato lock,24977.27,25037.27,06:56:17,06:57:17,60
천호,천호,arrival,fato,fato-3,FPL1311001,UAM0101,fatoLock,fato lock,24979.4,25039.4,06:56:19,06:57:19,60
강남,강남,arrival,fato,fato-4,FPL0513001,UAM0037,fatoLock,fato lock,24979.49,25039.49,06:56:19,06:57:19,60
광화문,광화문,arrival,gate,gate-7,FPL1112001,UAM0083,handling,turnaround,24981.08,25581.08,06:56:21,07:06:21,600
천호,천호,arrival,fato,fato-4,FPL1511001,UAM0115,fatoLock,fato lock,24988.04,25048.04,06:56:28,06:57:28,60
여의도,여의도,arrival,gate,gate-7,FPL1501001,UAM0116,handling,turnaround,24991.55,25591.55,06:56:31,07:06:31,600
미아,미아,arrival,fato,fato-3,FPL1406001,UAM0108,procedure,engine stop,24999.34,25179.34,06:56:39,06:59:39,180
봉천,봉천,arrival,gate,gate-4,FPL0907001,UAM0068,handling,turnaround,25006.77,25606.77,06:56:46,07:06:46,600
봉천,봉천,arrival,fato,fato-3,FPL1107001,UAM0085,procedure,engine stop,25008.45,25188.45,06:56:48,06:59:48,180
목동,목동,arrival,gate,gate-7,FPL0805001,UAM0060,handling,turnaround,25009.46,25609.46,06:56:49,07:06:49,600
사당,사당,arrival,gate,gate-7,FPL0508001,UAM0036,handling,turnaround,25010.55,25610.55,06:56:50,07:06:50,600
망우,망우,arrival,gate,gate-3,FPL1516001,UAM0113,handling,turnaround,25019.59,25619.59,06:56:59,07:06:59,600
수서,수서,arrival,fato,fato-3,FPL1417001,UAM0110,procedure,engine stop,25019.83,25199.83,06:56:59,06:59:59,180
목동,목동,arrival,fato,fato-3,FPL0905001,UAM0069,procedure,engine stop,25028.13,25208.13,06:57:08,07:00:08,180
성수,성수,arrival,fato,fato-3,FPL1409001,UAM0109,procedure,engine stop,25030.35,25210.35,06:57:10,07:00:10,180
마곡,마곡,arrival,gate,gate-7,FPL1215001,UAM0091,handling,turnaround,25033.86,25633.86,06:57:13,07:07:13,600
잠실,잠실,arrival,gate,gate-4,FPL0102001,UAM0004,handling,turnaround,25034.48,25634.48,06:57:14,07:07:14,600
여의도,여의도,arrival,fato,fato-3,FPL1101002,UAM0086,procedure,engine stop,25037.27,25217.27,06:57:17,07:00:17,180
천호,천호,arrival,fato,fato-3,FPL1311001,UAM0101,procedure,engine stop,25039.4,25219.4,06:57:19,07:00:19,180
강남,강남,arrival,fato,fato-4,FPL0513001,UAM0037,procedure,engine stop,25039.49,25219.49,06:57:19,07:00:19,180
광화문,광화문,arrival,fato,fato-3,FPL1612001,UAM0127,fatoLock,fato lock,25044.52,25104.52,06:57:24,06:58:24,60
강남,강남,arrival,gate,gate-3,FPL1413001,UAM0107,handling,turnaround,25045.23,25645.23,06:57:25,07:07:25,600
천호,천호,arrival,fato,fato-4,FPL1511001,UAM0115,procedure,engine stop,25048.04,25228.04,06:57:28,07:00:28,180
망우,망우,arrival,gate,gate-7,FPL1516002,UAM0114,handling,turnaround,25059.59,25659.59,06:57:39,07:07:39,600
사당,사당,arrival,fato,fato-3,FPL1208002,UAM0093,fatoLock,fato lock,25061.98,25121.98,06:57:41,06:58:41,60
마곡,마곡,arrival,fato,fato-3,FPL0615001,UAM0044,fatoLock,fato lock,25062.22,25122.22,06:57:42,06:58:42,60
가산,가산,arrival,gate,gate-3,FPL0914001,UAM0067,handling,turnaround,25084.63,25684.63,06:58:04,07:08:04,600
성수,성수,arrival,fato,fato-4,FPL1009001,UAM0078,fatoLock,fato lock,25087.79,25147.79,06:58:07,06:59:07,60
수서,수서,arrival,gate,gate-3,FPL1217001,UAM0092,handling,turnaround,25090.19,25690.19,06:58:10,07:08:10,600
사당,사당,arrival,fato,fato-4,FPL1508001,UAM0117,fatoLock,fato lock,25100.47,25160.47,06:58:20,06:59:20,60
목동,목동,arrival,fato,fato-4,FPL1705001,UAM0133,fatoLock,fato lock,25100.89,25160.89,06:58:20,06:59:20,60
광화문,광화문,arrival,fato,fato-3,FPL1612001,UAM0127,procedure,engine stop,25104.52,25284.52,06:58:24,07:01:24,180
여의도,여의도,arrival,fato,fato-4,FPL0901002,UAM0071,fatoLock,fato lock,25107.79,25167.79,06:58:27,06:59:27,60
망우,망우,arrival,fato,fato-3,FPL0316001,UAM0020,fatoLock,fato lock,25111.02,25171.02,06:58:31,06:59:31,60
사당,사당,arrival,fato,fato-3,FPL1208002,UAM0093,procedure,engine stop,25121.98,25301.98,06:58:41,07:01:41,180
마곡,마곡,arrival,fato,fato-3,FPL0615001,UAM0044,procedure,engine stop,25122.22,25302.22,06:58:42,07:01:42,180
마곡,마곡,arrival,fato,fato-4,FPL1315002,UAM0102,fatoLock,fato lock,25125.29,25185.29,06:58:45,06:59:45,60
수서,수서,arrival,fato,fato-4,FPL0717001,UAM0055,fatoLock,fato lock,25127.63,25187.63,06:58:47,06:59:47,60
가산,가산,arrival,fato,fato-3,FPL1314001,UAM0103,fatoLock,fato lock,25127.63,25187.63,06:58:47,06:59:47,60
망우,망우,arrival,fato,fato-4,FPL0816001,UAM0062,fatoLock,fato lock,25129.58,25189.58,06:58:49,06:59:49,60
여의도,여의도,arrival,gate,gate-2,FPL0201001,UAM0011,handling,turnaround,25132.08,25732.08,06:58:52,07:08:52,600
성수,성수,arrival,gate,gate-2,FPL0709002,UAM0052,handling,turnaround,25132.08,25732.08,06:58:52,07:08:52,600
강남,강남,arrival,fato,fato-3,FPL1013002,UAM0077,fatoLock,fato lock,25136.66,25196.66,06:58:56,06:59:56,60
미아,미아,arrival,fato,fato-4,FPL0306001,UAM0021,fatoLock,fato lock,25138.92,25198.92,06:58:58,06:59:58,60
성수,성수,arrival,fato,fato-4,FPL1009001,UAM0078,procedure,engine stop,25147.79,25327.79,06:59:07,07:02:07,180
가산,가산,arrival,fato,fato-4,FPL1614001,UAM0126,fatoLock,fato lock,25149.62,25209.62,06:59:09,07:00:09,60
천호,천호,arrival,gate,gate-7,FPL0311002,UAM0019,handling,turnaround,25153.68,25753.68,06:59:13,07:09:13,600
강남,강남,arrival,gate,gate-7,FPL0613001,UAM0043,handling,turnaround,25153.77,25753.77,06:59:13,07:09:13,600
사당,사당,arrival,fato,fato-4,FPL1508001,UAM0117,procedure,engine stop,25160.47,25340.47,06:59:20,07:02:20,180
목동,목동,arrival,fato,fato-4,FPL1705001,UAM0133,procedure,engine stop,25160.89,25340.89,06:59:20,07:02:20,180
봉천,봉천,arrival,fato,fato-4,FPL0607001,UAM0046,fatoLock,fato lock,25163.55,25223.55,06:59:23,07:00:23,60
