vertiport_id,vertiport,phase,resource_type,resource_id,fpl_id,aircraft_id,state,description,start_sec,end_sec,start_time,end_time,duration_sec
강남,강남,arrival,fato,fato-4,FPL1113027,UAM0128,procedure,engine stop,65182.86,65362.86,18:06:22,18:09:22,180
가산,가산,arrival,fato,fato-4,FPL1014010,UAM0067,fatoLock,fato lock,65188.96,65248.96,18:06:28,18:07:28,60
상암,상암,arrival,fato,fato-3,FPL0803006,UAM0123,procedure,engine stop,65192.18,65372.18,18:06:32,18:09:32,180
강남,강남,departure,fato,fato-2,FPL1311033,UAM0007,procedure,engine start,65193,65433,18:06:33,18:10:33,240
수서,수서,departure,fato,fato-1,FPL1710010,UAM0009,procedure,engine start,65199,65439,18:06:39,18:10:39,240
미아,미아,arrival,fato,fato-3,FPL0806008,UAM0004,procedure,engine stop,65202.7,65382.7,18:06:42,18:09:42,180
강남,강남,arrival,gate,gate-8,FPL0613015,UAM0117,handling,turnaround,65206.57,65806.57,18:06:46,18:16:46,600
광화문,광화문,arrival,gate,gate-3,FPL1512015,UAM0134,handling,turnaround,65223.98,65823.98,18:07:03,18:17:03,600
봉천,봉천,departure,fato,fato-1,FPL0706008,UAM0038,procedure,engine start,65225,65465,18:07:05,18:11:05,240
성수,성수,departure,fato,fato-1,FPL0914020,UAM0020,procedure,engine start,65231,65471,18:07:11,18:11:11,240
용산,용산,arrival,fato,fato-3,FPL1704004,UAM0105,procedure,engine stop,65231.04,65411.04,18:07:11,18:10:11,180
광화문,광화문,arrival,fato,fato-3,FPL1112021,UAM0065,procedure,engine stop,65231.33,65411.33,18:07:11,18:10:11,180
잠실,잠실,arrival,gate,gate-3,FPL0302009,UAM0054,handling,turnaround,65234.65,65834.65,18:07:14,18:17:14,600
천호,천호,arrival,fato,fato-3,FPL1011011,UAM0029,fatoLock,fato lock,65243.41,65303.41,18:07:23,18:08:23,60
천호,천호,arrival,fato,fato-4,FPL0611011,UAM0030,fatoLock,fato lock,65243.41,65303.41,18:07:23,18:08:23,60
가산,가산,arrival,fato,fato-4,FPL1014010,UAM0067,procedure,engine stop,65248.96,65428.96,18:07:28,18:10:28,180
상암,상암,arrival,gate,gate-7,FPL1703010,UAM0075,handling,turnaround,65262.34,65862.34,18:07:42,18:17:42,600
목동,목동,arrival,fato,fato-3,FPL0805019,UAM0116,fatoLock,fato lock,65271.84,65331.84,18:07:51,18:08:51,60
천호,천호,departure,fato,fato-2,FPL1112022,UAM0103,procedure,engine start,65275.18,65515.18,18:07:55,18:11:55,240
가산,가산,arrival,gate,gate-2,FPL1314017,UAM0083,handling,turnaround,65277.98,65877.98,18:07:57,18:17:57,600
여의도,여의도,arrival,gate,gate-1,FPL0601014,UAM0089,handling,turnaround,65281.93,65881.93,18:08:01,18:18:01,600
가산,가산,departure,fato,fato-1,FPL1415018,UAM0001,procedure,engine start,65289,65529,18:08:09,18:12:09,240
미아,미아,arrival,gate,gate-3,FPL0506010,UAM0069,handling,turnaround,65292.7,65892.7,18:08:12,18:18:12,600
미아,미아,arrival,fato,fato-4,FPL0806009,UAM0090,fatoLock,fato lock,65303.07,65363.07,18:08:23,18:09:23,60
천호,천호,arrival,fato,fato-3,FPL1011011,UAM0029,procedure,engine stop,65303.41,65483.41,18:08:23,18:11:23,180
천호,천호,arrival,fato,fato-4,FPL0611011,UAM0030,procedure,engine stop,65303.41,65483.41,18:08:23,18:11:23,180
목동,목동,departure,fato,fato-1,FPL0513031,UAM0096,procedure,engine start,65313.18,65553.18,18:08:33,18:12:33,240
마곡,마곡,arrival,fato,fato-3,FPL0915024,UAM0106,fatoLock,fato lock,65318.45,65378.45,18:08:38,18:09:38,60
광화문,광화문,arrival,gate,gate-7,FPL1412013,UAM0033,handling,turnaround,65321.33,65921.33,18:08:41,18:18:41,600
망우,망우,departure,fato,fato-1,FPL1607010,UAM0126,procedure,engine start,65325,65565,18:08:45,18:12:45,240
목동,목동,arrival,fato,fato-3,FPL0805019,UAM0116,procedure,engine stop,65331.84,65511.84,18:08:51,18:11:51,180
망우,망우,arrival,gate,gate-8,FPL0416006,UAM0028,handling,turnaround,65333.45,65933.45,18:08:53,18:18:53,600
봉천,봉천,arrival,fato,fato-3,FPL1007008,UAM0053,fatoLock,fato lock,65339.28,65399.28,18:08:59,18:09:59,60
사당,사당,arrival,gate,gate-3,FPL1108024,UAM0074,handling,turnaround,65348.59,65948.59,18:09:08,18:19:08,600
마곡,마곡,arrival,fato,fato-4,FPL1715022,UAM0100,fatoLock,fato lock,65361.75,65421.75,18:09:21,18:10:21,60
미아,미아,arrival,fato,fato-4,FPL0806009,UAM0090,procedure,engine stop,65363.07,65543.07,18:09:23,18:12:23,180
가산,가산,arrival,gate,gate-6,FPL1114022,UAM0127,handling,turnaround,65368.96,65968.96,18:09:28,18:19:28,600
천호,천호,arrival,gate,gate-5,FPL0111025,UAM0120,handling,turnaround,65375.18,65975.18,18:09:35,18:19:35,600
여의도,여의도,arrival,gate,gate-4,FPL1601013,UAM0131,handling,turnaround,65375.97,65975.97,18:09:35,18:19:35,600
마곡,마곡,arrival,fato,fato-3,FPL0915024,UAM0106,procedure,engine stop,65378.45,65558.45,18:09:38,18:12:38,180
광화문,광화문,departure,fato,fato-1,FPL1217009,UAM0040,procedure,engine start,65383.98,65623.98,18:09:43,18:13:43,240
여의도,여의도,departure,fato,fato-1,FPL0117017,UAM0026,procedure,engine start,65393,65633,18:09:53,18:13:53,240
목동,목동,arrival,fato,fato-4,FPL1605017,UAM0046,fatoLock,fato lock,65396.74,65456.74,18:09:56,18:10:56,60
봉천,봉천,arrival,fato,fato-3,FPL1007008,UAM0053,procedure,engine stop,65399.28,65579.28,18:09:59,18:12:59,180
목동,목동,departure,fato,fato-2,FPL0511034,UAM0119,procedure,engine start,65404,65644,18:10:04,18:14:04,240
천호,천호,departure,fato,fato-1,FPL1108025,UAM0079,procedure,engine start,65408,65648,18:10:08,18:14:08,240
마곡,마곡,arrival,fato,fato-4,FPL1715022,UAM0100,procedure,engine stop,65421.75,65601.75,18:10:21,18:13:21,180
미아,미아,arrival,fato,fato-3,FPL0506011,UAM0057,fatoLock,fato lock,65432.7,65492.7,18:10:32,18:11:32,60
여의도,여의도,departure,fato,fato-2,FPL0115022,UAM0012,procedure,engine start,65433,65673,18:10:33,18:14:33,240
상암,상암,arrival,fato,fato-3,FPL1303018,UAM0094,fatoLock,fato lock,65438.13,65498.13,18:10:38,18:11:38,60
마곡,마곡,arrival,gate,gate-4,FPL1715021,UAM0048,handling,turnaround,65438.45,66038.45,18:10:38,18:20:38,600
천호,천호,arrival,gate,gate-8,FPL1311032,UAM0136,handling,turnaround,65443.41,66043.41,18:10:43,18:20:43,600
미아,미아,arrival,gate,gate-7,FPL0906013,UAM0044,handling,turnaround,65453.07,66053.07,18:10:53,18:20:53,600
목동,목동,arrival,fato,fato-4,FPL1605017,UAM0046,procedure,engine stop,65456.74,65636.74,18:10:56,18:13:56,180
강남,강남,departure,fato,fato-1,FPL1311034,UAM0102,procedure,engine start,65458,65698,18:10:58,18:14:58,240
마곡,마곡,departure,fato,fato-1,FPL1501014,UAM0080,procedure,engine start,65460,65700,18:11:00,18:15:00,240
잠실,잠실,arrival,gate,gate-7,FPL1202013,UAM0015,handling,turnaround,65461.82,66061.82,18:11:01,18:21:01,600
여의도,여의도,arrival,gate,gate-8,FPL1501013,UAM0043,handling,turnaround,65481.93,66081.93,18:11:21,18:21:21,600
강남,강남,arrival,gate,gate-3,FPL1513028,UAM0111,handling,turnaround,65486.57,66086.57,18:11:26,18:21:26,600
미아,미아,arrival,fato,fato-3,FPL0506011,UAM0057,procedure,engine stop,65492.7,65672.7,18:11:32,18:14:32,180
상암,상암,arrival,fato,fato-3,FPL1303018,UAM0094,procedure,engine stop,65498.13,65678.13,18:11:38,18:14:38,180
