Vertiport,Class,Angle_deg,Label,Category,X_cm,Y_cm,Z_cm,X_m,Y_m,Z_m,Yaw_deg,pt_lat_deg,pt_lon_deg,pt_h_m
연신내·불광,port,43.0,GATE 6,GATE,-485054.85378456005,-489159.5979318903,1633.906528000023,-4850.548537845601,-4891.595979318903,16.33906528000023,133.0,37.610902214619124,126.92356984786493,32.01576018705964
연신내·불광,port,43.0,GATE 5,GATE,-483782.4992908086,-487973.10824128584,1633.906528000023,-4837.824992908087,-4879.731082412858,16.33906528000023,133.0,37.610795326866814,126.9237139297808,31.99993184953928
연신내·불광,port,43.0,GATE 4,GATE,-490430.8351277018,-488380.85684944305,1633.9065380000118,-4904.308351277018,-4883.808568494431,16.339065380000118,-47.0,37.61083174675212,126.92296111475034,32.02108926419169
연신내·불광,port,43.0,GATE 3,GATE,-489179.30590054236,-487213.7869712113,1633.9065380000118,-4891.793059005424,-4872.137869712114,16.339065380000118,-47.0,37.610726609211035,126.92310283912988,32.00542864855379
연신내·불광,port,43.0,GATE 2,GATE,-487944.0361110286,-486061.87925567233,1633.9065380000118,-4879.440361110286,-4860.618792556724,16.339065380000118,-47.0,37.61062283741077,126.9232427218844,31.99001653213054
연신내·불광,port,43.0,GATE 1,GATE,-486703.02989731473,-484904.6222311897,1633.9065380000118,-4867.030298973147,-4849.046222311897,16.339065380000118,-47.0,37.61051858353853,126.92338325384456,31.97457790374756
연신내·불광,port,43.0,FATO 2,FATO,-481771.5757739379,-485955.2425896188,1633.906528000023,-4817.715757739379,-4859.552425896188,16.33906528000023,43.0,37.6106135346007,126.92394164775348,31.97349535766989
연신내·불광,port,43.0,FATO 1,FATO,-484608.8010323695,-482951.72222353786,1633.9065380000118,-4846.088010323695,-4829.5172222353785,16.339065380000118,43.0,37.61034265215167,126.92362040413599,31.94862724840641
연신내·불광,port,43.0,TAXI 5,TAXI,-489056.3892486265,-489920.8678946903,1633.906528000023,-4890.563892486265,-4899.208678946903,16.33906528000023,43.0,37.61097063471145,126.92311673465454,32.03401093091816
연신내·불광,port,43.0,TAXI 4,TAXI,-487783.78617564455,-488734.1464972834,1633.906528000023,-4877.837861756446,-4887.341464972834,16.33906528000023,43.0,37.61086372664031,126.92326084549869,32.01808562409133
연신내·불광,port,43.0,TAXI 3,TAXI,-486539.0779592948,-487573.43730222847,1633.906528000023,-4865.390779592948,-4875.734373022285,16.33906528000023,43.0,37.61075916175562,126.92340179710295,32.00255533307791
연신내·불광,port,43.0,TAXI 2,TAXI,-485292.92980639637,-486411.3853692309,1633.906528000023,-4852.929298063964,-4864.113853692309,16.33906528000023,43.0,37.610654475736595,126.92354291137191,31.9870525887236
연신내·불광,port,43.0,TAXI 1,TAXI,-483191.9652173053,-484452.20420540095,1633.906528000023,-4831.919652173053,-4844.52204205401,16.33906528000023,43.0,37.61047797818001,126.92378082447013,31.96101858559996
천호·길동,port,110.0,GATE 8,GATE,1245720.4522302223,236266.0669731532,-226.08246899997698,12457.204522302223,2362.660669731532,-2.2608246899997697,200.0,37.54541824129571,127.1193711838076,38.86088524851948
천호·길동,port,110.0,GATE 7,GATE,1245119.4449179089,237917.32101897607,-226.08246899997698,12451.19444917909,2379.1732101897605,-2.2608246899997697,200.0,37.54526947673238,127.11930281344083,38.847328217700124
천호·길동,port,110.0,GATE 6,GATE,1244541.9457025975,239503.98715173945,-226.08246899997698,12445.419457025975,2395.0398715173947,-2.2608246899997697,200.0,37.54512653097343,127.11923711760204,38.83434723876417
천호·길동,port,110.0,GATE 5,GATE,1243946.9246910065,241138.7940943004,-226.08246899997698,12439.469246910065,2411.3879409430037,-2.2608246899997697,200.0,37.54497924807521,127.11916942876017,38.82101932540536
천호·길동,port,110.0,GATE 4,GATE,1241724.5474996788,234859.64861525327,-226.08245899998815,12417.245474996787,2348.5964861525326,-2.2608245899998813,20.0,37.54554556686776,127.11891943276464,38.76175813935697
천호·길동,port,110.0,GATE 3,GATE,1241139.2654397138,236467.69787363845,-226.08245899998815,12411.39265439714,2364.6769787363846,-2.2608245899998813,20.0,37.54540069445148,127.11885285205226,38.74855625908822
천호·길동,port,110.0,GATE 2,GATE,1240561.5871556762,238054.85591181708,-226.08245899998815,12405.615871556762,2380.548559118171,-2.2608245899998813,20.0,37.54525770412664,127.11878713658515,38.73557107616216
천호·길동,port,110.0,GATE 1,GATE,1239981.2262062947,239649.38449783358,-226.08245899998815,12399.812262062947,2396.493844978336,-2.2608245899998813,20.0,37.54511404973314,127.11872111619621,38.72257079184055
천호·길동,port,110.0,FATO 2,FATO,1242875.1999800846,243778.30187471714,-226.08246899997698,12428.751999800845,2437.7830187471714,-2.2608246899997697,110.0,37.54474146488331,127.11904758079076,38.7968761138618
천호·길동,port,110.0,FATO 1,FATO,1239001.8526786587,242340.19115607234,-226.08245899998815,12390.018526786587,2423.4019115607234,-2.2608245899998813,110.0,37.54487162927721,127.11860970572278,38.70073522720486
천호·길동,port,110.0,TAXI 5,TAXI,1243679.173930578,235523.10246415442,-226.08246899997698,12436.79173930578,2355.231024641544,-2.2608246899997697,110.0,37.545485493863566,127.11914041591054,38.81019430421293
천호·길동,port,110.0,TAXI 4,TAXI,1243084.0367593942,237158.2287601639,-226.08246899997698,12430.840367593943,2371.582287601639,-2.2608246899997697,110.0,37.5453381821479,127.11907271371967,38.796769368462265
천호·길동,port,110.0,TAXI 3,TAXI,1242501.9445579133,238757.5139280777,-226.08246899997698,12425.019445579133,2387.575139280777,-2.2608246899997697,110.0,37.54519409938764,127.11900649576867,38.783684784546494
천호·길동,port,110.0,TAXI 2,TAXI,1241919.178987672,240358.64921408478,-226.08246899997698,12419.19178987672,2403.586492140848,-2.2608246899997697,110.0,37.54504984990527,127.11894020147129,38.77063071820885
천호·길동,port,110.0,TAXI 1,TAXI,1240936.6554823855,243058.11038233305,-226.08246899997698,12409.366554823855,2430.5811038233305,-2.2608246899997697,110.0,37.5448066499524,127.11882843205312,38.74872543103993
광화문,hub,130.0,GATE 8,GATE,-43379.30976677809,-20610.280718433845,3388.119375000023,-433.7930976677809,-206.10280718433845,33.88119375000023,220.0,37.56869436802785,126.97357105075909,37.326819772832096
광화문,hub,130.0,GATE 7,GATE,-44508.83404861699,-19264.166083628497,3388.119375000023,-445.0883404861699,-192.64166083628498,33.88119375000023,220.0,37.56857302436151,126.97344315303737,37.31739389337599
광화문,hub,130.0,GATE 6,GATE,-45594.17757789244,-17970.703991411094,3388.119375000023,-455.9417757789244,-179.70703991411094,33.88119375000023,220.0,37.56845642685354,126.97332025835884,37.30838240776211
광화문,hub,130.0,GATE 5,GATE,-46712.451336501385,-16637.99714274308,3388.119375000023,-467.12451336501385,-166.3799714274308,33.88119375000023,220.0,37.56833629153994,126.97319363535348,37.299144360236824
광화문,hub,130.0,GATE 4,GATE,-46653.20854708857,-23298.56157974648,3388.119385000012,-466.5320854708857,-232.98561579746482,33.881193850000116,40.0,37.568936686417786,126.97320068581305,37.32141617871821
광화문,hub,130.0,GATE 3,GATE,-47753.179017743794,-21987.667811816897,3388.119385000012,-477.5317901774379,-219.87667811816897,33.881193850000116,40.0,37.5688185173046,126.97307613468922,37.31223721802235
광화문,hub,130.0,GATE 2,GATE,-48838.8590581405,-20693.80472482204,3388.119385000012,-488.388590581405,-206.93804724822039,33.881193850000116,40.0,37.568701883272375,126.97295320207542,37.303222621791065
광화문,hub,130.0,GATE 1,GATE,-49929.5808551929,-19393.93311399826,3388.119385000012,-499.295808551929,-193.9393311399826,33.881193850000116,40.0,37.56858470747605,126.97282969896425,37.29421129822731
광화문,hub,130.0,FATO 2,FATO,-48622.30796823606,-14524.222598213666,3388.119375000023,-486.2230796823606,-145.24222598213666,33.88119375000023,130.0,37.568145747121015,126.97297739013321,37.28399930987507
광화문,hub,130.0,FATO 1,FATO,-51770.20101101798,-17200.367427581117,3388.119385000012,-517.7020101101798,-172.00367427581116,33.881193850000116,130.0,37.56838697010519,126.97262128526965,37.27910704817623
광화문,hub,130.0,TAXI 5,TAXI,-45043.37509407081,-22006.597281657854,3388.119375000023,-450.43375094070814,-220.06597281657855,33.88119375000023,130.0,37.56882023055016,126.97338280261346,37.32413784135133
광화문,hub,130.0,TAXI 4,TAXI,-46161.8672323043,-20673.63006783141,3388.119375000023,-461.618672323043,-206.7363006783141,33.88119375000023,130.0,37.56870007184159,126.9732561541648,37.31480363197625
광화문,hub,130.0,TAXI 3,TAXI,-47255.84272100131,-19369.880855189687,3388.119375000023,-472.5584272100131,-193.69880855189686,33.88119375000023,130.0,37.56858254682006,126.97313228216434,37.30572004150599
광화문,hub,130.0,TAXI 2,TAXI,-48351.08374700905,-18064.623405908096,3388.119375000023,-483.5108374700905,-180.64623405908097,33.88119375000023,130.0,37.568464885707336,126.97300826725532,37.2966715330258
광화문,hub,130.0,TAXI 1,TAXI,-50197.623930341804,-15864.002496106012,3388.119375000023,-501.976239303418,-158.6400249610601,33.88119375000023,130.0,37.56826651265993,126.97279918309877,37.28151932545006
강남,hub,69.0,GATE 8,GATE,400872.17457952595,784359.0486176965,1497.242956000023,4008.7217457952593,7843.590486176965,14.97242956000023,159.0,37.49610527977109,127.02374141219612,34.460268317721784
강남,hub,69.0,GATE 7,GATE,401501.90872905817,785999.5621391933,1497.242956000023,4015.019087290582,7859.995621391933,14.97242956000023,159.0,37.495957370463145,127.02381242460784,34.482794059440494
강남,hub,69.0,GATE 6,GATE,402107.0111810844,787575.9078446449,1497.242956000023,4021.0701118108436,7875.759078446448,14.97242956000023,159.0,37.49581524650658,127.02388065914462,34.50448445882648
강남,hub,69.0,GATE 5,GATE,402730.47297852644,789200.0812131035,1497.242956000023,4027.3047297852645,7892.000812131035,14.97242956000023,159.0,37.49566881034507,127.02395096370681,34.526879855431616
강남,hub,69.0,GATE 4,GATE,396933.733535489,785919.1605866472,1497.2429660000118,3969.33733535489,7859.191605866472,14.972429660000119,-21.0,37.495964826216344,127.02329595868355,34.4302585599944
강남,hub,69.0,GATE 3,GATE,397546.9907927259,787516.7503473669,1497.2429660000118,3975.4699079272586,7875.167503473669,14.972429660000119,-21.0,37.49582078718831,127.02336511379845,34.452195768244565
강남,hub,69.0,GATE 2,GATE,398152.28081885807,789093.5847782025,1497.2429660000118,3981.5228081885807,7890.935847782024,14.972429660000119,-21.0,37.49567861942299,127.02343337021249,34.4738931292668
강남,hub,69.0,GATE 1,GATE,398760.38172621216,790677.7418189235,1497.2429660000118,3987.6038172621215,7906.777418189235,14.972429660000119,-21.0,37.49553579140725,127.02350194333862,34.49573641642928
강남,hub,69.0,FATO 2,FATO,403653.30498326523,791895.2576952492,1497.242956000023,4036.5330498326525,7918.952576952492,14.97242956000023,69.0,37.49542581713495,127.02405499326856,34.56287354975939
강남,hub,69.0,FATO 1,FATO,399786.56714569405,793351.0462279834,1497.2429660000118,3997.8656714569406,7933.510462279834,14.972429660000119,69.0,37.49529476548223,127.02361766160271,34.532700177282095
강남,hub,69.0,TAXI 5,TAXI,398844.1737165352,785137.5252441538,1497.242956000023,3988.441737165352,7851.375252441538,14.97242956000023,69.0,37.49603519824791,127.02351203973498,34.44454749953002
강남,hub,69.0,TAXI 4,TAXI,399467.757361933,786762.0158392693,1497.242956000023,3994.67757361933,7867.620158392692,14.97242956000023,69.0,37.49588873370783,127.02358235896541,34.4668531306088
강남,hub,69.0,TAXI 3,TAXI,400077.672275243,788350.8985214884,1497.242956000023,4000.7767227524296,7883.508985214884,14.97242956000023,69.0,37.495745479544425,127.02365113655706,34.48871588893235
강남,hub,69.0,TAXI 2,TAXI,400688.2927773781,789941.6192752123,1497.242956000023,4006.882927773781,7899.416192752123,14.97242956000023,69.0,37.495602059617305,127.02371999345141,34.510649563744664
강남,hub,69.0,TAXI 1,TAXI,401717.77874798287,792623.5218971672,1497.242956000023,4017.1777874798286,7926.235218971672,14.97242956000023,69.0,37.495360258263275,127.02383608330047,34.547732377424836
가산·대림,hub,87.0,GATE 8,GATE,-878245.4360157646,864820.7478588311,1086.729665000023,-8782.454360157646,8648.20747858831,10.867296650000231,177.0,37.48881837597428,126.8791265577196,31.62722234427929
가산·대림,hub,87.0,GATE 7,GATE,-878153.4698069629,866575.5674876646,1086.729665000023,-8781.534698069629,8665.755674876646,10.867296650000231,177.0,37.488660199838264,126.8791370619272,31.645107220858335
가산·대림,hub,87.0,GATE 6,GATE,-878065.1007889316,868261.7482837822,1086.729665000023,-8780.651007889315,8682.61748283782,10.867296650000231,177.0,37.48850821067329,126.87914715522858,31.662338328547776
가산·대림,hub,87.0,GATE 5,GATE,-877974.0505564782,869999.0892402009,1086.729665000023,-8779.740505564781,8699.99089240201,10.867296650000231,177.0,37.48835161002357,126.87915755472912,31.680139176547527
가산·대림,hub,87.0,GATE 4,GATE,-882473.2171462738,865087.4572991005,1086.7296750000119,-8824.732171462738,8650.874572991004,10.867296750000119,-3.0,37.48879394132706,126.8786486293622,31.666816664859653
가산·대림,hub,87.0,GATE 3,GATE,-882383.6572217152,866796.3623658093,1086.7296750000119,-8823.836572217151,8667.963623658092,10.867296750000119,-3.0,37.488639903885,126.87865885970834,31.68423426989466
가산·대림,hub,87.0,GATE 2,GATE,-882295.2608345575,868483.0659309746,1086.7296750000119,-8822.952608345575,8684.830659309746,10.867296750000119,-3.0,37.48848786763994,126.87866895710347,31.70147078949958
가산·대림,hub,87.0,GATE 1,GATE,-882206.4539513948,870177.6023220543,1086.7296750000119,-8822.064539513947,8701.776023220544,10.867296750000119,-3.0,37.4883351253549,126.8786791013477,31.718832566402853
가산·대림,hub,87.0,FATO 2,FATO,-877929.2405007484,872847.5251685284,1086.729665000023,-8779.292405007483,8728.475251685284,10.867296650000231,87.0,37.488094847676784,126.87916279490554,31.7103316700086
가산·대림,hub,87.0,FATO 1,FATO,-882056.5901148064,873037.174634331,1086.7296750000119,-8820.565901148064,8730.37174634331,10.867296750000119,87.0,37.488077368940296,126.87869621991979,31.74823376443237
가산·대림,hub,87.0,TAXI 5,TAXI,-880414.7419588632,864934.4363959355,1086.729665000023,-8804.147419588633,8649.344363959355,10.867296650000231,87.0,37.48880792651342,126.87888132765832,31.647257067263126
가산·대림,hub,87.0,TAXI 4,TAXI,-880323.6738705455,866672.1167059225,1086.729665000023,-8803.236738705455,8666.721167059226,10.867296650000231,87.0,37.48865129530516,126.87889172979555,31.664967073127627
가산·대림,hub,87.0,TAXI 3,TAXI,-880234.6020687302,868371.7080078111,1086.729665000023,-8802.346020687302,8683.717080078111,10.867296650000231,87.0,37.48849809736381,126.87890190386759,31.682334986515343
가산·대림,hub,87.0,TAXI 2,TAXI,-880145.4272073967,870073.2654585196,1086.729665000023,-8801.454272073966,8700.732654585196,10.867296650000231,87.0,37.48834472219351,126.8789120896697,31.699768661521375
가산·대림,hub,87.0,TAXI 1,TAXI,-879995.0813540615,872942.0350835864,1086.729665000023,-8799.950813540614,8729.420350835864,10.867296650000231,87.0,37.48808613671632,126.8789292624992,31.729264724068344
마곡,hub,45.0,GATE 8,GATE,-1644627.388966444,35123.854164593875,-106.33682099997696,-16446.27388966444,351.23854164593877,-1.0633682099997697,135.0,37.5634952181452,126.79234162704444,33.901374069973826
마곡,hub,45.0,GATE 7,GATE,-1643384.8412319622,36366.40188634763,-106.33682099997696,-16433.84841231962,363.6640188634763,-1.0633682099997697,135.0,37.56338343122248,126.79248244088983,33.87273046094924
마곡,hub,45.0,GATE 6,GATE,-1642190.895074943,37560.34800518317,-106.33682099997696,-16421.908950749432,375.6034800518317,-1.0633682099997697,135.0,37.56327601662549,126.79261774648317,33.845252867788076
마곡,hub,45.0,GATE 5,GATE,-1640960.7235582161,38790.519449785075,-106.33682099997696,-16409.60723558216,387.90519449785074,-1.0633682099997697,135.0,37.56316534281441,126.79275715696014,33.81698836851865
마곡,hub,45.0,GATE 4,GATE,-1647590.7791873438,38150.9956564462,-106.33681099998813,-16475.907791873437,381.50995656446196,-1.0633681099998813,-45.0,37.56322182445202,126.79200679032175,33.95538957230747
마곡,hub,45.0,GATE 3,GATE,-1646380.742509341,39361.032327377594,-106.33681099998813,-16463.80742509341,393.6103232737759,-1.0633681099998813,-45.0,37.56311296280097,126.79214391978496,33.92749632894993
마곡,hub,45.0,GATE 2,GATE,-1645186.4262123273,40555.34862580564,-106.33681099998813,-16451.864262123272,405.55348625805635,-1.0633681099998813,-45.0,37.56300551528325,126.79227926731912,33.90001051686704
마곡,hub,45.0,GATE 1,GATE,-1643986.563673778,41755.211172840274,-106.33681099998813,-16439.86563673778,417.55211172840274,-1.0633681099998813,-45.0,37.56289756863418,126.7924152429984,33.8724421299994
마곡,hub,45.0,FATO 2,FATO,-1639021.447537275,40877.33609086407,-106.33682099997696,-16390.21447537275,408.77336090864065,-1.0633682099997697,45.0,37.56297757366836,126.79297695097691,33.772184018976986
마곡,hub,45.0,FATO 1,FATO,-1641961.7657838503,43780.00905993949,-106.33681099998813,-16419.617657838502,437.8000905993949,-1.0633681099998813,45.0,37.562715405617645,126.79264470445358,33.82602222729474
마곡,hub,45.0,TAXI 5,TAXI,-1646163.424973166,36659.89021374255,-106.33682099997696,-16461.634249731662,366.59890213742545,-1.0633682099997697,45.0,37.56335648678718,126.79216806285028,33.929416274651885
마곡,hub,45.0,TAXI 4,TAXI,-1644933.0131150873,37890.30189928737,-106.33682099997696,-16449.330131150873,378.9030189928737,-1.0633682099997697,45.0,37.56324579189697,126.7923075013756,33.90105235762894
마곡,hub,45.0,TAXI 3,TAXI,-1643729.5713080775,39093.743711954114,-106.33682099997696,-16437.295713080777,390.93743711954113,-1.0633682099997697,45.0,37.56313752320886,126.7924438830759,33.87335611600429
마곡,hub,45.0,TAXI 2,TAXI,-1642524.7373025678,40298.577697664645,-106.33682099997696,-16425.24737302568,402.98577697664643,-1.0633682099997697,45.0,37.56302912911194,126.7925804221548,33.84567335341126
마곡,hub,45.0,TAXI 1,TAXI,-1640493.427000905,42329.88798801392,-106.33682099997696,-16404.93427000905,423.2988798801392,-1.0633682099997697,45.0,37.56284637988186,126.79281062163464,33.799104263074696
망우,hub,344.0,GATE 8,GATE,943278.9357607326,-338536.7759039496,523.245659000023,9432.789357607326,-3385.367759039496,5.23245659000023,434.0,37.59727546440994,127.08526794250425,37.81270171608776
망우,hub,344.0,GATE 7,GATE,944968.0915805316,-339021.13355046726,523.245659000023,9449.680915805315,-3390.2113355046727,5.23245659000023,434.0,37.59731894754662,127.08545926625573,37.85030111949891
망우,hub,344.0,GATE 6,GATE,946591.1769683069,-339486.5458241924,523.245659000023,9465.911769683069,-3394.865458241924,5.23245659000023,434.0,37.59736072957227,127.08564310668802,37.8864754056558
망우,hub,344.0,GATE 5,GATE,948263.5081427781,-339966.07912498794,523.245659000023,9482.635081427781,-3399.6607912498794,5.23245659000023,434.0,37.597403779001866,127.08583252520778,37.92379396036267
망우,hub,344.0,GATE 4,GATE,944489.8532781699,-334477.34909970965,523.2456690000118,9444.898532781699,-3344.7734909970964,5.232456690000118,254.0,37.59690941591629,127.08540427329135,37.803106777369976
망우,hub,344.0,GATE 3,GATE,946134.8126192744,-334949.0336057337,523.2456690000118,9461.348126192745,-3349.490336057337,5.232456690000118,254.0,37.596951761117204,127.08559059025022,37.83972277678549
망우,hub,344.0,GATE 2,GATE,947758.4012208466,-335414.59014456486,523.2456690000118,9477.584012208466,-3354.1459014456486,5.232456690000118,254.0,37.59699355589425,127.08577448684892,37.875908048823476
망우,hub,344.0,GATE 1,GATE,949389.5295520036,-335882.30866086285,523.2456690000118,9493.895295520037,-3358.8230866086287,5.232456690000118,254.0,37.597035544470906,127.085959237644,37.912306358106434
망우,hub,344.0,FATO 2,FATO,951028.8587735174,-340650.49936720065,523.245659000023,9510.288587735175,-3406.5049936720065,5.23245659000023,344.0,37.59746518131214,127.08614572589892,37.98470064252615
망우,hub,344.0,FATO 1,FATO,952142.0991831261,-336671.59530364757,523.2456690000118,9521.42099183126,-3366.7159530364756,5.232456690000118,344.0,37.597106400582014,127.08627100967225,37.97383167594671
망우,hub,344.0,TAXI 5,TAXI,943877.6981270909,-336448.64348792215,523.245659000023,9438.776981270908,-3364.4864348792216,5.23245659000023,344.0,37.59708717493257,127.08533533902302,37.80725161638111
망우,hub,344.0,TAXI 4,TAXI,945550.3559408248,-336928.27052488027,523.245659000023,9455.50355940825,-3369.282705248803,5.23245659000023,344.0,37.59713023327535,127.08552479367317,37.8444834407419
망우,hub,344.0,TAXI 3,TAXI,947186.3500320237,-337397.38427749905,523.245659000023,9471.863500320238,-3373.9738427749903,5.23245659000023,344.0,37.59717234749683,127.08571009579258,37.88094504084438
망우,hub,344.0,TAXI 2,TAXI,948824.2366964285,-337867.0407354773,523.245659000023,9488.242366964285,-3378.670407354773,5.23245659000023,344.0,37.59721451014694,127.08589561248283,37.91749426908791
망우,hub,344.0,TAXI 1,TAXI,951585.6594836346,-338658.86598616024,523.245659000023,9515.856594836347,-3386.5886598616025,5.23245659000023,344.0,37.59728559431815,127.08620838796085,37.97921802010387
수서·문정,hub,222.0,GATE 8,GATE,1077251.324424926,877829.5122941354,1242.158018000023,10772.51324424926,8778.295122941354,12.42158018000023,312.0,37.487621536281495,127.10019132220984,45.480381715111434
수서·문정,hub,222.0,GATE 7,GATE,1075945.4496357348,876653.6973647117,1242.158018000023,10759.454496357348,8766.536973647117,12.42158018000023,312.0,37.487727682507035,127.1000439383618,45.439021583646536
수서·문정,hub,222.0,GATE 6,GATE,1074690.653428597,875523.873821367,1242.158018000023,10746.906534285969,8755.238738213671,12.42158018000023,312.0,37.487829676704756,127.09990231895812,45.39932485949248
수서·문정,hub,222.0,GATE 5,GATE,1073397.7856202836,874359.7704866467,1242.158018000023,10733.977856202835,8743.597704866466,12.42158018000023,312.0,37.487934765313696,127.09975640229469,45.358470474369824
수서·문정,hub,222.0,GATE 4,GATE,1080052.2250778605,874651.4275335588,1242.1580280000119,10800.522250778606,8746.514275335589,12.42158028000012,132.0,37.48790768389195,127.1005086054706,45.50760289281607
수서·문정,hub,222.0,GATE 3,GATE,1078780.5182868089,873506.377602463,1242.1580280000119,10787.80518286809,8735.06377602463,12.42158028000012,132.0,37.488011053203635,127.10036507779428,45.46732584759593
수서·문정,hub,222.0,GATE 2,GATE,1077525.3330732372,872376.2037584747,1242.1580280000119,10775.253330732372,8723.762037584747,12.42158028000012,132.0,37.488113079406,127.10022341439057,45.427617106586695
수서·문정,hub,222.0,GATE 1,GATE,1076264.318950837,871240.7815346752,1242.1580280000119,10762.64318950837,8712.40781534675,12.42158028000012,132.0,37.48821557923318,127.10008109273154,45.3877690192312
수서·문정,hub,222.0,FATO 2,FATO,1071351.9517653158,872377.3076202228,1242.158018000023,10713.519517653158,8723.773076202227,12.42158018000023,222.0,37.488113711903154,127.09952553157098,45.29241218883544
수서·문정,hub,222.0,FATO 1,FATO,1074136.3262424266,869324.7282964772,1242.1580280000119,10741.363262424267,8693.247282964772,12.42158028000012,222.0,37.488388549850605,127.09984092050469,45.320626785978675
수서·문정,hub,222.0,TAXI 5,TAXI,1078704.8654322296,876215.1914157724,1242.158018000023,10787.048654322296,8762.151914157725,12.42158018000023,222.0,37.48776688254672,127.10035597043465,45.494850505143404
수서·문정,hub,222.0,TAXI 4,TAXI,1077411.7450387042,875050.8607478454,1242.158018000023,10774.117450387042,8750.508607478454,12.42158018000023,222.0,37.48787199223752,127.10021002602656,45.453894265927374
수서·문정,hub,222.0,TAXI 3,TAXI,1076146.9692288171,873912.0514881103,1242.158018000023,10761.469692288172,8739.120514881104,12.42158018000023,222.0,37.48797479781397,127.10006728025304,45.4138817070052
수서·문정,hub,222.0,TAXI 2,TAXI,1074880.7302676823,872771.9248252962,1242.158018000023,10748.807302676823,8727.71924825296,12.42158018000023,222.0,37.48807772214522,127.0999243689509,45.37386836670339
수서·문정,hub,222.0,TAXI 1,TAXI,1072745.893239719,870849.7089421662,1242.158018000023,10727.45893239719,8708.497089421662,12.42158018000023,222.0,37.48825124877448,127.099683424328,45.3065102994442
