Vertiport,Class,Angle_deg,Label,Category,X_cm,Y_cm,Z_cm,X_m,Y_m,Z_m,Yaw_deg,pt_lat_deg,pt_lon_deg,pt_h_m
봉천,port,8,TAXI 2,TAXI,-310566.8461,932225.7271,3163.713664,-3105.668461,9322.257271,31.63713664,8,37.4827969,126.9433167,39.64985664
봉천,port,8,TAXI 1,TAXI,-307722.0965,932625.5305,3163.713664,-3077.220965,9326.255305,31.63713664,8,37.48276095,126.9436383,39.65523581
사당,port,10,GATE 8,GATE,38090.09054,1007885.451,2453.892086,380.9009054,10078.85451,24.53892086,100,37.47597438,126.9827185,38.30561731
사당,port,10,GATE 7,GATE,39820.62215,1008190.591,2453.892086,398.2062215,10081.90591,24.53892086,100,37.47594686,126.9829141,38.31940289
사당,port,10,GATE 6,GATE,41483.46494,1008483.795,2453.892086,414.8346494,10084.83795,24.53892086,100,37.47592042,126.983102,38.33269479
사당,port,10,GATE 5,GATE,43196.75981,1008785.895,2453.892086,431.9675981,10087.85895,24.53892086,100,37.47589317,126.9832957,38.34643665
사당,port,10,GATE 4,GATE,37398.92041,1012064.871,2453.892096,373.9892041,10120.64871,24.53892096,-80,37.47559764,126.9826401,38.35563958
사당,port,10,GATE 3,GATE,39084.17295,1012362.027,2453.892096,390.8417295,10123.62027,24.53892096,-80,37.47557084,126.9828306,38.36906511
사당,port,10,GATE 2,GATE,40747.53127,1012655.322,2453.892096,407.4753127,10126.55322,24.53892096,-80,37.47554439,126.9830186,38.38236117
사당,port,10,GATE 1,GATE,42418.61401,1012949.979,2453.892096,424.1861401,10129.49979,24.53892096,-80,37.47551782,126.9832075,38.39576394
사당,port,10,FATO 2,FATO,45982.27058,1009382.992,2453.892086,459.8227058,10093.82992,24.53892086,10,37.47583933,126.9836105,38.37024587
사당,port,10,FATO 1,FATO,45238.60769,1013447.22,2453.892096,452.3860769,10134.4722,24.53892096,10,37.47547297,126.9835262,38.41848364
사당,port,10,TAXI 5,TAXI,37712.87758,1010024.733,2453.892086,377.1287758,10100.24733,24.53892086,10,37.47578154,126.9826758,38.33105344
사당,port,10,TAXI 4,TAXI,39426.50712,1010326.892,2453.892086,394.2650712,10103.26892,24.53892086,10,37.47575429,126.9828694,38.34470417
사당,port,10,TAXI 3,TAXI,41102.57481,1010622.428,2453.892086,411.0257481,10106.22428,24.53892086,10,37.47572764,126.9830589,38.35810153
사당,port,10,TAXI 2,TAXI,42780.58143,1010918.305,2453.892086,427.8058143,10109.18305,24.53892086,10,37.47570095,126.9832485,38.37155981
사당,port,10,TAXI 1,TAXI,45609.64513,1011417.146,2453.892086,456.0964513,10114.17146,24.53892086,10,37.47565597,126.9835682,38.39435292
성수,port,295,GATE 8,GATE,558742.8808,304182.91,1569.264093,5587.428808,3041.8291,15.69264093,385,37.53938164,127.0416552,34.10736325
성수,port,295,GATE 7,GATE,559485.5174,302590.3207,1569.264093,5594.855174,3025.903207,15.69264093,385,37.53952516,127.0417395,34.11480305
성수,port,295,GATE 6,GATE,560199.1061,301060.0247,1569.264093,5601.991061,3010.600247,15.69264093,385,37.53966306,127.0418204,34.12199761
성수,port,295,GATE 5,GATE,560934.3457,299483.2981,1569.264093,5609.343457,2994.832981,15.69264093,385,37.53980514,127.0419038,34.12945736
