LocalID,ID,Type,Pax,From,DepFATO_No,DepGate_No,STD,To,ArrFATO_No,ArrGate_No,STA,DepGateIn,DepGateOut,DepFATOIn,DepFATOOut,ArrFATOIn,ArrFATOOut,ArrGateIn,ArrGateOut,Seg1,Seg2,Seg3,Seg4,Seg5,Seg6,Seg7,Seg8,Seg9,Seg10,Seg11,Seg12,Seg13,Seg14,Seg15,Seg16,Seg17,Seg18,Seg19,Seg20,Seg21,Seg22,Seg23,Seg24,Seg25,Seg26,Seg27,Seg28,Seg29,Seg30,Seg31,Seg32,Seg33,Seg34,Seg35,Seg36,Seg37,Seg38,Seg39,Seg40,Seg41,Seg42,Seg43,Seg44,Seg45,Seg46,Seg47,Seg48,Seg49,Seg50,Seg51,Seg52,Seg53,Seg54,Seg55,Seg56,Seg57,Seg58,Seg59,Seg60,Seg61,Seg62,Seg63,Seg64,Seg65,Seg66,Seg67,Seg68,Seg69,Seg70,Seg71,Seg72,Seg73,Seg74,Seg75,Seg76,Seg77,Seg78,Seg79,Seg80,Seg81,Seg82,Seg83,Seg84,Seg85,Seg86,Seg87,Seg88,Seg89,Seg90,Seg91,Seg92,Seg93,Seg94,Seg95,Seg96,Seg97,Seg98,Seg99,Seg100,Seg101,Seg102,Seg103,Seg104,Seg105,Seg106,Seg107,Seg108,Seg109,Seg110,Seg111,Seg112,Seg113,Seg114,Seg115,Seg116,Seg117,Seg118,Seg119,Seg120,Seg121,Seg122,Seg123,Seg124,Seg125,Seg126,Seg127,Seg128,Seg129,Seg130,Seg131,Seg132,Seg133,Seg134,Seg135,Seg136,Seg137,Seg138,Seg139,Seg140,Seg141,Seg142,Seg143,Seg144,Seg145,Seg146,Seg147,Seg148,Seg149,Seg150,Seg151,Seg152,Seg153
5-1,UAM0017,6인승,6,목동,1,1,06:34:06,천호·길동,2,1,06:53:53,06:33:06,06:34:06,06:39:06,06:41:06,06:53:53,06:55:53,07:00:53,07:06:53,A : 126.877250 37.526074; A : 126.877569 37.526029,B : 126.877569 37.526029; B : 126.877569 37.526029,C : 126.877569 37.526029; C : 126.881899 37.534146,E : 126.881899 37.534146; E : 126.882732 37.533724,E : 126.882732 37.533724; E : 126.883515 37.533245,E : 126.883515 37.533245; E : 126.884242 37.532714,E : 126.884242 37.532714; E : 126.884909 37.532135,E : 126.884909 37.532135; E : 126.885510 37.531511,E : 126.885510 37.531511; E : 126.886040 37.530848,E : 126.886040 37.530848; E : 126.886496 37.530151,E : 126.886496 37.530151; E : 126.886874 37.529425,E : 126.886874 37.529425; E : 126.887171 37.528675,E : 126.887171 37.528675; E : 126.887384 37.527908,E : 126.887384 37.527908; E : 126.887513 37.527128,E : 126.887513 37.527128; E : 126.887556 37.526343,E : 126.887556 37.526343; E : 126.887513 37.525558,E : 126.887513 37.525558; E : 126.887384 37.524778,E : 126.887384 37.524778; E : 126.887171 37.524011,E : 126.887171 37.524011; E : 126.886874 37.523261,E : 126.886874 37.523261; E : 126.886496 37.522535,E : 126.886496 37.522535; E : 126.886041 37.521838,E : 126.886041 37.521838; E : 126.885510 37.521175,E : 126.885510 37.521175; E : 126.884910 37.520551,E : 126.884910 37.520551; E : 126.884243 37.519972,E : 126.884243 37.519972; E : 126.883515 37.519441,E : 126.883515 37.519441; E : 126.882732 37.518962,E : 126.882732 37.518962; E : 126.881900 37.518540,E : 126.881900 37.518540; E : 126.881025 37.518177,E : 126.881025 37.518177; E : 126.880113 37.517876,E : 126.880113 37.517876; E : 126.879172 37.517640,E : 126.879172 37.517640; E : 126.878209 37.517470,E : 126.878209 37.517470; E : 126.877230 37.517367,E : 126.877230 37.517367; E : 126.876244 37.517333,E : 126.876244 37.517333; E : 126.875259 37.517367,E : 126.875259 37.517367; E : 126.874280 37.517470,E : 126.874280 37.517470; E : 126.873317 37.517640,E : 126.873317 37.517640; E : 126.872376 37.517876,E : 126.872376 37.517876; E : 126.871464 37.518177,E : 126.871464 37.518177; E : 126.870589 37.518540,E : 126.870589 37.518540; E : 126.869757 37.518962,E : 126.869757 37.518962; E : 126.868974 37.519441,E : 126.868974 37.519441; E : 126.868246 37.519972,E : 126.868246 37.519972; E : 126.867579 37.520551,E : 126.867579 37.520551; E : 126.866979 37.521175,E : 126.866979 37.521175; E : 126.866448 37.521838,E : 126.866448 37.521838; E : 126.865993 37.522535,E : 126.865993 37.522535; E : 126.865615 37.523261,E : 126.865615 37.523261; E : 126.865318 37.524011,E : 126.865318 37.524011; E : 126.865105 37.524778,E : 126.865105 37.524778; E : 126.864976 37.525558,E : 126.864976 37.525558; E : 126.864933 37.526343,E : 126.864933 37.526343; E : 126.864976 37.527128,E : 126.864976 37.527128; E : 126.865105 37.527908,E : 126.865105 37.527908; E : 126.865318 37.528675,E : 126.865318 37.528675; E : 126.865615 37.529425,E : 126.865615 37.529425; E : 126.865993 37.530151,E : 126.865993 37.530151; E : 126.866449 37.530848,E : 126.866449 37.530848; E : 126.866979 37.531511,E : 126.866979 37.531511; E : 126.867580 37.532135,E : 126.867580 37.532135; E : 126.868246 37.532714,E : 126.868246 37.532714; E : 126.868974 37.533245,E : 126.868974 37.533245; E : 126.869757 37.533724,E : 126.869757 37.533724; E : 126.870590 37.534146,E : 126.870590 37.534146; E : 126.871465 37.534509,E : 126.871465 37.534509; E : 126.872377 37.534810,E : 126.872377 37.534810; E : 126.873318 37.535046,E : 126.873318 37.535046; E : 126.874282 37.535216,E : 126.874282 37.535216; E : 126.875261 37.535319,E : 126.875261 37.535319; E : 126.876247 37.535353,E : 126.876247 37.535353; E : 126.877233 37.535319,E : 126.877233 37.535319; E : 126.878211 37.535216,E : 126.878211 37.535216; E : 126.879175 37.535046,E : 126.879175 37.535046; E : 126.880116 37.534810,E : 126.880116 37.534810; E : 126.881028 37.534509,F : 126.881028 37.534509 L-1000; F : 126.881123 37.534473 L-1000,F : 126.881123 37.534473 R-1000; F : 126.892019 37.552642 R-1000,F : 126.892019 37.552642 L-1000; F : 126.902996 37.542370 L-1000,F : 126.902996 37.542370 L-1000; F : 126.925400 37.536964 L-1000,F : 126.925400 37.536964 L-1000; F : 126.940561 37.519304 L-1000,F : 126.940561 37.519304 L-1000; F : 126.952438 37.508582 L-1000,F : 126.952438 37.508582 L-1000; F : 126.983880 37.497679 L-1000,F : 126.983880 37.497679 R-1000; F : 127.015996 37.509393 R-1000,F : 127.015996 37.509393 R-1000; F : 127.034318 37.535342 R-1000,F : 127.034318 37.535342 L-1000; F : 127.064074 37.526422 L-1000,F : 127.064074 37.526422 L-1000; F : 127.091224 37.524260 L-1000,G : 127.091224 37.524260; G : 127.107792 37.537009,G : 127.107792 37.537009; G : 127.108794 37.536251,G : 127.108794 37.536251; G : 127.109876 37.535566,G : 127.109876 37.535566; G : 127.111028 37.534959,G : 127.111028 37.534959; G : 127.112243 37.534434,G : 127.112243 37.534434; G : 127.113510 37.533996,G : 127.113510 37.533996; G : 127.114821 37.533647,G : 127.114821 37.533647; G : 127.116164 37.533390,G : 127.116164 37.533390; G : 127.117531 37.533228,G : 127.117531 37.533228; G : 127.118910 37.533161,G : 127.118910 37.533161; G : 127.120291 37.533190,G : 127.120291 37.533190; G : 127.121664 37.533315,G : 127.121664 37.533315; G : 127.123018 37.533534,G : 127.123018 37.533534; G : 127.123282 37.533589,I : 127.123282 37.533589; I : 127.119048 37.544741,J : 127.119048 37.544741; J : 127.119048 37.544741,K : 127.119048 37.544741; K : 127.118721 37.545114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-2,UAM0030,6인승,6,목동,1,1,06:36:32,망우,2,1,06:57:50,06:35:32,06:36:32,06:41:32,06:43:32,06:57:50,06:59:50,07:04:50,07:10:50,A : 126.877250 37.526074; A : 126.877569 37.526029,B : 126.877569 37.526029; B : 126.877569 37.526029,C : 126.877569 37.526029; C : 126.881899 37.534146,E : 126.881899 37.534146; E : 126.882732 37.533724,E : 126.882732 37.533724; E : 126.883515 37.533245,E : 126.883515 37.533245; E : 126.884242 37.532714,E : 126.884242 37.532714; E : 126.884909 37.532135,E : 126.884909 37.532135; E : 126.885510 37.531511,E : 126.885510 37.531511; E : 126.886040 37.530848,E : 126.886040 37.530848; E : 126.886496 37.530151,E : 126.886496 37.530151; E : 126.886874 37.529425,E : 126.886874 37.529425; E : 126.887171 37.528675,E : 126.887171 37.528675; E : 126.887384 37.527908,E : 126.887384 37.527908; E : 126.887513 37.527128,E : 126.887513 37.527128; E : 126.887556 37.526343,E : 126.887556 37.526343; E : 126.887513 37.525558,E : 126.887513 37.525558; E : 126.887384 37.524778,E : 126.887384 37.524778; E : 126.887171 37.524011,E : 126.887171 37.524011; E : 126.886874 37.523261,E : 126.886874 37.523261; E : 126.886496 37.522535,E : 126.886496 37.522535; E : 126.886041 37.521838,E : 126.886041 37.521838; E : 126.885510 37.521175,E : 126.885510 37.521175; E : 126.884910 37.520551,E : 126.884910 37.520551; E : 126.884243 37.519972,E : 126.884243 37.519972; E : 126.883515 37.519441,E : 126.883515 37.519441; E : 126.882732 37.518962,E : 126.882732 37.518962; E : 126.881900 37.518540,E : 126.881900 37.518540; E : 126.881025 37.518177,E : 126.881025 37.518177; E : 126.880113 37.517876,E : 126.880113 37.517876; E : 126.879172 37.517640,E : 126.879172 37.517640; E : 126.878209 37.517470,E : 126.878209 37.517470; E : 126.877230 37.517367,E : 126.877230 37.517367; E : 126.876244 37.517333,E : 126.876244 37.517333; E : 126.875259 37.517367,E : 126.875259 37.517367; E : 126.874280 37.517470,E : 126.874280 37.517470; E : 126.873317 37.517640,E : 126.873317 37.517640; E : 126.872376 37.517876,E : 126.872376 37.517876; E : 126.871464 37.518177,E : 126.871464 37.518177; E : 126.870589 37.518540,E : 126.870589 37.518540; E : 126.869757 37.518962,E : 126.869757 37.518962; E : 126.868974 37.519441,E : 126.868974 37.519441; E : 126.868246 37.519972,E : 126.868246 37.519972; E : 126.867579 37.520551,E : 126.867579 37.520551; E : 126.866979 37.521175,E : 126.866979 37.521175; E : 126.866448 37.521838,E : 126.866448 37.521838; E : 126.865993 37.522535,E : 126.865993 37.522535; E : 126.865615 37.523261,E : 126.865615 37.523261; E : 126.865318 37.524011,E : 126.865318 37.524011; E : 126.865105 37.524778,E : 126.865105 37.524778; E : 126.864976 37.525558,E : 126.864976 37.525558; E : 126.864933 37.526343,E : 126.864933 37.526343; E : 126.864976 37.527128,E : 126.864976 37.527128; E : 126.865105 37.527908,E : 126.865105 37.527908; E : 126.865318 37.528675,E : 126.865318 37.528675; E : 126.865615 37.529425,E : 126.865615 37.529425; E : 126.865993 37.530151,E : 126.865993 37.530151; E : 126.866449 37.530848,E : 126.866449 37.530848; E : 126.866979 37.531511,E : 126.866979 37.531511; E : 126.867580 37.532135,E : 126.867580 37.532135; E : 126.868246 37.532714,E : 126.868246 37.532714; E : 126.868974 37.533245,E : 126.868974 37.533245; E : 126.869757 37.533724,E : 126.869757 37.533724; E : 126.870590 37.534146,E : 126.870590 37.534146; E : 126.871465 37.534509,E : 126.871465 37.534509; E : 126.872377 37.534810,E : 126.872377 37.534810; E : 126.873318 37.535046,E : 126.873318 37.535046; E : 126.874282 37.535216,E : 126.874282 37.535216; E : 126.875261 37.535319,E : 126.875261 37.535319; E : 126.876247 37.535353,E : 126.876247 37.535353; E : 126.877233 37.535319,E : 126.877233 37.535319; E : 126.878211 37.535216,E : 126.878211 37.535216; E : 126.879175 37.535046,E : 126.879175 37.535046; E : 126.880116 37.534810,E : 126.880116 37.534810; E : 126.881028 37.534509,F : 126.881028 37.534509 L-1000; F : 126.881123 37.534473 L-1000,F : 126.881123 37.534473 R-1000; F : 126.892019 37.552642 R-1000,F : 126.892019 37.552642 R-1000; F : 126.923850 37.557162 R-1000,F : 126.923850 37.557162 R-1000; F : 126.976399 37.570004 R-1000,F : 126.976399 37.570004 R-1000; F : 127.023646 37.575798 R-1000,F : 127.023646 37.575798 R-1000; F : 127.049203 37.581364 R-1000,G : 127.049203 37.581364; G : 127.058056 37.585228,G : 127.058056 37.585228; G : 127.056877 37.587131,G : 127.056877 37.587131; G : 127.055911 37.589109,G : 127.055911 37.589109; G : 127.055165 37.591147,G : 127.055165 37.591147; G : 127.054645 37.593229,G : 127.054645 37.593229; G : 127.054355 37.595338,G : 127.054355 37.595338; G : 127.054298 37.597460,G : 127.054298 37.597460; G : 127.054473 37.599578,G : 127.054473 37.599578; G : 127.054879 37.601675,G : 127.054879 37.601675; G : 127.055513 37.603737,G : 127.055513 37.603737; G : 127.056371 37.605746,G : 127.056371 37.605746; G : 127.057446 37.607689,G : 127.057446 37.607689; G : 127.058730 37.609549,G : 127.058730 37.609549; G : 127.060212 37.611313,G : 127.060212 37.611313; G : 127.061882 37.612968,G : 127.061882 37.612968; G : 127.063728 37.614501,G : 127.063728 37.614501; G : 127.065734 37.615900,G : 127.065734 37.615900; G : 127.067885 37.617154,G : 127.067885 37.617154; G : 127.070167 37.618255,G : 127.070167 37.618255; G : 127.072560 37.619193,G : 127.072560 37.619193; G : 127.075046 37.619962,G : 127.075046 37.619962; G : 127.077608 37.620556,G : 127.077608 37.620556; G : 127.080225 37.620969,G : 127.080225 37.620969; G : 127.082877 37.621200,G : 127.082877 37.621200; G : 127.085544 37.621246,G : 127.085544 37.621246; G : 127.088207 37.621106,G : 127.088207 37.621106; G : 127.090843 37.620783,G : 127.090843 37.620783; G : 127.093435 37.620278,G : 127.093435 37.620278; G : 127.095961 37.619596,G : 127.095961 37.619596; G : 127.098403 37.618741,G : 127.098403 37.618741; G : 127.100742 37.617719,G : 127.100742 37.617719; G : 127.102960 37.616540,G : 127.102960 37.616540; G : 127.105040 37.615211,G : 127.105040 37.615211; G : 127.106967 37.613743,G : 127.106967 37.613743; G : 127.108725 37.612147,G : 127.108725 37.612147; G : 127.110302 37.610436,G : 127.110302 37.610436; G : 127.111686 37.608621,G : 127.111686 37.608621; G : 127.112865 37.606717,G : 127.112865 37.606717; G : 127.113831 37.604739,G : 127.113831 37.604739; G : 127.114577 37.602702,G : 127.114577 37.602702; G : 127.115097 37.600620,G : 127.115097 37.600620; G : 127.115387 37.598510,G : 127.115387 37.598510; G : 127.115444 37.596389,G : 127.115444 37.596389; G : 127.115269 37.594271,G : 127.115269 37.594271; G : 127.114863 37.592173,G : 127.114863 37.592173; G : 127.114229 37.590112,G : 127.114229 37.590112; G : 127.113371 37.588102,G : 127.113371 37.588102; G : 127.112296 37.586160,G : 127.112296 37.586160; G : 127.111013 37.584300,G : 127.111013 37.584300; G : 127.109531 37.582535,G : 127.109531 37.582535; G : 127.107862 37.580880,G : 127.107862 37.580880; G : 127.106017 37.579348,G : 127.106017 37.579348; G : 127.104012 37.577949,G : 127.104012 37.577949; G : 127.101861 37.576694,G : 127.101861 37.576694; G : 127.099582 37.575593,G : 127.099582 37.575593; G : 127.097190 37.574655,G : 127.097190 37.574655; G : 127.094705 37.573886,G : 127.094705 37.573886; G : 127.092145 37.573293,G : 127.092145 37.573293; G : 127.089530 37.572879,G : 127.089530 37.572879; G : 127.086879 37.572649,G : 127.086879 37.572649; G : 127.084213 37.572603,G : 127.084213 37.572603; G : 127.081553 37.572742,G : 127.081553 37.572742; G : 127.078918 37.573065,G : 127.078918 37.573065; G : 127.076328 37.573570,G : 127.076328 37.573570; G : 127.073803 37.574253,G : 127.073803 37.574253; G : 127.071363 37.575108,G : 127.071363 37.575108; G : 127.069026 37.576129,G : 127.069026 37.576129; G : 127.066809 37.577309,G : 127.066809 37.577309; G : 127.064730 37.578637,H : 127.064730 37.578637; H : 127.063275 37.579722,I : 127.063275 37.579722; I : 127.086146 37.597465,J : 127.086146 37.597465; J : 127.086146 37.597465,K : 127.086146 37.597465; K : 127.085959 37.597036
5-3,UAM0042,6인승,6,목동,1,1,06:39:00,잠실,2,4,06:59:06,06:38:00,06:39:00,06:44:00,06:46:00,06:59:06,07:01:06,07:06:06,07:12:06,A : 126.877250 37.526074; A : 126.877569 37.526029,B : 126.877569 37.526029; B : 126.877569 37.526029,C : 126.877569 37.526029; C : 126.881899 37.534146,E : 126.881899 37.534146; E : 126.882732 37.533724,E : 126.882732 37.533724; E : 126.883515 37.533245,E : 126.883515 37.533245; E : 126.884242 37.532714,E : 126.884242 37.532714; E : 126.884909 37.532135,E : 126.884909 37.532135; E : 126.885510 37.531511,E : 126.885510 37.531511; E : 126.886040 37.530848,E : 126.886040 37.530848; E : 126.886496 37.530151,E : 126.886496 37.530151; E : 126.886874 37.529425,E : 126.886874 37.529425; E : 126.887171 37.528675,E : 126.887171 37.528675; E : 126.887384 37.527908,E : 126.887384 37.527908; E : 126.887513 37.527128,E : 126.887513 37.527128; E : 126.887556 37.526343,E : 126.887556 37.526343; E : 126.887513 37.525558,E : 126.887513 37.525558; E : 126.887384 37.524778,E : 126.887384 37.524778; E : 126.887171 37.524011,E : 126.887171 37.524011; E : 126.886874 37.523261,F : 126.886874 37.523261 L-1000; F : 126.886719 37.522942 L-1000,F : 126.886719 37.522942 L-1000; F : 126.908190 37.515970 L-1000,F : 126.908190 37.515970 L-1000; F : 126.939861 37.492724 L-1000,F : 126.939861 37.492724 L-1000; F : 126.985883 37.471099 L-1000,F : 126.985883 37.471099 R-1000; F : 127.031892 37.471369 R-1000,F : 127.031892 37.471369 R-1000; F : 127.073492 37.497679 R-1000,G : 127.073492 37.497679; G : 127.071210 37.506247,G : 127.071210 37.506247; G : 127.072165 37.506444,G : 127.072165 37.506444; G : 127.073095 37.506706,G : 127.073095 37.506706; G : 127.073993 37.507032,G : 127.073993 37.507032; G : 127.074852 37.507419,G : 127.074852 37.507419; G : 127.075666 37.507864,G : 127.075666 37.507864; G : 127.076427 37.508363,G : 127.076427 37.508363; G : 127.077131 37.508914,G : 127.077131 37.508914; G : 127.077772 37.509512,G : 127.077772 37.509512; G : 127.078345 37.510152,G : 127.078345 37.510152; G : 127.078846 37.510829,G : 127.078846 37.510829; G : 127.079272 37.511538,G : 127.079272 37.511538; G : 127.079617 37.512274,G : 127.079617 37.512274; G : 127.079881 37.513032,G : 127.079881 37.513032; G : 127.080062 37.513804,G : 127.080062 37.513804; G : 127.080156 37.514587,G : 127.080156 37.514587; G : 127.080165 37.515373,G : 127.080165 37.515373; G : 127.080088 37.516156,G : 127.080088 37.516156; G : 127.079926 37.516932,G : 127.079926 37.516932; G : 127.079679 37.517693,G : 127.079679 37.517693; G : 127.079350 37.518434,G : 127.079350 37.518434; G : 127.078941 37.519149,G : 127.078941 37.519149; G : 127.078455 37.519834,G : 127.078455 37.519834; G : 127.077897 37.520481,G : 127.077897 37.520481; G : 127.077269 37.521088,G : 127.077269 37.521088; G : 127.076859 37.521433,I : 127.076859 37.521433; I : 127.069386 37.514096,J : 127.069386 37.514096; J : 127.069386 37.514096,K : 127.069386 37.514096; K : 127.068814 37.514766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-4,UAM0043,6인승,6,목동,1,2,06:39:12,수서·문정,2,2,07:00:41,06:38:12,06:39:12,06:46:00,06:48:00,07:00:41,07:02:41,07:07:41,07:13:41,A : 126.877061 37.526100; A : 126.877569 37.526029,B : 126.877569 37.526029; B : 126.877569 37.526029,C : 126.877569 37.526029; C : 126.881899 37.534146,E : 126.881899 37.534146; E : 126.882732 37.533724,E : 126.882732 37.533724; E : 126.883515 37.533245,E : 126.883515 37.533245; E : 126.884242 37.532714,E : 126.884242 37.532714; E : 126.884909 37.532135,E : 126.884909 37.532135; E : 126.885510 37.531511,E : 126.885510 37.531511; E : 126.886040 37.530848,E : 126.886040 37.530848; E : 126.886496 37.530151,E : 126.886496 37.530151; E : 126.886874 37.529425,E : 126.886874 37.529425; E : 126.887171 37.528675,E : 126.887171 37.528675; E : 126.887384 37.527908,E : 126.887384 37.527908; E : 126.887513 37.527128,E : 126.887513 37.527128; E : 126.887556 37.526343,E : 126.887556 37.526343; E : 126.887513 37.525558,E : 126.887513 37.525558; E : 126.887384 37.524778,E : 126.887384 37.524778; E : 126.887171 37.524011,E : 126.887171 37.524011; E : 126.886874 37.523261,F : 126.886874 37.523261 L-1000; F : 126.886719 37.522942 L-1000,F : 126.886719 37.522942 L-1000; F : 126.908190 37.515970 L-1000,F : 126.908190 37.515970 L-1000; F : 126.939861 37.492724 L-1000,F : 126.939861 37.492724 L-1000; F : 126.985883 37.471099 L-1000,F : 126.985883 37.471099 R-1000; F : 127.031892 37.471369 R-1000,G : 127.031892 37.471369; G : 127.071268 37.480597,G : 127.071268 37.480597; G : 127.072130 37.478589,G : 127.072130 37.478589; G : 127.073209 37.476648,G : 127.073209 37.476648; G : 127.074495 37.474790,G : 127.074495 37.474790; G : 127.075979 37.473028,G : 127.075979 37.473028; G : 127.077651 37.471376,G : 127.077651 37.471376; G : 127.079497 37.469846,G : 127.079497 37.469846; G : 127.081503 37.468451,G : 127.081503 37.468451; G : 127.083654 37.467200,G : 127.083654 37.467200; G : 127.085933 37.466103,G : 127.085933 37.466103; G : 127.088324 37.465169,G : 127.088324 37.465169; G : 127.090807 37.464404,G : 127.090807 37.464404; G : 127.093365 37.463815,G : 127.093365 37.463815; G : 127.095978 37.463406,G : 127.095978 37.463406; G : 127.098625 37.463180,G : 127.098625 37.463180; G : 127.101287 37.463139,G : 127.101287 37.463139; G : 127.103943 37.463282,G : 127.103943 37.463282; G : 127.106573 37.463610,G : 127.106573 37.463610; G : 127.109158 37.464119,G : 127.109158 37.464119; G : 127.111677 37.464806,G : 127.111677 37.464806; G : 127.114112 37.465666,G : 127.114112 37.465666; G : 127.116443 37.466691,G : 127.116443 37.466691; G : 127.118653 37.467874,G : 127.118653 37.467874; G : 127.120726 37.469206,G : 127.120726 37.469206; G : 127.122645 37.470677,G : 127.122645 37.470677; G : 127.124396 37.472276,G : 127.124396 37.472276; G : 127.125965 37.473991,G : 127.125965 37.473991; G : 127.127341 37.475808,G : 127.127341 37.475808; G : 127.128514 37.477713,G : 127.128514 37.477713; G : 127.129473 37.479693,G : 127.129473 37.479693; G : 127.130212 37.481732,G : 127.130212 37.481732; G : 127.130726 37.483815,G : 127.130726 37.483815; G : 127.131009 37.485925,G : 127.131009 37.485925; G : 127.131061 37.488047,G : 127.131061 37.488047; G : 127.130881 37.490164,G : 127.130881 37.490164; G : 127.130469 37.492261,G : 127.130469 37.492261; G : 127.129830 37.494321,G : 127.129830 37.494321; G : 127.128968 37.496330,G : 127.128968 37.496330; G : 127.127890 37.498270,G : 127.127890 37.498270; G : 127.126603 37.500128,G : 127.126603 37.500128; G : 127.125118 37.501890,G : 127.125118 37.501890; G : 127.123446 37.503542,G : 127.123446 37.503542; G : 127.121599 37.505072,G : 127.121599 37.505072; G : 127.119593 37.506468,G : 127.119593 37.506468; G : 127.117441 37.507719,H : 127.117441 37.507719; H : 127.115803 37.508528,I : 127.115803 37.508528; I : 127.099526 37.488114,J : 127.099526 37.488114; J : 127.099526 37.488114,K : 127.099526 37.488114; K : 127.100223 37.488113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-5,UAM0046,6인승,6,목동,1,3,06:39:39,봉천,2,1,06:57:17,06:38:39,06:39:39,06:48:00,06:50:00,06:57:17,06:59:17,07:04:17,07:10:17,A : 126.876873 37.526126; A : 126.877569 37.526029,B : 126.877569 37.526029; B : 126.877569 37.526029,C : 126.877569 37.526029; C : 126.881899 37.534146,E : 126.881899 37.534146; E : 126.882732 37.533724,E : 126.882732 37.533724; E : 126.883515 37.533245,E : 126.883515 37.533245; E : 126.884242 37.532714,E : 126.884242 37.532714; E : 126.884909 37.532135,E : 126.884909 37.532135; E : 126.885510 37.531511,E : 126.885510 37.531511; E : 126.886040 37.530848,E : 126.886040 37.530848; E : 126.886496 37.530151,E : 126.886496 37.530151; E : 126.886874 37.529425,E : 126.886874 37.529425; E : 126.887171 37.528675,E : 126.887171 37.528675; E : 126.887384 37.527908,E : 126.887384 37.527908; E : 126.887513 37.527128,E : 126.887513 37.527128; E : 126.887556 37.526343,E : 126.887556 37.526343; E : 126.887513 37.525558,E : 126.887513 37.525558; E : 126.887384 37.524778,E : 126.887384 37.524778; E : 126.887171 37.524011,E : 126.887171 37.524011; E : 126.886874 37.523261,F : 126.886874 37.523261 L-1000; F : 126.886719 37.522942 L-1000,F : 126.886719 37.522942 L-1000; F : 126.908190 37.515970 L-1000,G : 126.908190 37.515970; G : 126.932198 37.492561,G : 126.932198 37.492561; G : 126.933305 37.493220,G : 126.933305 37.493220; G : 126.934479 37.493799,G : 126.934479 37.493799; G : 126.935713 37.494294,G : 126.935713 37.494294; G : 126.936995 37.494702,G : 126.936995 37.494702; G : 126.938318 37.495019,G : 126.938318 37.495019; G : 126.939670 37.495243,G : 126.939670 37.495243; G : 126.941042 37.495372,G : 126.941042 37.495372; G : 126.942422 37.495406,G : 126.942422 37.495406; G : 126.943801 37.495343,G : 126.943801 37.495343; G : 126.945168 37.495185,G : 126.945168 37.495185; G : 126.946512 37.494933,G : 126.946512 37.494933; G : 126.947824 37.494588,G : 126.947824 37.494588; G : 126.949092 37.494154,G : 126.949092 37.494154; G : 126.950309 37.493633,G : 126.950309 37.493633; G : 126.951464 37.493030,G : 126.951464 37.493030; G : 126.952548 37.492348,G : 126.952548 37.492348; G : 126.953554 37.491594,G : 126.953554 37.491594; G : 126.954474 37.490773,G : 126.954474 37.490773; G : 126.955300 37.489891,G : 126.955300 37.489891; G : 126.956027 37.488956,G : 126.956027 37.488956; G : 126.956648 37.487973,G : 126.956648 37.487973; G : 126.957160 37.486951,G : 126.957160 37.486951; G : 126.957558 37.485897,G : 126.957558 37.485897; G : 126.957839 37.484820,G : 126.957839 37.484820; G : 126.958001 37.483727,G : 126.958001 37.483727; G : 126.958043 37.482627,G : 126.958043 37.482627; G : 126.957965 37.481528,G : 126.957965 37.481528; G : 126.957767 37.480439,G : 126.957767 37.480439; G : 126.957450 37.479368,G : 126.957450 37.479368; G : 126.957018 37.478323,G : 126.957018 37.478323; G : 126.956473 37.477312,G : 126.956473 37.477312; G : 126.955819 37.476342,G : 126.955819 37.476342; G : 126.955062 37.475422,G : 126.955062 37.475422; G : 126.954207 37.474558,G : 126.954207 37.474558; G : 126.953409 37.473873,I : 126.953409 37.473873; I : 126.943671 37.482944,J : 126.943671 37.482944; J : 126.943671 37.482944,K : 126.943671 37.482944; K : 126.943283 37.482611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
