LocalID,ID,Type,Pax,From,DepFATO_No,DepGate_No,STD,To,ArrFATO_No,ArrGate_No,STA,DepGateIn,DepGateOut,DepFATOIn,DepFATOOut,ArrFATOIn,ArrFATOOut,ArrGateIn,ArrGateOut,Seg1,Seg2,Seg3,Seg4,Seg5,Seg6,Seg7,Seg8,Seg9,Seg10,Seg11,Seg12,Seg13,Seg14,Seg15,Seg16,Seg17,Seg18,Seg19,Seg20,Seg21,Seg22,Seg23,Seg24,Seg25,Seg26,Seg27,Seg28,Seg29,Seg30,Seg31,Seg32,Seg33,Seg34,Seg35,Seg36,Seg37,Seg38,Seg39,Seg40,Seg41,Seg42,Seg43,Seg44,Seg45,Seg46,Seg47,Seg48,Seg49,Seg50,Seg51,Seg52,Seg53,Seg54,Seg55,Seg56,Seg57,Seg58,Seg59,Seg60,Seg61,Seg62,Seg63,Seg64,Seg65,Seg66,Seg67,Seg68,Seg69,Seg70,Seg71,Seg72,Seg73,Seg74,Seg75,Seg76,Seg77,Seg78,Seg79,Seg80,Seg81,Seg82,Seg83,Seg84,Seg85,Seg86,Seg87,Seg88,Seg89,Seg90,Seg91,Seg92,Seg93,Seg94,Seg95,Seg96,Seg97,Seg98,Seg99,Seg100,Seg101,Seg102,Seg103,Seg104,Seg105,Seg106,Seg107,Seg108,Seg109,Seg110,Seg111,Seg112,Seg113,Seg114,Seg115,Seg116,Seg117,Seg118,Seg119,Seg120,Seg121,Seg122,Seg123,Seg124,Seg125,Seg126,Seg127,Seg128
3-1,UAM0024,6인승,6,상암·수색,1,1,06:34:59,강남,2,3,06:55:10,06:33:59,06:34:59,06:39:59,06:41:59,06:55:10,06:57:10,07:02:10,07:08:10,A : 126.890864 37.561698; A : 126.891120 37.561539,B : 126.891120 37.561539; B : 126.891120 37.561539,C : 126.891120 37.561539; C : 126.878952 37.553362,E : 126.878952 37.553362; E : 126.878018 37.554174,E : 126.878018 37.554174; E : 126.877177 37.555047,E : 126.877177 37.555047; E : 126.876434 37.555975,E : 126.876434 37.555975; E : 126.875796 37.556951,E : 126.875796 37.556951; E : 126.875267 37.557968,E : 126.875267 37.557968; E : 126.874851 37.559017,E : 126.874851 37.559017; E : 126.874552 37.560092,E : 126.874552 37.560092; E : 126.874371 37.561183,E : 126.874371 37.561183; E : 126.874311 37.562282,E : 126.874311 37.562282; E : 126.874372 37.563381,E : 126.874372 37.563381; E : 126.874552 37.564472,E : 126.874552 37.564472; E : 126.874851 37.565547,E : 126.874851 37.565547; E : 126.875267 37.566596,E : 126.875267 37.566596; E : 126.875796 37.567613,E : 126.875796 37.567613; E : 126.876434 37.568589,E : 126.876434 37.568589; E : 126.877177 37.569517,E : 126.877177 37.569517; E : 126.878019 37.570390,E : 126.878019 37.570390; E : 126.878953 37.571202,E : 126.878953 37.571202; E : 126.879972 37.571945,E : 126.879972 37.571945; E : 126.881069 37.572615,E : 126.881069 37.572615; E : 126.882235 37.573206,E : 126.882235 37.573206; E : 126.883461 37.573714,E : 126.883461 37.573714; E : 126.884738 37.574135,E : 126.884738 37.574135; E : 126.886057 37.574466,E : 126.886057 37.574466; E : 126.887407 37.574705,E : 126.887407 37.574705; E : 126.888777 37.574848,E : 126.888777 37.574848; E : 126.890159 37.574896,E : 126.890159 37.574896; E : 126.891540 37.574848,E : 126.891540 37.574848; E : 126.892911 37.574705,E : 126.892911 37.574705; E : 126.894260 37.574466,E : 126.894260 37.574466; E : 126.895579 37.574135,E : 126.895579 37.574135; E : 126.896856 37.573714,E : 126.896856 37.573714; E : 126.898083 37.573206,E : 126.898083 37.573206; E : 126.899249 37.572615,E : 126.899249 37.572615; E : 126.900345 37.571945,E : 126.900345 37.571945; E : 126.901365 37.571202,E : 126.901365 37.571202; E : 126.902299 37.570390,E : 126.902299 37.570390; E : 126.903140 37.569517,E : 126.903140 37.569517; E : 126.903883 37.568589,E : 126.903883 37.568589; E : 126.904521 37.567613,E : 126.904521 37.567613; E : 126.905050 37.566596,E : 126.905050 37.566596; E : 126.905466 37.565547,E : 126.905466 37.565547; E : 126.905765 37.564472,E : 126.905765 37.564472; E : 126.905946 37.563381,E : 126.905946 37.563381; E : 126.906006 37.562282,E : 126.906006 37.562282; E : 126.905946 37.561183,E : 126.905946 37.561183; E : 126.905765 37.560092,F : 126.905765 37.560092 L-2000; F : 126.905725 37.559919 L-2000,F : 126.905725 37.559919 L-2000; F : 126.923812 37.557172 L-2000,F : 126.923812 37.557172 L-2000; F : 126.891979 37.552652 L-2000,F : 126.891979 37.552652 L-2000; F : 126.902956 37.542381 L-2000,F : 126.902956 37.542381 L-2000; F : 126.925360 37.536974 L-2000,F : 126.925360 37.536974 L-2000; F : 126.940521 37.519314 L-2000,F : 126.940521 37.519314 L-2000; F : 126.952398 37.508592 L-2000,F : 126.952398 37.508592 L-2000; F : 126.983840 37.497690 L-2000,G : 126.983840 37.497690; G : 126.992768 37.497367,G : 126.992768 37.497367; G : 126.992764 37.495245,G : 126.992764 37.495245; G : 126.992992 37.493130,G : 126.992992 37.493130; G : 126.993450 37.491040,G : 126.993450 37.491040; G : 126.994135 37.488989,G : 126.994135 37.488989; G : 126.995041 37.486993,G : 126.995041 37.486993; G : 126.996163 37.485068,G : 126.996163 37.485068; G : 126.997491 37.483228,G : 126.997491 37.483228; G : 126.999014 37.481488,G : 126.999014 37.481488; G : 127.000723 37.479860,G : 127.000723 37.479860; G : 127.002603 37.478357,G : 127.002603 37.478357; G : 127.004640 37.476990,G : 127.004640 37.476990; G : 127.006818 37.475769,G : 127.006818 37.475769; G : 127.009122 37.474705,G : 127.009122 37.474705; G : 127.011534 37.473805,G : 127.011534 37.473805; G : 127.014034 37.473076,G : 127.014034 37.473076; G : 127.016605 37.472523,G : 127.016605 37.472523; G : 127.019227 37.472151,G : 127.019227 37.472151; G : 127.021879 37.471962,G : 127.021879 37.471962; G : 127.024542 37.471959,G : 127.024542 37.471959; G : 127.027194 37.472140,G : 127.027194 37.472140; G : 127.029818 37.472505,G : 127.029818 37.472505; G : 127.032391 37.473051,G : 127.032391 37.473051; G : 127.034894 37.473774,G : 127.034894 37.473774; G : 127.037310 37.474667,G : 127.037310 37.474667; G : 127.039618 37.475725,G : 127.039618 37.475725; G : 127.041802 37.476940,G : 127.041802 37.476940; G : 127.043844 37.478301,G : 127.043844 37.478301; G : 127.045731 37.479799,G : 127.045731 37.479799; G : 127.047446 37.481423,G : 127.047446 37.481423; G : 127.048977 37.483159,G : 127.048977 37.483159; G : 127.050312 37.484996,G : 127.050312 37.484996; G : 127.051442 37.486917,G : 127.051442 37.486917; G : 127.052357 37.488911,G : 127.052357 37.488911; G : 127.053051 37.490960,G : 127.053051 37.490960; G : 127.053518 37.493049,G : 127.053518 37.493049; G : 127.053754 37.495163,G : 127.053754 37.495163; G : 127.053759 37.497285,G : 127.053759 37.497285; G : 127.053531 37.499400,G : 127.053531 37.499400; G : 127.053073 37.501491,G : 127.053073 37.501491; G : 127.052388 37.503542,G : 127.052388 37.503542; G : 127.051481 37.505537,G : 127.051481 37.505537; G : 127.050359 37.507462,G : 127.050359 37.507462; G : 127.049031 37.509302,G : 127.049031 37.509302; G : 127.047507 37.511042,G : 127.047507 37.511042; G : 127.045798 37.512670,G : 127.045798 37.512670; G : 127.043917 37.514174,G : 127.043917 37.514174; G : 127.041879 37.515541,G : 127.041879 37.515541; G : 127.039699 37.516761,G : 127.039699 37.516761; G : 127.037394 37.517825,G : 127.037394 37.517825; G : 127.034981 37.518725,G : 127.034981 37.518725; G : 127.032479 37.519454,G : 127.032479 37.519454; G : 127.029907 37.520007,G : 127.029907 37.520007; G : 127.027283 37.520379,G : 127.027283 37.520379; G : 127.024630 37.520568,G : 127.024630 37.520568; G : 127.021965 37.520571,G : 127.021965 37.520571; G : 127.019310 37.520390,G : 127.019310 37.520390; G : 127.016686 37.520025,G : 127.016686 37.520025; G : 127.014111 37.519479,G : 127.014111 37.519479; G : 127.011606 37.518757,G : 127.011606 37.518757; G : 127.009189 37.517863,G : 127.009189 37.517863; G : 127.006879 37.516805,G : 127.006879 37.516805; G : 127.004694 37.515590,G : 127.004694 37.515590; G : 127.002651 37.514229,H : 127.002651 37.514229; H : 127.001650 37.513467,I : 127.001650 37.513467; I : 127.024055 37.495426,J : 127.024055 37.495426; J : 127.024055 37.495426,K : 127.024055 37.495426; K : 127.023365 37.495821,,
3-2,UAM0126,6인승,6,상암·수색,1,1,06:55:24,마곡,2,2,07:21:56,06:54:24,06:55:24,07:00:24,07:02:24,07:21:56,07:23:56,07:28:56,07:34:56,A : 126.890864 37.561698; A : 126.891120 37.561539,B : 126.891120 37.561539; B : 126.891120 37.561539,C : 126.891120 37.561539; C : 126.878952 37.553362,E : 126.878952 37.553362; E : 126.878018 37.554174,E : 126.878018 37.554174; E : 126.877177 37.555047,E : 126.877177 37.555047; E : 126.876434 37.555975,E : 126.876434 37.555975; E : 126.875796 37.556951,E : 126.875796 37.556951; E : 126.875267 37.557968,E : 126.875267 37.557968; E : 126.874851 37.559017,E : 126.874851 37.559017; E : 126.874552 37.560092,E : 126.874552 37.560092; E : 126.874371 37.561183,E : 126.874371 37.561183; E : 126.874311 37.562282,E : 126.874311 37.562282; E : 126.874372 37.563381,E : 126.874372 37.563381; E : 126.874552 37.564472,E : 126.874552 37.564472; E : 126.874851 37.565547,E : 126.874851 37.565547; E : 126.875267 37.566596,E : 126.875267 37.566596; E : 126.875796 37.567613,E : 126.875796 37.567613; E : 126.876434 37.568589,E : 126.876434 37.568589; E : 126.877177 37.569517,E : 126.877177 37.569517; E : 126.878019 37.570390,E : 126.878019 37.570390; E : 126.878953 37.571202,E : 126.878953 37.571202; E : 126.879972 37.571945,E : 126.879972 37.571945; E : 126.881069 37.572615,E : 126.881069 37.572615; E : 126.882235 37.573206,E : 126.882235 37.573206; E : 126.883461 37.573714,E : 126.883461 37.573714; E : 126.884738 37.574135,E : 126.884738 37.574135; E : 126.886057 37.574466,E : 126.886057 37.574466; E : 126.887407 37.574705,E : 126.887407 37.574705; E : 126.888777 37.574848,E : 126.888777 37.574848; E : 126.890159 37.574896,E : 126.890159 37.574896; E : 126.891540 37.574848,E : 126.891540 37.574848; E : 126.892911 37.574705,E : 126.892911 37.574705; E : 126.894260 37.574466,E : 126.894260 37.574466; E : 126.895579 37.574135,E : 126.895579 37.574135; E : 126.896856 37.573714,E : 126.896856 37.573714; E : 126.898083 37.573206,E : 126.898083 37.573206; E : 126.899249 37.572615,E : 126.899249 37.572615; E : 126.900345 37.571945,E : 126.900345 37.571945; E : 126.901365 37.571202,E : 126.901365 37.571202; E : 126.902299 37.570390,E : 126.902299 37.570390; E : 126.903140 37.569517,E : 126.903140 37.569517; E : 126.903883 37.568589,E : 126.903883 37.568589; E : 126.904521 37.567613,E : 126.904521 37.567613; E : 126.905050 37.566596,E : 126.905050 37.566596; E : 126.905466 37.565547,E : 126.905466 37.565547; E : 126.905765 37.564472,E : 126.905765 37.564472; E : 126.905946 37.563381,E : 126.905946 37.563381; E : 126.906006 37.562282,E : 126.906006 37.562282; E : 126.905946 37.561183,E : 126.905946 37.561183; E : 126.905765 37.560092,F : 126.905765 37.560092 L-2000; F : 126.905725 37.559919 L-2000,F : 126.905725 37.559919 L-2000; F : 126.923812 37.557172 L-2000,F : 126.923812 37.557172 L-2000; F : 126.891979 37.552652 L-2000,F : 126.891979 37.552652 R-2000; F : 126.861650 37.569501 R-2000,F : 126.861650 37.569501 L-2000; F : 126.831881 37.566258 L-2000,G : 126.831881 37.566258; G : 126.822275 37.565632,G : 126.822275 37.565632; G : 126.821942 37.567738,G : 126.821942 37.567738; G : 126.821380 37.569812,G : 126.821380 37.569812; G : 126.820592 37.571840,G : 126.820592 37.571840; G : 126.819586 37.573805,G : 126.819586 37.573805; G : 126.818368 37.575693,G : 126.818368 37.575693; G : 126.816948 37.577490,G : 126.816948 37.577490; G : 126.815337 37.579181,G : 126.815337 37.579181; G : 126.813547 37.580754,G : 126.813547 37.580754; G : 126.811591 37.582196,G : 126.811591 37.582196; G : 126.809485 37.583498,G : 126.809485 37.583498; G : 126.807244 37.584648,G : 126.807244 37.584648; G : 126.804886 37.585639,G : 126.804886 37.585639; G : 126.802428 37.586462,G : 126.802428 37.586462; G : 126.799889 37.587112,G : 126.799889 37.587112; G : 126.797289 37.587583,G : 126.797289 37.587583; G : 126.794647 37.587872,G : 126.794647 37.587872; G : 126.791983 37.587977,G : 126.791983 37.587977; G : 126.789318 37.587896,G : 126.789318 37.587896; G : 126.786672 37.587631,G : 126.786672 37.587631; G : 126.784065 37.587183,G : 126.784065 37.587183; G : 126.781518 37.586557,G : 126.781518 37.586557; G : 126.779048 37.585756,H : 126.779048 37.585756; H : 126.778890 37.585698,I : 126.778890 37.585698; I : 126.792977 37.562978,J : 126.792977 37.562978; J : 126.792977 37.562978,K : 126.792977 37.562978; K : 126.792279 37.563006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-3,UAM0127,6인승,6,상암·수색,1,2,06:55:42,잠실,2,2,07:17:10,06:54:42,06:55:42,07:02:24,07:04:24,07:17:10,07:19:10,07:24:10,07:30:10,A : 126.890713 37.561792; A : 126.891120 37.561539,B : 126.891120 37.561539; B : 126.891120 37.561539,C : 126.891120 37.561539; C : 126.878952 37.553362,E : 126.878952 37.553362; E : 126.878018 37.554174,E : 126.878018 37.554174; E : 126.877177 37.555047,E : 126.877177 37.555047; E : 126.876434 37.555975,E : 126.876434 37.555975; E : 126.875796 37.556951,E : 126.875796 37.556951; E : 126.875267 37.557968,E : 126.875267 37.557968; E : 126.874851 37.559017,E : 126.874851 37.559017; E : 126.874552 37.560092,E : 126.874552 37.560092; E : 126.874371 37.561183,E : 126.874371 37.561183; E : 126.874311 37.562282,E : 126.874311 37.562282; E : 126.874372 37.563381,E : 126.874372 37.563381; E : 126.874552 37.564472,E : 126.874552 37.564472; E : 126.874851 37.565547,E : 126.874851 37.565547; E : 126.875267 37.566596,E : 126.875267 37.566596; E : 126.875796 37.567613,E : 126.875796 37.567613; E : 126.876434 37.568589,E : 126.876434 37.568589; E : 126.877177 37.569517,E : 126.877177 37.569517; E : 126.878019 37.570390,E : 126.878019 37.570390; E : 126.878953 37.571202,E : 126.878953 37.571202; E : 126.879972 37.571945,E : 126.879972 37.571945; E : 126.881069 37.572615,E : 126.881069 37.572615; E : 126.882235 37.573206,E : 126.882235 37.573206; E : 126.883461 37.573714,E : 126.883461 37.573714; E : 126.884738 37.574135,E : 126.884738 37.574135; E : 126.886057 37.574466,E : 126.886057 37.574466; E : 126.887407 37.574705,E : 126.887407 37.574705; E : 126.888777 37.574848,E : 126.888777 37.574848; E : 126.890159 37.574896,E : 126.890159 37.574896; E : 126.891540 37.574848,E : 126.891540 37.574848; E : 126.892911 37.574705,E : 126.892911 37.574705; E : 126.894260 37.574466,E : 126.894260 37.574466; E : 126.895579 37.574135,E : 126.895579 37.574135; E : 126.896856 37.573714,E : 126.896856 37.573714; E : 126.898083 37.573206,E : 126.898083 37.573206; E : 126.899249 37.572615,E : 126.899249 37.572615; E : 126.900345 37.571945,E : 126.900345 37.571945; E : 126.901365 37.571202,E : 126.901365 37.571202; E : 126.902299 37.570390,E : 126.902299 37.570390; E : 126.903140 37.569517,E : 126.903140 37.569517; E : 126.903883 37.568589,E : 126.903883 37.568589; E : 126.904521 37.567613,E : 126.904521 37.567613; E : 126.905050 37.566596,E : 126.905050 37.566596; E : 126.905466 37.565547,E : 126.905466 37.565547; E : 126.905765 37.564472,E : 126.905765 37.564472; E : 126.905946 37.563381,E : 126.905946 37.563381; E : 126.906006 37.562282,E : 126.906006 37.562282; E : 126.905946 37.561183,E : 126.905946 37.561183; E : 126.905765 37.560092,F : 126.905765 37.560092 L-2000; F : 126.905725 37.559919 L-2000,F : 126.905725 37.559919 L-2000; F : 126.923812 37.557172 L-2000,F : 126.923812 37.557172 R-2000; F : 126.976361 37.570014 R-2000,F : 126.976361 37.570014 R-2000; F : 127.023607 37.575808 R-2000,F : 127.023607 37.575808 R-2000; F : 127.049165 37.581375 R-2000,F : 127.049165 37.581375 L-2000; F : 127.038323 37.562023 L-2000,F : 127.038323 37.562023 L-2000; F : 127.034361 37.535353 L-2000,F : 127.034361 37.535353 L-2000; F : 127.064117 37.526433 L-2000,F : 127.064117 37.526433 R-2000; F : 127.069250 37.540198 R-2000,G : 127.069250 37.540198; G : 127.069082 37.524082,G : 127.069082 37.524082; G : 127.068096 37.524054,G : 127.068096 37.524054; G : 127.067117 37.523958,G : 127.067117 37.523958; G : 127.066151 37.523794,G : 127.066151 37.523794; G : 127.065208 37.523564,G : 127.065208 37.523564; G : 127.064293 37.523269,G : 127.064293 37.523269; G : 127.063414 37.522912,G : 127.063414 37.522912; G : 127.062577 37.522495,G : 127.062577 37.522495; G : 127.061789 37.522022,G : 127.061789 37.522022; G : 127.061056 37.521495,G : 127.061056 37.521495; G : 127.060384 37.520920,G : 127.060384 37.520920; G : 127.059776 37.520301,G : 127.059776 37.520301; G : 127.059239 37.519641,G : 127.059239 37.519641; G : 127.058776 37.518947,G : 127.058776 37.518947; G : 127.058391 37.518223,G : 127.058391 37.518223; G : 127.058087 37.517476,G : 127.058087 37.517476; G : 127.057865 37.516710,G : 127.057865 37.516710; G : 127.057728 37.515931,G : 127.057728 37.515931; G : 127.057677 37.515146,G : 127.057677 37.515146; G : 127.057712 37.514361,G : 127.057712 37.514361; G : 127.057833 37.513581,G : 127.057833 37.513581; G : 127.058038 37.512812,G : 127.058038 37.512812; G : 127.058327 37.512060,G : 127.058327 37.512060; G : 127.058697 37.511332,G : 127.058697 37.511332; G : 127.059146 37.510631,G : 127.059146 37.510631; G : 127.059669 37.509965,G : 127.059669 37.509965; G : 127.060263 37.509337,G : 127.060263 37.509337; G : 127.060924 37.508754,G : 127.060924 37.508754; G : 127.061646 37.508218,G : 127.061646 37.508218; G : 127.062423 37.507734,G : 127.062423 37.507734; G : 127.063251 37.507306,G : 127.063251 37.507306; G : 127.064122 37.506938,G : 127.064122 37.506938; G : 127.065031 37.506631,G : 127.065031 37.506631; G : 127.065969 37.506388,G : 127.065969 37.506388; G : 127.066931 37.506212,G : 127.066931 37.506212; G : 127.067908 37.506103,G : 127.067908 37.506103; G : 127.068893 37.506062,G : 127.068893 37.506062; G : 127.069879 37.506090,G : 127.069879 37.506090; G : 127.070858 37.506186,G : 127.070858 37.506186; G : 127.071823 37.506350,G : 127.071823 37.506350; G : 127.072767 37.506580,G : 127.072767 37.506580; G : 127.073681 37.506875,G : 127.073681 37.506875; G : 127.074560 37.507232,G : 127.074560 37.507232; G : 127.075397 37.507649,G : 127.075397 37.507649; G : 127.076185 37.508122,G : 127.076185 37.508122; G : 127.076917 37.508648,G : 127.076917 37.508648; G : 127.077590 37.509223,G : 127.077590 37.509223; G : 127.078197 37.509843,G : 127.078197 37.509843; G : 127.078734 37.510502,G : 127.078734 37.510502; G : 127.079197 37.511197,G : 127.079197 37.511197; G : 127.079582 37.511920,G : 127.079582 37.511920; G : 127.079887 37.512668,G : 127.079887 37.512668; G : 127.080108 37.513434,G : 127.080108 37.513434; G : 127.080245 37.514212,G : 127.080245 37.514212; G : 127.080296 37.514997,G : 127.080296 37.514997; G : 127.080261 37.515783,G : 127.080261 37.515783; G : 127.080141 37.516563,G : 127.080141 37.516563; G : 127.079935 37.517332,G : 127.079935 37.517332; G : 127.079646 37.518083,G : 127.079646 37.518083; G : 127.079276 37.518812,G : 127.079276 37.518812; G : 127.078828 37.519512,G : 127.078828 37.519512; G : 127.078304 37.520179,G : 127.078304 37.520179; G : 127.077710 37.520806,G : 127.077710 37.520806; G : 127.077049 37.521390,G : 127.077049 37.521390; G : 127.076983 37.521443,I : 127.076983 37.521443; I : 127.069386 37.514096,J : 127.069386 37.514096; J : 127.069386 37.514096,K : 127.069386 37.514096; K : 127.068860 37.514461,
3-4,UAM0008,6인승,6,상암·수색,1,1,07:07:54,성수,2,1,07:25:54,07:06:54,07:07:54,07:12:54,07:14:54,07:25:54,07:27:54,07:32:54,07:38:54,A : 126.890864 37.561698; A : 126.891120 37.561539,B : 126.891120 37.561539; B : 126.891120 37.561539,C : 126.891120 37.561539; C : 126.878952 37.553362,E : 126.878952 37.553362; E : 126.878018 37.554174,E : 126.878018 37.554174; E : 126.877177 37.555047,E : 126.877177 37.555047; E : 126.876434 37.555975,E : 126.876434 37.555975; E : 126.875796 37.556951,E : 126.875796 37.556951; E : 126.875267 37.557968,E : 126.875267 37.557968; E : 126.874851 37.559017,E : 126.874851 37.559017; E : 126.874552 37.560092,E : 126.874552 37.560092; E : 126.874371 37.561183,E : 126.874371 37.561183; E : 126.874311 37.562282,E : 126.874311 37.562282; E : 126.874372 37.563381,E : 126.874372 37.563381; E : 126.874552 37.564472,E : 126.874552 37.564472; E : 126.874851 37.565547,E : 126.874851 37.565547; E : 126.875267 37.566596,E : 126.875267 37.566596; E : 126.875796 37.567613,E : 126.875796 37.567613; E : 126.876434 37.568589,E : 126.876434 37.568589; E : 126.877177 37.569517,E : 126.877177 37.569517; E : 126.878019 37.570390,E : 126.878019 37.570390; E : 126.878953 37.571202,E : 126.878953 37.571202; E : 126.879972 37.571945,E : 126.879972 37.571945; E : 126.881069 37.572615,E : 126.881069 37.572615; E : 126.882235 37.573206,E : 126.882235 37.573206; E : 126.883461 37.573714,E : 126.883461 37.573714; E : 126.884738 37.574135,E : 126.884738 37.574135; E : 126.886057 37.574466,E : 126.886057 37.574466; E : 126.887407 37.574705,E : 126.887407 37.574705; E : 126.888777 37.574848,E : 126.888777 37.574848; E : 126.890159 37.574896,E : 126.890159 37.574896; E : 126.891540 37.574848,E : 126.891540 37.574848; E : 126.892911 37.574705,E : 126.892911 37.574705; E : 126.894260 37.574466,E : 126.894260 37.574466; E : 126.895579 37.574135,E : 126.895579 37.574135; E : 126.896856 37.573714,E : 126.896856 37.573714; E : 126.898083 37.573206,E : 126.898083 37.573206; E : 126.899249 37.572615,E : 126.899249 37.572615; E : 126.900345 37.571945,E : 126.900345 37.571945; E : 126.901365 37.571202,E : 126.901365 37.571202; E : 126.902299 37.570390,E : 126.902299 37.570390; E : 126.903140 37.569517,E : 126.903140 37.569517; E : 126.903883 37.568589,E : 126.903883 37.568589; E : 126.904521 37.567613,E : 126.904521 37.567613; E : 126.905050 37.566596,E : 126.905050 37.566596; E : 126.905466 37.565547,E : 126.905466 37.565547; E : 126.905765 37.564472,E : 126.905765 37.564472; E : 126.905946 37.563381,E : 126.905946 37.563381; E : 126.906006 37.562282,E : 126.906006 37.562282; E : 126.905946 37.561183,E : 126.905946 37.561183; E : 126.905765 37.560092,F : 126.905765 37.560092 L-2000; F : 126.905725 37.559919 L-2000,F : 126.905725 37.559919 L-2000; F : 126.923812 37.557172 L-2000,F : 126.923812 37.557172 R-2000; F : 126.976361 37.570014 R-2000,F : 126.976361 37.570014 R-2000; F : 127.023607 37.575808 R-2000,F : 127.023607 37.575808 R-2000; F : 127.049165 37.581375 R-2000,F : 127.049165 37.581375 L-2000; F : 127.038323 37.562023 L-2000,G : 127.038323 37.562023; G : 127.039850 37.551432,G : 127.039850 37.551432; G : 127.041229 37.551510,G : 127.041229 37.551510; G : 127.042611 37.551492,G : 127.042611 37.551492; G : 127.043986 37.551378,G : 127.043986 37.551378; G : 127.045343 37.551169,G : 127.045343 37.551169; G : 127.046672 37.550866,G : 127.046672 37.550866; G : 127.047962 37.550473,G : 127.047962 37.550473; G : 127.049205 37.549991,G : 127.049205 37.549991; G : 127.050390 37.549426,G : 127.050390 37.549426; G : 127.051509 37.548779,G : 127.051509 37.548779; G : 127.052553 37.548058,G : 127.052553 37.548058; G : 127.053514 37.547267,G : 127.053514 37.547267; G : 127.054385 37.546413,G : 127.054385 37.546413; G : 127.055159 37.545501,G : 127.055159 37.545501; G : 127.055830 37.544539,G : 127.055830 37.544539; G : 127.056393 37.543534,G : 127.056393 37.543534; G : 127.056844 37.542494,G : 127.056844 37.542494; G : 127.057180 37.541426,G : 127.057180 37.541426; G : 127.057397 37.540340,G : 127.057397 37.540340; G : 127.057495 37.539242,G : 127.057495 37.539242; G : 127.057472 37.538142,G : 127.057472 37.538142; G : 127.057329 37.537047,G : 127.057329 37.537047; G : 127.057066 37.535967,G : 127.057066 37.535967; G : 127.056686 37.534909,G : 127.056686 37.534909; G : 127.056192 37.533881,G : 127.056192 37.533881; G : 127.055588 37.532891,G : 127.055588 37.532891; G : 127.054877 37.531948,G : 127.054877 37.531948; G : 127.054066 37.531057,G : 127.054066 37.531057; G : 127.053160 37.530225,G : 127.053160 37.530225; G : 127.052167 37.529460,G : 127.052167 37.529460; G : 127.051094 37.528767,G : 127.051094 37.528767; G : 127.049949 37.528151,G : 127.049949 37.528151; G : 127.048742 37.527617,G : 127.048742 37.527617; G : 127.047480 37.527168,G : 127.047480 37.527168; G : 127.046174 37.526809,G : 127.046174 37.526809; G : 127.044834 37.526542,G : 127.044834 37.526542; G : 127.043469 37.526369,G : 127.043469 37.526369; G : 127.042091 37.526291,G : 127.042091 37.526291; G : 127.040709 37.526309,G : 127.040709 37.526309; G : 127.039335 37.526423,G : 127.039335 37.526423; G : 127.037979 37.526632,G : 127.037979 37.526632; G : 127.036650 37.526934,G : 127.036650 37.526934; G : 127.035360 37.527328,G : 127.035360 37.527328; G : 127.034117 37.527809,G : 127.034117 37.527809; G : 127.032932 37.528375,G : 127.032932 37.528375; G : 127.031814 37.529021,G : 127.031814 37.529021; G : 127.030770 37.529743,G : 127.030770 37.529743; G : 127.030463 37.529981,I : 127.030463 37.529981; I : 127.042050 37.540032,J : 127.042050 37.540032; J : 127.042050 37.540032,K : 127.042050 37.540032; K : 127.042335 37.539639,,,,,,,,,,,,,,,,,,,,,
