LocalID,ID,Type,Pax,From,DepFATO_No,DepGate_No,STD,To,ArrFATO_No,ArrGate_No,STA,DepGateIn,DepGateOut,DepFATOIn,DepFATOOut,ArrFATOIn,ArrFATOOut,ArrGateIn,ArrGateOut,Seg1,Seg2,Seg3,Seg4,Seg5,Seg6,Seg7,Seg8,Seg9,Seg10,Seg11,Seg12,Seg13,Seg14,Seg15,Seg16,Seg17,Seg18,Seg19,Seg20,Seg21,Seg22,Seg23,Seg24,Seg25,Seg26,Seg27,Seg28,Seg29,Seg30,Seg31,Seg32,Seg33,Seg34,Seg35,Seg36,Seg37,Seg38,Seg39,Seg40,Seg41,Seg42,Seg43,Seg44,Seg45,Seg46,Seg47,Seg48,Seg49,Seg50,Seg51,Seg52,Seg53,Seg54,Seg55,Seg56,Seg57,Seg58,Seg59,Seg60,Seg61,Seg62,Seg63,Seg64,Seg65,Seg66,Seg67,Seg68,Seg69,Seg70,Seg71,Seg72,Seg73,Seg74,Seg75,Seg76,Seg77,Seg78,Seg79,Seg80,Seg81,Seg82,Seg83,Seg84,Seg85,Seg86,Seg87,Seg88,Seg89,Seg90,Seg91,Seg92,Seg93,Seg94,Seg95,Seg96,Seg97,Seg98,Seg99,Seg100,Seg101,Seg102,Seg103,Seg104,Seg105,Seg106,Seg107,Seg108,Seg109,Seg110,Seg111,Seg112,Seg113,Seg114,Seg115,Seg116,Seg117,Seg118,Seg119,Seg120,Seg121,Seg122,Seg123,Seg124,Seg125,Seg126,Seg127,Seg128,Seg129,Seg130,Seg131,Seg132,Seg133,Seg134,Seg135,Seg136,Seg137,Seg138,Seg139,Seg140,Seg141,Seg142,Seg143,Seg144,Seg145,Seg146
1-1,UAM0012,6인승,6,영등포·여의도,1,1,06:32:55,강남,2,1,06:50:53,06:31:55,06:32:55,06:37:55,06:39:55,06:50:53,06:52:53,06:57:53,07:03:53,A : 126.923840 37.526923; A : 126.924095 37.527082,B : 126.924095 37.527082; B : 126.924095 37.527082,C : 126.924095 37.527082; C : 126.925595 37.514090,E : 126.925595 37.514090; E : 126.924226 37.513947,E : 126.924226 37.513947; E : 126.922845 37.513899,E : 126.922845 37.513899; E : 126.921465 37.513947,E : 126.921465 37.513947; E : 126.920096 37.514090,E : 126.920096 37.514090; E : 126.918747 37.514329,E : 126.918747 37.514329; E : 126.917430 37.514659,E : 126.917430 37.514659; E : 126.916153 37.515081,E : 126.916153 37.515081; E : 126.914928 37.515589,E : 126.914928 37.515589; E : 126.913763 37.516180,E : 126.913763 37.516180; E : 126.912667 37.516850,E : 126.912667 37.516850; E : 126.911648 37.517593,E : 126.911648 37.517593; E : 126.910715 37.518405,E : 126.910715 37.518405; E : 126.909874 37.519278,E : 126.909874 37.519278; E : 126.909132 37.520206,E : 126.909132 37.520206; E : 126.908494 37.521182,E : 126.908494 37.521182; E : 126.907965 37.522199,E : 126.907965 37.522199; E : 126.907550 37.523248,E : 126.907550 37.523248; E : 126.907250 37.524323,E : 126.907250 37.524323; E : 126.907070 37.525414,E : 126.907070 37.525414; E : 126.907010 37.526513,E : 126.907010 37.526513; E : 126.907070 37.527612,E : 126.907070 37.527612; E : 126.907250 37.528703,E : 126.907250 37.528703; E : 126.907550 37.529778,E : 126.907550 37.529778; E : 126.907965 37.530827,E : 126.907965 37.530827; E : 126.908494 37.531844,E : 126.908494 37.531844; E : 126.909132 37.532820,E : 126.909132 37.532820; E : 126.909874 37.533748,E : 126.909874 37.533748; E : 126.910715 37.534621,E : 126.910715 37.534621; E : 126.911649 37.535433,E : 126.911649 37.535433; E : 126.912668 37.536176,E : 126.912668 37.536176; E : 126.913764 37.536846,E : 126.913764 37.536846; E : 126.914930 37.537437,E : 126.914930 37.537437; E : 126.916155 37.537945,E : 126.916155 37.537945; E : 126.917432 37.538367,E : 126.917432 37.538367; E : 126.918750 37.538697,E : 126.918750 37.538697; E : 126.920099 37.538936,E : 126.920099 37.538936; E : 126.921469 37.539079,E : 126.921469 37.539079; E : 126.922850 37.539127,E : 126.922850 37.539127; E : 126.924230 37.539079,E : 126.924230 37.539079; E : 126.925600 37.538936,E : 126.925600 37.538936; E : 126.926949 37.538697,E : 126.926949 37.538697; E : 126.928267 37.538367,E : 126.928267 37.538367; E : 126.929544 37.537945,E : 126.929544 37.537945; E : 126.930770 37.537437,E : 126.930770 37.537437; E : 126.931935 37.536846,E : 126.931935 37.536846; E : 126.933032 37.536176,E : 126.933032 37.536176; E : 126.934050 37.535433,E : 126.934050 37.535433; E : 126.934984 37.534621,E : 126.934984 37.534621; E : 126.935825 37.533748,E : 126.935825 37.533748; E : 126.936568 37.532820,E : 126.936568 37.532820; E : 126.937206 37.531844,E : 126.937206 37.531844; E : 126.937734 37.530827,E : 126.937734 37.530827; E : 126.938150 37.529778,E : 126.938150 37.529778; E : 126.938449 37.528703,E : 126.938449 37.528703; E : 126.938629 37.527612,E : 126.938629 37.527612; E : 126.938690 37.526513,E : 126.938690 37.526513; E : 126.938629 37.525414,E : 126.938629 37.525414; E : 126.938449 37.524323,E : 126.938449 37.524323; E : 126.938150 37.523248,E : 126.938150 37.523248; E : 126.937734 37.522199,E : 126.937734 37.522199; E : 126.937206 37.521182,E : 126.937206 37.521182; E : 126.936568 37.520206,E : 126.936568 37.520206; E : 126.935826 37.519278,F : 126.935826 37.519278 L-2000; F : 126.935463 37.518882 L-2000,F : 126.935463 37.518882 L-2000; F : 126.952430 37.508613 L-2000,F : 126.952430 37.508613 L-2000; F : 126.983871 37.497711 L-2000,G : 126.983871 37.497711; G : 126.992800 37.497388,G : 126.992800 37.497388; G : 126.992796 37.495266,G : 126.992796 37.495266; G : 126.993023 37.493151,G : 126.993023 37.493151; G : 126.993481 37.491060,G : 126.993481 37.491060; G : 126.994166 37.489009,G : 126.994166 37.489009; G : 126.995073 37.487014,G : 126.995073 37.487014; G : 126.996194 37.485089,G : 126.996194 37.485089; G : 126.997522 37.483249,G : 126.997522 37.483249; G : 126.999046 37.481509,G : 126.999046 37.481509; G : 127.000754 37.479880,G : 127.000754 37.479880; G : 127.002634 37.478377,G : 127.002634 37.478377; G : 127.004671 37.477010,G : 127.004671 37.477010; G : 127.006850 37.475790,G : 127.006850 37.475790; G : 127.009154 37.474726,G : 127.009154 37.474726; G : 127.011565 37.473826,G : 127.011565 37.473826; G : 127.014066 37.473096,G : 127.014066 37.473096; G : 127.016637 37.472544,G : 127.016637 37.472544; G : 127.019258 37.472172,G : 127.019258 37.472172; G : 127.021910 37.471983,G : 127.021910 37.471983; G : 127.024573 37.471979,G : 127.024573 37.471979; G : 127.027226 37.472161,G : 127.027226 37.472161; G : 127.029849 37.472526,G : 127.029849 37.472526; G : 127.032422 37.473072,G : 127.032422 37.473072; G : 127.034926 37.473794,G : 127.034926 37.473794; G : 127.037341 37.474688,G : 127.037341 37.474688; G : 127.039649 37.475746,G : 127.039649 37.475746; G : 127.041833 37.476960,G : 127.041833 37.476960; G : 127.043876 37.478322,G : 127.043876 37.478322; G : 127.045762 37.479820,G : 127.045762 37.479820; G : 127.047477 37.481444,G : 127.047477 37.481444; G : 127.049008 37.483180,G : 127.049008 37.483180; G : 127.050344 37.485016,G : 127.050344 37.485016; G : 127.051473 37.486938,G : 127.051473 37.486938; G : 127.052389 37.488931,G : 127.052389 37.488931; G : 127.053082 37.490980,G : 127.053082 37.490980; G : 127.053549 37.493070,G : 127.053549 37.493070; G : 127.053786 37.495184,G : 127.053786 37.495184; G : 127.053790 37.497306,G : 127.053790 37.497306; G : 127.053562 37.499421,G : 127.053562 37.499421; G : 127.053104 37.501511,G : 127.053104 37.501511; G : 127.052419 37.503562,G : 127.052419 37.503562; G : 127.051512 37.505558,G : 127.051512 37.505558; G : 127.050391 37.507483,G : 127.050391 37.507483; G : 127.049063 37.509323,G : 127.049063 37.509323; G : 127.047538 37.511063,G : 127.047538 37.511063; G : 127.045829 37.512691,G : 127.045829 37.512691; G : 127.043949 37.514194,G : 127.043949 37.514194; G : 127.041911 37.515561,G : 127.041911 37.515561; G : 127.039731 37.516782,G : 127.039731 37.516782; G : 127.037426 37.517846,G : 127.037426 37.517846; G : 127.035013 37.518746,G : 127.035013 37.518746; G : 127.032511 37.519475,G : 127.032511 37.519475; G : 127.029938 37.520028,G : 127.029938 37.520028; G : 127.027315 37.520400,G : 127.027315 37.520400; G : 127.024661 37.520589,G : 127.024661 37.520589; G : 127.021997 37.520592,G : 127.021997 37.520592; G : 127.019342 37.520411,G : 127.019342 37.520411; G : 127.016717 37.520046,G : 127.016717 37.520046; G : 127.014143 37.519500,G : 127.014143 37.519500; G : 127.011637 37.518777,G : 127.011637 37.518777; G : 127.009221 37.517884,G : 127.009221 37.517884; G : 127.006911 37.516826,G : 127.006911 37.516826; G : 127.004726 37.515611,G : 127.004726 37.515611; G : 127.002682 37.514250,H : 127.002682 37.514250; H : 127.001682 37.513488,I : 127.001682 37.513488; I : 127.024055 37.495426,J : 127.024055 37.495426; J : 127.024055 37.495426,K : 127.024055 37.495426; K : 127.023502 37.495536,,,,,,,,,
1-2,UAM0025,6인승,6,영등포·여의도,1,1,06:35:18,연신내·불광,2,1,06:49:29,06:34:18,06:35:18,06:40:18,06:42:18,06:49:29,06:51:29,06:56:29,07:02:29,A : 126.923840 37.526923; A : 126.924095 37.527082,B : 126.924095 37.527082; B : 126.924095 37.527082,C : 126.924095 37.527082; C : 126.925595 37.514090,E : 126.925595 37.514090; E : 126.924226 37.513947,E : 126.924226 37.513947; E : 126.922845 37.513899,E : 126.922845 37.513899; E : 126.921465 37.513947,E : 126.921465 37.513947; E : 126.920096 37.514090,E : 126.920096 37.514090; E : 126.918747 37.514329,E : 126.918747 37.514329; E : 126.917430 37.514659,E : 126.917430 37.514659; E : 126.916153 37.515081,E : 126.916153 37.515081; E : 126.914928 37.515589,E : 126.914928 37.515589; E : 126.913763 37.516180,E : 126.913763 37.516180; E : 126.912667 37.516850,E : 126.912667 37.516850; E : 126.911648 37.517593,F : 126.911648 37.517593 R-2000; F : 126.911079 37.518071 R-2000,F : 126.911079 37.518071 L-2000; F : 126.908194 37.516001 L-2000,F : 126.908194 37.516001 R-2000; F : 126.902991 37.542401 R-2000,F : 126.902991 37.542401 R-2000; F : 126.892016 37.552673 R-2000,F : 126.892016 37.552673 R-2000; F : 126.886923 37.586461 R-2000,G : 126.886923 37.586461; G : 126.910842 37.602902,G : 126.910842 37.602902; G : 126.909985 37.603765,G : 126.909985 37.603765; G : 126.909225 37.604685,G : 126.909225 37.604685; G : 126.908569 37.605654,G : 126.908569 37.605654; G : 126.908022 37.606664,G : 126.908022 37.606664; G : 126.907587 37.607709,G : 126.907587 37.607709; G : 126.907527 37.607882,I : 126.907527 37.607882; I : 126.923942 37.610614,J : 126.923942 37.610614; J : 126.923942 37.610614,K : 126.923942 37.610614; K : 126.923383 37.610519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-3,UAM0091,6인승,6,영등포·여의도,1,1,06:49:33,수서·문정,2,1,07:07:30,06:48:33,06:49:33,06:54:33,06:56:33,07:07:30,07:09:30,07:14:30,07:20:30,A : 126.923840 37.526923; A : 126.924095 37.527082,B : 126.924095 37.527082; B : 126.924095 37.527082,C : 126.924095 37.527082; C : 126.925595 37.514090,E : 126.925595 37.514090; E : 126.924226 37.513947,E : 126.924226 37.513947; E : 126.922845 37.513899,E : 126.922845 37.513899; E : 126.921465 37.513947,E : 126.921465 37.513947; E : 126.920096 37.514090,E : 126.920096 37.514090; E : 126.918747 37.514329,E : 126.918747 37.514329; E : 126.917430 37.514659,E : 126.917430 37.514659; E : 126.916153 37.515081,E : 126.916153 37.515081; E : 126.914928 37.515589,E : 126.914928 37.515589; E : 126.913763 37.516180,E : 126.913763 37.516180; E : 126.912667 37.516850,E : 126.912667 37.516850; E : 126.911648 37.517593,F : 126.911648 37.517593 R-2000; F : 126.911079 37.518071 R-2000,F : 126.911079 37.518071 L-2000; F : 126.908194 37.516001 L-2000,F : 126.908194 37.516001 L-2000; F : 126.939866 37.492755 L-2000,F : 126.939866 37.492755 L-2000; F : 126.985887 37.471130 L-2000,F : 126.985887 37.471130 R-2000; F : 127.031896 37.471401 R-2000,G : 127.031896 37.471401; G : 127.071273 37.480628,G : 127.071273 37.480628; G : 127.072135 37.478620,G : 127.072135 37.478620; G : 127.073213 37.476680,G : 127.073213 37.476680; G : 127.074499 37.474821,G : 127.074499 37.474821; G : 127.075984 37.473059,G : 127.075984 37.473059; G : 127.077655 37.471407,G : 127.077655 37.471407; G : 127.079501 37.469878,G : 127.079501 37.469878; G : 127.081507 37.468482,G : 127.081507 37.468482; G : 127.083658 37.467231,G : 127.083658 37.467231; G : 127.085937 37.466134,G : 127.085937 37.466134; G : 127.088328 37.465200,G : 127.088328 37.465200; G : 127.090812 37.464435,G : 127.090812 37.464435; G : 127.093369 37.463846,G : 127.093369 37.463846; G : 127.095982 37.463437,G : 127.095982 37.463437; G : 127.098629 37.463211,G : 127.098629 37.463211; G : 127.101291 37.463170,G : 127.101291 37.463170; G : 127.103947 37.463313,G : 127.103947 37.463313; G : 127.106578 37.463641,G : 127.106578 37.463641; G : 127.109162 37.464150,G : 127.109162 37.464150; G : 127.111681 37.464837,G : 127.111681 37.464837; G : 127.114116 37.465697,G : 127.114116 37.465697; G : 127.116447 37.466722,G : 127.116447 37.466722; G : 127.118658 37.467905,G : 127.118658 37.467905; G : 127.120730 37.469237,G : 127.120730 37.469237; G : 127.122649 37.470709,G : 127.122649 37.470709; G : 127.124400 37.472307,G : 127.124400 37.472307; G : 127.125970 37.474022,G : 127.125970 37.474022; G : 127.127346 37.475839,G : 127.127346 37.475839; G : 127.128518 37.477745,G : 127.128518 37.477745; G : 127.129477 37.479724,G : 127.129477 37.479724; G : 127.130216 37.481763,G : 127.130216 37.481763; G : 127.130730 37.483846,G : 127.130730 37.483846; G : 127.131014 37.485956,G : 127.131014 37.485956; G : 127.131065 37.488078,G : 127.131065 37.488078; G : 127.130885 37.490195,G : 127.130885 37.490195; G : 127.130474 37.492292,G : 127.130474 37.492292; G : 127.129835 37.494353,G : 127.129835 37.494353; G : 127.128973 37.496361,G : 127.128973 37.496361; G : 127.127894 37.498301,G : 127.127894 37.498301; G : 127.126607 37.500160,G : 127.126607 37.500160; G : 127.125122 37.501921,G : 127.125122 37.501921; G : 127.123450 37.503574,G : 127.123450 37.503574; G : 127.121604 37.505103,G : 127.121604 37.505103; G : 127.119597 37.506499,G : 127.119597 37.506499; G : 127.117445 37.507750,H : 127.117445 37.507750; H : 127.115807 37.508559,I : 127.115807 37.508559; I : 127.099526 37.488114,J : 127.099526 37.488114; J : 127.099526 37.488114,K : 127.099526 37.488114; K : 127.100081 37.488216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-4,UAM0109,6인승,6,영등포·여의도,1,1,06:52:09,강남,2,1,07:17:10,06:51:09,06:52:09,06:57:09,06:59:09,07:17:10,07:19:10,07:24:10,07:30:10,A : 126.923840 37.526923; A : 126.924095 37.527082,B : 126.924095 37.527082; B : 126.924095 37.527082,C : 126.924095 37.527082; C : 126.925595 37.514090,E : 126.925595 37.514090; E : 126.924226 37.513947,E : 126.924226 37.513947; E : 126.922845 37.513899,E : 126.922845 37.513899; E : 126.921465 37.513947,E : 126.921465 37.513947; E : 126.920096 37.514090,E : 126.920096 37.514090; E : 126.918747 37.514329,E : 126.918747 37.514329; E : 126.917430 37.514659,E : 126.917430 37.514659; E : 126.916153 37.515081,E : 126.916153 37.515081; E : 126.914928 37.515589,E : 126.914928 37.515589; E : 126.913763 37.516180,E : 126.913763 37.516180; E : 126.912667 37.516850,E : 126.912667 37.516850; E : 126.911648 37.517593,E : 126.911648 37.517593; E : 126.910715 37.518405,E : 126.910715 37.518405; E : 126.909874 37.519278,E : 126.909874 37.519278; E : 126.909132 37.520206,E : 126.909132 37.520206; E : 126.908494 37.521182,E : 126.908494 37.521182; E : 126.907965 37.522199,E : 126.907965 37.522199; E : 126.907550 37.523248,E : 126.907550 37.523248; E : 126.907250 37.524323,E : 126.907250 37.524323; E : 126.907070 37.525414,E : 126.907070 37.525414; E : 126.907010 37.526513,E : 126.907010 37.526513; E : 126.907070 37.527612,E : 126.907070 37.527612; E : 126.907250 37.528703,E : 126.907250 37.528703; E : 126.907550 37.529778,E : 126.907550 37.529778; E : 126.907965 37.530827,E : 126.907965 37.530827; E : 126.908494 37.531844,E : 126.908494 37.531844; E : 126.909132 37.532820,E : 126.909132 37.532820; E : 126.909874 37.533748,E : 126.909874 37.533748; E : 126.910715 37.534621,E : 126.910715 37.534621; E : 126.911649 37.535433,E : 126.911649 37.535433; E : 126.912668 37.536176,E : 126.912668 37.536176; E : 126.913764 37.536846,E : 126.913764 37.536846; E : 126.914930 37.537437,E : 126.914930 37.537437; E : 126.916155 37.537945,E : 126.916155 37.537945; E : 126.917432 37.538367,E : 126.917432 37.538367; E : 126.918750 37.538697,E : 126.918750 37.538697; E : 126.920099 37.538936,E : 126.920099 37.538936; E : 126.921469 37.539079,E : 126.921469 37.539079; E : 126.922850 37.539127,E : 126.922850 37.539127; E : 126.924230 37.539079,E : 126.924230 37.539079; E : 126.925600 37.538936,E : 126.925600 37.538936; E : 126.926949 37.538697,E : 126.926949 37.538697; E : 126.928267 37.538367,E : 126.928267 37.538367; E : 126.929544 37.537945,E : 126.929544 37.537945; E : 126.930770 37.537437,E : 126.930770 37.537437; E : 126.931935 37.536846,E : 126.931935 37.536846; E : 126.933032 37.536176,E : 126.933032 37.536176; E : 126.934050 37.535433,E : 126.934050 37.535433; E : 126.934984 37.534621,E : 126.934984 37.534621; E : 126.935825 37.533748,E : 126.935825 37.533748; E : 126.936568 37.532820,E : 126.936568 37.532820; E : 126.937206 37.531844,E : 126.937206 37.531844; E : 126.937734 37.530827,E : 126.937734 37.530827; E : 126.938150 37.529778,E : 126.938150 37.529778; E : 126.938449 37.528703,E : 126.938449 37.528703; E : 126.938629 37.527612,E : 126.938629 37.527612; E : 126.938690 37.526513,E : 126.938690 37.526513; E : 126.938629 37.525414,E : 126.938629 37.525414; E : 126.938449 37.524323,E : 126.938449 37.524323; E : 126.938150 37.523248,E : 126.938150 37.523248; E : 126.937734 37.522199,E : 126.937734 37.522199; E : 126.937206 37.521182,E : 126.937206 37.521182; E : 126.936568 37.520206,E : 126.936568 37.520206; E : 126.935826 37.519278,F : 126.935826 37.519278 L-2000; F : 126.935463 37.518882 L-2000,F : 126.935463 37.518882 L-2000; F : 126.952430 37.508613 L-2000,F : 126.952430 37.508613 L-2000; F : 126.983871 37.497711 L-2000,G : 126.983871 37.497711; G : 126.992800 37.497388,G : 126.992800 37.497388; G : 126.992796 37.495266,G : 126.992796 37.495266; G : 126.993023 37.493151,G : 126.993023 37.493151; G : 126.993481 37.491060,G : 126.993481 37.491060; G : 126.994166 37.489009,G : 126.994166 37.489009; G : 126.995073 37.487014,G : 126.995073 37.487014; G : 126.996194 37.485089,G : 126.996194 37.485089; G : 126.997522 37.483249,G : 126.997522 37.483249; G : 126.999046 37.481509,G : 126.999046 37.481509; G : 127.000754 37.479880,G : 127.000754 37.479880; G : 127.002634 37.478377,G : 127.002634 37.478377; G : 127.004671 37.477010,G : 127.004671 37.477010; G : 127.006850 37.475790,G : 127.006850 37.475790; G : 127.009154 37.474726,G : 127.009154 37.474726; G : 127.011565 37.473826,G : 127.011565 37.473826; G : 127.014066 37.473096,G : 127.014066 37.473096; G : 127.016637 37.472544,G : 127.016637 37.472544; G : 127.019258 37.472172,G : 127.019258 37.472172; G : 127.021910 37.471983,G : 127.021910 37.471983; G : 127.024573 37.471979,G : 127.024573 37.471979; G : 127.027226 37.472161,G : 127.027226 37.472161; G : 127.029849 37.472526,G : 127.029849 37.472526; G : 127.032422 37.473072,G : 127.032422 37.473072; G : 127.034926 37.473794,G : 127.034926 37.473794; G : 127.037341 37.474688,G : 127.037341 37.474688; G : 127.039649 37.475746,G : 127.039649 37.475746; G : 127.041833 37.476960,G : 127.041833 37.476960; G : 127.043876 37.478322,G : 127.043876 37.478322; G : 127.045762 37.479820,G : 127.045762 37.479820; G : 127.047477 37.481444,G : 127.047477 37.481444; G : 127.049008 37.483180,G : 127.049008 37.483180; G : 127.050344 37.485016,G : 127.050344 37.485016; G : 127.051473 37.486938,G : 127.051473 37.486938; G : 127.052389 37.488931,G : 127.052389 37.488931; G : 127.053082 37.490980,G : 127.053082 37.490980; G : 127.053549 37.493070,G : 127.053549 37.493070; G : 127.053786 37.495184,G : 127.053786 37.495184; G : 127.053790 37.497306,G : 127.053790 37.497306; G : 127.053562 37.499421,G : 127.053562 37.499421; G : 127.053104 37.501511,G : 127.053104 37.501511; G : 127.052419 37.503562,G : 127.052419 37.503562; G : 127.051512 37.505558,G : 127.051512 37.505558; G : 127.050391 37.507483,G : 127.050391 37.507483; G : 127.049063 37.509323,G : 127.049063 37.509323; G : 127.047538 37.511063,G : 127.047538 37.511063; G : 127.045829 37.512691,G : 127.045829 37.512691; G : 127.043949 37.514194,G : 127.043949 37.514194; G : 127.041911 37.515561,G : 127.041911 37.515561; G : 127.039731 37.516782,G : 127.039731 37.516782; G : 127.037426 37.517846,G : 127.037426 37.517846; G : 127.035013 37.518746,G : 127.035013 37.518746; G : 127.032511 37.519475,G : 127.032511 37.519475; G : 127.029938 37.520028,G : 127.029938 37.520028; G : 127.027315 37.520400,G : 127.027315 37.520400; G : 127.024661 37.520589,G : 127.024661 37.520589; G : 127.021997 37.520592,G : 127.021997 37.520592; G : 127.019342 37.520411,G : 127.019342 37.520411; G : 127.016717 37.520046,G : 127.016717 37.520046; G : 127.014143 37.519500,G : 127.014143 37.519500; G : 127.011637 37.518777,G : 127.011637 37.518777; G : 127.009221 37.517884,G : 127.009221 37.517884; G : 127.006911 37.516826,G : 127.006911 37.516826; G : 127.004726 37.515611,G : 127.004726 37.515611; G : 127.002682 37.514250,H : 127.002682 37.514250; H : 127.001682 37.513488,I : 127.001682 37.513488; I : 127.024055 37.495426,J : 127.024055 37.495426; J : 127.024055 37.495426,K : 127.024055 37.495426; K : 127.023502 37.495536,,,,,,,,,
1-5,UAM0117,6인승,6,영등포·여의도,1,2,06:52:51,천호·길동,2,4,07:14:47,06:51:51,06:52:51,06:59:09,07:01:09,07:14:47,07:16:47,07:21:47,07:27:47,A : 126.923689 37.526829; A : 126.924095 37.527082,B : 126.924095 37.527082; B : 126.924095 37.527082,C : 126.924095 37.527082; C : 126.925595 37.514090,E : 126.925595 37.514090; E : 126.924226 37.513947,E : 126.924226 37.513947; E : 126.922845 37.513899,E : 126.922845 37.513899; E : 126.921465 37.513947,E : 126.921465 37.513947; E : 126.920096 37.514090,E : 126.920096 37.514090; E : 126.918747 37.514329,E : 126.918747 37.514329; E : 126.917430 37.514659,E : 126.917430 37.514659; E : 126.916153 37.515081,E : 126.916153 37.515081; E : 126.914928 37.515589,E : 126.914928 37.515589; E : 126.913763 37.516180,E : 126.913763 37.516180; E : 126.912667 37.516850,E : 126.912667 37.516850; E : 126.911648 37.517593,E : 126.911648 37.517593; E : 126.910715 37.518405,E : 126.910715 37.518405; E : 126.909874 37.519278,E : 126.909874 37.519278; E : 126.909132 37.520206,E : 126.909132 37.520206; E : 126.908494 37.521182,E : 126.908494 37.521182; E : 126.907965 37.522199,E : 126.907965 37.522199; E : 126.907550 37.523248,E : 126.907550 37.523248; E : 126.907250 37.524323,E : 126.907250 37.524323; E : 126.907070 37.525414,E : 126.907070 37.525414; E : 126.907010 37.526513,E : 126.907010 37.526513; E : 126.907070 37.527612,E : 126.907070 37.527612; E : 126.907250 37.528703,E : 126.907250 37.528703; E : 126.907550 37.529778,E : 126.907550 37.529778; E : 126.907965 37.530827,E : 126.907965 37.530827; E : 126.908494 37.531844,E : 126.908494 37.531844; E : 126.909132 37.532820,E : 126.909132 37.532820; E : 126.909874 37.533748,E : 126.909874 37.533748; E : 126.910715 37.534621,E : 126.910715 37.534621; E : 126.911649 37.535433,E : 126.911649 37.535433; E : 126.912668 37.536176,E : 126.912668 37.536176; E : 126.913764 37.536846,E : 126.913764 37.536846; E : 126.914930 37.537437,E : 126.914930 37.537437; E : 126.916155 37.537945,E : 126.916155 37.537945; E : 126.917432 37.538367,E : 126.917432 37.538367; E : 126.918750 37.538697,E : 126.918750 37.538697; E : 126.920099 37.538936,E : 126.920099 37.538936; E : 126.921469 37.539079,E : 126.921469 37.539079; E : 126.922850 37.539127,E : 126.922850 37.539127; E : 126.924230 37.539079,E : 126.924230 37.539079; E : 126.925600 37.538936,E : 126.925600 37.538936; E : 126.926949 37.538697,E : 126.926949 37.538697; E : 126.928267 37.538367,E : 126.928267 37.538367; E : 126.929544 37.537945,E : 126.929544 37.537945; E : 126.930770 37.537437,E : 126.930770 37.537437; E : 126.931935 37.536846,E : 126.931935 37.536846; E : 126.933032 37.536176,E : 126.933032 37.536176; E : 126.934050 37.535433,E : 126.934050 37.535433; E : 126.934984 37.534621,E : 126.934984 37.534621; E : 126.935825 37.533748,E : 126.935825 37.533748; E : 126.936568 37.532820,E : 126.936568 37.532820; E : 126.937206 37.531844,E : 126.937206 37.531844; E : 126.937734 37.530827,E : 126.937734 37.530827; E : 126.938150 37.529778,E : 126.938150 37.529778; E : 126.938449 37.528703,E : 126.938449 37.528703; E : 126.938629 37.527612,E : 126.938629 37.527612; E : 126.938690 37.526513,E : 126.938690 37.526513; E : 126.938629 37.525414,E : 126.938629 37.525414; E : 126.938449 37.524323,E : 126.938449 37.524323; E : 126.938150 37.523248,E : 126.938150 37.523248; E : 126.937734 37.522199,E : 126.937734 37.522199; E : 126.937206 37.521182,E : 126.937206 37.521182; E : 126.936568 37.520206,E : 126.936568 37.520206; E : 126.935826 37.519278,F : 126.935826 37.519278 L-2000; F : 126.935463 37.518882 L-2000,F : 126.935463 37.518882 L-2000; F : 126.952430 37.508613 L-2000,F : 126.952430 37.508613 L-2000; F : 126.983871 37.497711 L-2000,F : 126.983871 37.497711 R-2000; F : 127.015987 37.509424 R-2000,F : 127.015987 37.509424 R-2000; F : 127.034310 37.535373 R-2000,F : 127.034310 37.535373 L-2000; F : 127.064065 37.526453 L-2000,F : 127.064065 37.526453 L-2000; F : 127.091216 37.524291 L-2000,G : 127.091216 37.524291; G : 127.107783 37.537040,G : 127.107783 37.537040; G : 127.108786 37.536282,G : 127.108786 37.536282; G : 127.109867 37.535598,G : 127.109867 37.535598; G : 127.111020 37.534990,G : 127.111020 37.534990; G : 127.112234 37.534465,G : 127.112234 37.534465; G : 127.113502 37.534027,G : 127.113502 37.534027; G : 127.114812 37.533678,G : 127.114812 37.533678; G : 127.116156 37.533421,G : 127.116156 37.533421; G : 127.117522 37.533259,G : 127.117522 37.533259; G : 127.118902 37.533192,G : 127.118902 37.533192; G : 127.120283 37.533221,G : 127.120283 37.533221; G : 127.121656 37.533346,G : 127.121656 37.533346; G : 127.123010 37.533566,G : 127.123010 37.533566; G : 127.123274 37.533620,I : 127.123274 37.533620; I : 127.119048 37.544741,J : 127.119048 37.544741; J : 127.119048 37.544741,K : 127.119048 37.544741; K : 127.118919 37.545546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
