LocalID,ID,Type,Pax,From,DepFATO_No,DepGate_No,STD,To,ArrFATO_No,ArrGate_No,STA,DepGateIn,DepGateOut,DepFATOIn,DepFATOOut,ArrFATOIn,ArrFATOOut,ArrGateIn,ArrGateOut,Seg1,Seg2,Seg3,Seg4,Seg5,Seg6,Seg7,Seg8,Seg9,Seg10,Seg11,Seg12,Seg13,Seg14,Seg15,Seg16,Seg17,Seg18,Seg19,Seg20,Seg21,Seg22,Seg23,Seg24,Seg25,Seg26,Seg27,Seg28,Seg29,Seg30,Seg31,Seg32,Seg33,Seg34,Seg35,Seg36,Seg37,Seg38,Seg39,Seg40,Seg41,Seg42,Seg43,Seg44,Seg45,Seg46,Seg47,Seg48,Seg49,Seg50,Seg51,Seg52,Seg53,Seg54,Seg55,Seg56,Seg57,Seg58,Seg59,Seg60,Seg61,Seg62,Seg63,Seg64,Seg65,Seg66,Seg67,Seg68,Seg69,Seg70,Seg71,Seg72,Seg73,Seg74,Seg75,Seg76,Seg77,Seg78,Seg79,Seg80,Seg81,Seg82,Seg83,Seg84,Seg85,Seg86,Seg87,Seg88,Seg89,Seg90,Seg91,Seg92,Seg93,Seg94,Seg95,Seg96,Seg97,Seg98,Seg99,Seg100,Seg101,Seg102,Seg103,Seg104,Seg105,Seg106,Seg107,Seg108,Seg109,Seg110,Seg111,Seg112,Seg113,Seg114
12-1,UAM0004,6인승,6,광화문,1,1,06:30:41,천호·길동,2,1,06:46:42,06:29:41,06:30:41,06:35:41,06:37:41,06:46:42,06:48:42,06:53:42,06:59:42,A : 126.972830 37.568585; A : 126.972621 37.568387,B : 126.972621 37.568387; B : 126.972621 37.568387,C : 126.972621 37.568387; C : 126.960878 37.566612,D : 126.960878 37.566612; D : 126.946665 37.563581,E : 126.946665 37.563581; E : 126.947467 37.561557,E : 126.947467 37.561557; E : 126.948487 37.559596,E : 126.948487 37.559596; E : 126.949718 37.557713,E : 126.949718 37.557713; E : 126.951150 37.555923,E : 126.951150 37.555923; E : 126.952773 37.554240,E : 126.952773 37.554240; E : 126.954574 37.552675,E : 126.954574 37.552675; E : 126.956539 37.551241,E : 126.956539 37.551241; E : 126.958654 37.549949,E : 126.958654 37.549949; E : 126.960902 37.548809,E : 126.960902 37.548809; E : 126.963266 37.547829,E : 126.963266 37.547829; E : 126.965729 37.547017,E : 126.965729 37.547017; E : 126.968271 37.546378,E : 126.968271 37.546378; E : 126.970873 37.545919,E : 126.970873 37.545919; E : 126.973516 37.545642,E : 126.973516 37.545642; E : 126.976178 37.545550,E : 126.976178 37.545550; E : 126.978841 37.545642,E : 126.978841 37.545642; E : 126.981484 37.545919,E : 126.981484 37.545919; E : 126.984086 37.546378,E : 126.984086 37.546378; E : 126.986628 37.547017,E : 126.986628 37.547017; E : 126.989090 37.547829,E : 126.989090 37.547829; E : 126.991454 37.548809,E : 126.991454 37.548809; E : 126.993702 37.549949,E : 126.993702 37.549949; E : 126.995817 37.551241,E : 126.995817 37.551241; E : 126.997782 37.552675,E : 126.997782 37.552675; E : 126.999583 37.554240,E : 126.999583 37.554240; E : 127.001206 37.555923,E : 127.001206 37.555923; E : 127.002638 37.557713,E : 127.002638 37.557713; E : 127.003869 37.559596,E : 127.003869 37.559596; E : 127.004889 37.561557,E : 127.004889 37.561557; E : 127.005691 37.563581,E : 127.005691 37.563581; E : 127.006268 37.565653,E : 127.006268 37.565653; E : 127.006616 37.567757,E : 127.006616 37.567757; E : 127.006732 37.569877,E : 127.006732 37.569877; E : 127.006616 37.571997,F : 127.006616 37.571997 R-2000; F : 127.006376 37.573581 R-2000,F : 127.006376 37.573581 R-2000; F : 127.023418 37.575671 R-2000,F : 127.023418 37.575671 R-2000; F : 127.048975 37.581237 R-2000,F : 127.048975 37.581237 L-2000; F : 127.038133 37.561886 L-2000,F : 127.038133 37.561886 L-2000; F : 127.034172 37.535215 L-2000,F : 127.034172 37.535215 L-2000; F : 127.063928 37.526295 L-2000,F : 127.063928 37.526295 L-2000; F : 127.091078 37.524133 L-2000,G : 127.091078 37.524133; G : 127.107645 37.536882,G : 127.107645 37.536882; G : 127.108648 37.536124,G : 127.108648 37.536124; G : 127.109729 37.535440,G : 127.109729 37.535440; G : 127.110882 37.534832,G : 127.110882 37.534832; G : 127.112096 37.534308,G : 127.112096 37.534308; G : 127.113364 37.533869,G : 127.113364 37.533869; G : 127.114674 37.533520,G : 127.114674 37.533520; G : 127.116018 37.533263,G : 127.116018 37.533263; G : 127.117384 37.533101,G : 127.117384 37.533101; G : 127.118764 37.533034,G : 127.118764 37.533034; G : 127.120145 37.533063,G : 127.120145 37.533063; G : 127.121518 37.533188,G : 127.121518 37.533188; G : 127.122872 37.533408,G : 127.122872 37.533408; G : 127.123136 37.533462,I : 127.123136 37.533462; I : 127.119048 37.544741,J : 127.119048 37.544741; J : 127.119048 37.544741,K : 127.119048 37.544741; K : 127.118721 37.545114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-2,UAM0015,6인승,6,광화문,1,1,06:34:01,강남,2,2,06:52:53,06:33:01,06:34:01,06:39:01,06:41:01,06:52:53,06:54:53,06:59:53,07:05:53,A : 126.972830 37.568585; A : 126.972621 37.568387,B : 126.972621 37.568387; B : 126.972621 37.568387,C : 126.972621 37.568387; C : 126.960878 37.566612,D : 126.960878 37.566612; D : 126.946665 37.563581,E : 126.946665 37.563581; E : 126.947467 37.561557,E : 126.947467 37.561557; E : 126.948487 37.559596,E : 126.948487 37.559596; E : 126.949718 37.557713,E : 126.949718 37.557713; E : 126.951150 37.555923,E : 126.951150 37.555923; E : 126.952773 37.554240,E : 126.952773 37.554240; E : 126.954574 37.552675,E : 126.954574 37.552675; E : 126.956539 37.551241,E : 126.956539 37.551241; E : 126.958654 37.549949,E : 126.958654 37.549949; E : 126.960902 37.548809,E : 126.960902 37.548809; E : 126.963266 37.547829,E : 126.963266 37.547829; E : 126.965729 37.547017,E : 126.965729 37.547017; E : 126.968271 37.546378,E : 126.968271 37.546378; E : 126.970873 37.545919,E : 126.970873 37.545919; E : 126.973516 37.545642,E : 126.973516 37.545642; E : 126.976178 37.545550,E : 126.976178 37.545550; E : 126.978841 37.545642,E : 126.978841 37.545642; E : 126.981484 37.545919,E : 126.981484 37.545919; E : 126.984086 37.546378,E : 126.984086 37.546378; E : 126.986628 37.547017,E : 126.986628 37.547017; E : 126.989090 37.547829,E : 126.989090 37.547829; E : 126.991454 37.548809,E : 126.991454 37.548809; E : 126.993702 37.549949,E : 126.993702 37.549949; E : 126.995817 37.551241,E : 126.995817 37.551241; E : 126.997782 37.552675,E : 126.997782 37.552675; E : 126.999583 37.554240,E : 126.999583 37.554240; E : 127.001206 37.555923,E : 127.001206 37.555923; E : 127.002638 37.557713,E : 127.002638 37.557713; E : 127.003869 37.559596,E : 127.003869 37.559596; E : 127.004889 37.561557,E : 127.004889 37.561557; E : 127.005691 37.563581,E : 127.005691 37.563581; E : 127.006268 37.565653,E : 127.006268 37.565653; E : 127.006616 37.567757,E : 127.006616 37.567757; E : 127.006732 37.569877,E : 127.006732 37.569877; E : 127.006616 37.571997,F : 127.006616 37.571997 R-2000; F : 127.006376 37.573581 R-2000,F : 127.006376 37.573581 R-2000; F : 127.023418 37.575671 R-2000,F : 127.023418 37.575671 R-2000; F : 127.048975 37.581237 R-2000,F : 127.048975 37.581237 L-2000; F : 127.038133 37.561886 L-2000,F : 127.038133 37.561886 L-2000; F : 127.034172 37.535215 L-2000,F : 127.034172 37.535215 L-2000; F : 127.063928 37.526295 L-2000,G : 127.063928 37.526295; G : 127.045541 37.512688,G : 127.045541 37.512688; G : 127.043644 37.514178,G : 127.043644 37.514178; G : 127.041591 37.515531,G : 127.041591 37.515531; G : 127.039398 37.516736,G : 127.039398 37.516736; G : 127.037082 37.517784,G : 127.037082 37.517784; G : 127.034659 37.518668,G : 127.034659 37.518668; G : 127.032149 37.519380,G : 127.032149 37.519380; G : 127.029571 37.519915,G : 127.029571 37.519915; G : 127.026944 37.520269,G : 127.026944 37.520269; G : 127.024288 37.520439,G : 127.024288 37.520439; G : 127.021624 37.520425,G : 127.021624 37.520425; G : 127.018971 37.520225,G : 127.018971 37.520225; G : 127.016351 37.519842,G : 127.016351 37.519842; G : 127.013782 37.519278,G : 127.013782 37.519278; G : 127.011285 37.518539,G : 127.011285 37.518539; G : 127.008878 37.517628,G : 127.008878 37.517628; G : 127.006580 37.516554,G : 127.006580 37.516554; G : 127.004408 37.515325,G : 127.004408 37.515325; G : 127.002379 37.513950,H : 127.002379 37.513950; H : 127.001572 37.513330,I : 127.001572 37.513330; I : 127.024055 37.495426,J : 127.024055 37.495426; J : 127.024055 37.495426,K : 127.024055 37.495426; K : 127.023433 37.495679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-3,UAM0019,6인승,6,광화문,1,2,06:34:33,잠실,2,2,06:55:06,06:33:33,06:34:33,06:41:01,06:43:01,06:55:06,06:57:06,07:02:06,07:08:06,A : 126.972953 37.568702; A : 126.972621 37.568387,B : 126.972621 37.568387; B : 126.972621 37.568387,C : 126.972621 37.568387; C : 126.960878 37.566612,D : 126.960878 37.566612; D : 126.946665 37.563581,E : 126.946665 37.563581; E : 126.947467 37.561557,E : 126.947467 37.561557; E : 126.948487 37.559596,E : 126.948487 37.559596; E : 126.949718 37.557713,E : 126.949718 37.557713; E : 126.951150 37.555923,E : 126.951150 37.555923; E : 126.952773 37.554240,E : 126.952773 37.554240; E : 126.954574 37.552675,E : 126.954574 37.552675; E : 126.956539 37.551241,E : 126.956539 37.551241; E : 126.958654 37.549949,E : 126.958654 37.549949; E : 126.960902 37.548809,E : 126.960902 37.548809; E : 126.963266 37.547829,E : 126.963266 37.547829; E : 126.965729 37.547017,E : 126.965729 37.547017; E : 126.968271 37.546378,E : 126.968271 37.546378; E : 126.970873 37.545919,E : 126.970873 37.545919; E : 126.973516 37.545642,E : 126.973516 37.545642; E : 126.976178 37.545550,E : 126.976178 37.545550; E : 126.978841 37.545642,E : 126.978841 37.545642; E : 126.981484 37.545919,E : 126.981484 37.545919; E : 126.984086 37.546378,E : 126.984086 37.546378; E : 126.986628 37.547017,E : 126.986628 37.547017; E : 126.989090 37.547829,E : 126.989090 37.547829; E : 126.991454 37.548809,E : 126.991454 37.548809; E : 126.993702 37.549949,E : 126.993702 37.549949; E : 126.995817 37.551241,E : 126.995817 37.551241; E : 126.997782 37.552675,E : 126.997782 37.552675; E : 126.999583 37.554240,E : 126.999583 37.554240; E : 127.001206 37.555923,E : 127.001206 37.555923; E : 127.002638 37.557713,E : 127.002638 37.557713; E : 127.003869 37.559596,E : 127.003869 37.559596; E : 127.004889 37.561557,E : 127.004889 37.561557; E : 127.005691 37.563581,E : 127.005691 37.563581; E : 127.006268 37.565653,E : 127.006268 37.565653; E : 127.006616 37.567757,E : 127.006616 37.567757; E : 127.006732 37.569877,E : 127.006732 37.569877; E : 127.006616 37.571997,F : 127.006616 37.571997 R-2000; F : 127.006376 37.573581 R-2000,F : 127.006376 37.573581 R-2000; F : 127.023418 37.575671 R-2000,F : 127.023418 37.575671 R-2000; F : 127.048975 37.581237 R-2000,F : 127.048975 37.581237 L-2000; F : 127.038133 37.561886 L-2000,F : 127.038133 37.561886 L-2000; F : 127.034172 37.535215 L-2000,F : 127.034172 37.535215 L-2000; F : 127.063928 37.526295 L-2000,F : 127.063928 37.526295 R-2000; F : 127.069060 37.540061 R-2000,G : 127.069060 37.540061; G : 127.068893 37.523944,G : 127.068893 37.523944; G : 127.067906 37.523917,G : 127.067906 37.523917; G : 127.066927 37.523821,G : 127.066927 37.523821; G : 127.065962 37.523657,G : 127.065962 37.523657; G : 127.065018 37.523427,G : 127.065018 37.523427; G : 127.064103 37.523132,G : 127.064103 37.523132; G : 127.063224 37.522775,G : 127.063224 37.522775; G : 127.062387 37.522358,G : 127.062387 37.522358; G : 127.061600 37.521884,G : 127.061600 37.521884; G : 127.060867 37.521358,G : 127.060867 37.521358; G : 127.060194 37.520783,G : 127.060194 37.520783; G : 127.059587 37.520163,G : 127.059587 37.520163; G : 127.059050 37.519504,G : 127.059050 37.519504; G : 127.058587 37.518810,G : 127.058587 37.518810; G : 127.058201 37.518086,G : 127.058201 37.518086; G : 127.057897 37.517338,G : 127.057897 37.517338; G : 127.057675 37.516573,G : 127.057675 37.516573; G : 127.057539 37.515794,G : 127.057539 37.515794; G : 127.057487 37.515009,G : 127.057487 37.515009; G : 127.057522 37.514224,G : 127.057522 37.514224; G : 127.057643 37.513443,G : 127.057643 37.513443; G : 127.057849 37.512675,G : 127.057849 37.512675; G : 127.058137 37.511923,G : 127.058137 37.511923; G : 127.058508 37.511194,G : 127.058508 37.511194; G : 127.058956 37.510494,G : 127.058956 37.510494; G : 127.059479 37.509828,G : 127.059479 37.509828; G : 127.060073 37.509200,G : 127.060073 37.509200; G : 127.060734 37.508616,G : 127.060734 37.508616; G : 127.061456 37.508080,G : 127.061456 37.508080; G : 127.062234 37.507597,G : 127.062234 37.507597; G : 127.063061 37.507169,G : 127.063061 37.507169; G : 127.063933 37.506800,G : 127.063933 37.506800; G : 127.064841 37.506493,G : 127.064841 37.506493; G : 127.065779 37.506251,G : 127.065779 37.506251; G : 127.066741 37.506074,G : 127.066741 37.506074; G : 127.067718 37.505965,G : 127.067718 37.505965; G : 127.068703 37.505925,G : 127.068703 37.505925; G : 127.069689 37.505952,G : 127.069689 37.505952; G : 127.070669 37.506049,G : 127.070669 37.506049; G : 127.071634 37.506212,G : 127.071634 37.506212; G : 127.072577 37.506443,G : 127.072577 37.506443; G : 127.073492 37.506737,G : 127.073492 37.506737; G : 127.074370 37.507094,G : 127.074370 37.507094; G : 127.075207 37.507511,G : 127.075207 37.507511; G : 127.075995 37.507985,G : 127.075995 37.507985; G : 127.076728 37.508511,G : 127.076728 37.508511; G : 127.077400 37.509086,G : 127.077400 37.509086; G : 127.078007 37.509706,G : 127.078007 37.509706; G : 127.078544 37.510365,G : 127.078544 37.510365; G : 127.079007 37.511059,G : 127.079007 37.511059; G : 127.079392 37.511783,G : 127.079392 37.511783; G : 127.079697 37.512531,G : 127.079697 37.512531; G : 127.079918 37.513297,G : 127.079918 37.513297; G : 127.080055 37.514075,G : 127.080055 37.514075; G : 127.080106 37.514860,G : 127.080106 37.514860; G : 127.080071 37.515646,G : 127.080071 37.515646; G : 127.079951 37.516426,G : 127.079951 37.516426; G : 127.079745 37.517195,G : 127.079745 37.517195; G : 127.079456 37.517946,G : 127.079456 37.517946; G : 127.079086 37.518675,G : 127.079086 37.518675; G : 127.078638 37.519375,G : 127.078638 37.519375; G : 127.078114 37.520041,G : 127.078114 37.520041; G : 127.077520 37.520669,G : 127.077520 37.520669; G : 127.076860 37.521253,G : 127.076860 37.521253; G : 127.076794 37.521306,I : 127.076794 37.521306; I : 127.069386 37.514096,J : 127.069386 37.514096; J : 127.069386 37.514096,K : 127.069386 37.514096; K : 127.068860 37.514461,
12-4,UAM0066,6인승,6,광화문,1,1,06:44:30,망우,2,2,07:01:25,06:43:30,06:44:30,06:49:30,06:51:30,07:01:25,07:03:25,07:08:25,07:14:25,A : 126.972830 37.568585; A : 126.972621 37.568387,B : 126.972621 37.568387; B : 126.972621 37.568387,C : 126.972621 37.568387; C : 126.960878 37.566612,D : 126.960878 37.566612; D : 126.946665 37.563581,E : 126.946665 37.563581; E : 126.947467 37.561557,E : 126.947467 37.561557; E : 126.948487 37.559596,E : 126.948487 37.559596; E : 126.949718 37.557713,E : 126.949718 37.557713; E : 126.951150 37.555923,E : 126.951150 37.555923; E : 126.952773 37.554240,E : 126.952773 37.554240; E : 126.954574 37.552675,E : 126.954574 37.552675; E : 126.956539 37.551241,E : 126.956539 37.551241; E : 126.958654 37.549949,E : 126.958654 37.549949; E : 126.960902 37.548809,E : 126.960902 37.548809; E : 126.963266 37.547829,E : 126.963266 37.547829; E : 126.965729 37.547017,E : 126.965729 37.547017; E : 126.968271 37.546378,E : 126.968271 37.546378; E : 126.970873 37.545919,E : 126.970873 37.545919; E : 126.973516 37.545642,E : 126.973516 37.545642; E : 126.976178 37.545550,E : 126.976178 37.545550; E : 126.978841 37.545642,E : 126.978841 37.545642; E : 126.981484 37.545919,E : 126.981484 37.545919; E : 126.984086 37.546378,E : 126.984086 37.546378; E : 126.986628 37.547017,E : 126.986628 37.547017; E : 126.989090 37.547829,E : 126.989090 37.547829; E : 126.991454 37.548809,E : 126.991454 37.548809; E : 126.993702 37.549949,E : 126.993702 37.549949; E : 126.995817 37.551241,E : 126.995817 37.551241; E : 126.997782 37.552675,E : 126.997782 37.552675; E : 126.999583 37.554240,E : 126.999583 37.554240; E : 127.001206 37.555923,E : 127.001206 37.555923; E : 127.002638 37.557713,E : 127.002638 37.557713; E : 127.003869 37.559596,E : 127.003869 37.559596; E : 127.004889 37.561557,E : 127.004889 37.561557; E : 127.005691 37.563581,E : 127.005691 37.563581; E : 127.006268 37.565653,E : 127.006268 37.565653; E : 127.006616 37.567757,E : 127.006616 37.567757; E : 127.006732 37.569877,E : 127.006732 37.569877; E : 127.006616 37.571997,F : 127.006616 37.571997 R-2000; F : 127.006376 37.573581 R-2000,F : 127.006376 37.573581 R-2000; F : 127.023418 37.575671 R-2000,F : 127.023418 37.575671 R-2000; F : 127.048975 37.581237 R-2000,G : 127.048975 37.581237; G : 127.057828 37.585101,G : 127.057828 37.585101; G : 127.056649 37.587004,G : 127.056649 37.587004; G : 127.055683 37.588982,G : 127.055683 37.588982; G : 127.054937 37.591020,G : 127.054937 37.591020; G : 127.054417 37.593102,G : 127.054417 37.593102; G : 127.054127 37.595211,G : 127.054127 37.595211; G : 127.054070 37.597333,G : 127.054070 37.597333; G : 127.054245 37.599451,G : 127.054245 37.599451; G : 127.054651 37.601548,G : 127.054651 37.601548; G : 127.055285 37.603610,G : 127.055285 37.603610; G : 127.056143 37.605619,G : 127.056143 37.605619; G : 127.057218 37.607562,G : 127.057218 37.607562; G : 127.058502 37.609422,G : 127.058502 37.609422; G : 127.059984 37.611186,G : 127.059984 37.611186; G : 127.061654 37.612841,G : 127.061654 37.612841; G : 127.063500 37.614374,G : 127.063500 37.614374; G : 127.065506 37.615773,G : 127.065506 37.615773; G : 127.067657 37.617028,G : 127.067657 37.617028; G : 127.069939 37.618128,G : 127.069939 37.618128; G : 127.072332 37.619067,G : 127.072332 37.619067; G : 127.074818 37.619835,G : 127.074818 37.619835; G : 127.077380 37.620429,G : 127.077380 37.620429; G : 127.079997 37.620842,G : 127.079997 37.620842; G : 127.082649 37.621073,G : 127.082649 37.621073; G : 127.085316 37.621119,G : 127.085316 37.621119; G : 127.087979 37.620980,G : 127.087979 37.620980; G : 127.090615 37.620656,G : 127.090615 37.620656; G : 127.093207 37.620151,G : 127.093207 37.620151; G : 127.095733 37.619469,G : 127.095733 37.619469; G : 127.098175 37.618614,G : 127.098175 37.618614; G : 127.100514 37.617593,G : 127.100514 37.617593; G : 127.102732 37.616413,G : 127.102732 37.616413; G : 127.104812 37.615084,G : 127.104812 37.615084; G : 127.106739 37.613616,G : 127.106739 37.613616; G : 127.108497 37.612021,G : 127.108497 37.612021; G : 127.110074 37.610309,G : 127.110074 37.610309; G : 127.111458 37.608494,G : 127.111458 37.608494; G : 127.112637 37.606591,G : 127.112637 37.606591; G : 127.113603 37.604612,G : 127.113603 37.604612; G : 127.114349 37.602575,G : 127.114349 37.602575; G : 127.114869 37.600493,G : 127.114869 37.600493; G : 127.115159 37.598384,G : 127.115159 37.598384; G : 127.115216 37.596262,G : 127.115216 37.596262; G : 127.115041 37.594144,G : 127.115041 37.594144; G : 127.114635 37.592047,G : 127.114635 37.592047; G : 127.114001 37.589985,G : 127.114001 37.589985; G : 127.113143 37.587976,G : 127.113143 37.587976; G : 127.112068 37.586033,G : 127.112068 37.586033; G : 127.110785 37.584173,G : 127.110785 37.584173; G : 127.109303 37.582408,G : 127.109303 37.582408; G : 127.107634 37.580754,G : 127.107634 37.580754; G : 127.105789 37.579221,G : 127.105789 37.579221; G : 127.103784 37.577822,G : 127.103784 37.577822; G : 127.101633 37.576567,G : 127.101633 37.576567; G : 127.099354 37.575467,G : 127.099354 37.575467; G : 127.096962 37.574528,G : 127.096962 37.574528; G : 127.094477 37.573760,G : 127.094477 37.573760; G : 127.091917 37.573166,G : 127.091917 37.573166; G : 127.089301 37.572752,G : 127.089301 37.572752; G : 127.086651 37.572522,G : 127.086651 37.572522; G : 127.083985 37.572476,G : 127.083985 37.572476; G : 127.081325 37.572615,G : 127.081325 37.572615; G : 127.078690 37.572939,G : 127.078690 37.572939; G : 127.076100 37.573443,G : 127.076100 37.573443; G : 127.073575 37.574126,G : 127.073575 37.574126; G : 127.071135 37.574981,G : 127.071135 37.574981; G : 127.068797 37.576002,G : 127.068797 37.576002; G : 127.066581 37.577182,G : 127.066581 37.577182; G : 127.064502 37.578511,H : 127.064502 37.578511; H : 127.063047 37.579595,I : 127.063047 37.579595; I : 127.086146 37.597465,J : 127.086146 37.597465; J : 127.086146 37.597465,K : 127.086146 37.597465; K : 127.085774 37.596994
12-5,UAM0080,6인승,6,광화문,1,1,06:47:42,사당·이수,2,4,07:04:18,06:46:42,06:47:42,06:52:42,06:54:42,07:04:18,07:06:18,07:11:18,07:17:18,A : 126.972830 37.568585; A : 126.972621 37.568387,B : 126.972621 37.568387; B : 126.972621 37.568387,C : 126.972621 37.568387; C : 126.960878 37.566612,D : 126.960878 37.566612; D : 126.946665 37.563581,F : 126.946665 37.563581 L-2000; F : 126.946969 37.562738 L-2000,F : 126.946969 37.562738 L-2000; F : 126.923630 37.557035 L-2000,F : 126.923630 37.557035 L-2000; F : 126.891797 37.552515 L-2000,F : 126.891797 37.552515 L-2000; F : 126.902774 37.542243 L-2000,F : 126.902774 37.542243 L-2000; F : 126.907979 37.515843 L-2000,F : 126.907979 37.515843 L-2000; F : 126.939650 37.492597 L-2000,G : 126.939650 37.492597; G : 126.967816 37.481276,G : 126.967816 37.481276; G : 126.967248 37.480273,G : 126.967248 37.480273; G : 126.966793 37.479234,G : 126.966793 37.479234; G : 126.966452 37.478168,G : 126.966452 37.478168; G : 126.966230 37.477082,G : 126.966230 37.477082; G : 126.966127 37.475984,G : 126.966127 37.475984; G : 126.966145 37.474884,G : 126.966145 37.474884; G : 126.966283 37.473789,G : 126.966283 37.473789; G : 126.966540 37.472708,G : 126.966540 37.472708; G : 126.966914 37.471648,G : 126.966914 37.471648; G : 126.967403 37.470619,G : 126.967403 37.470619; G : 126.968002 37.469628,G : 126.968002 37.469628; G : 126.968708 37.468682,G : 126.968708 37.468682; G : 126.969514 37.467789,G : 126.969514 37.467789; G : 126.970415 37.466955,G : 126.970415 37.466955; G : 126.971404 37.466187,G : 126.971404 37.466187; G : 126.972473 37.465490,G : 126.972473 37.465490; G : 126.973613 37.464870,G : 126.973613 37.464870; G : 126.974818 37.464332,G : 126.974818 37.464332; G : 126.976076 37.463880,G : 126.976076 37.463880; G : 126.977379 37.463517,G : 126.977379 37.463517; G : 126.978717 37.463246,G : 126.978717 37.463246; G : 126.980080 37.463068,G : 126.980080 37.463068; G : 126.981457 37.462987,G : 126.981457 37.462987; G : 126.982837 37.463001,G : 126.982837 37.463001; G : 126.984210 37.463111,G : 126.984210 37.463111; G : 126.985567 37.463316,G : 126.985567 37.463316; G : 126.986896 37.463614,G : 126.986896 37.463614; G : 126.988187 37.464004,G : 126.988187 37.464004; G : 126.989430 37.464481,G : 126.989430 37.464481; G : 126.990617 37.465044,G : 126.990617 37.465044; G : 126.991738 37.465686,G : 126.991738 37.465686; G : 126.992784 37.466404,G : 126.992784 37.466404; G : 126.993134 37.466675,I : 126.993134 37.466675; I : 126.983609 37.475838,J : 126.983609 37.475838; J : 126.983609 37.475838,K : 126.983609 37.475838; K : 126.982639 37.475596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
