LocalID,ID,Type,Pax,From,DepFATO_No,DepGate_No,STD,To,ArrFATO_No,ArrGate_No,STA,DepGateIn,DepGateOut,DepFATOIn,DepFATOOut,ArrFATOIn,ArrFATOOut,ArrGateIn,ArrGateOut,Seg1,Seg2,Seg3,Seg4,Seg5,Seg6,Seg7,Seg8,Seg9,Seg10,Seg11,Seg12,Seg13,Seg14,Seg15,Seg16,Seg17,Seg18,Seg19,Seg20,Seg21,Seg22,Seg23,Seg24,Seg25,Seg26,Seg27,Seg28,Seg29,Seg30,Seg31,Seg32,Seg33,Seg34,Seg35,Seg36,Seg37,Seg38,Seg39,Seg40,Seg41,Seg42,Seg43,Seg44,Seg45,Seg46,Seg47,Seg48,Seg49,Seg50,Seg51,Seg52,Seg53,Seg54,Seg55,Seg56,Seg57,Seg58,Seg59,Seg60,Seg61,Seg62,Seg63,Seg64,Seg65,Seg66,Seg67,Seg68,Seg69,Seg70,Seg71,Seg72,Seg73,Seg74,Seg75,Seg76,Seg77,Seg78,Seg79,Seg80,Seg81,Seg82,Seg83,Seg84,Seg85,Seg86,Seg87,Seg88,Seg89,Seg90,Seg91,Seg92,Seg93,Seg94,Seg95,Seg96,Seg97,Seg98
15-1,UAM0002,6인승,6,마곡,1,1,06:30:23,광화문,2,1,06:49:06,06:29:23,06:30:23,06:35:23,06:36:23,06:49:06,06:50:06,06:55:06,07:01:06,A : 126.792416 37.562899; A : 126.792646 37.562717,B : 126.792646 37.562717; B : 126.792646 37.562717,C : 126.792646 37.562717; C : 126.798502 37.552103,D : 126.798502 37.552103; D : 126.804719 37.541487,E : 126.804719 37.541487; E : 126.807083 37.542467,E : 126.807083 37.542467; E : 126.809331 37.543607,E : 126.809331 37.543607; E : 126.811445 37.544899,E : 126.811445 37.544899; E : 126.813410 37.546333,E : 126.813410 37.546333; E : 126.815211 37.547898,E : 126.815211 37.547898; E : 126.816834 37.549581,E : 126.816834 37.549581; E : 126.818266 37.551371,E : 126.818266 37.551371; E : 126.819497 37.553254,E : 126.819497 37.553254; E : 126.820517 37.555215,E : 126.820517 37.555215; E : 126.821318 37.557239,E : 126.821318 37.557239; E : 126.821895 37.559311,E : 126.821895 37.559311; E : 126.822243 37.561415,E : 126.822243 37.561415; E : 126.822359 37.563535,F : 126.822359 37.563535 R-2000; F : 126.822258 37.565518 R-2000,F : 126.822258 37.565518 R-2000; F : 126.831864 37.566143 R-2000,F : 126.831864 37.566143 R-2000; F : 126.861632 37.569387 R-2000,F : 126.861632 37.569387 L-2000; F : 126.891967 37.552538 L-2000,F : 126.891967 37.552538 R-2000; F : 126.923798 37.557058 R-2000,G : 126.923798 37.557058; G : 126.947135 37.562761,G : 126.947135 37.562761; G : 126.948028 37.560761,G : 126.948028 37.560761; G : 126.949136 37.558831,G : 126.949136 37.558831; G : 126.950452 37.556985,G : 126.950452 37.556985; G : 126.951964 37.555237,G : 126.951964 37.555237; G : 126.953662 37.553601,G : 126.953662 37.553601; G : 126.955532 37.552089,G : 126.955532 37.552089; G : 126.957561 37.550713,G : 126.957561 37.550713; G : 126.959733 37.549482,G : 126.959733 37.549482; G : 126.962031 37.548407,G : 126.962031 37.548407; G : 126.964438 37.547496,G : 126.964438 37.547496; G : 126.966936 37.546755,G : 126.966936 37.546755; G : 126.969505 37.546190,G : 126.969505 37.546190; G : 126.972126 37.545805,G : 126.972126 37.545805; G : 126.974780 37.545604,G : 126.974780 37.545604; G : 126.977445 37.545588,G : 126.977445 37.545588; G : 126.980102 37.545757,G : 126.980102 37.545757; G : 126.982730 37.546110,G : 126.982730 37.546110; G : 126.985310 37.546643,G : 126.985310 37.546643; G : 126.987821 37.547354,G : 126.987821 37.547354; G : 126.990245 37.548236,G : 126.990245 37.548236; G : 126.992564 37.549283,G : 126.992564 37.549283; G : 126.994759 37.550487,G : 126.994759 37.550487; G : 126.996814 37.551839,G : 126.996814 37.551839; G : 126.998713 37.553328,G : 126.998713 37.553328; G : 127.000442 37.554944,G : 127.000442 37.554944; G : 127.001987 37.556673,G : 127.001987 37.556673; G : 127.003337 37.558503,G : 127.003337 37.558503; G : 127.004482 37.560419,G : 127.004482 37.560419; G : 127.005413 37.562408,G : 127.005413 37.562408; G : 127.006123 37.564454,G : 127.006123 37.564454; G : 127.006606 37.566541,G : 127.006606 37.566541; G : 127.006858 37.568654,G : 127.006858 37.568654; G : 127.006879 37.570776,G : 127.006879 37.570776; G : 127.006666 37.572891,G : 127.006666 37.572891; G : 127.006223 37.574984,G : 127.006223 37.574984; G : 127.005553 37.577038,G : 127.005553 37.577038; G : 127.004660 37.579038,G : 127.004660 37.579038; G : 127.003552 37.580968,G : 127.003552 37.580968; G : 127.002236 37.582814,G : 127.002236 37.582814; G : 127.000723 37.584562,G : 127.000723 37.584562; G : 126.999025 37.586198,H : 126.999025 37.586198; H : 126.997946 37.587102,I : 126.997946 37.587102; I : 126.972979 37.568147,J : 126.972979 37.568147; J : 126.972979 37.568147,K : 126.972979 37.568147; K : 126.972831 37.568586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-2,UAM0045,6인승,6,마곡,1,1,06:37:04,봉천,2,2,06:54:51,06:36:04,06:37:04,06:42:04,06:43:04,06:54:51,06:55:51,07:00:51,07:06:51,A : 126.792416 37.562899; A : 126.792646 37.562717,B : 126.792646 37.562717; B : 126.792646 37.562717,C : 126.792646 37.562717; C : 126.798502 37.552103,D : 126.798502 37.552103; D : 126.804719 37.541487,E : 126.804719 37.541487; E : 126.807083 37.542467,E : 126.807083 37.542467; E : 126.809331 37.543607,E : 126.809331 37.543607; E : 126.811445 37.544899,E : 126.811445 37.544899; E : 126.813410 37.546333,E : 126.813410 37.546333; E : 126.815211 37.547898,E : 126.815211 37.547898; E : 126.816834 37.549581,E : 126.816834 37.549581; E : 126.818266 37.551371,E : 126.818266 37.551371; E : 126.819497 37.553254,E : 126.819497 37.553254; E : 126.820517 37.555215,E : 126.820517 37.555215; E : 126.821318 37.557239,E : 126.821318 37.557239; E : 126.821895 37.559311,E : 126.821895 37.559311; E : 126.822243 37.561415,E : 126.822243 37.561415; E : 126.822359 37.563535,F : 126.822359 37.563535 R-2000; F : 126.822258 37.565518 R-2000,F : 126.822258 37.565518 R-2000; F : 126.831864 37.566143 R-2000,F : 126.831864 37.566143 R-2000; F : 126.861632 37.569387 R-2000,F : 126.861632 37.569387 L-2000; F : 126.876460 37.553799 L-2000,F : 126.876460 37.553799 L-2000; F : 126.888795 37.530553 L-2000,F : 126.888795 37.530553 L-2000; F : 126.908141 37.515866 L-2000,G : 126.908141 37.515866; G : 126.932149 37.492457,G : 126.932149 37.492457; G : 126.933256 37.493116,G : 126.933256 37.493116; G : 126.934430 37.493695,G : 126.934430 37.493695; G : 126.935663 37.494190,G : 126.935663 37.494190; G : 126.936946 37.494598,G : 126.936946 37.494598; G : 126.938268 37.494915,G : 126.938268 37.494915; G : 126.939621 37.495139,G : 126.939621 37.495139; G : 126.940992 37.495268,G : 126.940992 37.495268; G : 126.942373 37.495302,G : 126.942373 37.495302; G : 126.943751 37.495239,G : 126.943751 37.495239; G : 126.945118 37.495081,G : 126.945118 37.495081; G : 126.946463 37.494829,G : 126.946463 37.494829; G : 126.947774 37.494484,G : 126.947774 37.494484; G : 126.949043 37.494050,G : 126.949043 37.494050; G : 126.950260 37.493529,G : 126.950260 37.493529; G : 126.951415 37.492926,G : 126.951415 37.492926; G : 126.952499 37.492244,G : 126.952499 37.492244; G : 126.953505 37.491490,G : 126.953505 37.491490; G : 126.954424 37.490669,G : 126.954424 37.490669; G : 126.955251 37.489787,G : 126.955251 37.489787; G : 126.955977 37.488852,G : 126.955977 37.488852; G : 126.956599 37.487869,G : 126.956599 37.487869; G : 126.957111 37.486847,G : 126.957111 37.486847; G : 126.957509 37.485793,G : 126.957509 37.485793; G : 126.957790 37.484716,G : 126.957790 37.484716; G : 126.957952 37.483623,G : 126.957952 37.483623; G : 126.957994 37.482523,G : 126.957994 37.482523; G : 126.957916 37.481424,G : 126.957916 37.481424; G : 126.957718 37.480335,G : 126.957718 37.480335; G : 126.957401 37.479264,G : 126.957401 37.479264; G : 126.956969 37.478219,G : 126.956969 37.478219; G : 126.956423 37.477208,G : 126.956423 37.477208; G : 126.955770 37.476238,G : 126.955770 37.476238; G : 126.955013 37.475318,G : 126.955013 37.475318; G : 126.954158 37.474454,G : 126.954158 37.474454; G : 126.953360 37.473769,I : 126.953360 37.473769; I : 126.943672 37.482945,J : 126.943672 37.482945; J : 126.943672 37.482945,K : 126.943672 37.482945; K : 126.943094 37.482634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-3,UAM0048,6인승,6,마곡,1,2,06:37:20,강남,2,2,06:59:32,06:36:20,06:37:20,06:43:04,06:44:04,06:59:32,07:00:32,07:05:32,07:11:32,A : 126.792280 37.563007; A : 126.792646 37.562717,B : 126.792646 37.562717; B : 126.792646 37.562717,C : 126.792646 37.562717; C : 126.798502 37.552103,D : 126.798502 37.552103; D : 126.804719 37.541487,E : 126.804719 37.541487; E : 126.807083 37.542467,E : 126.807083 37.542467; E : 126.809331 37.543607,E : 126.809331 37.543607; E : 126.811445 37.544899,E : 126.811445 37.544899; E : 126.813410 37.546333,E : 126.813410 37.546333; E : 126.815211 37.547898,E : 126.815211 37.547898; E : 126.816834 37.549581,E : 126.816834 37.549581; E : 126.818266 37.551371,E : 126.818266 37.551371; E : 126.819497 37.553254,E : 126.819497 37.553254; E : 126.820517 37.555215,E : 126.820517 37.555215; E : 126.821318 37.557239,E : 126.821318 37.557239; E : 126.821895 37.559311,E : 126.821895 37.559311; E : 126.822243 37.561415,E : 126.822243 37.561415; E : 126.822359 37.563535,F : 126.822359 37.563535 R-2000; F : 126.822258 37.565518 R-2000,F : 126.822258 37.565518 R-2000; F : 126.831864 37.566143 R-2000,F : 126.831864 37.566143 R-2000; F : 126.861632 37.569387 R-2000,F : 126.861632 37.569387 L-2000; F : 126.891967 37.552538 L-2000,F : 126.891967 37.552538 L-2000; F : 126.902944 37.542266 L-2000,F : 126.902944 37.542266 L-2000; F : 126.925348 37.536860 L-2000,F : 126.925348 37.536860 L-2000; F : 126.940509 37.519200 L-2000,F : 126.940509 37.519200 L-2000; F : 126.952386 37.508478 L-2000,F : 126.952386 37.508478 L-2000; F : 126.983828 37.497575 L-2000,G : 126.983828 37.497575; G : 126.992757 37.497253,G : 126.992757 37.497253; G : 126.992752 37.495130,G : 126.992752 37.495130; G : 126.992980 37.493016,G : 126.992980 37.493016; G : 126.993438 37.490925,G : 126.993438 37.490925; G : 126.994123 37.488874,G : 126.994123 37.488874; G : 126.995030 37.486879,G : 126.995030 37.486879; G : 126.996151 37.484954,G : 126.996151 37.484954; G : 126.997479 37.483114,G : 126.997479 37.483114; G : 126.999003 37.481373,G : 126.999003 37.481373; G : 127.000711 37.479745,G : 127.000711 37.479745; G : 127.002591 37.478242,G : 127.002591 37.478242; G : 127.004628 37.476875,G : 127.004628 37.476875; G : 127.006806 37.475655,G : 127.006806 37.475655; G : 127.009110 37.474591,G : 127.009110 37.474591; G : 127.011522 37.473690,G : 127.011522 37.473690; G : 127.014022 37.472961,G : 127.014022 37.472961; G : 127.016593 37.472408,G : 127.016593 37.472408; G : 127.019215 37.472036,G : 127.019215 37.472036; G : 127.021867 37.471848,G : 127.021867 37.471848; G : 127.024530 37.471844,G : 127.024530 37.471844; G : 127.027183 37.472026,G : 127.027183 37.472026; G : 127.029806 37.472391,G : 127.029806 37.472391; G : 127.032379 37.472937,G : 127.032379 37.472937; G : 127.034882 37.473659,G : 127.034882 37.473659; G : 127.037298 37.474553,G : 127.037298 37.474553; G : 127.039606 37.475611,G : 127.039606 37.475611; G : 127.041790 37.476825,G : 127.041790 37.476825; G : 127.043832 37.478187,G : 127.043832 37.478187; G : 127.045719 37.479685,G : 127.045719 37.479685; G : 127.047434 37.481308,G : 127.047434 37.481308; G : 127.048965 37.483045,G : 127.048965 37.483045; G : 127.050300 37.484881,G : 127.050300 37.484881; G : 127.051430 37.486803,G : 127.051430 37.486803; G : 127.052345 37.488796,G : 127.052345 37.488796; G : 127.053039 37.490845,G : 127.053039 37.490845; G : 127.053506 37.492935,G : 127.053506 37.492935; G : 127.053742 37.495049,G : 127.053742 37.495049; G : 127.053747 37.497171,G : 127.053747 37.497171; G : 127.053519 37.499285,G : 127.053519 37.499285; G : 127.053061 37.501376,G : 127.053061 37.501376; G : 127.052376 37.503427,G : 127.052376 37.503427; G : 127.051469 37.505423,G : 127.051469 37.505423; G : 127.050347 37.507348,G : 127.050347 37.507348; G : 127.049019 37.509187,G : 127.049019 37.509187; G : 127.047495 37.510928,G : 127.047495 37.510928; G : 127.045786 37.512556,G : 127.045786 37.512556; G : 127.043905 37.514059,G : 127.043905 37.514059; G : 127.041867 37.515426,G : 127.041867 37.515426; G : 127.039687 37.516646,G : 127.039687 37.516646; G : 127.037382 37.517711,G : 127.037382 37.517711; G : 127.034969 37.518611,G : 127.034969 37.518611; G : 127.032467 37.519340,G : 127.032467 37.519340; G : 127.029895 37.519893,G : 127.029895 37.519893; G : 127.027271 37.520265,G : 127.027271 37.520265; G : 127.024618 37.520453,G : 127.024618 37.520453; G : 127.021953 37.520457,G : 127.021953 37.520457; G : 127.019299 37.520275,G : 127.019299 37.520275; G : 127.016674 37.519910,G : 127.016674 37.519910; G : 127.014099 37.519365,G : 127.014099 37.519365; G : 127.011594 37.518642,G : 127.011594 37.518642; G : 127.009177 37.517748,G : 127.009177 37.517748; G : 127.006868 37.516690,G : 127.006868 37.516690; G : 127.004683 37.515476,G : 127.004683 37.515476; G : 127.002639 37.514115,H : 127.002639 37.514115; H : 127.001638 37.513353,I : 127.001638 37.513353; I : 127.024056 37.495427,J : 127.024056 37.495427; J : 127.024056 37.495427,K : 127.024056 37.495427; K : 127.023435 37.495680,,,,
15-4,UAM0052,6인승,6,마곡,1,3,06:38:00,수서·문정,2,2,07:01:35,06:37:00,06:38:00,06:44:04,06:45:04,07:01:35,07:02:35,07:07:35,07:13:35,A : 126.792145 37.563114; A : 126.792646 37.562717,B : 126.792646 37.562717; B : 126.792646 37.562717,C : 126.792646 37.562717; C : 126.798502 37.552103,D : 126.798502 37.552103; D : 126.804719 37.541487,E : 126.804719 37.541487; E : 126.807083 37.542467,E : 126.807083 37.542467; E : 126.809331 37.543607,E : 126.809331 37.543607; E : 126.811445 37.544899,E : 126.811445 37.544899; E : 126.813410 37.546333,E : 126.813410 37.546333; E : 126.815211 37.547898,E : 126.815211 37.547898; E : 126.816834 37.549581,E : 126.816834 37.549581; E : 126.818266 37.551371,E : 126.818266 37.551371; E : 126.819497 37.553254,E : 126.819497 37.553254; E : 126.820517 37.555215,E : 126.820517 37.555215; E : 126.821318 37.557239,E : 126.821318 37.557239; E : 126.821895 37.559311,E : 126.821895 37.559311; E : 126.822243 37.561415,E : 126.822243 37.561415; E : 126.822359 37.563535,F : 126.822359 37.563535 R-2000; F : 126.822258 37.565518 R-2000,F : 126.822258 37.565518 R-2000; F : 126.831864 37.566143 R-2000,F : 126.831864 37.566143 R-2000; F : 126.861632 37.569387 R-2000,F : 126.861632 37.569387 L-2000; F : 126.876460 37.553799 L-2000,F : 126.876460 37.553799 L-2000; F : 126.888795 37.530553 L-2000,F : 126.888795 37.530553 L-2000; F : 126.908141 37.515866 L-2000,F : 126.908141 37.515866 L-2000; F : 126.939812 37.492620 L-2000,F : 126.939812 37.492620 L-2000; F : 126.985834 37.470995 L-2000,F : 126.985834 37.470995 R-2000; F : 127.031842 37.471265 R-2000,G : 127.031842 37.471265; G : 127.071219 37.480493,G : 127.071219 37.480493; G : 127.072081 37.478485,G : 127.072081 37.478485; G : 127.073159 37.476544,G : 127.073159 37.476544; G : 127.074445 37.474686,G : 127.074445 37.474686; G : 127.075930 37.472924,G : 127.075930 37.472924; G : 127.077601 37.471272,G : 127.077601 37.471272; G : 127.079447 37.469742,G : 127.079447 37.469742; G : 127.081453 37.468347,G : 127.081453 37.468347; G : 127.083604 37.467096,G : 127.083604 37.467096; G : 127.085883 37.465999,G : 127.085883 37.465999; G : 127.088274 37.465065,G : 127.088274 37.465065; G : 127.090758 37.464300,G : 127.090758 37.464300; G : 127.093316 37.463711,G : 127.093316 37.463711; G : 127.095928 37.463302,G : 127.095928 37.463302; G : 127.098575 37.463076,G : 127.098575 37.463076; G : 127.101237 37.463035,G : 127.101237 37.463035; G : 127.103893 37.463178,G : 127.103893 37.463178; G : 127.106524 37.463506,G : 127.106524 37.463506; G : 127.109108 37.464015,G : 127.109108 37.464015; G : 127.111628 37.464702,G : 127.111628 37.464702; G : 127.114062 37.465562,G : 127.114062 37.465562; G : 127.116393 37.466587,G : 127.116393 37.466587; G : 127.118604 37.467770,G : 127.118604 37.467770; G : 127.120676 37.469102,G : 127.120676 37.469102; G : 127.122595 37.470573,G : 127.122595 37.470573; G : 127.124346 37.472172,G : 127.124346 37.472172; G : 127.125916 37.473887,G : 127.125916 37.473887; G : 127.127292 37.475704,G : 127.127292 37.475704; G : 127.128464 37.477609,G : 127.128464 37.477609; G : 127.129423 37.479589,G : 127.129423 37.479589; G : 127.130162 37.481628,G : 127.130162 37.481628; G : 127.130676 37.483711,G : 127.130676 37.483711; G : 127.130960 37.485821,G : 127.130960 37.485821; G : 127.131011 37.487943,G : 127.131011 37.487943; G : 127.130831 37.490060,G : 127.130831 37.490060; G : 127.130420 37.492157,G : 127.130420 37.492157; G : 127.129781 37.494217,G : 127.129781 37.494217; G : 127.128919 37.496226,G : 127.128919 37.496226; G : 127.127840 37.498166,G : 127.127840 37.498166; G : 127.126554 37.500024,G : 127.126554 37.500024; G : 127.125069 37.501786,G : 127.125069 37.501786; G : 127.123396 37.503438,G : 127.123396 37.503438; G : 127.121550 37.504968,G : 127.121550 37.504968; G : 127.119543 37.506364,G : 127.119543 37.506364; G : 127.117391 37.507615,H : 127.117391 37.507615; H : 127.115753 37.508424,I : 127.115753 37.508424; I : 127.099527 37.488115,J : 127.099527 37.488115; J : 127.099527 37.488115,K : 127.099527 37.488115; K : 127.100225 37.488114,,,,,,,,,,,,,,,,,,,,,,,
15-5,UAM0065,6인승,6,마곡,1,1,06:40:21,성수,2,2,06:59:36,06:39:21,06:40:21,06:45:21,06:46:21,06:59:36,07:00:36,07:05:36,07:11:36,A : 126.792416 37.562899; A : 126.792646 37.562717,B : 126.792646 37.562717; B : 126.792646 37.562717,C : 126.792646 37.562717; C : 126.798502 37.552103,D : 126.798502 37.552103; D : 126.804719 37.541487,E : 126.804719 37.541487; E : 126.807083 37.542467,E : 126.807083 37.542467; E : 126.809331 37.543607,E : 126.809331 37.543607; E : 126.811445 37.544899,E : 126.811445 37.544899; E : 126.813410 37.546333,E : 126.813410 37.546333; E : 126.815211 37.547898,E : 126.815211 37.547898; E : 126.816834 37.549581,E : 126.816834 37.549581; E : 126.818266 37.551371,E : 126.818266 37.551371; E : 126.819497 37.553254,E : 126.819497 37.553254; E : 126.820517 37.555215,E : 126.820517 37.555215; E : 126.821318 37.557239,E : 126.821318 37.557239; E : 126.821895 37.559311,E : 126.821895 37.559311; E : 126.822243 37.561415,E : 126.822243 37.561415; E : 126.822359 37.563535,F : 126.822359 37.563535 R-2000; F : 126.822258 37.565518 R-2000,F : 126.822258 37.565518 R-2000; F : 126.831864 37.566143 R-2000,F : 126.831864 37.566143 R-2000; F : 126.861632 37.569387 R-2000,F : 126.861632 37.569387 L-2000; F : 126.891967 37.552538 L-2000,F : 126.891967 37.552538 L-2000; F : 126.902944 37.542266 L-2000,F : 126.902944 37.542266 L-2000; F : 126.925348 37.536860 L-2000,F : 126.925348 37.536860 L-2000; F : 126.940509 37.519200 L-2000,F : 126.940509 37.519200 L-2000; F : 126.952386 37.508478 L-2000,F : 126.952386 37.508478 L-2000; F : 126.983828 37.497575 L-2000,F : 126.983828 37.497575 R-2000; F : 127.015944 37.509289 R-2000,G : 127.015944 37.509289; G : 127.032549 37.528412,G : 127.032549 37.528412; G : 127.031448 37.529077,G : 127.031448 37.529077; G : 127.030424 37.529816,G : 127.030424 37.529816; G : 127.030361 37.529866,I : 127.030361 37.529866; I : 127.042051 37.540034,J : 127.042051 37.540034; J : 127.042051 37.540034,K : 127.042051 37.540034; K : 127.042254 37.539501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-6,UAM0096,6인승,6,마곡,1,1,06:47:04,영등포·여의도,2,4,07:03:57,06:46:04,06:47:04,06:52:04,06:53:04,07:03:57,07:04:57,07:09:57,07:15:57,A : 126.792416 37.562899; A : 126.792646 37.562717,B : 126.792646 37.562717; B : 126.792646 37.562717,C : 126.792646 37.562717; C : 126.798502 37.552103,D : 126.798502 37.552103; D : 126.804719 37.541487,E : 126.804719 37.541487; E : 126.807083 37.542467,E : 126.807083 37.542467; E : 126.809331 37.543607,E : 126.809331 37.543607; E : 126.811445 37.544899,E : 126.811445 37.544899; E : 126.813410 37.546333,E : 126.813410 37.546333; E : 126.815211 37.547898,E : 126.815211 37.547898; E : 126.816834 37.549581,E : 126.816834 37.549581; E : 126.818266 37.551371,E : 126.818266 37.551371; E : 126.819497 37.553254,E : 126.819497 37.553254; E : 126.820517 37.555215,E : 126.820517 37.555215; E : 126.821318 37.557239,E : 126.821318 37.557239; E : 126.821895 37.559311,E : 126.821895 37.559311; E : 126.822243 37.561415,E : 126.822243 37.561415; E : 126.822359 37.563535,F : 126.822359 37.563535 R-2000; F : 126.822258 37.565518 R-2000,F : 126.822258 37.565518 R-2000; F : 126.831864 37.566143 R-2000,F : 126.831864 37.566143 R-2000; F : 126.861632 37.569387 R-2000,F : 126.861632 37.569387 L-2000; F : 126.876460 37.553799 L-2000,F : 126.876460 37.553799 L-2000; F : 126.888795 37.530553 L-2000,F : 126.888795 37.530553 L-2000; F : 126.908141 37.515866 L-2000,G : 126.908141 37.515866; G : 126.911026 37.517936,G : 126.911026 37.517936; G : 126.910147 37.518785,G : 126.910147 37.518785; G : 126.909364 37.519692,G : 126.909364 37.519692; G : 126.908683 37.520649,G : 126.908683 37.520649; G : 126.908110 37.521651,G : 126.908110 37.521651; G : 126.907649 37.522688,G : 126.907649 37.522688; G : 126.907303 37.523753,G : 126.907303 37.523753; G : 126.907075 37.524839,G : 126.907075 37.524839; G : 126.906966 37.525936,G : 126.906966 37.525936; G : 126.906978 37.527036,G : 126.906978 37.527036; G : 126.907110 37.528131,G : 126.907110 37.528131; G : 126.907362 37.529214,G : 126.907362 37.529214; G : 126.907731 37.530274,G : 126.907731 37.530274; G : 126.908214 37.531305,G : 126.908214 37.531305; G : 126.908809 37.532298,G : 126.908809 37.532298; G : 126.909510 37.533246,G : 126.909510 37.533246; G : 126.910312 37.534142,G : 126.910312 37.534142; G : 126.911210 37.534979,G : 126.911210 37.534979; G : 126.912195 37.535751,G : 126.912195 37.535751; G : 126.913261 37.536451,G : 126.913261 37.536451; G : 126.914400 37.537074,G : 126.914400 37.537074; G : 126.915603 37.537616,G : 126.915603 37.537616; G : 126.916860 37.538073,G : 126.916860 37.538073; G : 126.918162 37.538440,G : 126.918162 37.538440; G : 126.919500 37.538716,G : 126.919500 37.538716; G : 126.920863 37.538898,G : 126.920863 37.538898; G : 126.922241 37.538984,G : 126.922241 37.538984; G : 126.922796 37.538992,I : 126.922796 37.538992; I : 126.923811 37.527378,J : 126.923811 37.527378; J : 126.923811 37.527378,K : 126.923811 37.527378; K : 126.923387 37.526641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
