LocalID,ID,Type,Pax,From,DepFATO_No,DepGate_No,STD,To,ArrFATO_No,ArrGate_No,STA,DepGateIn,DepGateOut,DepFATOIn,DepFATOOut,ArrFATOIn,ArrFATOOut,ArrGateIn,ArrGateOut,Seg1,Seg2,Seg3,Seg4,Seg5,Seg6,Seg7,Seg8,Seg9,Seg10,Seg11,Seg12,Seg13,Seg14,Seg15,Seg16,Seg17,Seg18,Seg19,Seg20,Seg21,Seg22,Seg23,Seg24,Seg25,Seg26,Seg27,Seg28,Seg29,Seg30,Seg31,Seg32,Seg33,Seg34,Seg35,Seg36,Seg37,Seg38,Seg39,Seg40,Seg41,Seg42,Seg43,Seg44,Seg45,Seg46,Seg47,Seg48,Seg49,Seg50,Seg51,Seg52,Seg53,Seg54,Seg55,Seg56,Seg57,Seg58,Seg59,Seg60,Seg61,Seg62,Seg63,Seg64,Seg65,Seg66,Seg67,Seg68,Seg69,Seg70,Seg71,Seg72,Seg73,Seg74,Seg75,Seg76,Seg77,Seg78,Seg79,Seg80,Seg81,Seg82,Seg83,Seg84,Seg85,Seg86,Seg87,Seg88,Seg89,Seg90,Seg91,Seg92,Seg93,Seg94,Seg95,Seg96,Seg97,Seg98,Seg99,Seg100,Seg101,Seg102,Seg103,Seg104,Seg105,Seg106,Seg107,Seg108,Seg109,Seg110,Seg111,Seg112,Seg113,Seg114
12-1,UAM0003,6인승,6,광화문,1,1,06:30:35,수서·문정,2,1,06:48:52,06:29:35,06:30:35,06:35:35,06:36:35,06:48:52,06:49:52,06:54:52,07:00:52,A : 126.972831 37.568586; A : 126.972622 37.568388,B : 126.972622 37.568388; B : 126.972622 37.568388,C : 126.972622 37.568388; C : 126.960878 37.566612,D : 126.960878 37.566612; D : 126.946665 37.563581,E : 126.946665 37.563581; E : 126.947467 37.561557,E : 126.947467 37.561557; E : 126.948487 37.559596,E : 126.948487 37.559596; E : 126.949718 37.557713,E : 126.949718 37.557713; E : 126.951150 37.555923,E : 126.951150 37.555923; E : 126.952773 37.554240,E : 126.952773 37.554240; E : 126.954574 37.552675,E : 126.954574 37.552675; E : 126.956539 37.551241,E : 126.956539 37.551241; E : 126.958654 37.549949,E : 126.958654 37.549949; E : 126.960902 37.548809,E : 126.960902 37.548809; E : 126.963266 37.547829,E : 126.963266 37.547829; E : 126.965729 37.547017,E : 126.965729 37.547017; E : 126.968271 37.546378,E : 126.968271 37.546378; E : 126.970873 37.545919,E : 126.970873 37.545919; E : 126.973516 37.545642,E : 126.973516 37.545642; E : 126.976178 37.545550,E : 126.976178 37.545550; E : 126.978841 37.545642,E : 126.978841 37.545642; E : 126.981484 37.545919,E : 126.981484 37.545919; E : 126.984086 37.546378,E : 126.984086 37.546378; E : 126.986628 37.547017,E : 126.986628 37.547017; E : 126.989090 37.547829,E : 126.989090 37.547829; E : 126.991454 37.548809,E : 126.991454 37.548809; E : 126.993702 37.549949,E : 126.993702 37.549949; E : 126.995817 37.551241,E : 126.995817 37.551241; E : 126.997782 37.552675,E : 126.997782 37.552675; E : 126.999583 37.554240,E : 126.999583 37.554240; E : 127.001206 37.555923,E : 127.001206 37.555923; E : 127.002638 37.557713,E : 127.002638 37.557713; E : 127.003869 37.559596,E : 127.003869 37.559596; E : 127.004889 37.561557,E : 127.004889 37.561557; E : 127.005691 37.563581,E : 127.005691 37.563581; E : 127.006268 37.565653,E : 127.006268 37.565653; E : 127.006616 37.567757,E : 127.006616 37.567757; E : 127.006732 37.569877,E : 127.006732 37.569877; E : 127.006616 37.571997,F : 127.006616 37.571997 R-2000; F : 127.006376 37.573581 R-2000,F : 127.006376 37.573581 R-2000; F : 127.023418 37.575671 R-2000,F : 127.023418 37.575671 R-2000; F : 127.048975 37.581237 R-2000,F : 127.048975 37.581237 L-2000; F : 127.038133 37.561886 L-2000,F : 127.038133 37.561886 L-2000; F : 127.034172 37.535215 L-2000,F : 127.034172 37.535215 L-2000; F : 127.063928 37.526295 L-2000,F : 127.063928 37.526295 L-2000; F : 127.091078 37.524133 L-2000,G : 127.091078 37.524133; G : 127.094400 37.511169,G : 127.094400 37.511169; G : 127.091816 37.510654,G : 127.091816 37.510654; G : 127.089297 37.509962,G : 127.089297 37.509962; G : 127.086864 37.509097,G : 127.086864 37.509097; G : 127.084535 37.508067,G : 127.084535 37.508067; G : 127.082327 37.506879,G : 127.082327 37.506879; G : 127.080258 37.505543,G : 127.080258 37.505543; G : 127.078343 37.504067,G : 127.078343 37.504067; G : 127.076597 37.502465,G : 127.076597 37.502465; G : 127.075032 37.500747,G : 127.075032 37.500747; G : 127.073662 37.498927,G : 127.073662 37.498927; G : 127.072496 37.497019,G : 127.072496 37.497019; G : 127.071543 37.495037,G : 127.071543 37.495037; G : 127.070810 37.492997,G : 127.070810 37.492997; G : 127.070304 37.490913,G : 127.070304 37.490913; G : 127.070027 37.488802,G : 127.070027 37.488802; G : 127.069982 37.486680,G : 127.069982 37.486680; G : 127.070170 37.484563,G : 127.070170 37.484563; G : 127.070588 37.482467,G : 127.070588 37.482467; G : 127.071234 37.480408,G : 127.071234 37.480408; G : 127.072103 37.478402,G : 127.072103 37.478402; G : 127.073187 37.476464,G : 127.073187 37.476464; G : 127.074480 37.474608,G : 127.074480 37.474608; G : 127.075970 37.472849,G : 127.075970 37.472849; G : 127.077647 37.471201,G : 127.077647 37.471201; G : 127.079498 37.469675,G : 127.079498 37.469675; G : 127.081509 37.468284,G : 127.081509 37.468284; G : 127.083664 37.467037,G : 127.083664 37.467037; G : 127.085947 37.465945,G : 127.085947 37.465945; G : 127.088341 37.465016,G : 127.088341 37.465016; G : 127.090827 37.464257,G : 127.090827 37.464257; G : 127.093387 37.463673,G : 127.093387 37.463673; G : 127.096001 37.463270,G : 127.096001 37.463270; G : 127.098649 37.463049,G : 127.098649 37.463049; G : 127.101311 37.463013,G : 127.101311 37.463013; G : 127.103966 37.463163,G : 127.103966 37.463163; G : 127.106596 37.463496,G : 127.106596 37.463496; G : 127.109179 37.464011,G : 127.109179 37.464011; G : 127.111695 37.464703,G : 127.111695 37.464703; G : 127.114127 37.465568,G : 127.114127 37.465568; G : 127.116455 37.466598,G : 127.116455 37.466598; G : 127.118661 37.467786,G : 127.118661 37.467786; G : 127.120729 37.469122,G : 127.120729 37.469122; G : 127.122643 37.470598,G : 127.122643 37.470598; G : 127.124389 37.472200,G : 127.124389 37.472200; G : 127.125953 37.473918,G : 127.125953 37.473918; G : 127.127323 37.475738,G : 127.127323 37.475738; G : 127.128488 37.477646,G : 127.128488 37.477646; G : 127.129441 37.479628,G : 127.129441 37.479628; G : 127.130174 37.481668,G : 127.130174 37.481668; G : 127.130680 37.483752,G : 127.130680 37.483752; G : 127.130957 37.485863,G : 127.130957 37.485863; G : 127.131001 37.487985,G : 127.131001 37.487985; G : 127.130814 37.490102,G : 127.130814 37.490102; G : 127.130396 37.492198,G : 127.130396 37.492198; G : 127.129750 37.494257,G : 127.129750 37.494257; G : 127.128881 37.496263,G : 127.128881 37.496263; G : 127.127796 37.498201,G : 127.127796 37.498201; G : 127.126503 37.500057,G : 127.126503 37.500057; G : 127.125012 37.501816,G : 127.125012 37.501816; G : 127.123335 37.503464,G : 127.123335 37.503464; G : 127.121483 37.504990,G : 127.121483 37.504990; G : 127.119471 37.506381,G : 127.119471 37.506381; G : 127.117315 37.507628,H : 127.117315 37.507628; H : 127.115745 37.508401,I : 127.115745 37.508401; I : 127.099527 37.488115,J : 127.099527 37.488115; J : 127.099527 37.488115,K : 127.099527 37.488115; K : 127.100082 37.488217,
12-2,UAM0012,6인승,6,광화문,1,1,06:32:23,목동,2,1,06:43:53,06:31:23,06:32:23,06:37:23,06:38:23,06:43:53,06:44:53,06:49:53,06:55:53,A : 126.972831 37.568586; A : 126.972622 37.568388,B : 126.972622 37.568388; B : 126.972622 37.568388,C : 126.972622 37.568388; C : 126.960878 37.566612,D : 126.960878 37.566612; D : 126.946665 37.563581,F : 126.946665 37.563581 L-2000; F : 126.946969 37.562738 L-2000,F : 126.946969 37.562738 L-2000; F : 126.923630 37.557035 L-2000,F : 126.923630 37.557035 L-2000; F : 126.891797 37.552515 L-2000,G : 126.891797 37.552515; G : 126.880898 37.534347,G : 126.880898 37.534347; G : 126.881770 37.533977,G : 126.881770 37.533977; G : 126.882597 37.533549,G : 126.882597 37.533549; G : 126.883375 37.533065,G : 126.883375 37.533065; G : 126.884096 37.532528,G : 126.884096 37.532528; G : 126.884756 37.531944,G : 126.884756 37.531944; G : 126.885350 37.531316,G : 126.885350 37.531316; G : 126.885872 37.530649,G : 126.885872 37.530649; G : 126.886320 37.529948,G : 126.886320 37.529948; G : 126.886689 37.529219,G : 126.886689 37.529219; G : 126.886977 37.528468,G : 126.886977 37.528468; G : 126.887182 37.527699,G : 126.887182 37.527699; G : 126.887302 37.526918,G : 126.887302 37.526918; G : 126.887335 37.526133,G : 126.887335 37.526133; G : 126.887283 37.525348,G : 126.887283 37.525348; G : 126.887145 37.524570,G : 126.887145 37.524570; G : 126.886923 37.523804,G : 126.886923 37.523804; G : 126.886617 37.523056,G : 126.886617 37.523056; G : 126.886231 37.522333,G : 126.886231 37.522333; G : 126.885768 37.521639,G : 126.885768 37.521639; G : 126.885230 37.520980,G : 126.885230 37.520980; G : 126.884622 37.520361,G : 126.884622 37.520361; G : 126.883948 37.519786,G : 126.883948 37.519786; G : 126.883215 37.519261,G : 126.883215 37.519261; G : 126.882426 37.518788,G : 126.882426 37.518788; G : 126.881589 37.518372,G : 126.881589 37.518372; G : 126.880710 37.518015,G : 126.880710 37.518015; G : 126.879794 37.517721,G : 126.879794 37.517721; G : 126.878851 37.517492,G : 126.878851 37.517492; G : 126.877885 37.517329,G : 126.877885 37.517329; G : 126.876906 37.517233,G : 126.876906 37.517233; G : 126.875920 37.517206,G : 126.875920 37.517206; G : 126.874934 37.517248,G : 126.874934 37.517248; G : 126.873957 37.517358,G : 126.873957 37.517358; G : 126.872996 37.517535,G : 126.872996 37.517535; G : 126.872057 37.517778,G : 126.872057 37.517778; G : 126.871149 37.518086,G : 126.871149 37.518086; G : 126.870278 37.518455,G : 126.870278 37.518455; G : 126.869451 37.518884,G : 126.869451 37.518884; G : 126.868674 37.519368,G : 126.868674 37.519368; G : 126.867952 37.519904,G : 126.867952 37.519904; G : 126.867292 37.520489,G : 126.867292 37.520489; G : 126.866699 37.521117,G : 126.866699 37.521117; G : 126.866176 37.521784,G : 126.866176 37.521784; G : 126.865729 37.522484,G : 126.865729 37.522484; G : 126.865360 37.523213,G : 126.865360 37.523213; G : 126.865072 37.523965,G : 126.865072 37.523965; G : 126.864867 37.524734,G : 126.864867 37.524734; G : 126.864747 37.525514,G : 126.864747 37.525514; G : 126.864713 37.526216,I : 126.864713 37.526216; I : 126.877654 37.526397,J : 126.877654 37.526397; J : 126.877654 37.526397,K : 126.877654 37.526397; K : 126.877251 37.526075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-3,UAM0022,6인승,6,광화문,1,1,06:33:53,사당·이수,2,2,06:47:30,06:32:53,06:33:53,06:38:53,06:39:53,06:47:30,06:48:30,06:53:30,06:59:30,A : 126.972831 37.568586; A : 126.972622 37.568388,B : 126.972622 37.568388; B : 126.972622 37.568388,C : 126.972622 37.568388; C : 126.960878 37.566612,D : 126.960878 37.566612; D : 126.946665 37.563581,F : 126.946665 37.563581 L-2000; F : 126.946969 37.562738 L-2000,F : 126.946969 37.562738 L-2000; F : 126.923630 37.557035 L-2000,F : 126.923630 37.557035 L-2000; F : 126.891797 37.552515 L-2000,F : 126.891797 37.552515 L-2000; F : 126.902774 37.542243 L-2000,F : 126.902774 37.542243 L-2000; F : 126.907979 37.515843 L-2000,F : 126.907979 37.515843 L-2000; F : 126.939650 37.492597 L-2000,G : 126.939650 37.492597; G : 126.967816 37.481276,G : 126.967816 37.481276; G : 126.967248 37.480273,G : 126.967248 37.480273; G : 126.966793 37.479234,G : 126.966793 37.479234; G : 126.966452 37.478168,G : 126.966452 37.478168; G : 126.966230 37.477082,G : 126.966230 37.477082; G : 126.966127 37.475984,G : 126.966127 37.475984; G : 126.966145 37.474884,G : 126.966145 37.474884; G : 126.966283 37.473789,G : 126.966283 37.473789; G : 126.966540 37.472708,G : 126.966540 37.472708; G : 126.966914 37.471648,G : 126.966914 37.471648; G : 126.967403 37.470619,G : 126.967403 37.470619; G : 126.968002 37.469628,G : 126.968002 37.469628; G : 126.968708 37.468682,G : 126.968708 37.468682; G : 126.969514 37.467789,G : 126.969514 37.467789; G : 126.970415 37.466955,G : 126.970415 37.466955; G : 126.971404 37.466187,G : 126.971404 37.466187; G : 126.972473 37.465490,G : 126.972473 37.465490; G : 126.973613 37.464870,G : 126.973613 37.464870; G : 126.974818 37.464332,G : 126.974818 37.464332; G : 126.976076 37.463880,G : 126.976076 37.463880; G : 126.977379 37.463517,G : 126.977379 37.463517; G : 126.978717 37.463246,G : 126.978717 37.463246; G : 126.980080 37.463068,G : 126.980080 37.463068; G : 126.981457 37.462987,G : 126.981457 37.462987; G : 126.982837 37.463001,G : 126.982837 37.463001; G : 126.984210 37.463111,G : 126.984210 37.463111; G : 126.985567 37.463316,G : 126.985567 37.463316; G : 126.986896 37.463614,G : 126.986896 37.463614; G : 126.988187 37.464004,G : 126.988187 37.464004; G : 126.989430 37.464481,G : 126.989430 37.464481; G : 126.990617 37.465044,G : 126.990617 37.465044; G : 126.991738 37.465686,G : 126.991738 37.465686; G : 126.992784 37.466404,G : 126.992784 37.466404; G : 126.993134 37.466675,I : 126.993134 37.466675; I : 126.983610 37.475839,J : 126.983610 37.475839; J : 126.983610 37.475839,K : 126.983610 37.475839; K : 126.983019 37.475544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-4,UAM0044,6인승,6,광화문,1,1,06:36:52,상암·수색,2,1,06:48:08,06:35:52,06:36:52,06:41:52,06:42:52,06:48:08,06:49:08,06:54:08,07:00:08,A : 126.972831 37.568586; A : 126.972622 37.568388,B : 126.972622 37.568388; B : 126.972622 37.568388,C : 126.972622 37.568388; C : 126.960878 37.566612,D : 126.960878 37.566612; D : 126.946665 37.563581,F : 126.946665 37.563581 L-2000; F : 126.946969 37.562738 L-2000,F : 126.946969 37.562738 L-2000; F : 126.923630 37.557035 L-2000,G : 126.923630 37.557035; G : 126.905545 37.559781,G : 126.905545 37.559781; G : 126.905227 37.558711,G : 126.905227 37.558711; G : 126.904793 37.557666,G : 126.904793 37.557666; G : 126.904246 37.556655,G : 126.904246 37.556655; G : 126.903591 37.555686,G : 126.903591 37.555686; G : 126.902832 37.554766,G : 126.902832 37.554766; G : 126.901975 37.553903,G : 126.901975 37.553903; G : 126.901027 37.553102,G : 126.901027 37.553102; G : 126.899995 37.552370,G : 126.899995 37.552370; G : 126.898887 37.551712,G : 126.898887 37.551712; G : 126.897711 37.551134,G : 126.897711 37.551134; G : 126.896477 37.550639,G : 126.896477 37.550639; G : 126.895192 37.550232,G : 126.895192 37.550232; G : 126.893869 37.549916,G : 126.893869 37.549916; G : 126.892515 37.549693,G : 126.892515 37.549693; G : 126.891143 37.549564,G : 126.891143 37.549564; G : 126.889761 37.549532,G : 126.889761 37.549532; G : 126.888381 37.549595,G : 126.888381 37.549595; G : 126.887014 37.549754,G : 126.887014 37.549754; G : 126.885669 37.550007,G : 126.885669 37.550007; G : 126.884356 37.550353,G : 126.884356 37.550353; G : 126.883087 37.550788,G : 126.883087 37.550788; G : 126.881870 37.551309,G : 126.881870 37.551309; G : 126.880715 37.551914,G : 126.880715 37.551914; G : 126.879630 37.552596,G : 126.879630 37.552596; G : 126.878624 37.553350,G : 126.878624 37.553350; G : 126.877705 37.554172,G : 126.877705 37.554172; G : 126.876879 37.555054,G : 126.876879 37.555054; G : 126.876152 37.555990,G : 126.876152 37.555990; G : 126.875531 37.556974,G : 126.875531 37.556974; G : 126.875020 37.557996,G : 126.875020 37.557996; G : 126.874623 37.559050,G : 126.874623 37.559050; G : 126.874343 37.560128,G : 126.874343 37.560128; G : 126.874181 37.561221,G : 126.874181 37.561221; G : 126.874140 37.562321,G : 126.874140 37.562321; G : 126.874220 37.563419,G : 126.874220 37.563419; G : 126.874419 37.564508,G : 126.874419 37.564508; G : 126.874737 37.565579,G : 126.874737 37.565579; G : 126.875171 37.566624,G : 126.875171 37.566624; G : 126.875718 37.567635,G : 126.875718 37.567635; G : 126.876373 37.568603,G : 126.876373 37.568603; G : 126.877132 37.569523,G : 126.877132 37.569523; G : 126.877989 37.570387,G : 126.877989 37.570387; G : 126.878937 37.571188,G : 126.878937 37.571188; G : 126.879969 37.571920,G : 126.879969 37.571920; G : 126.881078 37.572578,G : 126.881078 37.572578; G : 126.882254 37.573156,G : 126.882254 37.573156; G : 126.883489 37.573650,G : 126.883489 37.573650; G : 126.884774 37.574057,G : 126.884774 37.574057; G : 126.886098 37.574373,G : 126.886098 37.574373; G : 126.887452 37.574597,G : 126.887452 37.574597; G : 126.888825 37.574725,G : 126.888825 37.574725; G : 126.889986 37.574759,I : 126.889986 37.574759; I : 126.891411 37.561833,J : 126.891411 37.561833; J : 126.891411 37.561833,K : 126.891411 37.561833; K : 126.890865 37.561699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-5,UAM0066,6인승,6,광화문,1,1,06:40:22,천호·길동,2,3,06:55:23,06:39:22,06:40:22,06:45:22,06:46:22,06:55:23,06:56:23,07:01:23,07:07:23,A : 126.972831 37.568586; A : 126.972622 37.568388,B : 126.972622 37.568388; B : 126.972622 37.568388,C : 126.972622 37.568388; C : 126.960878 37.566612,D : 126.960878 37.566612; D : 126.946665 37.563581,E : 126.946665 37.563581; E : 126.947467 37.561557,E : 126.947467 37.561557; E : 126.948487 37.559596,E : 126.948487 37.559596; E : 126.949718 37.557713,E : 126.949718 37.557713; E : 126.951150 37.555923,E : 126.951150 37.555923; E : 126.952773 37.554240,E : 126.952773 37.554240; E : 126.954574 37.552675,E : 126.954574 37.552675; E : 126.956539 37.551241,E : 126.956539 37.551241; E : 126.958654 37.549949,E : 126.958654 37.549949; E : 126.960902 37.548809,E : 126.960902 37.548809; E : 126.963266 37.547829,E : 126.963266 37.547829; E : 126.965729 37.547017,E : 126.965729 37.547017; E : 126.968271 37.546378,E : 126.968271 37.546378; E : 126.970873 37.545919,E : 126.970873 37.545919; E : 126.973516 37.545642,E : 126.973516 37.545642; E : 126.976178 37.545550,E : 126.976178 37.545550; E : 126.978841 37.545642,E : 126.978841 37.545642; E : 126.981484 37.545919,E : 126.981484 37.545919; E : 126.984086 37.546378,E : 126.984086 37.546378; E : 126.986628 37.547017,E : 126.986628 37.547017; E : 126.989090 37.547829,E : 126.989090 37.547829; E : 126.991454 37.548809,E : 126.991454 37.548809; E : 126.993702 37.549949,E : 126.993702 37.549949; E : 126.995817 37.551241,E : 126.995817 37.551241; E : 126.997782 37.552675,E : 126.997782 37.552675; E : 126.999583 37.554240,E : 126.999583 37.554240; E : 127.001206 37.555923,E : 127.001206 37.555923; E : 127.002638 37.557713,E : 127.002638 37.557713; E : 127.003869 37.559596,E : 127.003869 37.559596; E : 127.004889 37.561557,E : 127.004889 37.561557; E : 127.005691 37.563581,E : 127.005691 37.563581; E : 127.006268 37.565653,E : 127.006268 37.565653; E : 127.006616 37.567757,E : 127.006616 37.567757; E : 127.006732 37.569877,E : 127.006732 37.569877; E : 127.006616 37.571997,F : 127.006616 37.571997 R-2000; F : 127.006376 37.573581 R-2000,F : 127.006376 37.573581 R-2000; F : 127.023418 37.575671 R-2000,F : 127.023418 37.575671 R-2000; F : 127.048975 37.581237 R-2000,F : 127.048975 37.581237 L-2000; F : 127.038133 37.561886 L-2000,F : 127.038133 37.561886 L-2000; F : 127.034172 37.535215 L-2000,F : 127.034172 37.535215 L-2000; F : 127.063928 37.526295 L-2000,F : 127.063928 37.526295 L-2000; F : 127.091078 37.524133 L-2000,G : 127.091078 37.524133; G : 127.107645 37.536882,G : 127.107645 37.536882; G : 127.108648 37.536124,G : 127.108648 37.536124; G : 127.109729 37.535440,G : 127.109729 37.535440; G : 127.110882 37.534832,G : 127.110882 37.534832; G : 127.112096 37.534308,G : 127.112096 37.534308; G : 127.113364 37.533869,G : 127.113364 37.533869; G : 127.114674 37.533520,G : 127.114674 37.533520; G : 127.116018 37.533263,G : 127.116018 37.533263; G : 127.117384 37.533101,G : 127.117384 37.533101; G : 127.118764 37.533034,G : 127.118764 37.533034; G : 127.120145 37.533063,G : 127.120145 37.533063; G : 127.121518 37.533188,G : 127.121518 37.533188; G : 127.122872 37.533408,G : 127.122872 37.533408; G : 127.123136 37.533462,I : 127.123136 37.533462; I : 127.119049 37.544743,J : 127.119049 37.544743; J : 127.119049 37.544743,K : 127.119049 37.544743; K : 127.118854 37.545402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-6,UAM0071,6인승,6,광화문,1,2,06:41:28,잠실,2,3,06:57:05,06:40:28,06:41:28,06:46:28,06:47:28,06:57:05,06:58:05,07:03:05,07:09:05,A : 126.972954 37.568703; A : 126.972622 37.568388,B : 126.972622 37.568388; B : 126.972622 37.568388,C : 126.972622 37.568388; C : 126.960878 37.566612,D : 126.960878 37.566612; D : 126.946665 37.563581,E : 126.946665 37.563581; E : 126.947467 37.561557,E : 126.947467 37.561557; E : 126.948487 37.559596,E : 126.948487 37.559596; E : 126.949718 37.557713,E : 126.949718 37.557713; E : 126.951150 37.555923,E : 126.951150 37.555923; E : 126.952773 37.554240,E : 126.952773 37.554240; E : 126.954574 37.552675,E : 126.954574 37.552675; E : 126.956539 37.551241,E : 126.956539 37.551241; E : 126.958654 37.549949,E : 126.958654 37.549949; E : 126.960902 37.548809,E : 126.960902 37.548809; E : 126.963266 37.547829,E : 126.963266 37.547829; E : 126.965729 37.547017,E : 126.965729 37.547017; E : 126.968271 37.546378,E : 126.968271 37.546378; E : 126.970873 37.545919,E : 126.970873 37.545919; E : 126.973516 37.545642,E : 126.973516 37.545642; E : 126.976178 37.545550,E : 126.976178 37.545550; E : 126.978841 37.545642,E : 126.978841 37.545642; E : 126.981484 37.545919,E : 126.981484 37.545919; E : 126.984086 37.546378,E : 126.984086 37.546378; E : 126.986628 37.547017,E : 126.986628 37.547017; E : 126.989090 37.547829,E : 126.989090 37.547829; E : 126.991454 37.548809,E : 126.991454 37.548809; E : 126.993702 37.549949,E : 126.993702 37.549949; E : 126.995817 37.551241,E : 126.995817 37.551241; E : 126.997782 37.552675,E : 126.997782 37.552675; E : 126.999583 37.554240,E : 126.999583 37.554240; E : 127.001206 37.555923,E : 127.001206 37.555923; E : 127.002638 37.557713,E : 127.002638 37.557713; E : 127.003869 37.559596,E : 127.003869 37.559596; E : 127.004889 37.561557,E : 127.004889 37.561557; E : 127.005691 37.563581,E : 127.005691 37.563581; E : 127.006268 37.565653,E : 127.006268 37.565653; E : 127.006616 37.567757,E : 127.006616 37.567757; E : 127.006732 37.569877,E : 127.006732 37.569877; E : 127.006616 37.571997,F : 127.006616 37.571997 R-2000; F : 127.006376 37.573581 R-2000,F : 127.006376 37.573581 R-2000; F : 127.023418 37.575671 R-2000,F : 127.023418 37.575671 R-2000; F : 127.048975 37.581237 R-2000,F : 127.048975 37.581237 L-2000; F : 127.038133 37.561886 L-2000,F : 127.038133 37.561886 L-2000; F : 127.034172 37.535215 L-2000,F : 127.034172 37.535215 L-2000; F : 127.063928 37.526295 L-2000,F : 127.063928 37.526295 R-2000; F : 127.069060 37.540061 R-2000,G : 127.069060 37.540061; G : 127.068893 37.523944,G : 127.068893 37.523944; G : 127.067906 37.523917,G : 127.067906 37.523917; G : 127.066927 37.523821,G : 127.066927 37.523821; G : 127.065962 37.523657,G : 127.065962 37.523657; G : 127.065018 37.523427,G : 127.065018 37.523427; G : 127.064103 37.523132,G : 127.064103 37.523132; G : 127.063224 37.522775,G : 127.063224 37.522775; G : 127.062387 37.522358,G : 127.062387 37.522358; G : 127.061600 37.521884,G : 127.061600 37.521884; G : 127.060867 37.521358,G : 127.060867 37.521358; G : 127.060194 37.520783,G : 127.060194 37.520783; G : 127.059587 37.520163,G : 127.059587 37.520163; G : 127.059050 37.519504,G : 127.059050 37.519504; G : 127.058587 37.518810,G : 127.058587 37.518810; G : 127.058201 37.518086,G : 127.058201 37.518086; G : 127.057897 37.517338,G : 127.057897 37.517338; G : 127.057675 37.516573,G : 127.057675 37.516573; G : 127.057539 37.515794,G : 127.057539 37.515794; G : 127.057487 37.515009,G : 127.057487 37.515009; G : 127.057522 37.514224,G : 127.057522 37.514224; G : 127.057643 37.513443,G : 127.057643 37.513443; G : 127.057849 37.512675,G : 127.057849 37.512675; G : 127.058137 37.511923,G : 127.058137 37.511923; G : 127.058508 37.511194,G : 127.058508 37.511194; G : 127.058956 37.510494,G : 127.058956 37.510494; G : 127.059479 37.509828,G : 127.059479 37.509828; G : 127.060073 37.509200,G : 127.060073 37.509200; G : 127.060734 37.508616,G : 127.060734 37.508616; G : 127.061456 37.508080,G : 127.061456 37.508080; G : 127.062234 37.507597,G : 127.062234 37.507597; G : 127.063061 37.507169,G : 127.063061 37.507169; G : 127.063933 37.506800,G : 127.063933 37.506800; G : 127.064841 37.506493,G : 127.064841 37.506493; G : 127.065779 37.506251,G : 127.065779 37.506251; G : 127.066741 37.506074,G : 127.066741 37.506074; G : 127.067718 37.505965,G : 127.067718 37.505965; G : 127.068703 37.505925,G : 127.068703 37.505925; G : 127.069689 37.505952,G : 127.069689 37.505952; G : 127.070669 37.506049,G : 127.070669 37.506049; G : 127.071634 37.506212,G : 127.071634 37.506212; G : 127.072577 37.506443,G : 127.072577 37.506443; G : 127.073492 37.506737,G : 127.073492 37.506737; G : 127.074370 37.507094,G : 127.074370 37.507094; G : 127.075207 37.507511,G : 127.075207 37.507511; G : 127.075995 37.507985,G : 127.075995 37.507985; G : 127.076728 37.508511,G : 127.076728 37.508511; G : 127.077400 37.509086,G : 127.077400 37.509086; G : 127.078007 37.509706,G : 127.078007 37.509706; G : 127.078544 37.510365,G : 127.078544 37.510365; G : 127.079007 37.511059,G : 127.079007 37.511059; G : 127.079392 37.511783,G : 127.079392 37.511783; G : 127.079697 37.512531,G : 127.079697 37.512531; G : 127.079918 37.513297,G : 127.079918 37.513297; G : 127.080055 37.514075,G : 127.080055 37.514075; G : 127.080106 37.514860,G : 127.080106 37.514860; G : 127.080071 37.515646,G : 127.080071 37.515646; G : 127.079951 37.516426,G : 127.079951 37.516426; G : 127.079745 37.517195,G : 127.079745 37.517195; G : 127.079456 37.517946,G : 127.079456 37.517946; G : 127.079086 37.518675,G : 127.079086 37.518675; G : 127.078638 37.519375,G : 127.078638 37.519375; G : 127.078114 37.520041,G : 127.078114 37.520041; G : 127.077520 37.520669,G : 127.077520 37.520669; G : 127.076860 37.521253,G : 127.076860 37.521253; G : 127.076794 37.521306,I : 127.076794 37.521306; I : 127.069388 37.514097,J : 127.069388 37.514097; J : 127.069388 37.514097,K : 127.069388 37.514097; K : 127.068838 37.514614,
