LocalID,ID,Type,Pax,From,DepFATO_No,DepGate_No,STD,To,ArrFATO_No,ArrGate_No,STA,DepGateIn,DepGateOut,DepFATOIn,DepFATOOut,ArrFATOIn,ArrFATOOut,ArrGateIn,ArrGateOut,Seg1,Seg2,Seg3,Seg4,Seg5,Seg6,Seg7,Seg8,Seg9,Seg10,Seg11,Seg12,Seg13,Seg14,Seg15,Seg16,Seg17,Seg18,Seg19,Seg20,Seg21,Seg22,Seg23,Seg24,Seg25,Seg26,Seg27,Seg28,Seg29,Seg30,Seg31,Seg32,Seg33,Seg34,Seg35,Seg36,Seg37,Seg38,Seg39,Seg40,Seg41,Seg42,Seg43,Seg44,Seg45,Seg46,Seg47,Seg48,Seg49,Seg50,Seg51,Seg52,Seg53,Seg54,Seg55,Seg56,Seg57,Seg58,Seg59,Seg60,Seg61,Seg62,Seg63,Seg64,Seg65,Seg66,Seg67,Seg68,Seg69,Seg70,Seg71,Seg72,Seg73,Seg74,Seg75,Seg76,Seg77,Seg78,Seg79,Seg80,Seg81,Seg82,Seg83,Seg84,Seg85,Seg86,Seg87,Seg88,Seg89,Seg90,Seg91,Seg92,Seg93,Seg94,Seg95,Seg96,Seg97,Seg98,Seg99,Seg100,Seg101,Seg102,Seg103,Seg104,Seg105
4-1,UAM0019,6인승,6,용산,1,1,06:33:33,마곡,2,3,06:49:57,06:32:33,06:33:33,06:38:33,06:39:33,06:49:57,06:50:57,06:55:57,07:01:57,A : 126.958453 37.528320; A : 126.958531 37.528069,B : 126.958531 37.528069; B : 126.958531 37.528069,C : 126.958531 37.528069; C : 126.973274 37.524782,E : 126.973274 37.524782; E : 126.972745 37.523765,E : 126.972745 37.523765; E : 126.972107 37.522789,E : 126.972107 37.522789; E : 126.971365 37.521861,E : 126.971365 37.521861; E : 126.970524 37.520988,E : 126.970524 37.520988; E : 126.969590 37.520176,E : 126.969590 37.520176; E : 126.968572 37.519433,E : 126.968572 37.519433; E : 126.967476 37.518763,E : 126.967476 37.518763; E : 126.966311 37.518172,E : 126.966311 37.518172; E : 126.965085 37.517664,E : 126.965085 37.517664; E : 126.963809 37.517242,E : 126.963809 37.517242; E : 126.962491 37.516912,E : 126.962491 37.516912; E : 126.961143 37.516673,E : 126.961143 37.516673; E : 126.959773 37.516530,E : 126.959773 37.516530; E : 126.958393 37.516482,E : 126.958393 37.516482; E : 126.957013 37.516530,E : 126.957013 37.516530; E : 126.955643 37.516673,E : 126.955643 37.516673; E : 126.954294 37.516912,E : 126.954294 37.516912; E : 126.952977 37.517242,E : 126.952977 37.517242; E : 126.951700 37.517664,E : 126.951700 37.517664; E : 126.950475 37.518172,E : 126.950475 37.518172; E : 126.949310 37.518763,E : 126.949310 37.518763; E : 126.948214 37.519433,E : 126.948214 37.519433; E : 126.947195 37.520176,E : 126.947195 37.520176; E : 126.946262 37.520988,E : 126.946262 37.520988; E : 126.945421 37.521861,E : 126.945421 37.521861; E : 126.944678 37.522789,E : 126.944678 37.522789; E : 126.944040 37.523765,E : 126.944040 37.523765; E : 126.943512 37.524782,E : 126.943512 37.524782; E : 126.943096 37.525831,E : 126.943096 37.525831; E : 126.942797 37.526906,E : 126.942797 37.526906; E : 126.942617 37.527997,E : 126.942617 37.527997; E : 126.942557 37.529096,E : 126.942557 37.529096; E : 126.942617 37.530195,E : 126.942617 37.530195; E : 126.942797 37.531286,E : 126.942797 37.531286; E : 126.943096 37.532361,F : 126.943096 37.532361 R-2000; F : 126.943229 37.532731 R-2000,F : 126.943229 37.532731 R-2000; F : 126.925389 37.537006 R-2000,F : 126.925389 37.537006 R-2000; F : 126.902987 37.542413 R-2000,F : 126.902987 37.542413 R-2000; F : 126.892011 37.552684 R-2000,F : 126.892011 37.552684 R-2000; F : 126.861683 37.569533 R-2000,F : 126.861683 37.569533 L-2000; F : 126.831913 37.566290 L-2000,G : 126.831913 37.566290; G : 126.822307 37.565664,G : 126.822307 37.565664; G : 126.821974 37.567770,G : 126.821974 37.567770; G : 126.821412 37.569845,G : 126.821412 37.569845; G : 126.820625 37.571872,G : 126.820625 37.571872; G : 126.819619 37.573838,G : 126.819619 37.573838; G : 126.818401 37.575726,G : 126.818401 37.575726; G : 126.816981 37.577522,G : 126.816981 37.577522; G : 126.815370 37.579213,G : 126.815370 37.579213; G : 126.813579 37.580786,G : 126.813579 37.580786; G : 126.811624 37.582228,G : 126.811624 37.582228; G : 126.809517 37.583530,G : 126.809517 37.583530; G : 126.807276 37.584680,G : 126.807276 37.584680; G : 126.804918 37.585671,G : 126.804918 37.585671; G : 126.802460 37.586494,G : 126.802460 37.586494; G : 126.799921 37.587144,G : 126.799921 37.587144; G : 126.797321 37.587615,G : 126.797321 37.587615; G : 126.794679 37.587904,G : 126.794679 37.587904; G : 126.792016 37.588009,G : 126.792016 37.588009; G : 126.789351 37.587928,G : 126.789351 37.587928; G : 126.786705 37.587663,G : 126.786705 37.587663; G : 126.784098 37.587215,G : 126.784098 37.587215; G : 126.781550 37.586589,G : 126.781550 37.586589; G : 126.779080 37.585788,H : 126.779080 37.585788; H : 126.778923 37.585730,I : 126.778923 37.585730; I : 126.792978 37.562979,J : 126.792978 37.562979; J : 126.792978 37.562979,K : 126.792978 37.562979; K : 126.792145 37.563114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-2,UAM0023,6인승,6,용산,1,2,06:33:57,목동,2,3,06:47:46,06:32:57,06:33:57,06:39:33,06:40:33,06:47:46,06:48:46,06:53:46,06:59:46,A : 126.958407 37.528468; A : 126.958531 37.528069,B : 126.958531 37.528069; B : 126.958531 37.528069,C : 126.958531 37.528069; C : 126.973274 37.524782,E : 126.973274 37.524782; E : 126.972745 37.523765,E : 126.972745 37.523765; E : 126.972107 37.522789,E : 126.972107 37.522789; E : 126.971365 37.521861,E : 126.971365 37.521861; E : 126.970524 37.520988,E : 126.970524 37.520988; E : 126.969590 37.520176,E : 126.969590 37.520176; E : 126.968572 37.519433,E : 126.968572 37.519433; E : 126.967476 37.518763,E : 126.967476 37.518763; E : 126.966311 37.518172,E : 126.966311 37.518172; E : 126.965085 37.517664,E : 126.965085 37.517664; E : 126.963809 37.517242,E : 126.963809 37.517242; E : 126.962491 37.516912,E : 126.962491 37.516912; E : 126.961143 37.516673,E : 126.961143 37.516673; E : 126.959773 37.516530,E : 126.959773 37.516530; E : 126.958393 37.516482,E : 126.958393 37.516482; E : 126.957013 37.516530,E : 126.957013 37.516530; E : 126.955643 37.516673,E : 126.955643 37.516673; E : 126.954294 37.516912,E : 126.954294 37.516912; E : 126.952977 37.517242,E : 126.952977 37.517242; E : 126.951700 37.517664,E : 126.951700 37.517664; E : 126.950475 37.518172,E : 126.950475 37.518172; E : 126.949310 37.518763,E : 126.949310 37.518763; E : 126.948214 37.519433,E : 126.948214 37.519433; E : 126.947195 37.520176,E : 126.947195 37.520176; E : 126.946262 37.520988,E : 126.946262 37.520988; E : 126.945421 37.521861,E : 126.945421 37.521861; E : 126.944678 37.522789,E : 126.944678 37.522789; E : 126.944040 37.523765,E : 126.944040 37.523765; E : 126.943512 37.524782,E : 126.943512 37.524782; E : 126.943096 37.525831,E : 126.943096 37.525831; E : 126.942797 37.526906,E : 126.942797 37.526906; E : 126.942617 37.527997,E : 126.942617 37.527997; E : 126.942557 37.529096,E : 126.942557 37.529096; E : 126.942617 37.530195,E : 126.942617 37.530195; E : 126.942797 37.531286,E : 126.942797 37.531286; E : 126.943096 37.532361,F : 126.943096 37.532361 R-2000; F : 126.943229 37.532731 R-2000,F : 126.943229 37.532731 R-2000; F : 126.925389 37.537006 R-2000,F : 126.925389 37.537006 R-2000; F : 126.902987 37.542413 R-2000,F : 126.902987 37.542413 R-2000; F : 126.892011 37.552684 R-2000,G : 126.892011 37.552684; G : 126.881112 37.534516,G : 126.881112 37.534516; G : 126.881984 37.534147,G : 126.881984 37.534147; G : 126.882811 37.533718,G : 126.882811 37.533718; G : 126.883589 37.533234,G : 126.883589 37.533234; G : 126.884310 37.532697,G : 126.884310 37.532697; G : 126.884970 37.532113,G : 126.884970 37.532113; G : 126.885564 37.531485,G : 126.885564 37.531485; G : 126.886086 37.530818,G : 126.886086 37.530818; G : 126.886534 37.530118,G : 126.886534 37.530118; G : 126.886903 37.529389,G : 126.886903 37.529389; G : 126.887191 37.528637,G : 126.887191 37.528637; G : 126.887396 37.527868,G : 126.887396 37.527868; G : 126.887516 37.527088,G : 126.887516 37.527088; G : 126.887550 37.526302,G : 126.887550 37.526302; G : 126.887497 37.525517,G : 126.887497 37.525517; G : 126.887360 37.524739,G : 126.887360 37.524739; G : 126.887137 37.523973,G : 126.887137 37.523973; G : 126.886832 37.523226,G : 126.886832 37.523226; G : 126.886445 37.522502,G : 126.886445 37.522502; G : 126.885982 37.521808,G : 126.885982 37.521808; G : 126.885444 37.521149,G : 126.885444 37.521149; G : 126.884836 37.520530,G : 126.884836 37.520530; G : 126.884162 37.519956,G : 126.884162 37.519956; G : 126.883429 37.519430,G : 126.883429 37.519430; G : 126.882640 37.518957,G : 126.882640 37.518957; G : 126.881803 37.518541,G : 126.881803 37.518541; G : 126.880924 37.518185,G : 126.880924 37.518185; G : 126.880009 37.517891,G : 126.880009 37.517891; G : 126.879065 37.517661,G : 126.879065 37.517661; G : 126.878099 37.517498,G : 126.878099 37.517498; G : 126.877120 37.517403,G : 126.877120 37.517403; G : 126.876134 37.517376,G : 126.876134 37.517376; G : 126.875148 37.517417,G : 126.875148 37.517417; G : 126.874171 37.517527,G : 126.874171 37.517527; G : 126.873210 37.517704,G : 126.873210 37.517704; G : 126.872272 37.517948,G : 126.872272 37.517948; G : 126.871363 37.518255,G : 126.871363 37.518255; G : 126.870492 37.518624,G : 126.870492 37.518624; G : 126.869665 37.519053,G : 126.869665 37.519053; G : 126.868888 37.519537,G : 126.868888 37.519537; G : 126.868166 37.520074,G : 126.868166 37.520074; G : 126.867506 37.520658,G : 126.867506 37.520658; G : 126.866913 37.521286,G : 126.866913 37.521286; G : 126.866390 37.521953,G : 126.866390 37.521953; G : 126.865943 37.522653,G : 126.865943 37.522653; G : 126.865574 37.523382,G : 126.865574 37.523382; G : 126.865286 37.524134,G : 126.865286 37.524134; G : 126.865081 37.524903,G : 126.865081 37.524903; G : 126.864961 37.525683,G : 126.864961 37.525683; G : 126.864927 37.526386,I : 126.864927 37.526386; I : 126.877654 37.526397,J : 126.877654 37.526397; J : 126.877654 37.526397,K : 126.877654 37.526397; K : 126.876874 37.526128,,,,,,,,,,
4-3,UAM0081,6인승,6,용산,1,1,06:43:06,미아,2,1,06:59:36,06:42:06,06:43:06,06:48:06,06:49:06,06:59:36,07:00:36,07:05:36,07:11:36,A : 126.958453 37.528320; A : 126.958531 37.528069,B : 126.958531 37.528069; B : 126.958531 37.528069,C : 126.958531 37.528069; C : 126.973274 37.524782,E : 126.973274 37.524782; E : 126.972745 37.523765,E : 126.972745 37.523765; E : 126.972107 37.522789,E : 126.972107 37.522789; E : 126.971365 37.521861,E : 126.971365 37.521861; E : 126.970524 37.520988,E : 126.970524 37.520988; E : 126.969590 37.520176,E : 126.969590 37.520176; E : 126.968572 37.519433,E : 126.968572 37.519433; E : 126.967476 37.518763,E : 126.967476 37.518763; E : 126.966311 37.518172,E : 126.966311 37.518172; E : 126.965085 37.517664,E : 126.965085 37.517664; E : 126.963809 37.517242,E : 126.963809 37.517242; E : 126.962491 37.516912,E : 126.962491 37.516912; E : 126.961143 37.516673,E : 126.961143 37.516673; E : 126.959773 37.516530,E : 126.959773 37.516530; E : 126.958393 37.516482,E : 126.958393 37.516482; E : 126.957013 37.516530,E : 126.957013 37.516530; E : 126.955643 37.516673,E : 126.955643 37.516673; E : 126.954294 37.516912,E : 126.954294 37.516912; E : 126.952977 37.517242,E : 126.952977 37.517242; E : 126.951700 37.517664,E : 126.951700 37.517664; E : 126.950475 37.518172,E : 126.950475 37.518172; E : 126.949310 37.518763,E : 126.949310 37.518763; E : 126.948214 37.519433,E : 126.948214 37.519433; E : 126.947195 37.520176,E : 126.947195 37.520176; E : 126.946262 37.520988,E : 126.946262 37.520988; E : 126.945421 37.521861,E : 126.945421 37.521861; E : 126.944678 37.522789,E : 126.944678 37.522789; E : 126.944040 37.523765,E : 126.944040 37.523765; E : 126.943512 37.524782,E : 126.943512 37.524782; E : 126.943096 37.525831,E : 126.943096 37.525831; E : 126.942797 37.526906,E : 126.942797 37.526906; E : 126.942617 37.527997,E : 126.942617 37.527997; E : 126.942557 37.529096,E : 126.942557 37.529096; E : 126.942617 37.530195,E : 126.942617 37.530195; E : 126.942797 37.531286,E : 126.942797 37.531286; E : 126.943096 37.532361,F : 126.943096 37.532361 R-2000; F : 126.943229 37.532731 R-2000,F : 126.943229 37.532731 R-2000; F : 126.925389 37.537006 R-2000,F : 126.925389 37.537006 R-2000; F : 126.902987 37.542413 R-2000,F : 126.902987 37.542413 R-2000; F : 126.892011 37.552684 R-2000,F : 126.892011 37.552684 R-2000; F : 126.923842 37.557204 R-2000,F : 126.923842 37.557204 R-2000; F : 126.976391 37.570046 R-2000,F : 126.976391 37.570046 R-2000; F : 127.023638 37.575840 R-2000,G : 127.023638 37.575840; G : 127.025485 37.617611,G : 127.025485 37.617611; G : 127.026869 37.617620,G : 127.026869 37.617620; G : 127.028246 37.617725,G : 127.028246 37.617725; G : 127.029606 37.617926,G : 127.029606 37.617926; G : 127.030939 37.618219,G : 127.030939 37.618219; G : 127.032235 37.618605,G : 127.032235 37.618605; G : 127.033484 37.619078,G : 127.033484 37.619078; G : 127.034676 37.619636,G : 127.034676 37.619636; G : 127.035802 37.620275,G : 127.035802 37.620275; G : 127.036855 37.620990,G : 127.036855 37.620990; G : 127.037824 37.621774,G : 127.037824 37.621774; G : 127.038705 37.622623,G : 127.038705 37.622623; G : 127.039489 37.623530,G : 127.039489 37.623530; G : 127.040170 37.624487,G : 127.040170 37.624487; G : 127.040744 37.625489,G : 127.040744 37.625489; G : 127.041206 37.626526,G : 127.041206 37.626526; G : 127.041553 37.627591,G : 127.041553 37.627591; G : 127.041782 37.628677,G : 127.041782 37.628677; G : 127.041891 37.629774,G : 127.041891 37.629774; G : 127.041879 37.630874,G : 127.041879 37.630874; G : 127.041747 37.631969,G : 127.041747 37.631969; G : 127.041495 37.633051,G : 127.041495 37.633051; G : 127.041126 37.634112,G : 127.041126 37.634112; G : 127.040642 37.635143,G : 127.040642 37.635143; G : 127.040046 37.636136,G : 127.040046 37.636136; G : 127.039344 37.637084,G : 127.039344 37.637084; G : 127.038541 37.637981,G : 127.038541 37.637981; G : 127.037643 37.638818,G : 127.037643 37.638818; G : 127.037255 37.639137,I : 127.037255 37.639137; I : 127.026717 37.629316,J : 127.026717 37.629316; J : 127.026717 37.629316,K : 127.026717 37.629316; K : 127.026178 37.629464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-4,UAM0127,6인승,6,용산,1,1,06:52:09,성수,2,3,07:04:29,06:51:09,06:52:09,06:57:09,06:58:09,07:04:29,07:05:29,07:10:29,07:16:29,A : 126.958453 37.528320; A : 126.958531 37.528069,B : 126.958531 37.528069; B : 126.958531 37.528069,C : 126.958531 37.528069; C : 126.973274 37.524782,E : 126.973274 37.524782; E : 126.972745 37.523765,E : 126.972745 37.523765; E : 126.972107 37.522789,E : 126.972107 37.522789; E : 126.971365 37.521861,E : 126.971365 37.521861; E : 126.970524 37.520988,E : 126.970524 37.520988; E : 126.969590 37.520176,E : 126.969590 37.520176; E : 126.968572 37.519433,E : 126.968572 37.519433; E : 126.967476 37.518763,E : 126.967476 37.518763; E : 126.966311 37.518172,E : 126.966311 37.518172; E : 126.965085 37.517664,E : 126.965085 37.517664; E : 126.963809 37.517242,E : 126.963809 37.517242; E : 126.962491 37.516912,E : 126.962491 37.516912; E : 126.961143 37.516673,E : 126.961143 37.516673; E : 126.959773 37.516530,E : 126.959773 37.516530; E : 126.958393 37.516482,E : 126.958393 37.516482; E : 126.957013 37.516530,E : 126.957013 37.516530; E : 126.955643 37.516673,F : 126.955643 37.516673 R-2000; F : 126.954812 37.516808 R-2000,F : 126.954812 37.516808 L-2000; F : 126.952427 37.508624 L-2000,F : 126.952427 37.508624 L-2000; F : 126.983869 37.497722 L-2000,F : 126.983869 37.497722 R-2000; F : 127.015985 37.509435 R-2000,G : 127.015985 37.509435; G : 127.032590 37.528559,G : 127.032590 37.528559; G : 127.031489 37.529223,G : 127.031489 37.529223; G : 127.030465 37.529962,G : 127.030465 37.529962; G : 127.030402 37.530013,I : 127.030402 37.530013; I : 127.042051 37.540034,J : 127.042051 37.540034; J : 127.042051 37.540034,K : 127.042051 37.540034; K : 127.042173 37.539363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-5,UAM0165,6인승,6,용산,1,1,06:57:57,잠실,2,5,07:13:05,06:56:57,06:57:57,07:02:57,07:03:57,07:13:05,07:14:05,07:19:05,07:25:05,A : 126.958453 37.528320; A : 126.958531 37.528069,B : 126.958531 37.528069; B : 126.958531 37.528069,C : 126.958531 37.528069; C : 126.973274 37.524782,E : 126.973274 37.524782; E : 126.972745 37.523765,E : 126.972745 37.523765; E : 126.972107 37.522789,E : 126.972107 37.522789; E : 126.971365 37.521861,E : 126.971365 37.521861; E : 126.970524 37.520988,E : 126.970524 37.520988; E : 126.969590 37.520176,E : 126.969590 37.520176; E : 126.968572 37.519433,E : 126.968572 37.519433; E : 126.967476 37.518763,E : 126.967476 37.518763; E : 126.966311 37.518172,E : 126.966311 37.518172; E : 126.965085 37.517664,E : 126.965085 37.517664; E : 126.963809 37.517242,E : 126.963809 37.517242; E : 126.962491 37.516912,E : 126.962491 37.516912; E : 126.961143 37.516673,E : 126.961143 37.516673; E : 126.959773 37.516530,E : 126.959773 37.516530; E : 126.958393 37.516482,E : 126.958393 37.516482; E : 126.957013 37.516530,E : 126.957013 37.516530; E : 126.955643 37.516673,F : 126.955643 37.516673 R-2000; F : 126.954812 37.516808 R-2000,F : 126.954812 37.516808 L-2000; F : 126.952427 37.508624 L-2000,F : 126.952427 37.508624 L-2000; F : 126.983869 37.497722 L-2000,F : 126.983869 37.497722 R-2000; F : 127.015985 37.509435 R-2000,F : 127.015985 37.509435 R-2000; F : 127.034307 37.535385 R-2000,F : 127.034307 37.535385 L-2000; F : 127.064063 37.526465 L-2000,F : 127.064063 37.526465 R-2000; F : 127.069195 37.540230 R-2000,G : 127.069195 37.540230; G : 127.069028 37.524114,G : 127.069028 37.524114; G : 127.068042 37.524086,G : 127.068042 37.524086; G : 127.067062 37.523990,G : 127.067062 37.523990; G : 127.066097 37.523826,G : 127.066097 37.523826; G : 127.065153 37.523596,G : 127.065153 37.523596; G : 127.064239 37.523301,G : 127.064239 37.523301; G : 127.063359 37.522944,G : 127.063359 37.522944; G : 127.062523 37.522527,G : 127.062523 37.522527; G : 127.061735 37.522054,G : 127.061735 37.522054; G : 127.061002 37.521527,G : 127.061002 37.521527; G : 127.060329 37.520952,G : 127.060329 37.520952; G : 127.059722 37.520333,G : 127.059722 37.520333; G : 127.059185 37.519673,G : 127.059185 37.519673; G : 127.058722 37.518979,G : 127.058722 37.518979; G : 127.058337 37.518255,G : 127.058337 37.518255; G : 127.058032 37.517508,G : 127.058032 37.517508; G : 127.057811 37.516742,G : 127.057811 37.516742; G : 127.057674 37.515963,G : 127.057674 37.515963; G : 127.057623 37.515178,G : 127.057623 37.515178; G : 127.057658 37.514393,G : 127.057658 37.514393; G : 127.057778 37.513613,G : 127.057778 37.513613; G : 127.057984 37.512844,G : 127.057984 37.512844; G : 127.058273 37.512092,G : 127.058273 37.512092; G : 127.058643 37.511364,G : 127.058643 37.511364; G : 127.059091 37.510663,G : 127.059091 37.510663; G : 127.059614 37.509997,G : 127.059614 37.509997; G : 127.060209 37.509369,G : 127.060209 37.509369; G : 127.060869 37.508786,G : 127.060869 37.508786; G : 127.061591 37.508250,G : 127.061591 37.508250; G : 127.062369 37.507766,G : 127.062369 37.507766; G : 127.063197 37.507338,G : 127.063197 37.507338; G : 127.064068 37.506970,G : 127.064068 37.506970; G : 127.064976 37.506663,G : 127.064976 37.506663; G : 127.065915 37.506420,G : 127.065915 37.506420; G : 127.066876 37.506244,G : 127.066876 37.506244; G : 127.067853 37.506135,G : 127.067853 37.506135; G : 127.068839 37.506094,G : 127.068839 37.506094; G : 127.069825 37.506122,G : 127.069825 37.506122; G : 127.070804 37.506218,G : 127.070804 37.506218; G : 127.071769 37.506382,G : 127.071769 37.506382; G : 127.072712 37.506612,G : 127.072712 37.506612; G : 127.073627 37.506907,G : 127.073627 37.506907; G : 127.074506 37.507264,G : 127.074506 37.507264; G : 127.075342 37.507681,G : 127.075342 37.507681; G : 127.076130 37.508154,G : 127.076130 37.508154; G : 127.076863 37.508680,G : 127.076863 37.508680; G : 127.077536 37.509255,G : 127.077536 37.509255; G : 127.078143 37.509875,G : 127.078143 37.509875; G : 127.078680 37.510534,G : 127.078680 37.510534; G : 127.079143 37.511229,G : 127.079143 37.511229; G : 127.079528 37.511952,G : 127.079528 37.511952; G : 127.079832 37.512700,G : 127.079832 37.512700; G : 127.080054 37.513466,G : 127.080054 37.513466; G : 127.080191 37.514244,G : 127.080191 37.514244; G : 127.080242 37.515029,G : 127.080242 37.515029; G : 127.080207 37.515815,G : 127.080207 37.515815; G : 127.080086 37.516595,G : 127.080086 37.516595; G : 127.079881 37.517364,G : 127.079881 37.517364; G : 127.079592 37.518115,G : 127.079592 37.518115; G : 127.079222 37.518844,G : 127.079222 37.518844; G : 127.078773 37.519544,G : 127.078773 37.519544; G : 127.078250 37.520211,G : 127.078250 37.520211; G : 127.077656 37.520838,G : 127.077656 37.520838; G : 127.076995 37.521422,G : 127.076995 37.521422; G : 127.076929 37.521475,I : 127.076929 37.521475; I : 127.069388 37.514097,J : 127.069388 37.514097; J : 127.069388 37.514097,K : 127.069388 37.514097; K : 127.069361 37.514353,,,,,,,,,,,
4-6,UAM0172,6인승,6,용산,1,2,06:58:26,가산·대림,2,2,07:17:12,06:57:26,06:58:26,07:03:57,07:04:57,07:17:12,07:18:12,07:23:12,07:29:12,A : 126.958407 37.528468; A : 126.958531 37.528069,B : 126.958531 37.528069; B : 126.958531 37.528069,C : 126.958531 37.528069; C : 126.973274 37.524782,E : 126.973274 37.524782; E : 126.972745 37.523765,E : 126.972745 37.523765; E : 126.972107 37.522789,E : 126.972107 37.522789; E : 126.971365 37.521861,E : 126.971365 37.521861; E : 126.970524 37.520988,E : 126.970524 37.520988; E : 126.969590 37.520176,E : 126.969590 37.520176; E : 126.968572 37.519433,E : 126.968572 37.519433; E : 126.967476 37.518763,E : 126.967476 37.518763; E : 126.966311 37.518172,E : 126.966311 37.518172; E : 126.965085 37.517664,E : 126.965085 37.517664; E : 126.963809 37.517242,E : 126.963809 37.517242; E : 126.962491 37.516912,E : 126.962491 37.516912; E : 126.961143 37.516673,E : 126.961143 37.516673; E : 126.959773 37.516530,E : 126.959773 37.516530; E : 126.958393 37.516482,E : 126.958393 37.516482; E : 126.957013 37.516530,E : 126.957013 37.516530; E : 126.955643 37.516673,E : 126.955643 37.516673; E : 126.954294 37.516912,E : 126.954294 37.516912; E : 126.952977 37.517242,E : 126.952977 37.517242; E : 126.951700 37.517664,E : 126.951700 37.517664; E : 126.950475 37.518172,E : 126.950475 37.518172; E : 126.949310 37.518763,E : 126.949310 37.518763; E : 126.948214 37.519433,E : 126.948214 37.519433; E : 126.947195 37.520176,E : 126.947195 37.520176; E : 126.946262 37.520988,E : 126.946262 37.520988; E : 126.945421 37.521861,E : 126.945421 37.521861; E : 126.944678 37.522789,E : 126.944678 37.522789; E : 126.944040 37.523765,E : 126.944040 37.523765; E : 126.943512 37.524782,E : 126.943512 37.524782; E : 126.943096 37.525831,E : 126.943096 37.525831; E : 126.942797 37.526906,E : 126.942797 37.526906; E : 126.942617 37.527997,E : 126.942617 37.527997; E : 126.942557 37.529096,E : 126.942557 37.529096; E : 126.942617 37.530195,E : 126.942617 37.530195; E : 126.942797 37.531286,E : 126.942797 37.531286; E : 126.943096 37.532361,F : 126.943096 37.532361 R-2000; F : 126.943229 37.532731 R-2000,F : 126.943229 37.532731 R-2000; F : 126.925389 37.537006 R-2000,F : 126.925389 37.537006 R-2000; F : 126.902987 37.542413 R-2000,F : 126.902987 37.542413 L-2000; F : 126.908192 37.516013 L-2000,G : 126.908192 37.516013; G : 126.898836 37.507466,G : 126.898836 37.507466; G : 126.900766 37.506003,G : 126.900766 37.506003; G : 126.902528 37.504411,G : 126.902528 37.504411; G : 126.904109 37.502703,G : 126.904109 37.502703; G : 126.905497 37.500892,G : 126.905497 37.500892; G : 126.906682 37.498991,G : 126.906682 37.498991; G : 126.907655 37.497015,G : 126.907655 37.497015; G : 126.908407 37.494979,G : 126.908407 37.494979; G : 126.908934 37.492899,G : 126.908934 37.492899; G : 126.909232 37.490790,G : 126.909232 37.490790; G : 126.909297 37.488668,G : 126.909297 37.488668; G : 126.909131 37.486550,G : 126.909131 37.486550; G : 126.908733 37.484452,G : 126.908733 37.484452; G : 126.908107 37.482389,G : 126.908107 37.482389; G : 126.907258 37.480377,G : 126.907258 37.480377; G : 126.906193 37.478432,G : 126.906193 37.478432; G : 126.904918 37.476569,G : 126.904918 37.476569; G : 126.903445 37.474801,G : 126.903445 37.474801; G : 126.901784 37.473142,G : 126.901784 37.473142; G : 126.899948 37.471604,G : 126.899948 37.471604; G : 126.897951 37.470201,G : 126.897951 37.470201; G : 126.895809 37.468941,G : 126.895809 37.468941; G : 126.893536 37.467835,G : 126.893536 37.467835; G : 126.891151 37.466891,G : 126.891151 37.466891; G : 126.888673 37.466116,G : 126.888673 37.466116; G : 126.886119 37.465516,G : 126.886119 37.465516; G : 126.883509 37.465096,G : 126.883509 37.465096; G : 126.880863 37.464859,G : 126.880863 37.464859; G : 126.878201 37.464807,G : 126.878201 37.464807; G : 126.875544 37.464940,G : 126.875544 37.464940; G : 126.872912 37.465257,G : 126.872912 37.465257; G : 126.870324 37.465756,G : 126.870324 37.465756; G : 126.867800 37.466432,G : 126.867800 37.466432; G : 126.865360 37.467281,G : 126.865360 37.467281; G : 126.863022 37.468297,G : 126.863022 37.468297; G : 126.860804 37.469471,G : 126.860804 37.469471; G : 126.858723 37.470795,G : 126.858723 37.470795; G : 126.856794 37.472258,G : 126.856794 37.472258; G : 126.855033 37.473850,G : 126.855033 37.473850; G : 126.853452 37.475558,G : 126.853452 37.475558; G : 126.852065 37.477369,G : 126.852065 37.477369; G : 126.850880 37.479270,G : 126.850880 37.479270; G : 126.849908 37.481246,G : 126.849908 37.481246; G : 126.849156 37.483282,G : 126.849156 37.483282; G : 126.848629 37.485362,G : 126.848629 37.485362; G : 126.848331 37.487471,G : 126.848331 37.487471; G : 126.848266 37.489593,G : 126.848266 37.489593; G : 126.848432 37.491711,G : 126.848432 37.491711; G : 126.848830 37.493810,G : 126.848830 37.493810; G : 126.849456 37.495872,G : 126.849456 37.495872; G : 126.850305 37.497884,G : 126.850305 37.497884; G : 126.851371 37.499829,G : 126.851371 37.499829; G : 126.852646 37.501693,G : 126.852646 37.501693; G : 126.854119 37.503461,G : 126.854119 37.503461; G : 126.855781 37.505119,G : 126.855781 37.505119; G : 126.857617 37.506657,G : 126.857617 37.506657; G : 126.859615 37.508060,G : 126.859615 37.508060; G : 126.861759 37.509320,G : 126.861759 37.509320; G : 126.864033 37.510426,H : 126.864033 37.510426; H : 126.865891 37.511179,I : 126.865891 37.511179; I : 126.879164 37.488096,J : 126.879164 37.488096; J : 126.879164 37.488096,K : 126.879164 37.488096; K : 126.878670 37.488489
