LocalID,ID,Type,Pax,From,DepFATO_No,DepGate_No,STD,To,ArrFATO_No,ArrGate_No,STA,DepGateIn,DepGateOut,DepFATOIn,DepFATOOut,ArrFATOIn,ArrFATOOut,ArrGateIn,ArrGateOut,Seg1,Seg2,Seg3,Seg4,Seg5,Seg6,Seg7,Seg8,Seg9,Seg10,Seg11,Seg12,Seg13,Seg14,Seg15,Seg16,Seg17,Seg18,Seg19,Seg20,Seg21,Seg22,Seg23,Seg24,Seg25,Seg26,Seg27,Seg28,Seg29,Seg30,Seg31,Seg32,Seg33,Seg34,Seg35,Seg36,Seg37,Seg38,Seg39,Seg40,Seg41,Seg42,Seg43,Seg44,Seg45,Seg46,Seg47,Seg48,Seg49,Seg50,Seg51,Seg52,Seg53,Seg54,Seg55,Seg56,Seg57,Seg58,Seg59,Seg60,Seg61,Seg62,Seg63,Seg64,Seg65,Seg66,Seg67,Seg68,Seg69,Seg70,Seg71,Seg72,Seg73,Seg74,Seg75,Seg76,Seg77,Seg78,Seg79,Seg80,Seg81,Seg82,Seg83,Seg84,Seg85,Seg86,Seg87,Seg88,Seg89,Seg90,Seg91,Seg92,Seg93,Seg94,Seg95,Seg96,Seg97,Seg98,Seg99,Seg100,Seg101,Seg102
6-1,UAM0043,6인승,6,미아,1,1,06:36:29,광화문,2,5,06:53:28,06:35:29,06:36:29,06:41:29,06:42:29,06:53:28,06:54:28,06:59:28,07:05:28,A : 127.026178 37.629464; A : 127.026267 37.629216,B : 127.026267 37.629216; B : 127.026267 37.629216,C : 127.026267 37.629216; C : 127.014839 37.621287,E : 127.014839 37.621287; E : 127.015859 37.620544,E : 127.015859 37.620544; E : 127.016956 37.619874,E : 127.016956 37.619874; E : 127.018123 37.619283,E : 127.018123 37.619283; E : 127.019350 37.618775,E : 127.019350 37.618775; E : 127.020628 37.618354,E : 127.020628 37.618354; E : 127.021947 37.618023,E : 127.021947 37.618023; E : 127.023298 37.617785,E : 127.023298 37.617785; E : 127.024669 37.617641,F : 127.024669 37.617641 L-2000; F : 127.025494 37.617601 L-2000,F : 127.025494 37.617601 L-2000; F : 127.023645 37.575830 L-2000,G : 127.023645 37.575830; G : 127.006603 37.573741,G : 127.006603 37.573741; G : 127.006082 37.575822,G : 127.006082 37.575822; G : 127.005336 37.577859,G : 127.005336 37.577859; G : 127.004369 37.579837,G : 127.004369 37.579837; G : 127.003189 37.581741,G : 127.003189 37.581741; G : 127.001806 37.583555,G : 127.001806 37.583555; G : 127.000229 37.585266,G : 127.000229 37.585266; G : 126.998470 37.586862,H : 126.998470 37.586862; H : 126.998007 37.587238,I : 126.998007 37.587238; I : 126.972979 37.568147,J : 126.972979 37.568147; J : 126.972979 37.568147,K : 126.972979 37.568147; K : 126.973195 37.568338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6-2,UAM0078,6인승,6,미아,1,1,06:42:33,봉천,2,4,07:00:01,06:41:33,06:42:33,06:47:33,06:48:33,07:00:01,07:01:01,07:06:01,07:12:01,A : 127.026178 37.629464; A : 127.026267 37.629216,B : 127.026267 37.629216; B : 127.026267 37.629216,C : 127.026267 37.629216; C : 127.014839 37.621287,E : 127.014839 37.621287; E : 127.015859 37.620544,E : 127.015859 37.620544; E : 127.016956 37.619874,E : 127.016956 37.619874; E : 127.018123 37.619283,E : 127.018123 37.619283; E : 127.019350 37.618775,E : 127.019350 37.618775; E : 127.020628 37.618354,E : 127.020628 37.618354; E : 127.021947 37.618023,E : 127.021947 37.618023; E : 127.023298 37.617785,E : 127.023298 37.617785; E : 127.024669 37.617641,F : 127.024669 37.617641 L-2000; F : 127.025494 37.617601 L-2000,F : 127.025494 37.617601 L-2000; F : 127.023645 37.575830 L-2000,F : 127.023645 37.575830 L-2000; F : 126.976395 37.570036 L-2000,F : 126.976395 37.570036 R-2000; F : 126.952104 37.570244 R-2000,F : 126.952104 37.570244 L-2000; F : 126.923837 37.557195 L-2000,F : 126.923837 37.557195 L-2000; F : 126.892004 37.552674 L-2000,F : 126.892004 37.552674 L-2000; F : 126.902981 37.542403 L-2000,F : 126.902981 37.542403 L-2000; F : 126.908186 37.516003 L-2000,G : 126.908186 37.516003; G : 126.932194 37.492594,G : 126.932194 37.492594; G : 126.933301 37.493252,G : 126.933301 37.493252; G : 126.934475 37.493831,G : 126.934475 37.493831; G : 126.935708 37.494327,G : 126.935708 37.494327; G : 126.936991 37.494734,G : 126.936991 37.494734; G : 126.938314 37.495051,G : 126.938314 37.495051; G : 126.939666 37.495275,G : 126.939666 37.495275; G : 126.941037 37.495405,G : 126.941037 37.495405; G : 126.942418 37.495438,G : 126.942418 37.495438; G : 126.943797 37.495376,G : 126.943797 37.495376; G : 126.945163 37.495218,G : 126.945163 37.495218; G : 126.946508 37.494966,G : 126.946508 37.494966; G : 126.947819 37.494621,G : 126.947819 37.494621; G : 126.949088 37.494187,G : 126.949088 37.494187; G : 126.950305 37.493666,G : 126.950305 37.493666; G : 126.951460 37.493062,G : 126.951460 37.493062; G : 126.952544 37.492381,G : 126.952544 37.492381; G : 126.953550 37.491627,G : 126.953550 37.491627; G : 126.954470 37.490806,G : 126.954470 37.490806; G : 126.955296 37.489924,G : 126.955296 37.489924; G : 126.956023 37.488988,G : 126.956023 37.488988; G : 126.956644 37.488006,G : 126.956644 37.488006; G : 126.957156 37.486983,G : 126.957156 37.486983; G : 126.957554 37.485930,G : 126.957554 37.485930; G : 126.957835 37.484852,G : 126.957835 37.484852; G : 126.957997 37.483759,G : 126.957997 37.483759; G : 126.958039 37.482659,G : 126.958039 37.482659; G : 126.957961 37.481561,G : 126.957961 37.481561; G : 126.957763 37.480472,G : 126.957763 37.480472; G : 126.957446 37.479400,G : 126.957446 37.479400; G : 126.957014 37.478355,G : 126.957014 37.478355; G : 126.956469 37.477344,G : 126.956469 37.477344; G : 126.955815 37.476375,G : 126.955815 37.476375; G : 126.955058 37.475455,G : 126.955058 37.475455; G : 126.954203 37.474590,G : 126.954203 37.474590; G : 126.953405 37.473905,I : 126.953405 37.473905; I : 126.943672 37.482945,J : 126.943672 37.482945; J : 126.943672 37.482945,K : 126.943672 37.482945; K : 126.942713 37.482677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6-3,UAM0093,6인승,6,미아,1,1,06:45:48,천호·길동,2,5,07:01:15,06:44:48,06:45:48,06:50:48,06:51:48,07:01:15,07:02:15,07:07:15,07:13:15,A : 127.026178 37.629464; A : 127.026267 37.629216,B : 127.026267 37.629216; B : 127.026267 37.629216,C : 127.026267 37.629216; C : 127.014839 37.621287,E : 127.014839 37.621287; E : 127.015859 37.620544,E : 127.015859 37.620544; E : 127.016956 37.619874,E : 127.016956 37.619874; E : 127.018123 37.619283,E : 127.018123 37.619283; E : 127.019350 37.618775,E : 127.019350 37.618775; E : 127.020628 37.618354,E : 127.020628 37.618354; E : 127.021947 37.618023,E : 127.021947 37.618023; E : 127.023298 37.617785,E : 127.023298 37.617785; E : 127.024669 37.617641,E : 127.024669 37.617641; E : 127.026051 37.617593,E : 127.026051 37.617593; E : 127.027433 37.617641,E : 127.027433 37.617641; E : 127.028805 37.617785,E : 127.028805 37.617785; E : 127.030156 37.618023,E : 127.030156 37.618023; E : 127.031475 37.618354,E : 127.031475 37.618354; E : 127.032753 37.618775,E : 127.032753 37.618775; E : 127.033980 37.619283,E : 127.033980 37.619283; E : 127.035147 37.619874,E : 127.035147 37.619874; E : 127.036244 37.620544,E : 127.036244 37.620544; E : 127.037264 37.621287,E : 127.037264 37.621287; E : 127.038199 37.622099,E : 127.038199 37.622099; E : 127.039041 37.622972,E : 127.039041 37.622972; E : 127.039784 37.623900,E : 127.039784 37.623900; E : 127.040423 37.624876,F : 127.040423 37.624876 R-2000; F : 127.040875 37.625727 R-2000,F : 127.040875 37.625727 L-2000; F : 127.071220 37.616556 L-2000,F : 127.071220 37.616556 L-2000; F : 127.085215 37.596636 L-2000,F : 127.085215 37.596636 L-2000; F : 127.097041 37.547538 L-2000,F : 127.097041 37.547538 L-2000; F : 127.111978 37.542853 L-2000,F : 127.111978 37.542853 L-2000; F : 127.091384 37.524292 L-2000,G : 127.091384 37.524292; G : 127.107952 37.537041,G : 127.107952 37.537041; G : 127.108954 37.536284,G : 127.108954 37.536284; G : 127.110036 37.535599,G : 127.110036 37.535599; G : 127.111188 37.534992,G : 127.111188 37.534992; G : 127.112403 37.534467,G : 127.112403 37.534467; G : 127.113670 37.534028,G : 127.113670 37.534028; G : 127.114981 37.533679,G : 127.114981 37.533679; G : 127.116324 37.533423,G : 127.116324 37.533423; G : 127.117691 37.533260,G : 127.117691 37.533260; G : 127.119070 37.533193,G : 127.119070 37.533193; G : 127.120451 37.533222,G : 127.120451 37.533222; G : 127.121824 37.533347,G : 127.121824 37.533347; G : 127.123178 37.533567,G : 127.123178 37.533567; G : 127.123442 37.533621,I : 127.123442 37.533621; I : 127.119049 37.544743,J : 127.119049 37.544743; J : 127.119049 37.544743,K : 127.119049 37.544743; K : 127.119171 37.544981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6-4,UAM0140,6인승,6,미아,1,1,06:53:45,용산,2,2,07:09:52,06:52:45,06:53:45,06:58:45,06:59:45,07:09:52,07:10:52,07:15:52,07:21:52,A : 127.026178 37.629464; A : 127.026267 37.629216,B : 127.026267 37.629216; B : 127.026267 37.629216,C : 127.026267 37.629216; C : 127.014839 37.621287,E : 127.014839 37.621287; E : 127.015859 37.620544,E : 127.015859 37.620544; E : 127.016956 37.619874,E : 127.016956 37.619874; E : 127.018123 37.619283,E : 127.018123 37.619283; E : 127.019350 37.618775,E : 127.019350 37.618775; E : 127.020628 37.618354,E : 127.020628 37.618354; E : 127.021947 37.618023,E : 127.021947 37.618023; E : 127.023298 37.617785,E : 127.023298 37.617785; E : 127.024669 37.617641,F : 127.024669 37.617641 L-2000; F : 127.025494 37.617601 L-2000,F : 127.025494 37.617601 L-2000; F : 127.023645 37.575830 L-2000,F : 127.023645 37.575830 L-2000; F : 126.976395 37.570036 L-2000,F : 126.976395 37.570036 R-2000; F : 126.952104 37.570244 R-2000,F : 126.952104 37.570244 L-2000; F : 126.923837 37.557195 L-2000,F : 126.923837 37.557195 L-2000; F : 126.892004 37.552674 L-2000,F : 126.892004 37.552674 L-2000; F : 126.902981 37.542403 L-2000,F : 126.902981 37.542403 L-2000; F : 126.925385 37.536996 L-2000,G : 126.925385 37.536996; G : 126.943225 37.532721,G : 126.943225 37.532721; G : 126.943681 37.533760,G : 126.943681 37.533760; G : 126.944248 37.534763,G : 126.944248 37.534763; G : 126.944923 37.535724,G : 126.944923 37.535724; G : 126.945701 37.536633,G : 126.945701 37.536633; G : 126.946575 37.537485,G : 126.946575 37.537485; G : 126.947540 37.538274,G : 126.947540 37.538274; G : 126.948586 37.538992,G : 126.948586 37.538992; G : 126.949708 37.539635,G : 126.949708 37.539635; G : 126.950895 37.540198,G : 126.950895 37.540198; G : 126.951699 37.540519,I : 126.951699 37.540519; I : 126.958986 37.528157,J : 126.958986 37.528157; J : 126.958986 37.528157,K : 126.958986 37.528157; K : 126.958407 37.528468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6-5,UAM0146,6인승,6,미아,1,2,06:54:31,잠실,2,4,07:10:14,06:53:31,06:54:31,06:59:45,07:00:45,07:10:14,07:11:14,07:16:14,07:22:14,A : 127.026125 37.629611; A : 127.026267 37.629216,B : 127.026267 37.629216; B : 127.026267 37.629216,C : 127.026267 37.629216; C : 127.014839 37.621287,E : 127.014839 37.621287; E : 127.015859 37.620544,E : 127.015859 37.620544; E : 127.016956 37.619874,E : 127.016956 37.619874; E : 127.018123 37.619283,E : 127.018123 37.619283; E : 127.019350 37.618775,E : 127.019350 37.618775; E : 127.020628 37.618354,E : 127.020628 37.618354; E : 127.021947 37.618023,E : 127.021947 37.618023; E : 127.023298 37.617785,E : 127.023298 37.617785; E : 127.024669 37.617641,E : 127.024669 37.617641; E : 127.026051 37.617593,E : 127.026051 37.617593; E : 127.027433 37.617641,E : 127.027433 37.617641; E : 127.028805 37.617785,E : 127.028805 37.617785; E : 127.030156 37.618023,E : 127.030156 37.618023; E : 127.031475 37.618354,E : 127.031475 37.618354; E : 127.032753 37.618775,E : 127.032753 37.618775; E : 127.033980 37.619283,E : 127.033980 37.619283; E : 127.035147 37.619874,E : 127.035147 37.619874; E : 127.036244 37.620544,E : 127.036244 37.620544; E : 127.037264 37.621287,E : 127.037264 37.621287; E : 127.038199 37.622099,E : 127.038199 37.622099; E : 127.039041 37.622972,E : 127.039041 37.622972; E : 127.039784 37.623900,E : 127.039784 37.623900; E : 127.040423 37.624876,F : 127.040423 37.624876 R-2000; F : 127.040875 37.625727 R-2000,F : 127.040875 37.625727 L-2000; F : 127.071220 37.616556 L-2000,F : 127.071220 37.616556 L-2000; F : 127.085215 37.596636 L-2000,F : 127.085215 37.596636 L-2000; F : 127.077225 37.580966 L-2000,F : 127.077225 37.580966 L-2000; F : 127.069342 37.540220 L-2000,G : 127.069342 37.540220; G : 127.069175 37.524104,G : 127.069175 37.524104; G : 127.068189 37.524076,G : 127.068189 37.524076; G : 127.067209 37.523980,G : 127.067209 37.523980; G : 127.066244 37.523816,G : 127.066244 37.523816; G : 127.065300 37.523586,G : 127.065300 37.523586; G : 127.064386 37.523291,G : 127.064386 37.523291; G : 127.063506 37.522934,G : 127.063506 37.522934; G : 127.062670 37.522517,G : 127.062670 37.522517; G : 127.061882 37.522044,G : 127.061882 37.522044; G : 127.061149 37.521517,G : 127.061149 37.521517; G : 127.060476 37.520942,G : 127.060476 37.520942; G : 127.059869 37.520323,G : 127.059869 37.520323; G : 127.059332 37.519663,G : 127.059332 37.519663; G : 127.058869 37.518969,G : 127.058869 37.518969; G : 127.058484 37.518245,G : 127.058484 37.518245; G : 127.058179 37.517498,G : 127.058179 37.517498; G : 127.057958 37.516732,G : 127.057958 37.516732; G : 127.057821 37.515953,G : 127.057821 37.515953; G : 127.057770 37.515168,G : 127.057770 37.515168; G : 127.057805 37.514383,G : 127.057805 37.514383; G : 127.057925 37.513603,G : 127.057925 37.513603; G : 127.058131 37.512834,G : 127.058131 37.512834; G : 127.058420 37.512082,G : 127.058420 37.512082; G : 127.058790 37.511354,G : 127.058790 37.511354; G : 127.059238 37.510653,G : 127.059238 37.510653; G : 127.059762 37.509987,G : 127.059762 37.509987; G : 127.060356 37.509359,G : 127.060356 37.509359; G : 127.061016 37.508776,G : 127.061016 37.508776; G : 127.061738 37.508240,G : 127.061738 37.508240; G : 127.062516 37.507756,G : 127.062516 37.507756; G : 127.063344 37.507328,G : 127.063344 37.507328; G : 127.064215 37.506960,G : 127.064215 37.506960; G : 127.065123 37.506653,G : 127.065123 37.506653; G : 127.066062 37.506410,G : 127.066062 37.506410; G : 127.067023 37.506234,G : 127.067023 37.506234; G : 127.068000 37.506125,G : 127.068000 37.506125; G : 127.068986 37.506084,G : 127.068986 37.506084; G : 127.069972 37.506112,G : 127.069972 37.506112; G : 127.070951 37.506208,G : 127.070951 37.506208; G : 127.071916 37.506372,G : 127.071916 37.506372; G : 127.072859 37.506602,G : 127.072859 37.506602; G : 127.073774 37.506897,G : 127.073774 37.506897; G : 127.074653 37.507254,G : 127.074653 37.507254; G : 127.075489 37.507671,G : 127.075489 37.507671; G : 127.076277 37.508144,G : 127.076277 37.508144; G : 127.077010 37.508670,G : 127.077010 37.508670; G : 127.077683 37.509245,G : 127.077683 37.509245; G : 127.078290 37.509865,G : 127.078290 37.509865; G : 127.078827 37.510524,G : 127.078827 37.510524; G : 127.079290 37.511219,G : 127.079290 37.511219; G : 127.079675 37.511942,G : 127.079675 37.511942; G : 127.079979 37.512690,G : 127.079979 37.512690; G : 127.080201 37.513456,G : 127.080201 37.513456; G : 127.080338 37.514234,G : 127.080338 37.514234; G : 127.080389 37.515019,G : 127.080389 37.515019; G : 127.080354 37.515805,G : 127.080354 37.515805; G : 127.080233 37.516585,G : 127.080233 37.516585; G : 127.080028 37.517354,G : 127.080028 37.517354; G : 127.079739 37.518105,G : 127.079739 37.518105; G : 127.079369 37.518834,G : 127.079369 37.518834; G : 127.078920 37.519534,G : 127.078920 37.519534; G : 127.078397 37.520201,G : 127.078397 37.520201; G : 127.077803 37.520828,G : 127.077803 37.520828; G : 127.077142 37.521412,G : 127.077142 37.521412; G : 127.077076 37.521465,I : 127.077076 37.521465; I : 127.069388 37.514097,J : 127.069388 37.514097; J : 127.069388 37.514097,K : 127.069388 37.514097; K : 127.068815 37.514767,,,,
6-6,UAM0157,6인승,6,미아,1,1,06:56:01,가산·대림,2,1,07:16:12,06:55:01,06:56:01,07:01:01,07:02:01,07:16:12,07:17:12,07:22:12,07:28:12,A : 127.026178 37.629464; A : 127.026267 37.629216,B : 127.026267 37.629216; B : 127.026267 37.629216,C : 127.026267 37.629216; C : 127.014839 37.621287,E : 127.014839 37.621287; E : 127.015859 37.620544,E : 127.015859 37.620544; E : 127.016956 37.619874,E : 127.016956 37.619874; E : 127.018123 37.619283,E : 127.018123 37.619283; E : 127.019350 37.618775,E : 127.019350 37.618775; E : 127.020628 37.618354,E : 127.020628 37.618354; E : 127.021947 37.618023,E : 127.021947 37.618023; E : 127.023298 37.617785,E : 127.023298 37.617785; E : 127.024669 37.617641,F : 127.024669 37.617641 L-2000; F : 127.025494 37.617601 L-2000,F : 127.025494 37.617601 L-2000; F : 127.023645 37.575830 L-2000,F : 127.023645 37.575830 L-2000; F : 126.976395 37.570036 L-2000,F : 126.976395 37.570036 R-2000; F : 126.952104 37.570244 R-2000,F : 126.952104 37.570244 L-2000; F : 126.923837 37.557195 L-2000,F : 126.923837 37.557195 L-2000; F : 126.892004 37.552674 L-2000,F : 126.892004 37.552674 L-2000; F : 126.902981 37.542403 L-2000,F : 126.902981 37.542403 L-2000; F : 126.908186 37.516003 L-2000,G : 126.908186 37.516003; G : 126.898830 37.507456,G : 126.898830 37.507456; G : 126.900760 37.505993,G : 126.900760 37.505993; G : 126.902522 37.504401,G : 126.902522 37.504401; G : 126.904103 37.502693,G : 126.904103 37.502693; G : 126.905492 37.500882,G : 126.905492 37.500882; G : 126.906676 37.498981,G : 126.906676 37.498981; G : 126.907649 37.497005,G : 126.907649 37.497005; G : 126.908401 37.494970,G : 126.908401 37.494970; G : 126.908928 37.492889,G : 126.908928 37.492889; G : 126.909226 37.490780,G : 126.909226 37.490780; G : 126.909291 37.488658,G : 126.909291 37.488658; G : 126.909125 37.486540,G : 126.909125 37.486540; G : 126.908727 37.484442,G : 126.908727 37.484442; G : 126.908101 37.482379,G : 126.908101 37.482379; G : 126.907252 37.480367,G : 126.907252 37.480367; G : 126.906187 37.478422,G : 126.906187 37.478422; G : 126.904912 37.476559,G : 126.904912 37.476559; G : 126.903439 37.474791,G : 126.903439 37.474791; G : 126.901778 37.473132,G : 126.901778 37.473132; G : 126.899942 37.471595,G : 126.899942 37.471595; G : 126.897945 37.470191,G : 126.897945 37.470191; G : 126.895803 37.468931,G : 126.895803 37.468931; G : 126.893530 37.467825,G : 126.893530 37.467825; G : 126.891146 37.466881,G : 126.891146 37.466881; G : 126.888667 37.466106,G : 126.888667 37.466106; G : 126.886113 37.465506,G : 126.886113 37.465506; G : 126.883503 37.465086,G : 126.883503 37.465086; G : 126.880857 37.464850,G : 126.880857 37.464850; G : 126.878195 37.464797,G : 126.878195 37.464797; G : 126.875538 37.464930,G : 126.875538 37.464930; G : 126.872906 37.465247,G : 126.872906 37.465247; G : 126.870318 37.465746,G : 126.870318 37.465746; G : 126.867794 37.466422,G : 126.867794 37.466422; G : 126.865354 37.467271,G : 126.865354 37.467271; G : 126.863016 37.468287,G : 126.863016 37.468287; G : 126.860798 37.469461,G : 126.860798 37.469461; G : 126.858717 37.470785,G : 126.858717 37.470785; G : 126.856788 37.472248,G : 126.856788 37.472248; G : 126.855027 37.473840,G : 126.855027 37.473840; G : 126.853447 37.475548,G : 126.853447 37.475548; G : 126.852059 37.477359,G : 126.852059 37.477359; G : 126.850874 37.479260,G : 126.850874 37.479260; G : 126.849902 37.481236,G : 126.849902 37.481236; G : 126.849150 37.483272,G : 126.849150 37.483272; G : 126.848623 37.485352,G : 126.848623 37.485352; G : 126.848325 37.487461,G : 126.848325 37.487461; G : 126.848260 37.489583,G : 126.848260 37.489583; G : 126.848427 37.491701,G : 126.848427 37.491701; G : 126.848824 37.493800,G : 126.848824 37.493800; G : 126.849450 37.495862,G : 126.849450 37.495862; G : 126.850299 37.497874,G : 126.850299 37.497874; G : 126.851365 37.499819,G : 126.851365 37.499819; G : 126.852640 37.501683,G : 126.852640 37.501683; G : 126.854113 37.503451,G : 126.854113 37.503451; G : 126.855775 37.505109,G : 126.855775 37.505109; G : 126.857612 37.506647,G : 126.857612 37.506647; G : 126.859609 37.508051,G : 126.859609 37.508051; G : 126.861753 37.509310,G : 126.861753 37.509310; G : 126.864027 37.510416,H : 126.864027 37.510416; H : 126.865885 37.511169,I : 126.865885 37.511169; I : 126.879164 37.488096,J : 126.879164 37.488096; J : 126.879164 37.488096,K : 126.879164 37.488096; K : 126.878680 37.488337,,,,,,,,,,,,,,,,,,,,
6-7,UAM0176,6인승,6,미아,1,2,06:58:58,영등포·여의도,2,3,07:16:01,06:57:58,06:58:58,07:03:58,07:04:58,07:16:01,07:17:01,07:22:01,07:28:01,A : 127.026125 37.629611; A : 127.026267 37.629216,B : 127.026267 37.629216; B : 127.026267 37.629216,C : 127.026267 37.629216; C : 127.014839 37.621287,E : 127.014839 37.621287; E : 127.015859 37.620544,E : 127.015859 37.620544; E : 127.016956 37.619874,E : 127.016956 37.619874; E : 127.018123 37.619283,E : 127.018123 37.619283; E : 127.019350 37.618775,E : 127.019350 37.618775; E : 127.020628 37.618354,E : 127.020628 37.618354; E : 127.021947 37.618023,E : 127.021947 37.618023; E : 127.023298 37.617785,E : 127.023298 37.617785; E : 127.024669 37.617641,F : 127.024669 37.617641 L-2000; F : 127.025494 37.617601 L-2000,F : 127.025494 37.617601 L-2000; F : 127.023645 37.575830 L-2000,F : 127.023645 37.575830 L-2000; F : 126.976395 37.570036 L-2000,F : 126.976395 37.570036 R-2000; F : 126.952104 37.570244 R-2000,F : 126.952104 37.570244 L-2000; F : 126.923837 37.557195 L-2000,F : 126.923837 37.557195 L-2000; F : 126.892004 37.552674 L-2000,F : 126.892004 37.552674 L-2000; F : 126.902981 37.542403 L-2000,F : 126.902981 37.542403 L-2000; F : 126.908186 37.516003 L-2000,G : 126.908186 37.516003; G : 126.911071 37.518072,G : 126.911071 37.518072; G : 126.910192 37.518921,G : 126.910192 37.518921; G : 126.909409 37.519828,G : 126.909409 37.519828; G : 126.908729 37.520786,G : 126.908729 37.520786; G : 126.908156 37.521787,G : 126.908156 37.521787; G : 126.907694 37.522825,G : 126.907694 37.522825; G : 126.907348 37.523890,G : 126.907348 37.523890; G : 126.907120 37.524975,G : 126.907120 37.524975; G : 126.907011 37.526072,G : 126.907011 37.526072; G : 126.907023 37.527173,G : 126.907023 37.527173; G : 126.907155 37.528268,G : 126.907155 37.528268; G : 126.907407 37.529350,G : 126.907407 37.529350; G : 126.907776 37.530411,G : 126.907776 37.530411; G : 126.908260 37.531441,G : 126.908260 37.531441; G : 126.908854 37.532435,G : 126.908854 37.532435; G : 126.909555 37.533383,G : 126.909555 37.533383; G : 126.910358 37.534279,G : 126.910358 37.534279; G : 126.911255 37.535116,G : 126.911255 37.535116; G : 126.912240 37.535887,G : 126.912240 37.535887; G : 126.913306 37.536588,G : 126.913306 37.536588; G : 126.914445 37.537211,G : 126.914445 37.537211; G : 126.915648 37.537753,G : 126.915648 37.537753; G : 126.916905 37.538209,G : 126.916905 37.538209; G : 126.918208 37.538577,G : 126.918208 37.538577; G : 126.919545 37.538853,G : 126.919545 37.538853; G : 126.920908 37.539034,G : 126.920908 37.539034; G : 126.922286 37.539121,G : 126.922286 37.539121; G : 126.922841 37.539129,I : 126.922841 37.539129; I : 126.923811 37.527378,J : 126.923811 37.527378; J : 126.923811 37.527378,K : 126.923811 37.527378; K : 126.923540 37.526736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
